id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,counterpress,out,off_camera,shot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,clearance,dribble,duel,50_50,interception,ball_recovery,foul_committed,foul_won,substitution,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,goalkeeper,related_events_1,pass_body_part_id,pass_body_part_name,carry_end_location_0,carry_end_location_1,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events,related_events_2,pass_through_ball,pass_technique_id,pass_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,interception_outcome_id,interception_outcome_name,pass_cross,pass_switch,dribble_outcome_id,dribble_outcome_name,related_events_3,clearance_left_foot,clearance_body_part_id,clearance_body_part_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,clearance_right_foot,clearance_head,pass_outswinging,clearance_aerial_won,ball_recovery_recovery_failure,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,foul_committed_card_id,foul_committed_card_name,location,pass_cut_back,shot_first_time,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,pass_aerial_won,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,foul_won_defensive,player,position,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_deflected,dribble_overrun,pass_no_touch,shot_one_on_one,shot_saved_to_post,goalkeeper_shot_saved_to_post
24e0d610-85e9-4623-ac6b-a82bf52155c9,1213,1,00:29:16.250,29,16,30,Pass,62,217,Barcelona,3,From Free Kick,217,Barcelona,1.866,,5616ffc3-68c6-4286-9f4c-f038ea069831,6400.0,Aleix Vidal Parreu,2.0,Right Back,42.7,72.4,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,19.257465,-2.2568913,1.0,Ground Pass,30.5,57.5,62.0,Free Kick,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5616ffc3-68c6-4286-9f4c-f038ea069831,1214,1,00:29:18.116,29,18,42,Ball Receipt*,62,217,Barcelona,3,From Free Kick,217,Barcelona,,,24e0d610-85e9-4623-ac6b-a82bf52155c9,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,30.5,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181dfa05-588b-4013-89bf-14fc9db7ac63,1215,1,00:29:18.116,29,18,43,Carry,62,217,Barcelona,3,From Free Kick,217,Barcelona,1.317458,,5616ffc3-68c6-4286-9f4c-f038ea069831,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,30.5,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9bc22d8c-7457-4c05-b68a-e392f2a4f08b,,,30.5,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9bc22d8c-7457-4c05-b68a-e392f2a4f08b,1216,1,00:29:19.433,29,19,30,Pass,62,217,Barcelona,3,From Free Kick,217,Barcelona,1.634242,,cad3b806-41fc-435f-ad8a-82a666b90baa,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,30.5,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,6332.0,Thomas Vermaelen,42.104275,-1.5565455,1.0,Ground Pass,31.1,15.0,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cad3b806-41fc-435f-ad8a-82a666b90baa,1217,1,00:29:21.068,29,21,42,Ball Receipt*,62,217,Barcelona,3,From Free Kick,217,Barcelona,,,9bc22d8c-7457-4c05-b68a-e392f2a4f08b,6332.0,Thomas Vermaelen,5.0,Left Center Back,31.1,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8153034d-54a8-44d4-b08f-caf67657f5fb,1218,1,00:29:21.068,29,21,43,Carry,62,217,Barcelona,3,From Free Kick,217,Barcelona,2.84,,5dcef0dd-719d-440f-86ce-a4273ea787a8,6332.0,Thomas Vermaelen,5.0,Left Center Back,31.1,15.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d6a9ea8-2970-4da7-bc0b-e630401ebd68,,,37.6,17.6,,,,,,cad3b806-41fc-435f-ad8a-82a666b90baa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6d6a9ea8-2970-4da7-bc0b-e630401ebd68,1219,1,00:29:23.289,29,23,17,Pressure,62,217,Barcelona,3,From Free Kick,1049,Granada,0.740282,,5dcef0dd-719d-440f-86ce-a4273ea787a8,6847.0,Adalberto Peñaranda Maestre,24.0,Left Center Forward,78.7,64.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8153034d-54a8-44d4-b08f-caf67657f5fb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5dcef0dd-719d-440f-86ce-a4273ea787a8,1220,1,00:29:23.908,29,23,30,Pass,62,217,Barcelona,3,From Free Kick,217,Barcelona,2.4,,487abd67-45e1-4f29-a551-24fa01de3f42,6332.0,Thomas Vermaelen,5.0,Left Center Back,37.6,17.6,,,True,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,36.314186,2.03937,1.0,Ground Pass,21.2,50.0,,,,6d6a9ea8-2970-4da7-bc0b-e630401ebd68,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c9aa5d0e-c62a-4d1e-ba72-df0c18a098c6,1221,1,00:29:26.052,29,26,17,Pressure,62,217,Barcelona,3,From Free Kick,1049,Granada,0.3744,,487abd67-45e1-4f29-a551-24fa01de3f42,6918.0,Isaac Ajayi Success,22.0,Right Center Forward,95.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719c4bb8-c908-4e9a-9481-054e4da9b176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487abd67-45e1-4f29-a551-24fa01de3f42,1222,1,00:29:26.308,29,26,42,Ball Receipt*,62,217,Barcelona,3,From Free Kick,217,Barcelona,,,5dcef0dd-719d-440f-86ce-a4273ea787a8,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,21.2,50.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c9aa5d0e-c62a-4d1e-ba72-df0c18a098c6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
719c4bb8-c908-4e9a-9481-054e4da9b176,1223,1,00:29:26.308,29,26,43,Carry,62,217,Barcelona,3,From Free Kick,217,Barcelona,0.4217,,487abd67-45e1-4f29-a551-24fa01de3f42,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,21.2,50.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a623fba7-8239-46e4-8053-4020e24eeadb,,,20.8,53.1,,,,,,c9aa5d0e-c62a-4d1e-ba72-df0c18a098c6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a623fba7-8239-46e4-8053-4020e24eeadb,1224,1,00:29:26.729,29,26,30,Pass,62,217,Barcelona,3,From Free Kick,217,Barcelona,1.4304,,07eba54b-ff8a-4237-baee-74397ab6a287,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,20.8,53.1,,,,,,,,,,,,,,,,,,,,,,,,,,6400.0,Aleix Vidal Parreu,21.51488,1.3122897,1.0,Ground Pass,26.3,73.9,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07eba54b-ff8a-4237-baee-74397ab6a287,1225,1,00:29:28.160,29,28,42,Ball Receipt*,62,217,Barcelona,3,From Free Kick,217,Barcelona,,,a623fba7-8239-46e4-8053-4020e24eeadb,6400.0,Aleix Vidal Parreu,2.0,Right Back,26.3,73.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e907db28-478f-4611-8d1a-60f65e5cfd0a,1226,1,00:29:28.160,29,28,43,Carry,62,217,Barcelona,3,From Free Kick,217,Barcelona,1.21884,,07eba54b-ff8a-4237-baee-74397ab6a287,6400.0,Aleix Vidal Parreu,2.0,Right Back,26.3,73.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3cb7872b-0ae2-4726-807b-f6ba3004f47c,,,25.4,76.1,,,,,,870d7668-60fc-438a-b25b-b75d9d003c07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3cb7872b-0ae2-4726-807b-f6ba3004f47c,1227,1,00:29:28.493,29,28,17,Pressure,62,217,Barcelona,3,From Free Kick,1049,Granada,0.885953,,870d7668-60fc-438a-b25b-b75d9d003c07,7158.0,Cristiano Biraghi,8.0,Left Wing Back,89.0,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e907db28-478f-4611-8d1a-60f65e5cfd0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870d7668-60fc-438a-b25b-b75d9d003c07,1228,1,00:29:29.378,29,29,30,Pass,62,217,Barcelona,3,From Free Kick,217,Barcelona,1.158285,,3cb7872b-0ae2-4726-807b-f6ba3004f47c,6400.0,Aleix Vidal Parreu,2.0,Right Back,25.4,76.1,,,True,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,20.671236,0.18980557,1.0,Ground Pass,45.7,80.0,,,,967ffb92-b895-4060-98ee-4e68aef3c62f,40.0,Right Foot,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
967ffb92-b895-4060-98ee-4e68aef3c62f,1229,1,00:29:30.537,29,30,42,Ball Receipt*,62,217,Barcelona,3,From Free Kick,217,Barcelona,,,870d7668-60fc-438a-b25b-b75d9d003c07,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,45.9,77.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b27030d-b0e5-4c28-b23d-b0852221a867,1248,1,00:30:18.645,30,18,30,Pass,65,217,Barcelona,1,Regular Play,217,Barcelona,1.18621,,0605eb44-b160-415e-b3c2-8dac7feb881f,6379.0,Sergi Roberto Carnicer,10.0,Center Defensive Midfield,43.1,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,17.404884,1.1379873,2.0,Low Pass,50.4,49.1,66.0,Recovery,,d6608d26-f340-4898-88a9-ccd55dc80974,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0605eb44-b160-415e-b3c2-8dac7feb881f,1249,1,00:30:19.831,30,19,42,Ball Receipt*,65,217,Barcelona,1,Regular Play,217,Barcelona,,,5b27030d-b0e5-4c28-b23d-b0852221a867,5470.0,Ivan Rakitić,13.0,Right Center Midfield,50.4,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0fa3e5e4-7a78-416e-a8d5-0cf1de1b8e8f,1250,1,00:30:19.831,30,19,43,Carry,65,217,Barcelona,1,Regular Play,217,Barcelona,2.14979,,0605eb44-b160-415e-b3c2-8dac7feb881f,5470.0,Ivan Rakitić,13.0,Right Center Midfield,50.4,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3b38fd41-7da7-45a6-ae18-894ab63618db,,,50.2,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3b38fd41-7da7-45a6-ae18-894ab63618db,1251,1,00:30:21.981,30,21,30,Pass,65,217,Barcelona,1,Regular Play,217,Barcelona,0.8,,a2467e55-e64b-4702-9b8a-8efee74f72ab,5470.0,Ivan Rakitić,13.0,Right Center Midfield,50.2,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,16.62919,-0.8236773,1.0,Ground Pass,61.5,33.8,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2467e55-e64b-4702-9b8a-8efee74f72ab,1252,1,00:30:22.781,30,22,42,Ball Receipt*,65,217,Barcelona,1,Regular Play,217,Barcelona,,,3b38fd41-7da7-45a6-ae18-894ab63618db,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,61.5,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74450e9e-60a5-43d8-a566-dfbdc7c4866b,1253,1,00:30:22.781,30,22,43,Carry,65,217,Barcelona,1,Regular Play,217,Barcelona,2.4526,,a13fca44-b9ea-4c0e-8c80-9624bc241ba7,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,61.5,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2467e55-e64b-4702-9b8a-8efee74f72ab,,,64.6,40.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a13fca44-b9ea-4c0e-8c80-9624bc241ba7,1254,1,00:30:25.234,30,25,30,Pass,65,217,Barcelona,1,Regular Play,217,Barcelona,1.6376,,3d6b2304-13aa-48dc-9014-d38424923720,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,64.6,40.3,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,28.577614,0.5608248,1.0,Ground Pass,88.8,55.5,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3d6b2304-13aa-48dc-9014-d38424923720,1255,1,00:30:26.871,30,26,42,Ball Receipt*,65,217,Barcelona,1,Regular Play,217,Barcelona,,,a13fca44-b9ea-4c0e-8c80-9624bc241ba7,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,88.8,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364301dc-e510-48bb-98e3-37f51c70aed3,1256,1,00:30:26.871,30,26,43,Carry,65,217,Barcelona,1,Regular Play,217,Barcelona,1.233761,,1d53ab3e-85fb-48de-b48a-f859cef5fb76,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,88.8,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d6b2304-13aa-48dc-9014-d38424923720,,,94.3,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1d53ab3e-85fb-48de-b48a-f859cef5fb76,1257,1,00:30:28.105,30,28,30,Pass,65,217,Barcelona,1,Regular Play,217,Barcelona,1.501659,,99b4d0c5-782b-43fb-90dc-43462dec96ba,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,94.3,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,6400.0,Aleix Vidal Parreu,20.40098,-0.009803607,1.0,Ground Pass,114.7,55.5,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99b4d0c5-782b-43fb-90dc-43462dec96ba,1258,1,00:30:29.607,30,29,42,Ball Receipt*,65,217,Barcelona,1,Regular Play,217,Barcelona,,,1d53ab3e-85fb-48de-b48a-f859cef5fb76,6400.0,Aleix Vidal Parreu,2.0,Right Back,114.7,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
