id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,out,interception,counterpress,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,off_camera,block,duel,dribble,ball_recovery,clearance,foul_committed,foul_won,substitution,50_50,related_events_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,carry_end_location_0,carry_end_location_1,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,related_events,clearance_body_part_id,clearance_body_part_name,clearance_head,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_cross,clearance_aerial_won,pass_switch,related_events_3,dribble_nutmeg,dribble_outcome_id,dribble_outcome_name,foul_committed_card_id,foul_committed_card_name,dribble_overrun,ball_recovery_recovery_failure,pass_technique_id,pass_technique_name,pass_outswinging,pass_assisted_shot_id,pass_goal_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate
886abd75-a387-4df3-ba46-39d598b76a20,1026,1,00:23:28.436,23,28,4,Duel,40,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,2cb2983f-18c5-4fe4-92f3-0a67ce417c23,5246,Luis Alberto Suárez Díaz,23,Center Forward,114.0,76.6,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a0c46409-3e3a-4c94-84d0-76f2a876e1fb,1027,1,00:23:28.436,23,28,43,Carry,40,217,Barcelona,1,Regular Play,217,Barcelona,0.6549,,6f4d00d3-2b62-4309-908c-7569d792982a,5246,Luis Alberto Suárez Díaz,23,Center Forward,114.0,76.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,886abd75-a387-4df3-ba46-39d598b76a20,,,,,,,,,,,,,,113.7,76.1,ef04a218-353b-41b0-99fe-b1d0b49b64b5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ef04a218-353b-41b0-99fe-b1d0b49b64b5,1028,1,00:23:29.091,23,29,22,Foul Committed,40,217,Barcelona,1,Regular Play,210,Real Sociedad,0.0,,6f4d00d3-2b62-4309-908c-7569d792982a,6665,Íñigo Martínez Berridi,5,Left Center Back,6.4,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,a0c46409-3e3a-4c94-84d0-76f2a876e1fb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6f4d00d3-2b62-4309-908c-7569d792982a,1029,1,00:23:29.091,23,29,21,Foul Won,40,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,ef04a218-353b-41b0-99fe-b1d0b49b64b5,5246,Luis Alberto Suárez Díaz,23,Center Forward,113.7,76.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bf0cc94a-5209-4de9-a732-3c64c4504b4f,1030,1,00:24:42.516,24,42,30,Pass,41,217,Barcelona,3,From Free Kick,217,Barcelona,1.0321,,73266a2f-1dfb-439a-a9aa-691fc3182641,4320,Neymar da Silva Santos Junior,21,Left Wing,113.7,76.1,,,,,,,,,,,,,,,,,,,,,,,,,,,dd5a8777-4689-49cb-a60f-2a1da58714c3,5203.0,Sergio Busquets i Burgos,31.663227,-1.6340032,3.0,High Pass,111.7,44.5,40.0,Right Foot,62.0,Free Kick,,,,,9.0,Incomplete,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73266a2f-1dfb-439a-a9aa-691fc3182641,1031,1,00:24:43.548,24,43,42,Ball Receipt*,41,217,Barcelona,3,From Free Kick,217,Barcelona,,,bf0cc94a-5209-4de9-a732-3c64c4504b4f,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,110.6,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669d1cc4-dbe8-481c-93a5-ea6a119966a1,1032,1,00:24:43.548,24,43,4,Duel,41,217,Barcelona,3,From Free Kick,217,Barcelona,0.0,,dd5a8777-4689-49cb-a60f-2a1da58714c3,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,111.7,44.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd5a8777-4689-49cb-a60f-2a1da58714c3,1033,1,00:24:43.548,24,43,9,Clearance,41,217,Barcelona,3,From Free Kick,210,Real Sociedad,0.0,,669d1cc4-dbe8-481c-93a5-ea6a119966a1,6690,Xabier Prieto Argarate,16,Left Midfield,8.4,35.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,bf0cc94a-5209-4de9-a732-3c64c4504b4f,,,,,,,,,,,,,,,,,,,,,,,,37.0,Head,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00181054-bccb-4983-8d85-7d7f4d27f914,1034,1,00:24:43.640,24,43,6,Block,41,217,Barcelona,3,From Free Kick,217,Barcelona,0.0,,,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,111.3,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703d0744-839f-4279-b828-28c707e4dd0d,1035,1,00:24:44.654,24,44,9,Clearance,41,217,Barcelona,3,From Free Kick,210,Real Sociedad,0.0,,,6679,Aritz Elustondo Irribaria,2,Right Back,7.9,46.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,Head,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd8e0cab-9188-4bf4-8dd2-fffbf2107005,1055,1,00:25:24.316,25,24,2,Ball Recovery,44,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,94309d31-9cd4-439b-a7ac-76ebf92ece82,5213,Gerard Piqué Bernabéu,3,Right Center Back,2.5,64.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e618ddf3-e6af-4f1f-a5b5-635ed7778f8e,1056,1,00:25:24.316,25,24,43,Carry,44,217,Barcelona,1,Regular Play,217,Barcelona,4.115045,,1bc92170-8bb6-426d-98e0-28b4fc1d5504,5213,Gerard Piqué Bernabéu,3,Right Center Back,2.5,64.7,,,,,,,,,,,,,,,,,,,,,,,,,,,dd8e0cab-9188-4bf4-8dd2-fffbf2107005,,,,,,,,,,,,,,5.9,63.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1bc92170-8bb6-426d-98e0-28b4fc1d5504,1057,1,00:25:28.431,25,28,30,Pass,44,217,Barcelona,1,Regular Play,217,Barcelona,1.2447,,132baa96-6679-4aff-9bda-919aa3454ee7,5213,Gerard Piqué Bernabéu,3,Right Center Back,5.9,63.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,15.536087,-0.28714117,1.0,Ground Pass,20.8,59.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ea58ab92-357b-43ff-880f-a29562efeb73,1058,1,00:25:29.562,25,29,17,Pressure,44,217,Barcelona,1,Regular Play,210,Real Sociedad,1.003366,,132baa96-6679-4aff-9bda-919aa3454ee7,5560,Carlos Alberto Vela Garrido,22,Right Center Forward,92.3,23.2,,,,,,,,,,,,,,,,,,,,,,,,,,,3191599b-173d-4113-8fee-37a2e491e077,,,,,,,,,,,,,,,,6539ecfe-8632-4f75-a635-2549ee444346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132baa96-6679-4aff-9bda-919aa3454ee7,1059,1,00:25:29.676,25,29,42,Ball Receipt*,44,217,Barcelona,1,Regular Play,217,Barcelona,,,1bc92170-8bb6-426d-98e0-28b4fc1d5504,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,20.8,59.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,ea58ab92-357b-43ff-880f-a29562efeb73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6539ecfe-8632-4f75-a635-2549ee444346,1060,1,00:25:29.676,25,29,43,Carry,44,217,Barcelona,1,Regular Play,217,Barcelona,0.8186,,132baa96-6679-4aff-9bda-919aa3454ee7,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,20.8,59.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,3191599b-173d-4113-8fee-37a2e491e077,,,,,,,,,,,,,,21.5,57.3,ea58ab92-357b-43ff-880f-a29562efeb73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3191599b-173d-4113-8fee-37a2e491e077,1061,1,00:25:30.495,25,30,30,Pass,44,217,Barcelona,1,Regular Play,217,Barcelona,1.0828,,452f9efb-eb46-4a09-929b-f36a1ff131b4,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,21.5,57.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,ea58ab92-357b-43ff-880f-a29562efeb73,5213.0,Gerard Piqué Bernabéu,13.22422,-3.0810606,1.0,Ground Pass,8.3,56.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452f9efb-eb46-4a09-929b-f36a1ff131b4,1062,1,00:25:31.577,25,31,42,Ball Receipt*,44,217,Barcelona,1,Regular Play,217,Barcelona,,,3191599b-173d-4113-8fee-37a2e491e077,5213,Gerard Piqué Bernabéu,3,Right Center Back,8.3,56.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e5fe623b-c787-4bc8-8ac4-04a82357cf1f,1063,1,00:25:31.577,25,31,43,Carry,44,217,Barcelona,1,Regular Play,217,Barcelona,1.5817,,452f9efb-eb46-4a09-929b-f36a1ff131b4,5213,Gerard Piqué Bernabéu,3,Right Center Back,8.3,56.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,4d40f93f-3179-4c92-aeab-ac095819c0ad,,,,,,,,,,,,,,9.4,53.7,f7a601dd-538d-4268-a7f9-f0c19641776c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4d40f93f-3179-4c92-aeab-ac095819c0ad,1064,1,00:25:32.083,25,32,17,Pressure,44,217,Barcelona,1,Regular Play,210,Real Sociedad,0.882705,,e5fe623b-c787-4bc8-8ac4-04a82357cf1f,3023,Yuri Berchiche Izeta,6,Left Back,106.0,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f7a601dd-538d-4268-a7f9-f0c19641776c,1065,1,00:25:33.159,25,33,30,Pass,44,217,Barcelona,1,Regular Play,217,Barcelona,2.6901,,a7af3db6-5d92-480a-9bf4-069e71b89d77,5213,Gerard Piqué Bernabéu,3,Right Center Back,9.4,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,56.486195,-0.95774984,3.0,High Pass,41.9,7.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a7af3db6-5d92-480a-9bf4-069e71b89d77,1066,1,00:25:35.849,25,35,42,Ball Receipt*,44,217,Barcelona,1,Regular Play,217,Barcelona,,,f7a601dd-538d-4268-a7f9-f0c19641776c,4320,Neymar da Silva Santos Junior,21,Left Wing,41.9,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7e15cfb3-fa12-4af4-8302-6f88b12d6a32,1067,1,00:25:35.889,25,35,30,Pass,44,217,Barcelona,1,Regular Play,217,Barcelona,3.4086,,e500f85e-6696-4f82-b34a-4003259ed4eb,4320,Neymar da Silva Santos Junior,21,Left Wing,41.9,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,e7e9eeac-6da9-4a2d-a748-da196d21816e,5246.0,Luis Alberto Suárez Díaz,38.551914,1.2351009,2.0,Low Pass,54.6,45.0,37.0,Head,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e7e9eeac-6da9-4a2d-a748-da196d21816e,1068,1,00:25:39.298,25,39,42,Ball Receipt*,44,217,Barcelona,1,Regular Play,217,Barcelona,,,7e15cfb3-fa12-4af4-8302-6f88b12d6a32,5246,Luis Alberto Suárez Díaz,23,Center Forward,53.3,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29ec4dd2-51ae-4ffc-a9c7-3903ef4a8ac6,1081,1,00:25:52.157,25,52,30,Pass,46,217,Barcelona,4,From Throw In,217,Barcelona,1.9222,,a4a10b17-cd32-4bfc-9908-07755ca3a50f,4324,Daniel Alves da Silva,2,Right Back,55.3,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,12.944883,-0.81271374,3.0,High Pass,64.2,70.6,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a4a10b17-cd32-4bfc-9908-07755ca3a50f,1082,1,00:25:54.079,25,54,42,Ball Receipt*,46,217,Barcelona,4,From Throw In,217,Barcelona,,,29ec4dd2-51ae-4ffc-a9c7-3903ef4a8ac6,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,64.2,70.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478f3382-1eef-4690-81ee-b8bc8811aff0,1083,1,00:25:54.119,25,54,30,Pass,46,217,Barcelona,4,From Throw In,217,Barcelona,0.8584,,cbbc6b93-00fa-4793-bfb2-77c25ce1579d,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,64.2,70.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,8.184131,2.6724806,2.0,Low Pass,56.9,74.3,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3296d221-cd26-4d01-b094-2daff37adf05,1084,1,00:25:54.680,25,54,17,Pressure,46,217,Barcelona,4,From Throw In,210,Real Sociedad,0.925804,,1c5d9c7d-7d00-426c-9994-5eb56c99e003,6673,Sergio Canales Madrazo,12,Right Midfield,56.8,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,cbbc6b93-00fa-4793-bfb2-77c25ce1579d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbbc6b93-00fa-4793-bfb2-77c25ce1579d,1085,1,00:25:54.978,25,54,42,Ball Receipt*,46,217,Barcelona,4,From Throw In,217,Barcelona,,,3296d221-cd26-4d01-b094-2daff37adf05,4324,Daniel Alves da Silva,2,Right Back,56.9,74.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,478f3382-1eef-4690-81ee-b8bc8811aff0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1c5d9c7d-7d00-426c-9994-5eb56c99e003,1086,1,00:25:54.978,25,54,43,Carry,46,217,Barcelona,4,From Throw In,217,Barcelona,0.6957,,3296d221-cd26-4d01-b094-2daff37adf05,4324,Daniel Alves da Silva,2,Right Back,56.9,74.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,cbbc6b93-00fa-4793-bfb2-77c25ce1579d,,,,,,,,,,,,,,57.1,72.1,f90c86cf-f142-4994-835d-1e7c8076792c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f90c86cf-f142-4994-835d-1e7c8076792c,1087,1,00:25:55.673,25,55,30,Pass,46,217,Barcelona,4,From Throw In,217,Barcelona,2.699032,,820f00d3-519b-4487-9557-5c7e1fbacdb6,4324,Daniel Alves da Silva,2,Right Back,57.1,72.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,35.1548,-2.243316,2.0,Low Pass,35.2,44.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820f00d3-519b-4487-9557-5c7e1fbacdb6,1088,1,00:25:58.372,25,58,42,Ball Receipt*,46,217,Barcelona,4,From Throw In,217,Barcelona,,,f90c86cf-f142-4994-835d-1e7c8076792c,5506,Javier Alejandro Mascherano,5,Left Center Back,35.2,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3946249-980f-40b8-8539-5a5aa2f34632,1089,1,00:25:58.372,25,58,43,Carry,46,217,Barcelona,4,From Throw In,217,Barcelona,3.483702,,59d72fba-0c2d-42fc-9be3-996e76deae5a,5506,Javier Alejandro Mascherano,5,Left Center Back,35.2,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,820f00d3-519b-4487-9557-5c7e1fbacdb6,,,,,,,,,,,,,,41.9,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59d72fba-0c2d-42fc-9be3-996e76deae5a,1090,1,00:26:01.856,26,1,30,Pass,46,217,Barcelona,4,From Throw In,217,Barcelona,1.303971,,22765015-9429-496c-96a2-00ba2f2aedb4,5506,Javier Alejandro Mascherano,5,Left Center Back,41.9,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,24.535892,1.361411,1.0,Ground Pass,47.0,68.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22765015-9429-496c-96a2-00ba2f2aedb4,1091,1,00:26:03.160,26,3,42,Ball Receipt*,46,217,Barcelona,4,From Throw In,217,Barcelona,,,59d72fba-0c2d-42fc-9be3-996e76deae5a,5213,Gerard Piqué Bernabéu,3,Right Center Back,47.0,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fe73e66c-8a9e-4fc1-be9f-3d4f77ba1276,1092,1,00:26:03.160,26,3,43,Carry,46,217,Barcelona,4,From Throw In,217,Barcelona,3.205695,,22765015-9429-496c-96a2-00ba2f2aedb4,5213,Gerard Piqué Bernabéu,3,Right Center Back,47.0,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,bfdb2def-c28f-4ede-9ea6-740891c0f168,,,,,,,,,,,,,,57.5,65.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bfdb2def-c28f-4ede-9ea6-740891c0f168,1093,1,00:26:06.366,26,6,30,Pass,46,217,Barcelona,4,From Throw In,217,Barcelona,1.1918,,751a1523-d15a-4910-872b-143c3cef1b2c,5213,Gerard Piqué Bernabéu,3,Right Center Back,57.5,65.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,8.628442,1.48958,1.0,Ground Pass,58.2,73.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
751a1523-d15a-4910-872b-143c3cef1b2c,1094,1,00:26:07.557,26,7,42,Ball Receipt*,46,217,Barcelona,4,From Throw In,217,Barcelona,,,bfdb2def-c28f-4ede-9ea6-740891c0f168,4324,Daniel Alves da Silva,2,Right Back,58.2,73.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
