id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,counterpress,shot,goalkeeper,ball_receipt,foul_won,off_camera,duel,dribble,clearance,out,interception,foul_committed,ball_recovery,block,miscontrol,substitution,50_50,related_events_1,related_events_2,related_events_3,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,pass_outcome_id,pass_outcome_name,related_events,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_first_time,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,dribble_outcome_id,dribble_outcome_name,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_left_foot,pass_switch,pass_inswinging,pass_technique_id,pass_technique_name,goalkeeper_punched_out,goalkeeper_outcome_id,goalkeeper_outcome_name,interception_outcome_id,interception_outcome_name,pass_aerial_won,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,ball_recovery_recovery_failure,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,block_offensive,pass_cross,clearance_head,pass_straight,related_events_4,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,clearance_aerial_won,pass_no_touch,pass_cut_back,miscontrol_aerial_won,player,position,location
41cc2cf4-638f-49e9-b639-c4f389de30dd,35,1,00:00:35.995,0,35,30,Pass,4,39,Manchester United,3,From Free Kick,1,Arsenal,0.59464,,4b4ef95a-63e7-4848-b0a0-af5d80d44ead,38412.0,Kolo Habib Touré,3.0,Right Center Back,43.0,64.2,,,,,,,,,,,,,,,,,,,,,f6038103-edfd-4535-bb6c-8299a4291e28,,,,,15515.0,Patrick Vieira,11.260995,-0.7288547,2.0,Low Pass,51.4,56.7,37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f6038103-edfd-4535-bb6c-8299a4291e28,36,1,00:00:36.589,0,36,42,Ball Receipt*,4,39,Manchester United,3,From Free Kick,1,Arsenal,,,41cc2cf4-638f-49e9-b639-c4f389de30dd,15515.0,Patrick Vieira,9.0,Right Defensive Midfield,51.4,56.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5c1b9ffb-d36f-49bf-814b-a705ee891d26,37,1,00:00:36.589,0,36,43,Carry,4,39,Manchester United,3,From Free Kick,1,Arsenal,0.01747,,83e47dfb-6867-4875-a790-5e79bd7ac779,15515.0,Patrick Vieira,9.0,Right Defensive Midfield,51.4,56.7,,,,,,,,,,,,,,,,,,,,,f6038103-edfd-4535-bb6c-8299a4291e28,,,51.4,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83e47dfb-6867-4875-a790-5e79bd7ac779,38,1,00:00:36.607,0,36,38,Miscontrol,4,39,Manchester United,3,From Free Kick,1,Arsenal,0.0,,,15515.0,Patrick Vieira,9.0,Right Defensive Midfield,51.4,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442dc443-ad9e-421b-ad26-1ccf98394a2d,39,1,00:00:38.405,0,38,30,Pass,4,39,Manchester United,3,From Free Kick,39,Manchester United,0.867961,,70ffd1ce-30c6-43dc-99ca-3a43a7ccbf73,24805.0,Roy Keane,15.0,Left Center Midfield,63.0,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,40365.0,Eric Daniel Djemba-Djemba,11.403947,2.0344439,2.0,Low Pass,57.9,38.7,40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70ffd1ce-30c6-43dc-99ca-3a43a7ccbf73,40,1,00:00:39.273,0,39,42,Ball Receipt*,4,39,Manchester United,3,From Free Kick,39,Manchester United,,,442dc443-ad9e-421b-ad26-1ccf98394a2d,40365.0,Eric Daniel Djemba-Djemba,13.0,Right Center Midfield,57.9,38.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a34058aa-0c74-4a95-8ac0-02372ff43ac1,41,1,00:00:39.273,0,39,43,Carry,4,39,Manchester United,3,From Free Kick,39,Manchester United,1.898111,,70ffd1ce-30c6-43dc-99ca-3a43a7ccbf73,40365.0,Eric Daniel Djemba-Djemba,13.0,Right Center Midfield,57.9,38.7,,,,,,,,,,,,,,,,,,,,,94084bb4-506a-48e1-a05c-db8348e0bdbf,,,47.7,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94084bb4-506a-48e1-a05c-db8348e0bdbf,42,1,00:00:41.171,0,41,30,Pass,4,39,Manchester United,3,From Free Kick,39,Manchester United,1.33246,,16f756fc-64ed-4b84-ba04-ef47b0fe6699,40365.0,Eric Daniel Djemba-Djemba,13.0,Right Center Midfield,47.7,45.7,,,,,,,,,,,,,,,,,,,,,,,,,,15402.0,Gary Neville,24.377243,1.7689964,1.0,Ground Pass,42.9,69.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16f756fc-64ed-4b84-ba04-ef47b0fe6699,43,1,00:00:42.503,0,42,42,Ball Receipt*,4,39,Manchester United,3,From Free Kick,39,Manchester United,,,94084bb4-506a-48e1-a05c-db8348e0bdbf,15402.0,Gary Neville,2.0,Right Back,42.9,69.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96264674-9d63-4e24-a9f8-31d65812f64b,44,1,00:00:42.503,0,42,43,Carry,4,39,Manchester United,3,From Free Kick,39,Manchester United,2.284823,,16f756fc-64ed-4b84-ba04-ef47b0fe6699,15402.0,Gary Neville,2.0,Right Back,42.9,69.6,,,,,,,,,,,,,,,,,,,,,2e918017-56f4-4919-b2ce-23f8d199adee,,,49.0,67.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2e918017-56f4-4919-b2ce-23f8d199adee,45,1,00:00:44.788,0,44,30,Pass,4,39,Manchester United,3,From Free Kick,39,Manchester United,4.407278,,d8e8f123-013b-475b-b29c-6b843c8b57a6,15402.0,Gary Neville,2.0,Right Back,49.0,67.1,,,,,,,,,,,,,,,,,,,,,,,,,,15666.0,Paul Scholes,63.7942,-0.5092301,3.0,High Pass,104.7,36.0,40.0,Right Foot,,,,,,e4cc2e35-0c9c-4150-bdb5-47f6f8c26c02,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
