id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,counterpress,shot,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,ball_receipt,foul_won,off_camera,duel,dribble,clearance,out,interception,foul_committed,ball_recovery,block,miscontrol,substitution,50_50,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,pass_switch,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events_2,interception_outcome_id,interception_outcome_name,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,pass_cross,duel_type_id,duel_type_name,clearance_aerial_won,clearance_head,related_events,pass_aerial_won,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,duel_outcome_id,duel_outcome_name
8bd05947-cc63-4f1a-9281-bbfc1bf6e41f,2928,2,00:43:51.127,88,51,30,Pass,216,39,Manchester United,1,Regular Play,39,Manchester United,0.990016,,3ac49c9c-5055-44c0-ac99-8f541be26e38,40366,Wes Brown,3,Right Center Back,34.1,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,24805.0,Roy Keane,5.249762,0.30970293,1.0,Ground Pass,39.1,47.1,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ac49c9c-5055-44c0-ac99-8f541be26e38,2929,2,00:43:52.117,88,52,42,Ball Receipt*,216,39,Manchester United,1,Regular Play,39,Manchester United,,,8bd05947-cc63-4f1a-9281-bbfc1bf6e41f,24805,Roy Keane,15,Left Center Midfield,39.1,47.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bfbbe144-d7c9-4227-a368-24a36d107e86,2930,2,00:43:52.117,88,52,43,Carry,216,39,Manchester United,1,Regular Play,39,Manchester United,0.535791,,3ac49c9c-5055-44c0-ac99-8f541be26e38,24805,Roy Keane,15,Left Center Midfield,39.1,47.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6adb254c-b546-40d9-ad86-f489dcc88893,39.8,47.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6adb254c-b546-40d9-ad86-f489dcc88893,2931,2,00:43:52.653,88,52,30,Pass,216,39,Manchester United,1,Regular Play,39,Manchester United,0.870108,,8ca6e367-41a0-4d7d-9884-bcb39802ace9,24805,Roy Keane,15,Left Center Midfield,39.8,47.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,15666.0,Paul Scholes,17.173235,-1.3116943,1.0,Ground Pass,44.2,30.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8ca6e367-41a0-4d7d-9884-bcb39802ace9,2932,2,00:43:53.523,88,53,42,Ball Receipt*,216,39,Manchester United,1,Regular Play,39,Manchester United,,,6adb254c-b546-40d9-ad86-f489dcc88893,15666,Paul Scholes,13,Right Center Midfield,44.2,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8994a6b2-5343-4a88-b2a9-96c3360e0abe,2933,2,00:43:53.523,88,53,43,Carry,216,39,Manchester United,1,Regular Play,39,Manchester United,1.25221,,45e9a408-12e3-45ad-b99c-dfebe4e95bab,15666,Paul Scholes,13,Right Center Midfield,44.2,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ca6e367-41a0-4d7d-9884-bcb39802ace9,45.4,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45e9a408-12e3-45ad-b99c-dfebe4e95bab,2934,2,00:43:54.775,88,54,30,Pass,216,39,Manchester United,1,Regular Play,39,Manchester United,1.403247,,d673c362-2cbe-4cc8-96da-81aa2cd37c6f,15666,Paul Scholes,13,Right Center Midfield,45.4,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,24805.0,Roy Keane,11.011357,0.9727185,1.0,Ground Pass,51.6,41.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d673c362-2cbe-4cc8-96da-81aa2cd37c6f,2935,2,00:43:56.179,88,56,42,Ball Receipt*,216,39,Manchester United,1,Regular Play,39,Manchester United,,,45e9a408-12e3-45ad-b99c-dfebe4e95bab,24805,Roy Keane,15,Left Center Midfield,51.6,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3191e41-f8c8-4e9c-93be-07eb0dbb2b00,2936,2,00:43:56.179,88,56,30,Pass,216,39,Manchester United,1,Regular Play,39,Manchester United,0.915451,,a1636536-6071-46b3-af1e-4d04fa401f96,24805,Roy Keane,15,Left Center Midfield,53.4,40.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,20505.0,Louis Saha,18.200275,-0.6489956,1.0,Ground Pass,67.9,29.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1636536-6071-46b3-af1e-4d04fa401f96,2937,2,00:43:57.094,88,57,42,Ball Receipt*,216,39,Manchester United,1,Regular Play,39,Manchester United,,,f3191e41-f8c8-4e9c-93be-07eb0dbb2b00,20505,Louis Saha,19,Center Attacking Midfield,67.9,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50fc6b6b-5301-4493-b23f-8ead4c604303,2938,2,00:43:57.094,88,57,43,Carry,216,39,Manchester United,1,Regular Play,39,Manchester United,0.121584,,83266eb9-44f6-44cf-8903-9ea766f6a671,20505,Louis Saha,19,Center Attacking Midfield,67.9,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a1636536-6071-46b3-af1e-4d04fa401f96,67.9,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83266eb9-44f6-44cf-8903-9ea766f6a671,2939,2,00:43:57.216,88,57,30,Pass,216,39,Manchester United,1,Regular Play,39,Manchester United,0.653522,,35941656-cb98-4bdf-a37f-f48ccb844e6d,20505,Louis Saha,19,Center Attacking Midfield,67.9,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,15666.0,Paul Scholes,5.95483,2.427502,2.0,Low Pass,63.4,33.1,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35941656-cb98-4bdf-a37f-f48ccb844e6d,2940,2,00:43:57.869,88,57,42,Ball Receipt*,216,39,Manchester United,1,Regular Play,39,Manchester United,,,83266eb9-44f6-44cf-8903-9ea766f6a671,15666,Paul Scholes,13,Right Center Midfield,63.4,33.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414fd897-aed8-403c-9eb0-c80a92cebb72,2941,2,00:43:57.869,88,57,30,Pass,216,39,Manchester United,1,Regular Play,39,Manchester United,1.182423,,1795f82c-22da-42ea-a952-4ba999422107,15666,Paul Scholes,13,Right Center Midfield,63.8,34.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,19729.0,Ruud van Nistelrooy,10.948059,0.28708237,2.0,Low Pass,74.3,37.5,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1795f82c-22da-42ea-a952-4ba999422107,2942,2,00:43:59.052,88,59,42,Ball Receipt*,216,39,Manchester United,1,Regular Play,39,Manchester United,,,414fd897-aed8-403c-9eb0-c80a92cebb72,19729,Ruud van Nistelrooy,23,Center Forward,74.3,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72aba403-4e0c-4c6a-a310-69a46693eef6,2943,2,00:43:59.052,88,59,30,Pass,216,39,Manchester United,1,Regular Play,39,Manchester United,0.586423,,9f53b552-2559-4a14-8e79-33d843547368,19729,Ruud van Nistelrooy,23,Center Forward,74.6,37.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,20505.0,Louis Saha,6.9115844,-1.0229328,1.0,Ground Pass,78.2,31.9,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ba8c3fe-2307-4bee-8d6b-85bace0f9c03,2944,2,00:43:59.092,88,59,17,Pressure,216,39,Manchester United,1,Regular Play,1,Arsenal,0.407614,,,15515,Patrick Vieira,9,Right Defensive Midfield,48.3,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f53b552-2559-4a14-8e79-33d843547368,2945,2,00:43:59.638,88,59,42,Ball Receipt*,216,39,Manchester United,1,Regular Play,39,Manchester United,,,72aba403-4e0c-4c6a-a310-69a46693eef6,20505,Louis Saha,19,Center Attacking Midfield,78.2,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1fbd10f-08bc-4951-abe3-ff49076c944e,2946,2,00:43:59.638,88,59,43,Carry,216,39,Manchester United,1,Regular Play,39,Manchester United,1.221856,,9f53b552-2559-4a14-8e79-33d843547368,20505,Louis Saha,19,Center Attacking Midfield,78.2,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b498d03d-7774-4176-88cb-4a3f3c2988a2,85.3,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b498d03d-7774-4176-88cb-4a3f3c2988a2,2947,2,00:44:00.860,89,0,38,Miscontrol,216,39,Manchester United,1,Regular Play,39,Manchester United,0.0,,,20505,Louis Saha,19,Center Attacking Midfield,85.3,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
db4a3e41-7514-4c70-8567-e9599c7e2949,2948,2,00:44:01.018,89,1,17,Pressure,216,39,Manchester United,1,Regular Play,39,Manchester United,0.333098,,,20505,Louis Saha,19,Center Attacking Midfield,85.9,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f61cc8b6-a7a0-43ff-ac10-7c8b1d9c6bfd,2949,2,00:44:01.468,89,1,9,Clearance,216,39,Manchester United,1,Regular Play,1,Arsenal,0.0,,,40222,Laureano Bisan-Etame Mayer,2,Right Back,32.0,51.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c9e67dce-9062-424d-b10a-5997a8649723,2950,2,00:44:01.537,89,1,6,Block,216,39,Manchester United,1,Regular Play,39,Manchester United,0.0,,,20505,Louis Saha,19,Center Attacking Midfield,85.1,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30580bf7-8d3f-487a-9b0c-90b2b0939c66,2951,2,00:44:03.230,89,3,2,Ball Recovery,216,39,Manchester United,1,Regular Play,1,Arsenal,0.0,,,40221,Gilberto Aparecido da Silva,22,Right Center Forward,40.3,68.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a3e64ad0-392a-43b3-bbb5-5e24c306c811,2952,2,00:44:03.230,89,3,43,Carry,216,39,Manchester United,1,Regular Play,1,Arsenal,3.512343,,23e79da0-5e8b-477f-968c-27ee4b3adb70,40221,Gilberto Aparecido da Silva,22,Right Center Forward,40.3,68.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30580bf7-8d3f-487a-9b0c-90b2b0939c66,56.0,74.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23e79da0-5e8b-477f-968c-27ee4b3adb70,2953,2,00:44:06.743,89,6,30,Pass,216,39,Manchester United,1,Regular Play,1,Arsenal,5.091799,,04c7062c-b1fe-4b4e-98b8-04cf9e962186,40221,Gilberto Aparecido da Silva,22,Right Center Forward,56.0,74.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.410015,0.018209908,1.0,Ground Pass,116.4,76.0,40.0,Right Foot,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04c7062c-b1fe-4b4e-98b8-04cf9e962186,2954,2,00:44:11.835,89,11,2,Ball Recovery,216,39,Manchester United,1,Regular Play,39,Manchester United,0.0,,23e79da0-5e8b-477f-968c-27ee4b3adb70,40364,Roy Carroll,1,Goalkeeper,3.7,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9123086a-1ed7-4f45-b151-39ba3ff30f4a,2955,2,00:44:11.835,89,11,43,Carry,216,39,Manchester United,1,Regular Play,39,Manchester United,0.788713,,04c7062c-b1fe-4b4e-98b8-04cf9e962186,40364,Roy Carroll,1,Goalkeeper,3.7,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53104236-e6ee-4120-84d7-4dd70b93509b,3.7,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53104236-e6ee-4120-84d7-4dd70b93509b,2956,2,00:44:12.623,89,12,30,Pass,216,39,Manchester United,1,Regular Play,39,Manchester United,1.647189,,7019c4b4-1626-4bc1-808b-6ebc5a63939d,40364,Roy Carroll,1,Goalkeeper,3.7,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,16890.0,John O''Shea,13.049521,0.23196824,1.0,Ground Pass,16.4,7.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7019c4b4-1626-4bc1-808b-6ebc5a63939d,2957,2,00:44:14.270,89,14,42,Ball Receipt*,216,39,Manchester United,1,Regular Play,39,Manchester United,,,53104236-e6ee-4120-84d7-4dd70b93509b,16890,John O''Shea,6,Left Back,16.4,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ea93ce7-e390-42cf-994a-ae1797a4071a,2958,2,00:44:14.270,89,14,43,Carry,216,39,Manchester United,1,Regular Play,39,Manchester United,1.329953,,7019c4b4-1626-4bc1-808b-6ebc5a63939d,16890,John O''Shea,6,Left Back,16.4,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0fe668f-922b-4ccb-a3d0-a431ac9800ff,9.5,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d0fe668f-922b-4ccb-a3d0-a431ac9800ff,2959,2,00:44:15.600,89,15,30,Pass,216,39,Manchester United,1,Regular Play,39,Manchester United,2.610564,,782cd580-8839-459c-97bb-5ebb9d53715a,16890,John O''Shea,6,Left Back,9.5,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,15402.0,Gary Neville,51.530186,1.0863184,3.0,High Pass,33.5,61.5,40.0,Right Foot,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782cd580-8839-459c-97bb-5ebb9d53715a,2960,2,00:44:18.211,89,18,42,Ball Receipt*,216,39,Manchester United,1,Regular Play,39,Manchester United,,,d0fe668f-922b-4ccb-a3d0-a431ac9800ff,15402,Gary Neville,2,Right Back,33.5,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4dfd58ba-6718-4b95-86a4-5f68b4703eb3,2961,2,00:44:18.211,89,18,43,Carry,216,39,Manchester United,1,Regular Play,39,Manchester United,3.445726,,020e442c-b0bf-4688-8622-6926e0d06cba,15402,Gary Neville,2,Right Back,33.5,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782cd580-8839-459c-97bb-5ebb9d53715a,41.2,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
020e442c-b0bf-4688-8622-6926e0d06cba,2962,2,00:44:21.657,89,21,30,Pass,216,39,Manchester United,1,Regular Play,39,Manchester United,3.171361,,ec2a34fa-e45d-4818-a26a-f2128cf87ece,15402,Gary Neville,2,Right Back,41.2,58.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,20505.0,Louis Saha,65.21135,-0.5556734,3.0,High Pass,96.6,24.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec2a34fa-e45d-4818-a26a-f2128cf87ece,2963,2,00:44:24.828,89,24,42,Ball Receipt*,216,39,Manchester United,1,Regular Play,39,Manchester United,,,020e442c-b0bf-4688-8622-6926e0d06cba,20505,Louis Saha,19,Center Attacking Midfield,96.6,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8098dc8b-050c-4569-a50a-8d4d96e0c55d,2964,2,00:44:24.868,89,24,4,Duel,216,39,Manchester United,1,Regular Play,1,Arsenal,0.0,,c47ae074-447f-48d4-b4c0-9122cde338da,40222,Laureano Bisan-Etame Mayer,2,Right Back,22.6,55.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c47ae074-447f-48d4-b4c0-9122cde338da,2965,2,00:44:24.868,89,24,30,Pass,216,39,Manchester United,1,Regular Play,39,Manchester United,1.631612,,7a856afd-a1be-4da5-8bfc-c2cf7dcf9c07,20505,Louis Saha,19,Center Attacking Midfield,97.5,24.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,19729.0,Ruud van Nistelrooy,18.917189,1.2757952,3.0,High Pass,103.0,42.6,,,,,,8098dc8b-050c-4569-a50a-8d4d96e0c55d,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7a856afd-a1be-4da5-8bfc-c2cf7dcf9c07,2966,2,00:44:26.500,89,26,42,Ball Receipt*,216,39,Manchester United,1,Regular Play,39,Manchester United,,,c47ae074-447f-48d4-b4c0-9122cde338da,19729,Ruud van Nistelrooy,23,Center Forward,103.0,42.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
908f97b9-9c74-4a9c-ba6a-42a9553aac94,2967,2,00:44:26.500,89,26,43,Carry,216,39,Manchester United,1,Regular Play,39,Manchester United,0.157634,,7a856afd-a1be-4da5-8bfc-c2cf7dcf9c07,19729,Ruud van Nistelrooy,23,Center Forward,103.0,42.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97a60143-0180-440e-8251-edc9b7cbdd4c,103.0,42.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97a60143-0180-440e-8251-edc9b7cbdd4c,2968,2,00:44:26.657,89,26,30,Pass,216,39,Manchester United,1,Regular Play,39,Manchester United,1.734879,,eec23bde-1e46-42be-81cf-b3053cb386ff,19729,Ruud van Nistelrooy,23,Center Forward,103.0,42.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,20175.0,Ryan Giggs,12.920139,0.9226513,1.0,Ground Pass,110.8,52.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eec23bde-1e46-42be-81cf-b3053cb386ff,2969,2,00:44:28.392,89,28,42,Ball Receipt*,216,39,Manchester United,1,Regular Play,39,Manchester United,,,97a60143-0180-440e-8251-edc9b7cbdd4c,20175,Ryan Giggs,16,Left Midfield,110.8,52.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a9cf0ce9-d45c-4a50-8f21-9a5c1de5d99a,2970,2,00:44:28.392,89,28,43,Carry,216,39,Manchester United,1,Regular Play,39,Manchester United,0.044281,,21ddb344-30af-4fff-bcc4-aff42a3c03b7,20175,Ryan Giggs,16,Left Midfield,110.8,52.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eec23bde-1e46-42be-81cf-b3053cb386ff,110.8,52.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
