id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,foul_won,dribble,duel,counterpress,out,clearance,interception,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,block,substitution,foul_committed,ball_recovery,miscontrol,bad_behaviour,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events_1,carry_end_location_0,carry_end_location_1,related_events,related_events_2,dribble_outcome_id,dribble_outcome_name,related_events_3,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,pass_cross,pass_switch,interception_outcome_id,interception_outcome_name,foul_won_defensive,dribble_overrun,ball_recovery_offensive,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,pass_aerial_won,related_events_4,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,clearance_right_foot,shot_open_goal,shot_first_time,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,clearance_other,shot_one_on_one,player,position
69c3c35e-7b5f-47c6-9696-f9355e95ba83,2374,2,00:25:11.612,70,11,42,Ball Receipt*,148,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,cadb9faf-146e-4760-9b25-f5fa2f343990,,11298.0,José Ignacio Martínez García,2.0,Right Back,63.8,54.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b4336f6e-8ce7-4854-885c-d9abdcb93148,2375,2,00:25:11.612,70,11,43,Carry,148,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.119999,,69c3c35e-7b5f-47c6-9696-f9355e95ba83,,11298.0,José Ignacio Martínez García,2.0,Right Back,63.8,54.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd69c26c-0595-4187-8120-82f3ade0c334,63.8,54.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd69c26c-0595-4187-8120-82f3ade0c334,2376,2,00:25:11.732,70,11,30,Pass,148,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.886123,,86b8748b-a9d6-4c0d-83e1-c854628e2cc1,,11298.0,José Ignacio Martínez García,2.0,Right Back,63.8,54.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27144.0,Antonio Amaya Carazo,12.714166,3.0074818,1.0,Ground Pass,51.2,56.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86b8748b-a9d6-4c0d-83e1-c854628e2cc1,2377,2,00:25:12.618,70,12,42,Ball Receipt*,148,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,dd69c26c-0595-4187-8120-82f3ade0c334,,27144.0,Antonio Amaya Carazo,3.0,Right Center Back,51.2,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56a75a0d-bb99-42e2-806a-44ec9a045331,2378,2,00:25:12.618,70,12,43,Carry,148,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.15306,,332a2a1d-4716-44ee-9653-f15f6600b8f0,,27144.0,Antonio Amaya Carazo,3.0,Right Center Back,51.2,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86b8748b-a9d6-4c0d-83e1-c854628e2cc1,50.8,56.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332a2a1d-4716-44ee-9653-f15f6600b8f0,2379,2,00:25:13.771,70,13,30,Pass,148,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.318581,,ffae9ea4-a398-4720-b314-064dd97a203d,,27144.0,Antonio Amaya Carazo,3.0,Right Center Back,50.8,56.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6713.0,Diego Javier Llorente Ríos,16.215117,-1.6139793,1.0,Ground Pass,50.1,40.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ffae9ea4-a398-4720-b314-064dd97a203d,2380,2,00:25:15.090,70,15,42,Ball Receipt*,148,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,332a2a1d-4716-44ee-9653-f15f6600b8f0,,6713.0,Diego Javier Llorente Ríos,5.0,Left Center Back,50.1,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fccf2922-6002-4883-aec2-07542b202dda,2381,2,00:25:15.090,70,15,43,Carry,148,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.383488,,37f369db-6900-41db-b553-c556c416e09e,,6713.0,Diego Javier Llorente Ríos,5.0,Left Center Back,50.1,40.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ffae9ea4-a398-4720-b314-064dd97a203d,50.1,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37f369db-6900-41db-b553-c556c416e09e,2382,2,00:25:16.474,70,16,30,Pass,148,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.473281,,2fc01dfd-9e0d-4e64-9f0c-572deff4518f,,6713.0,Diego Javier Llorente Ríos,5.0,Left Center Back,50.1,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10727.0,Răzvan Dincă Raț,29.300682,-1.5639704,1.0,Ground Pass,50.3,11.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2fc01dfd-9e0d-4e64-9f0c-572deff4518f,2383,2,00:25:17.947,70,17,42,Ball Receipt*,148,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,37f369db-6900-41db-b553-c556c416e09e,,10727.0,Răzvan Dincă Raț,6.0,Left Back,50.3,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fdf759b9-179e-4656-963e-3cb2f6447331,2384,2,00:25:17.947,70,17,43,Carry,148,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.131813,,2fc01dfd-9e0d-4e64-9f0c-572deff4518f,,10727.0,Răzvan Dincă Raț,6.0,Left Back,50.3,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc32f5df-e758-40fb-ab05-d327af3505a6,49.9,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dc32f5df-e758-40fb-ab05-d327af3505a6,2385,2,00:25:19.079,70,19,30,Pass,148,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,5.656622,,fb6d7d23-365e-4b00-9943-45a7cf332138,,10727.0,Răzvan Dincă Raț,6.0,Left Back,49.9,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.737743,0.08639855,1.0,Ground Pass,113.4,16.6,38.0,Left Foot,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30fc200e-ec41-4734-aab4-23faa2439092,2395,2,00:25:31.900,70,31,2,Ball Recovery,150,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,,,11539.0,Adrián Embarba Blázquez,21.0,Left Wing,113.4,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
089f4543-61f8-4077-8790-6ed87c6e952d,2396,2,00:25:31.900,70,31,43,Carry,150,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.642074,,30fc200e-ec41-4734-aab4-23faa2439092,,11539.0,Adrián Embarba Blázquez,21.0,Left Wing,113.4,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7d5a6a0b-71ca-4db0-bf3c-4d462518aa89,116.8,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7d5a6a0b-71ca-4db0-bf3c-4d462518aa89,2397,2,00:25:33.542,70,33,30,Pass,150,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.697825,,5092f95d-88c1-4238-88e0-94bc2ff67f14,,11539.0,Adrián Embarba Blázquez,21.0,Left Wing,116.8,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26607.0,José Raúl Baena Urdiales,17.353098,1.7037287,1.0,Ground Pass,114.5,35.7,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,4d743049-0188-4b77-bd82-4af86b7648a7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5092f95d-88c1-4238-88e0-94bc2ff67f14,2398,2,00:25:34.240,70,34,42,Ball Receipt*,150,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,7d5a6a0b-71ca-4db0-bf3c-4d462518aa89,,26607.0,José Raúl Baena Urdiales,9.0,Right Defensive Midfield,114.5,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4d743049-0188-4b77-bd82-4af86b7648a7,2399,2,00:25:34.267,70,34,16,Shot,150,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.368095,,7f429f1c-c98e-4a22-8354-5a729bf59966,,26607.0,José Raúl Baena Urdiales,9.0,Right Defensive Midfield,115.2,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6750415,120.0,39.9,4.6,7d5a6a0b-71ca-4db0-bf3c-4d462518aa89,87.0,Open Play,38.0,Left Foot,98.0,Off T,91.0,Half Volley,106.8,48.7,23761.0,Alhassane Bangoura,17.0,Right Wing,True,117.4,37.7,11537.0,Alberto García Cabrera,1.0,Goalkeeper,False,118.8,27.9,26633.0,Alberto Lora Ramos,2.0,Right Back,False,119.7,26.7,11539.0,Adrián Embarba Blázquez,21.0,Left Wing,True,112.6,37.3,6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,True,104.4,18.7,6926.0,Alen Halilović,12.0,Right Midfield,False,111.8,30.3,18398.0,Omar Mascarell González,11.0,Left Defensive Midfield,False,114.2,36.2,8818.0,Jorge Meré Pérez,5.0,Left Center Back,False,,,,,114.1,41.1,6561.0,Luis Hernández Rodríguez,3.0,Right Center Back,False,112.5,43.7,24686.0,Roberto Canella Suárez,6.0,Left Back,False,105.9,26.8,11542.0,Javier Guerra Rodríguez,23.0,Center Forward,True,,,,,,,True,True,,,,,,,,,,,,,,,,,,
7f429f1c-c98e-4a22-8354-5a729bf59966,2400,2,00:25:34.635,70,34,23,Goal Keeper,150,360,Rayo Vallecano,1,Regular Play,1041,Sporting Gijón,0.0,,4d743049-0188-4b77-bd82-4af86b7648a7,,11537.0,Alberto García Cabrera,1.0,Goalkeeper,2.7,42.4,,,,,,,,,,,,,,,42.0,Moving,,,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7b4b78df-3ba8-4a6e-a391-f1be8e723b1e,2401,2,00:26:08.497,71,8,19,Substitution,150,360,Rayo Vallecano,1,Regular Play,1041,Sporting Gijón,0.0,,,,6602.0,Miguel Ángel Guerrero Martín,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0,Tactical,24173.0,Carlos Castro García,,,,,,,,,,,,,,,,,,,,,
37405d25-2d14-420c-b899-ba52a231bdd1,2402,2,00:26:30.159,71,30,19,Substitution,150,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,,,11542.0,Javier Guerra Rodríguez,23.0,Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0,Tactical,26690.0,Alberto Mateus Contreiras Gonçalves,,,,,,,,,,,,,,,,,,,,,
65900ae8-155e-4a88-935b-dba2aecb586c,2431,2,00:27:05.704,72,5,30,Pass,153,360,Rayo Vallecano,6,From Counter,360,Rayo Vallecano,1.152988,,aae30d3c-dffd-4df4-b9e4-78e8f1667f13,,6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,86.3,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11539.0,Adrián Embarba Blázquez,17.70452,-0.022595024,1.0,Ground Pass,104.0,21.1,40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8028530f-0fbf-4ac1-bdb7-31a8d300dc74,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aae30d3c-dffd-4df4-b9e4-78e8f1667f13,2432,2,00:27:06.857,72,6,42,Ball Receipt*,153,360,Rayo Vallecano,6,From Counter,360,Rayo Vallecano,,,65900ae8-155e-4a88-935b-dba2aecb586c,,11539.0,Adrián Embarba Blázquez,21.0,Left Wing,104.0,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a2b4d4b-4066-47c5-a204-fc3fdf8647af,2433,2,00:27:06.857,72,6,43,Carry,153,360,Rayo Vallecano,6,From Counter,360,Rayo Vallecano,1.091005,,8028530f-0fbf-4ac1-bdb7-31a8d300dc74,,11539.0,Adrián Embarba Blázquez,21.0,Left Wing,104.0,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aae30d3c-dffd-4df4-b9e4-78e8f1667f13,109.9,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8028530f-0fbf-4ac1-bdb7-31a8d300dc74,2434,2,00:27:07.948,72,7,16,Shot,153,360,Rayo Vallecano,6,From Counter,360,Rayo Vallecano,1.067724,,1f6a9fe9-3b85-4579-8f3c-a09f185c74b4,,11539.0,Adrián Embarba Blázquez,21.0,Left Wing,109.9,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.19588825,115.1,35.9,,65900ae8-155e-4a88-935b-dba2aecb586c,87.0,Open Play,40.0,Right Foot,101.0,Wayward,92.0,Lob,94.5,24.3,6926.0,Alen Halilović,12.0,Right Midfield,False,102.0,22.1,18398.0,Omar Mascarell González,11.0,Left Defensive Midfield,False,109.8,39.5,26690.0,Alberto Mateus Contreiras Gonçalves,23.0,Center Forward,True,83.3,61.1,23761.0,Alhassane Bangoura,17.0,Right Wing,True,112.7,31.3,11537.0,Alberto García Cabrera,1.0,Goalkeeper,False,111.3,38.7,8818.0,Jorge Meré Pérez,5.0,Left Center Back,False,95.0,44.1,13107.0,Sergio Álvarez Díaz,9.0,Right Defensive Midfield,False,88.8,61.4,24686.0,Roberto Canella Suárez,6.0,Left Back,False,,,,,85.9,43.5,26607.0,José Raúl Baena Urdiales,9.0,Right Defensive Midfield,True,91.4,25.8,6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,True,85.2,31.8,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,True,,,,,,,,,109.4,32.1,6561.0,Luis Hernández Rodríguez,3.0,Right Center Back,False,106.4,28.2,26633.0,Alberto Lora Ramos,2.0,Right Back,False,,,,
1f6a9fe9-3b85-4579-8f3c-a09f185c74b4,2435,2,00:27:09.016,72,9,23,Goal Keeper,153,360,Rayo Vallecano,1,Regular Play,1041,Sporting Gijón,0.0,,8028530f-0fbf-4ac1-bdb7-31a8d300dc74,,11537.0,Alberto García Cabrera,1.0,Goalkeeper,7.4,48.8,,,,,,,,,,,,,,,44.0,Set,,,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4,48.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7dba8783-0163-4e37-8ab4-f7b886227c62,2463,2,00:28:17.992,73,17,23,Goal Keeper,156,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,0.0,,060f3f6c-2d47-45d9-a4f4-31f447705266,,26070.0,Antonio Rodríguez Martínez,1.0,Goalkeeper,6.7,40.4,,,,,,,,,,,,,,,,,,,25.0,Collected,15.0,Success,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1799dad-da85-4355-8d83-98e30a61a4c7,2464,2,00:28:24.212,73,24,30,Pass,156,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,1.323819,,f260277a-bcf7-4dc3-91e8-4721f57d52cd,True,26070.0,Antonio Rodríguez Martínez,1.0,Goalkeeper,15.2,47.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11298.0,José Ignacio Martínez García,21.780037,0.64533764,1.0,Ground Pass,32.6,60.7,69.0,Keeper Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f260277a-bcf7-4dc3-91e8-4721f57d52cd,2465,2,00:28:25.536,73,25,42,Ball Receipt*,156,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,,,a1799dad-da85-4355-8d83-98e30a61a4c7,,11298.0,José Ignacio Martínez García,2.0,Right Back,32.6,60.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4fa2470d-55e1-472d-ae6e-0ee806ca12fc,2466,2,00:28:27.896,73,27,30,Pass,156,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,1.119109,,8ac5fa5a-9367-4280-8f09-71d831000295,,11298.0,José Ignacio Martínez García,2.0,Right Back,50.1,63.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26848.0,Roberto Trashorras Gayoso,12.349089,-2.768605,1.0,Ground Pass,38.6,59.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
