id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,ball_receipt,under_pressure,duel,counterpress,out,foul_committed,foul_won,shot,goalkeeper,interception,ball_recovery,dribble,clearance,bad_behaviour,miscontrol,substitution,pass,related_events_1,carry_end_location_0,carry_end_location_1,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,related_events_2,related_events,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,duel_outcome_id,duel_outcome_name,dribble_outcome_id,dribble_outcome_name,related_events_3,pass_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_left_foot,foul_committed_advantage,foul_won_advantage,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_first_time,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,clearance_right_foot,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,pass_technique_id,pass_technique_name,pass_outswinging,pass_cross,pass_switch,interception_outcome_id,interception_outcome_name,shot_aerial_won,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,ball_recovery_recovery_failure,clearance_aerial_won,related_events_4,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,foul_won_defensive,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,player,position,pass_through_ball
3e5265a1-d262-4cc3-8e18-bb2fe4dfa832,1127,1,00:27:34.240,27,34,2,Ball Recovery,73,360,Rayo Vallecano,1,Regular Play,215,Athletic Club,0.0,,,,6649.0,Óscar de Marcos Arana,2.0,Right Back,42.4,65.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53acf0be-0eca-4881-a6c2-f3c1dd3ba18d,1128,1,00:27:34.240,27,34,43,Carry,73,360,Rayo Vallecano,1,Regular Play,215,Athletic Club,1.147615,,3e5265a1-d262-4cc3-8e18-bb2fe4dfa832,,6649.0,Óscar de Marcos Arana,2.0,Right Back,42.4,65.3,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,440c3d67-8872-41d1-96d6-906f46bb6471,42.4,65.0,,,,,,,d39c6609-0336-441d-9877-f544ab26af12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d39c6609-0336-441d-9877-f544ab26af12,1129,1,00:27:35.266,27,35,17,Pressure,73,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.3355,,440c3d67-8872-41d1-96d6-906f46bb6471,,26685.0,Nicolás Ladislao Fedor Flores,22.0,Right Center Forward,77.7,15.1,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,53acf0be-0eca-4881-a6c2-f3c1dd3ba18d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440c3d67-8872-41d1-96d6-906f46bb6471,1130,1,00:27:35.387,27,35,30,Pass,73,360,Rayo Vallecano,1,Regular Play,215,Athletic Club,0.911889,,2641b51a-2afa-43fd-b873-acefc854bd89,,6649.0,Óscar de Marcos Arana,2.0,Right Back,42.4,65.0,6388.0,Ander Iturraspe Derteano,7.184706,0.15370753,1.0,Ground Pass,49.5,66.1,40.0,Right Foot,,,,,True,,,,,,,,,,,,,,,,d39c6609-0336-441d-9877-f544ab26af12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2641b51a-2afa-43fd-b873-acefc854bd89,1131,1,00:27:36.299,27,36,42,Ball Receipt*,73,360,Rayo Vallecano,1,Regular Play,215,Athletic Club,,,440c3d67-8872-41d1-96d6-906f46bb6471,,6388.0,Ander Iturraspe Derteano,9.0,Right Defensive Midfield,49.5,66.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4d1dbcc7-b0b1-4d3b-b7d2-8932add2ee3f,1132,1,00:27:36.299,27,36,43,Carry,73,360,Rayo Vallecano,1,Regular Play,215,Athletic Club,2.170464,,2641b51a-2afa-43fd-b873-acefc854bd89,,6388.0,Ander Iturraspe Derteano,9.0,Right Defensive Midfield,49.5,66.1,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,9e9bffd5-aba7-422f-b3f3-baf77acb8baf,50.6,71.9,,,,,,,b9a43a2c-896c-45a2-b446-09eb391bc49c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b9a43a2c-896c-45a2-b446-09eb391bc49c,1133,1,00:27:36.406,27,36,17,Pressure,73,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.727917,,4d1dbcc7-b0b1-4d3b-b7d2-8932add2ee3f,,11298.0,José Ignacio Martínez García,6.0,Left Back,70.6,14.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9e9bffd5-aba7-422f-b3f3-baf77acb8baf,1134,1,00:27:38.470,27,38,30,Pass,73,360,Rayo Vallecano,1,Regular Play,215,Athletic Club,3.261713,,71dfd401-0f51-48aa-8a1f-bb609c3edaef,,6388.0,Ander Iturraspe Derteano,9.0,Right Defensive Midfield,50.6,71.9,6393.0,Iñaki Williams Arthuer,49.024483,0.1597832,3.0,High Pass,99.0,79.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71dfd401-0f51-48aa-8a1f-bb609c3edaef,1135,1,00:27:41.731,27,41,42,Ball Receipt*,73,360,Rayo Vallecano,1,Regular Play,215,Athletic Club,,,9e9bffd5-aba7-422f-b3f3-baf77acb8baf,,6393.0,Iñaki Williams Arthuer,23.0,Center Forward,97.3,75.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50a118c4-9658-4baf-8f54-19905f0fa1ef,1136,1,00:28:10.152,28,10,30,Pass,74,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.224915,,47748991-b0b4-4605-bb7f-a8308588543e,,11298.0,José Ignacio Martínez García,6.0,Left Back,23.0,0.1,7900.0,Tiago Manuel Dias Correia,27.55667,0.29076162,3.0,High Pass,49.4,8.0,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47748991-b0b4-4605-bb7f-a8308588543e,1137,1,00:28:11.377,28,11,42,Ball Receipt*,74,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,50a118c4-9658-4baf-8f54-19905f0fa1ef,,7900.0,Tiago Manuel Dias Correia,16.0,Left Midfield,49.4,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3a66e6b6-d1fc-426e-86b0-6464c8be631f,1138,1,00:28:11.377,28,11,30,Pass,74,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.834039,,454c3d93-9cbc-4e5c-a126-b3189eb5d370,,7900.0,Tiago Manuel Dias Correia,16.0,Left Midfield,51.4,7.4,26685.0,Nicolás Ladislao Fedor Flores,17.18284,0.78951335,3.0,High Pass,63.5,19.6,37.0,Head,,,,,,,,,,,,,,,,,,,,,b4fd2d73-da1e-4d5d-996e-ecf63741dacc,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b4fd2d73-da1e-4d5d-996e-ecf63741dacc,1139,1,00:28:13.211,28,13,42,Ball Receipt*,74,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,3a66e6b6-d1fc-426e-86b0-6464c8be631f,,26685.0,Nicolás Ladislao Fedor Flores,22.0,Right Center Forward,63.5,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454c3d93-9cbc-4e5c-a126-b3189eb5d370,1140,1,00:28:13.211,28,13,30,Pass,74,360,Rayo Vallecano,4,From Throw In,215,Athletic Club,2.706638,,3a66e6b6-d1fc-426e-86b0-6464c8be631f,,6656.0,Mikel Rico Moreno,11.0,Left Defensive Midfield,56.6,60.5,6842.0,Iker Muniain Goñi,24.481216,-0.869259,2.0,Low Pass,72.4,41.8,40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,cbe8ec9a-320d-4a9e-9024-0877b0509651,,,9.0,Incomplete,,,,,d4ccb78c-6fda-4aa4-a890-d3d9f6ef4686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d4ccb78c-6fda-4aa4-a890-d3d9f6ef4686,1141,1,00:28:15.917,28,15,42,Ball Receipt*,74,360,Rayo Vallecano,4,From Throw In,215,Athletic Club,,,454c3d93-9cbc-4e5c-a126-b3189eb5d370,,6842.0,Iker Muniain Goñi,21.0,Left Wing,69.9,45.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbe8ec9a-320d-4a9e-9024-0877b0509651,1142,1,00:28:15.917,28,15,30,Pass,74,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.958459,,454c3d93-9cbc-4e5c-a126-b3189eb5d370,,26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,47.7,38.3,26685.0,Nicolás Ladislao Fedor Flores,13.520725,-0.7383126,3.0,High Pass,57.7,29.2,37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,961d8c7b-32d8-4f31-b607-0cb75880f254,,,9.0,Incomplete,,,,,9a19d30b-636f-46ef-8cdb-fb51fe95ba32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a19d30b-636f-46ef-8cdb-fb51fe95ba32,1143,1,00:28:16.876,28,16,42,Ball Receipt*,74,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,cbe8ec9a-320d-4a9e-9024-0877b0509651,,26685.0,Nicolás Ladislao Fedor Flores,22.0,Right Center Forward,65.9,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26e27115-4733-4e31-8947-d7bb137a9549,1161,1,00:28:41.416,28,41,30,Pass,77,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.484293,,1b386497-0f34-4702-9d31-b6021a59f95a,,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,43.3,76.9,4711.0,Pablo Hernández Domínguez,8.132035,-0.2867454,2.0,Low Pass,51.1,74.6,40.0,Right Foot,64.0,Interception,,,,,True,,,,,,,,,,,,,,8f28bf31-deef-46c5-822b-8432142d7b4f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8f28bf31-deef-46c5-822b-8432142d7b4f,1162,1,00:28:41.900,28,41,42,Ball Receipt*,77,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,26e27115-4733-4e31-8947-d7bb137a9549,,4711.0,Pablo Hernández Domínguez,12.0,Right Midfield,51.1,74.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
da713c2f-9f8e-4713-8934-7da8c4d5b476,1163,1,00:28:41.900,28,41,43,Carry,77,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.18763301,,8f28bf31-deef-46c5-822b-8432142d7b4f,,4711.0,Pablo Hernández Domínguez,12.0,Right Midfield,51.1,74.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b975980e-eb2e-49bd-aa21-88def2905684,51.1,74.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b975980e-eb2e-49bd-aa21-88def2905684,1164,1,00:28:42.088,28,42,30,Pass,77,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.497234,,f4858220-e6a1-44b4-95e5-8602f126ef61,,4711.0,Pablo Hernández Domínguez,12.0,Right Midfield,51.1,74.6,24138.0,Joaquín José Marín Ruiz,3.9661064,2.158799,1.0,Ground Pass,48.9,77.9,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
