id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,dribble,duel,ball_receipt,off_camera,counterpress,interception,out,clearance,foul_won,shot,goalkeeper,ball_recovery,foul_committed,substitution,bad_behaviour,pass,related_events_1,carry_end_location_0,carry_end_location_1,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,related_events_2,pass_aerial_won,related_events_3,related_events,interception_outcome_id,interception_outcome_name,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_cross,clearance_head,clearance_body_part_id,clearance_body_part_name,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,duel_outcome_id,duel_outcome_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,clearance_left_foot,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,player,position,dribble_outcome_id,dribble_outcome_name,pass_switch
130c9071-dbe0-4943-8616-7acc3e34a662,2545,2,00:27:53.776,72,53,43,Carry,188,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.328468,,79e7c71f-f11d-4fcb-8208-60fe72963d8a,11543.0,José Antonio Dorado Ramírez,5.0,Left Center Back,33.4,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acf67d81-36a7-40be-bd4a-04963e67b2d7,34.6,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79e7c71f-f11d-4fcb-8208-60fe72963d8a,2546,2,00:27:55.104,72,55,30,Pass,188,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,4.950186,,1fbd606f-2687-4833-9ab7-76ea8ae2a969,11543.0,José Antonio Dorado Ramírez,5.0,Left Center Back,34.6,25.9,11539.0,Adrián Embarba Blázquez,60.83979,-0.03616843,3.0,High Pass,95.4,23.7,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,26e35cb8-d26f-483c-9bc8-953e7520b06c,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26e35cb8-d26f-483c-9bc8-953e7520b06c,2547,2,00:28:00.055,73,0,42,Ball Receipt*,188,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,79e7c71f-f11d-4fcb-8208-60fe72963d8a,11539.0,Adrián Embarba Blázquez,21.0,Left Wing,89.8,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1fbd606f-2687-4833-9ab7-76ea8ae2a969,2548,2,00:28:00.055,73,0,30,Pass,188,360,Rayo Vallecano,9,From Kick Off,221,Levante UD,2.620641,,5dcd664c-2c92-45a4-9634-ee857ebde470,26012.0,David Navarro Pedrós,3.0,Right Center Back,24.7,56.4,,,32.95482,0.33710444,3.0,High Pass,55.8,67.3,40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,79e7c71f-f11d-4fcb-8208-60fe72963d8a,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e80b03e5-dd2b-4b7a-a843-77d8b21f2cd6,2549,2,00:28:02.675,73,2,4,Duel,188,360,Rayo Vallecano,9,From Kick Off,221,Levante UD,0.0,,5dcd664c-2c92-45a4-9634-ee857ebde470,27123.0,Jordi Xumetra Feliu,17.0,Right Wing,55.8,67.3,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5dcd664c-2c92-45a4-9634-ee857ebde470,2550,2,00:28:02.675,73,2,30,Pass,188,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.339357,,1fbd606f-2687-4833-9ab7-76ea8ae2a969,11298.0,José Ignacio Martínez García,6.0,Left Back,64.3,12.8,,,11.607756,0.39810455,3.0,High Pass,75.0,17.3,,,66.0,Recovery,,True,,,,,,,,,,,,,,,,,8304bbaf-7f9d-440c-b2b3-4d2f51910cd8,,,9.0,Incomplete,,,,,e80b03e5-dd2b-4b7a-a843-77d8b21f2cd6,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8304bbaf-7f9d-440c-b2b3-4d2f51910cd8,2551,2,00:28:04.015,73,4,2,Ball Recovery,188,360,Rayo Vallecano,9,From Kick Off,221,Levante UD,0.0,,5dcd664c-2c92-45a4-9634-ee857ebde470,5678.0,Jefferson Andrés Lerma Solís,9.0,Right Defensive Midfield,45.1,62.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3f467b84-4ddb-4f28-b342-6fdf6b3bef2d,2552,2,00:28:04.015,73,4,43,Carry,188,360,Rayo Vallecano,9,From Kick Off,221,Levante UD,0.6,,8304bbaf-7f9d-440c-b2b3-4d2f51910cd8,5678.0,Jefferson Andrés Lerma Solís,9.0,Right Defensive Midfield,45.1,62.8,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,b245cf90-9d57-404d-a0c7-4100fd1aa7d6,45.1,63.6,,,,,,,b47782c0-e901-4da4-8711-1011a441a21a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b47782c0-e901-4da4-8711-1011a441a21a,2553,2,00:28:04.074,73,4,17,Pressure,188,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.595928,,3f467b84-4ddb-4f28-b342-6fdf6b3bef2d,26607.0,José Raúl Baena Urdiales,9.0,Right Defensive Midfield,72.2,16.6,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,b245cf90-9d57-404d-a0c7-4100fd1aa7d6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b245cf90-9d57-404d-a0c7-4100fd1aa7d6,2554,2,00:28:04.615,73,4,30,Pass,188,360,Rayo Vallecano,9,From Kick Off,221,Levante UD,3.679999,,b47782c0-e901-4da4-8711-1011a441a21a,5678.0,Jefferson Andrés Lerma Solís,9.0,Right Defensive Midfield,45.1,63.6,,,52.62775,0.30492523,3.0,High Pass,95.3,79.4,40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abd6806c-2210-435f-86f5-896cc49cfa35,2555,2,00:28:14.540,73,14,30,Pass,189,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.086731,,9074b624-17af-44d8-8443-20bcde12bdbf,11298.0,José Ignacio Martínez García,6.0,Left Back,44.3,0.1,4711.0,Pablo Hernández Domínguez,21.15325,0.46576178,3.0,High Pass,63.2,9.6,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9074b624-17af-44d8-8443-20bcde12bdbf,2556,2,00:28:15.627,73,15,42,Ball Receipt*,189,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,abd6806c-2210-435f-86f5-896cc49cfa35,4711.0,Pablo Hernández Domínguez,19.0,Center Attacking Midfield,63.2,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7ffd06fa-65d8-4229-be0c-8dc8728a5ead,2557,2,00:28:15.627,73,15,30,Pass,189,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.676267,,0a777ffe-2f6a-44b4-9328-6156908dba5d,4711.0,Pablo Hernández Domínguez,19.0,Center Attacking Midfield,63.2,9.8,26607.0,José Raúl Baena Urdiales,9.702062,-3.120977,2.0,Low Pass,53.5,9.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a9fdfe1-68ce-4be9-9e7d-b9272a2ec1e3,2558,2,00:28:16.262,73,16,17,Pressure,189,360,Rayo Vallecano,4,From Throw In,221,Levante UD,0.679988,,0824634a-a659-4c40-9045-01d9b995e51d,6659.0,Víctor Camarasa Ferrando,19.0,Center Attacking Midfield,67.4,67.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0a777ffe-2f6a-44b4-9328-6156908dba5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0a777ffe-2f6a-44b4-9328-6156908dba5d,2559,2,00:28:16.303,73,16,42,Ball Receipt*,189,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,6a9fdfe1-68ce-4be9-9e7d-b9272a2ec1e3,26607.0,José Raúl Baena Urdiales,9.0,Right Defensive Midfield,53.5,9.6,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,7ffd06fa-65d8-4229-be0c-8dc8728a5ead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0824634a-a659-4c40-9045-01d9b995e51d,2560,2,00:28:16.303,73,16,43,Carry,189,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.812571,,0a777ffe-2f6a-44b4-9328-6156908dba5d,26607.0,José Raúl Baena Urdiales,9.0,Right Defensive Midfield,53.5,9.6,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,6a9fdfe1-68ce-4be9-9e7d-b9272a2ec1e3,56.4,9.2,,,,,,,d2955251-7bf5-4b14-9192-c91dea4c11f4,,ed3eee22-14c3-4dac-ac8a-9a3c046319ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d2955251-7bf5-4b14-9192-c91dea4c11f4,2561,2,00:28:17.742,73,17,17,Pressure,189,360,Rayo Vallecano,4,From Throw In,221,Levante UD,0.439998,,0824634a-a659-4c40-9045-01d9b995e51d,5678.0,Jefferson Andrés Lerma Solís,9.0,Right Defensive Midfield,61.1,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ed3eee22-14c3-4dac-ac8a-9a3c046319ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed3eee22-14c3-4dac-ac8a-9a3c046319ca,2562,2,00:28:18.116,73,18,30,Pass,189,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.967626,,b3c3170d-e1ed-4c0b-b9a5-5881503cbf42,26607.0,José Raúl Baena Urdiales,9.0,Right Defensive Midfield,56.4,9.2,11298.0,José Ignacio Martínez García,10.7912,-2.7817373,1.0,Ground Pass,46.3,5.4,40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,d2955251-7bf5-4b14-9192-c91dea4c11f4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b3c3170d-e1ed-4c0b-b9a5-5881503cbf42,2563,2,00:28:19.083,73,19,42,Ball Receipt*,189,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,ed3eee22-14c3-4dac-ac8a-9a3c046319ca,11298.0,José Ignacio Martínez García,6.0,Left Back,46.3,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e7eeda0f-8ed9-44a2-b7b8-171bf0b927f5,2564,2,00:28:19.083,73,19,43,Carry,189,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.665321,,5876f108-1725-4795-81ca-0086b905f96d,11298.0,José Ignacio Martínez García,6.0,Left Back,46.3,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3c3170d-e1ed-4c0b-b9a5-5881503cbf42,46.1,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5876f108-1725-4795-81ca-0086b905f96d,2565,2,00:28:19.749,73,19,30,Pass,189,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.352745,,998a91eb-c854-48f0-b00b-fa5ab4987fa0,11298.0,José Ignacio Martínez García,6.0,Left Back,46.1,4.7,,,37.52026,0.14981246,3.0,High Pass,83.2,10.3,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
998a91eb-c854-48f0-b00b-fa5ab4987fa0,2566,2,00:28:22.102,73,22,30,Pass,189,360,Rayo Vallecano,4,From Throw In,221,Levante UD,2.199998,,5876f108-1725-4795-81ca-0086b905f96d,26012.0,David Navarro Pedrós,3.0,Right Center Back,36.9,69.8,6647.0,Zouhair Feddal,22.631174,-2.6641119,2.0,Low Pass,16.8,59.4,37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,a2d87b66-f07f-41f0-87d4-7b660713937c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2d87b66-f07f-41f0-87d4-7b660713937c,2567,2,00:28:24.302,73,24,42,Ball Receipt*,189,360,Rayo Vallecano,4,From Throw In,221,Levante UD,,,998a91eb-c854-48f0-b00b-fa5ab4987fa0,6647.0,Zouhair Feddal,5.0,Left Center Back,16.8,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3f1072f-a1d2-4b5d-8f36-f8473d8797e3,2568,2,00:28:24.302,73,24,43,Carry,189,360,Rayo Vallecano,4,From Throw In,221,Levante UD,0.04,,a2d87b66-f07f-41f0-87d4-7b660713937c,6647.0,Zouhair Feddal,5.0,Left Center Back,16.8,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8dbdfd3-3273-4eb4-9037-00c2ac607a5f,14.2,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
