id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,ball_receipt,counterpress,ball_recovery,interception,duel,dribble,shot,goalkeeper,off_camera,out,clearance,foul_committed,foul_won,block,substitution,miscontrol,injury_stoppage,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,ball_recovery_recovery_failure,pass_outswinging,pass_technique_id,pass_technique_name,duel_type_id,duel_type_name,clearance_aerial_won,clearance_head,duel_outcome_id,duel_outcome_name,dribble_outcome_id,dribble_outcome_name,related_events_3,dribble_overrun,clearance_left_foot,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_first_time,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,interception_outcome_id,interception_outcome_name,pass_switch,pass_through_ball,pass_cross,pass_assisted_shot_id,pass_goal_assist,shot_open_goal,shot_end_location_2,shot_key_pass_id
ce3c492c-f54b-4fcc-a38d-a33674ed6f43,166,1,00:03:42.614,3,42,17,Pressure,9,360,Rayo Vallecano,4,From Throw In,217,Barcelona,0.877493,,529531fb-82cb-4a70-9e00-380d5d269297,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,39.6,66.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94dee64c-3253-466f-92ff-8b8977e5228d,,,a667f00b-f955-423c-aca6-0e781a70b579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529531fb-82cb-4a70-9e00-380d5d269297,167,1,00:03:42.619,3,42,42,Ball Receipt*,9,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,8fb51286-258c-4916-b1fa-571a13dbd080,11542,Javier Guerra Rodríguez,23,Center Forward,77.7,15.8,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,ce3c492c-f54b-4fcc-a38d-a33674ed6f43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a667f00b-f955-423c-aca6-0e781a70b579,168,1,00:03:42.619,3,42,43,Carry,9,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.759029,,529531fb-82cb-4a70-9e00-380d5d269297,11542,Javier Guerra Rodríguez,23,Center Forward,77.7,15.8,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,94dee64c-3253-466f-92ff-8b8977e5228d,76.2,14.9,ce3c492c-f54b-4fcc-a38d-a33674ed6f43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94dee64c-3253-466f-92ff-8b8977e5228d,169,1,00:03:43.378,3,43,30,Pass,9,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.479083,,ce3c492c-f54b-4fcc-a38d-a33674ed6f43,11542,Javier Guerra Rodríguez,23,Center Forward,76.2,14.9,26848.0,Roberto Trashorras Gayoso,24.709513,2.077895,1.0,Ground Pass,64.2,36.5,40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,f36be65b-ca66-4c30-a035-1c5ec0cfa7c9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f36be65b-ca66-4c30-a035-1c5ec0cfa7c9,170,1,00:03:44.857,3,44,42,Ball Receipt*,9,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,94dee64c-3253-466f-92ff-8b8977e5228d,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,64.2,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ea3c9427-c282-4962-9f4c-0631a645eef3,171,1,00:03:44.857,3,44,43,Carry,9,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.23053,,59d5f8da-b062-48a1-b811-3b77d491275f,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,64.2,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f36be65b-ca66-4c30-a035-1c5ec0cfa7c9,62.3,41.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59d5f8da-b062-48a1-b811-3b77d491275f,172,1,00:03:46.087,3,46,30,Pass,9,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.366955,,c9c21afa-0129-4742-85ca-edade50db743,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,62.3,41.2,23761.0,Alhassane Bangoura,38.06639,1.1600405,1.0,Ground Pass,77.5,76.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c9c21afa-0129-4742-85ca-edade50db743,173,1,00:03:48.454,3,48,42,Ball Receipt*,9,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,59d5f8da-b062-48a1-b811-3b77d491275f,23761,Alhassane Bangoura,17,Right Wing,77.5,76.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ac87e84-4226-4418-bb30-6aa012bc3a0f,174,1,00:03:48.454,3,48,43,Carry,9,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,5.96452,,2394b061-45f8-44d9-affd-215eb52d895e,23761,Alhassane Bangoura,17,Right Wing,77.5,76.1,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,c4a25456-da7a-4b11-80b8-47e3b16eb7ac,117.0,62.0,c9c21afa-0129-4742-85ca-edade50db743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2394b061-45f8-44d9-affd-215eb52d895e,175,1,00:03:52.308,3,52,17,Pressure,9,360,Rayo Vallecano,4,From Throw In,217,Barcelona,2.006195,,5ac87e84-4226-4418-bb30-6aa012bc3a0f,5211,Jordi Alba Ramos,6,Left Back,20.4,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4a25456-da7a-4b11-80b8-47e3b16eb7ac,176,1,00:03:54.419,3,54,30,Pass,9,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.095323,,4cbba472-58e1-47ba-a9a7-4b1c15c047d8,23761,Alhassane Bangoura,17,Right Wing,117.0,62.0,11542.0,Javier Guerra Rodríguez,2.8160255,-1.4640607,2.0,Low Pass,117.3,59.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,e8577ac1-4a21-4517-b9f7-f62d6a55f4dc,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4cbba472-58e1-47ba-a9a7-4b1c15c047d8,177,1,00:03:54.514,3,54,42,Ball Receipt*,9,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,c4a25456-da7a-4b11-80b8-47e3b16eb7ac,11542,Javier Guerra Rodríguez,23,Center Forward,111.1,49.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8577ac1-4a21-4517-b9f7-f62d6a55f4dc,178,1,00:03:54.514,3,54,6,Block,9,360,Rayo Vallecano,4,From Throw In,217,Barcelona,0.0,,c4a25456-da7a-4b11-80b8-47e3b16eb7ac,5211,Jordi Alba Ramos,6,Left Back,2.8,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bec9c1be-110a-4cb5-88ad-59089494c393,179,1,00:03:55.178,3,55,2,Ball Recovery,9,360,Rayo Vallecano,4,From Throw In,217,Barcelona,0.0,,,10609,Jérémy Mathieu,5,Left Center Back,3.7,29.7,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77ac49b2-c35d-4cd2-9e4a-c2e6438fdf0f,180,1,00:04:28.438,4,28,30,Pass,10,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,1.750755,,0efb0229-1f16-4425-b87c-884d4ff5edf3,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,120.0,80.0,6852.0,Jozabed Sánchez Ruiz,37.31005,-1.8365782,3.0,High Pass,110.2,44.0,40.0,Right Foot,61.0,Corner,,,,,,,,,,,,,,,,,,,,,18adde37-a2ac-4746-ab30-477d7559f919,,,,9.0,Incomplete,,,,,,,,True,105.0,Outswinging,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18adde37-a2ac-4746-ab30-477d7559f919,181,1,00:04:30.189,4,30,42,Ball Receipt*,10,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,,,77ac49b2-c35d-4cd2-9e4a-c2e6438fdf0f,6852,Jozabed Sánchez Ruiz,11,Left Defensive Midfield,109.6,42.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92590df5-c87f-4e2e-ba76-770724f78ddc,182,1,00:04:30.189,4,30,4,Duel,10,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,0.0,,0efb0229-1f16-4425-b87c-884d4ff5edf3,6852,Jozabed Sánchez Ruiz,11,Left Defensive Midfield,110.2,44.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0efb0229-1f16-4425-b87c-884d4ff5edf3,183,1,00:04:30.189,4,30,9,Clearance,10,360,Rayo Vallecano,2,From Corner,217,Barcelona,0.0,,77ac49b2-c35d-4cd2-9e4a-c2e6438fdf0f,10609,Jérémy Mathieu,5,Left Center Back,9.9,36.1,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,92590df5-c87f-4e2e-ba76-770724f78ddc,,,,,,,,,,37.0,Head,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ccf977a1-c2b2-4ab9-bb46-23d1308be34b,184,1,00:04:32.300,4,32,17,Pressure,10,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,0.588364,,,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,102.3,62.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b4e661d4-c0d6-4a07-915f-2beb140435f7,197,1,00:04:42.308,4,42,4,Duel,12,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,5cb59c6f-1e71-4f7f-9c30-b496ec2df9c1,23761,Alhassane Bangoura,17,Right Wing,79.0,60.3,,,,,,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
889732b4-2e92-48ff-8960-1571ed5a5d2a,198,1,00:04:44.593,4,44,2,Ball Recovery,12,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,,10727,Răzvan Dincă Raț,6,Left Back,58.4,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ef24a95b-f5e0-4269-8dfa-de376443fc50,199,1,00:04:44.593,4,44,43,Carry,12,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.491157,,4bc7823e-bcd7-4ec7-93eb-95588b14f5c7,10727,Răzvan Dincă Raț,6,Left Back,58.4,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889732b4-2e92-48ff-8960-1571ed5a5d2a,64.6,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4bc7823e-bcd7-4ec7-93eb-95588b14f5c7,200,1,00:04:46.084,4,46,30,Pass,12,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.472305,,7073cc21-1848-4990-bcd3-72d0e4398d87,10727,Răzvan Dincă Raț,6,Left Back,64.6,40.4,26222.0,José Eduardo Rosa Vale de Castro,40.220394,0.57283133,3.0,High Pass,98.4,62.2,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31ccb007-6bb5-4185-9f24-3ce28dafe4c3,201,1,00:04:48.199,4,48,17,Pressure,12,360,Rayo Vallecano,1,Regular Play,217,Barcelona,0.337163,,,5470,Ivan Rakitić,13,Right Center Midfield,22.1,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7073cc21-1848-4990-bcd3-72d0e4398d87,202,1,00:04:48.556,4,48,42,Ball Receipt*,12,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,4bc7823e-bcd7-4ec7-93eb-95588b14f5c7,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,98.4,62.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66c96ad5-eee3-4c9f-a7d6-3886121d9dbd,203,1,00:04:48.556,4,48,30,Pass,12,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.56076,,57bb0329-5f63-4709-8f86-9b45d63d719e,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,98.2,60.9,11542.0,Javier Guerra Rodríguez,33.40449,-1.4356731,3.0,High Pass,102.7,27.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57bb0329-5f63-4709-8f86-9b45d63d719e,204,1,00:04:51.117,4,51,42,Ball Receipt*,12,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,66c96ad5-eee3-4c9f-a7d6-3886121d9dbd,11542,Javier Guerra Rodríguez,23,Center Forward,102.7,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6b0be675-8418-4dcb-956c-3d86e2c8953a,205,1,00:04:51.117,4,51,43,Carry,12,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.620218,,1f340ea3-b7d0-4127-b3ab-966338ffb43d,11542,Javier Guerra Rodríguez,23,Center Forward,102.7,27.8,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,440cad3c-45c9-4d14-81cb-a331ff822471,99.7,24.1,57bb0329-5f63-4709-8f86-9b45d63d719e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440cad3c-45c9-4d14-81cb-a331ff822471,206,1,00:04:51.314,4,51,17,Pressure,12,360,Rayo Vallecano,1,Regular Play,217,Barcelona,1.448,,1f340ea3-b7d0-4127-b3ab-966338ffb43d,4324,Daniel Alves da Silva,2,Right Back,20.8,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b0be675-8418-4dcb-956c-3d86e2c8953a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1f340ea3-b7d0-4127-b3ab-966338ffb43d,207,1,00:04:52.737,4,52,30,Pass,12,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.737023,,218cacb5-baa2-42a6-ad0d-b37255a67cb9,11542,Javier Guerra Rodríguez,23,Center Forward,99.7,24.1,7900.0,Tiago Manuel Dias Correia,5.2430906,-2.1799598,1.0,Ground Pass,96.7,19.8,40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,440cad3c-45c9-4d14-81cb-a331ff822471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218cacb5-baa2-42a6-ad0d-b37255a67cb9,208,1,00:04:53.474,4,53,42,Ball Receipt*,12,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,1f340ea3-b7d0-4127-b3ab-966338ffb43d,7900,Tiago Manuel Dias Correia,21,Left Wing,96.7,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8986ac0d-f33d-4970-ba1b-4e0dfd6e61a2,209,1,00:04:53.474,4,53,43,Carry,12,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.924389,,218cacb5-baa2-42a6-ad0d-b37255a67cb9,7900,Tiago Manuel Dias Correia,21,Left Wing,96.7,19.8,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,ed71927b-ffc3-4f48-a12a-223e82f5e269,104.9,24.6,eec2c30d-c9b1-48a3-99f2-624dafcd6421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
