id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,ball_receipt,duel,off_camera,interception,out,clearance,shot,goalkeeper,counterpress,dribble,ball_recovery,foul_committed,foul_won,bad_behaviour,substitution,injury_stoppage,block,pass,related_events_1,pass_cross,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,related_events_2,carry_end_location_0,carry_end_location_1,interception_outcome_id,interception_outcome_name,related_events,clearance_body_part_id,clearance_body_part_name,clearance_head,pass_assisted_shot_id,pass_goal_assist,pass_technique_id,pass_technique_name,pass_outswinging,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_aerial_won,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate
dbd02b3c-7b29-4341-813b-538d678821ee,115,1,00:03:37.719,3,37,30,Pass,8,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.431445,,072e5648-b66a-4490-8f49-d60c4cc47a68,11542,Javier Guerra Rodríguez,23,Center Forward,61.0,40.1,6852.0,Jozabed Sánchez Ruiz,30.170183,1.6770612,1.0,Ground Pass,57.8,70.1,40.0,Right Foot,65.0,Kick Off,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
072e5648-b66a-4490-8f49-d60c4cc47a68,116,1,00:03:38.151,3,38,42,Ball Receipt*,8,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,dbd02b3c-7b29-4341-813b-538d678821ee,6852,Jozabed Sánchez Ruiz,19,Center Attacking Midfield,57.8,70.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b48de18a-d24b-46a5-bac9-f50202be5f6c,117,1,00:03:38.743,3,38,30,Pass,8,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,5.009703,,890f3109-488c-480f-8869-1d040d855755,6852,Jozabed Sánchez Ruiz,19,Center Attacking Midfield,72.8,71.1,23761.0,Alhassane Bangoura,36.306747,0.019281358,3.0,High Pass,109.1,71.8,40.0,Right Foot,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
890f3109-488c-480f-8869-1d040d855755,118,1,00:03:43.753,3,43,42,Ball Receipt*,8,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,b48de18a-d24b-46a5-bac9-f50202be5f6c,23761,Alhassane Bangoura,17,Right Wing,109.1,71.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8360c7de-701e-4934-bcdb-da87cd51f2ff,119,1,00:03:44.790,3,44,30,Pass,8,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.091213,,ab2ca09d-a68e-461c-bef2-c4150bd5d8f7,23761,Alhassane Bangoura,17,Right Wing,111.3,71.4,11542.0,Javier Guerra Rodríguez,29.85649,-1.4161098,1.0,Ground Pass,115.9,41.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,c8a427da-0bf4-4ff1-8858-ad3b20a445c2,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c8a427da-0bf4-4ff1-8858-ad3b20a445c2,120,1,00:03:45.881,3,45,42,Ball Receipt*,8,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,8360c7de-701e-4934-bcdb-da87cd51f2ff,11542,Javier Guerra Rodríguez,23,Center Forward,111.0,37.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61cc23c1-5252-44bf-a05c-5f806dd11a73,136,1,00:04:04.143,4,4,4,Duel,10,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,d5dede1d-5c30-4995-9d03-115d6434e003,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,78.3,79.0,,,,,,,,,,,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,11.0,Tackle,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d9572cdf-2d73-4bb5-89a2-eccd7fdc2a3e,137,1,00:04:04.143,4,4,43,Carry,10,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,3.735714,,31371c19-1118-43e8-be8f-4f3a3e65b3f6,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,78.3,79.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,47085602-7f23-4a6d-a14e-749d89e1fe95,,,,,,,,,,61cc23c1-5252-44bf-a05c-5f806dd11a73,82.9,72.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47085602-7f23-4a6d-a14e-749d89e1fe95,138,1,00:04:06.481,4,6,17,Pressure,10,360,Rayo Vallecano,1,Regular Play,220,Real Madrid,1.421356,,31371c19-1118-43e8-be8f-4f3a3e65b3f6,5552,Marcelo Vieira da Silva Júnior,6,Left Back,44.5,2.1,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,d9572cdf-2d73-4bb5-89a2-eccd7fdc2a3e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31371c19-1118-43e8-be8f-4f3a3e65b3f6,139,1,00:04:07.878,4,7,30,Pass,10,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.092687,,47085602-7f23-4a6d-a14e-749d89e1fe95,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,82.9,72.5,4711.0,Pablo Hernández Domínguez,24.535076,-1.7593992,1.0,Ground Pass,78.3,48.4,40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,a907a55a-a93e-448b-8333-2fe61bda95db,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a907a55a-a93e-448b-8333-2fe61bda95db,140,1,00:04:08.971,4,8,42,Ball Receipt*,10,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,31371c19-1118-43e8-be8f-4f3a3e65b3f6,4711,Pablo Hernández Domínguez,21,Left Wing,78.3,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b5811012-6dc0-4634-859b-9d42a44269e5,141,1,00:04:08.971,4,8,43,Carry,10,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.319973,,312255ab-3d11-4329-827f-dfc40861b0d3,4711,Pablo Hernández Domínguez,21,Left Wing,78.3,48.4,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,a907a55a-a93e-448b-8333-2fe61bda95db,,,,,,,,,,fb6db61a-225d-4135-9fac-b5a8cabba96f,81.9,50.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312255ab-3d11-4329-827f-dfc40861b0d3,142,1,00:04:09.566,4,9,17,Pressure,10,360,Rayo Vallecano,1,Regular Play,220,Real Madrid,0.710402,,b5811012-6dc0-4634-859b-9d42a44269e5,5574,Toni Kroos,10,Center Defensive Midfield,36.3,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb6db61a-225d-4135-9fac-b5a8cabba96f,143,1,00:04:10.291,4,10,30,Pass,10,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.891505,,193e177f-3a94-4128-9af6-533684e2a601,4711,Pablo Hernández Domínguez,21,Left Wing,81.9,50.5,11542.0,Javier Guerra Rodríguez,11.584904,0.12114301,1.0,Ground Pass,93.4,51.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193e177f-3a94-4128-9af6-533684e2a601,144,1,00:04:11.183,4,11,42,Ball Receipt*,10,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,fb6db61a-225d-4135-9fac-b5a8cabba96f,11542,Javier Guerra Rodríguez,23,Center Forward,93.4,51.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9621d1d7-023a-4a27-be81-3625bcdd7d81,145,1,00:04:11.183,4,11,30,Pass,10,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.57184,,76dcadfc-0144-426d-b311-3e6c9f6c451f,11542,Javier Guerra Rodríguez,23,Center Forward,93.4,51.9,4711.0,Pablo Hernández Domínguez,4.6173587,-3.0548544,1.0,Ground Pass,88.8,51.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76dcadfc-0144-426d-b311-3e6c9f6c451f,146,1,00:04:11.754,4,11,42,Ball Receipt*,10,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,9621d1d7-023a-4a27-be81-3625bcdd7d81,4711,Pablo Hernández Domínguez,21,Left Wing,88.8,51.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8baa98dc-09b6-4549-a89a-ba97042334bb,147,1,00:04:11.754,4,11,43,Carry,10,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.003684,,71a3d876-fdde-4f9e-b511-b7002f064345,4711,Pablo Hernández Domínguez,21,Left Wing,88.8,51.5,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,76dcadfc-0144-426d-b311-3e6c9f6c451f,,,,,,,,,,b2f516ea-4e7b-4cb2-bb20-1f76fc5766d7,96.9,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71a3d876-fdde-4f9e-b511-b7002f064345,148,1,00:04:11.973,4,11,17,Pressure,10,360,Rayo Vallecano,1,Regular Play,220,Real Madrid,1.773208,,8baa98dc-09b6-4549-a89a-ba97042334bb,5552,Marcelo Vieira da Silva Júnior,6,Left Back,31.3,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b2f516ea-4e7b-4cb2-bb20-1f76fc5766d7,149,1,00:04:13.758,4,13,30,Pass,10,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.8422,,6ec0be60-3adb-464b-b37e-fe34d150e698,4711,Pablo Hernández Domínguez,21,Left Wing,96.9,45.1,11542.0,Javier Guerra Rodríguez,15.875768,-0.33370218,1.0,Ground Pass,111.9,39.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,d6e3cf35-e58f-4e9f-b4f2-3142848465c8,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d6e3cf35-e58f-4e9f-b4f2-3142848465c8,150,1,00:04:15.600,4,15,42,Ball Receipt*,10,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,b2f516ea-4e7b-4cb2-bb20-1f76fc5766d7,11542,Javier Guerra Rodríguez,23,Center Forward,107.9,37.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c0a1a897-ce48-4232-baa6-f55d58a52c10,158,1,00:04:53.406,4,53,30,Pass,12,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,6.46796,,2243851d-e8af-4997-872b-98f71d5937b7,10612,Yoel Rodríguez Oterino,1,Goalkeeper,7.0,44.1,4711.0,Pablo Hernández Domínguez,99.76638,-0.20388259,3.0,High Pass,104.7,23.9,40.0,Right Foot,63.0,Goal Kick,,,,,True,,,,,,,,,,,,,,,,3fc454bb-a6ac-468e-83bb-aace2e400f37,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2243851d-e8af-4997-872b-98f71d5937b7,159,1,00:04:59.874,4,59,42,Ball Receipt*,12,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,c0a1a897-ce48-4232-baa6-f55d58a52c10,4711,Pablo Hernández Domínguez,21,Left Wing,99.5,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f46cc971-eb57-48f8-aec5-221da93d4b46,172,1,00:05:07.754,5,7,30,Pass,14,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.113796,,02e08244-57b7-4f05-b6c4-71596b0497db,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,54.0,8.1,11298.0,José Ignacio Martínez García,11.482595,-0.34653887,3.0,High Pass,64.8,4.2,37.0,Head,64.0,Interception,,,,,,,,,,,True,,,,,,,,,,d6073713-9033-4c18-82ea-2cbb7a556c0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d6073713-9033-4c18-82ea-2cbb7a556c0a,173,1,00:05:08.868,5,8,42,Ball Receipt*,14,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,f46cc971-eb57-48f8-aec5-221da93d4b46,11298,José Ignacio Martínez García,6,Left Back,64.8,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4fb24a44-341f-4815-a094-64f16e47c935,174,1,00:05:08.908,5,8,30,Pass,14,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.453579,,0120fac6-0134-4981-bc38-e142b7c6f843,11298,José Ignacio Martínez García,6,Left Back,64.8,4.2,26848.0,Roberto Trashorras Gayoso,8.062258,1.6951513,3.0,High Pass,63.8,12.2,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0120fac6-0134-4981-bc38-e142b7c6f843,175,1,00:05:10.361,5,10,42,Ball Receipt*,14,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,4fb24a44-341f-4815-a094-64f16e47c935,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,63.8,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57bdb643-730c-4785-b786-bd6eab7e886b,176,1,00:05:10.361,5,10,43,Carry,14,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.096735,,0120fac6-0134-4981-bc38-e142b7c6f843,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,63.8,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c26ced6d-8d54-447f-a8e3-7f232102adaf,,,,,,,,,,,63.9,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c26ced6d-8d54-447f-a8e3-7f232102adaf,177,1,00:05:10.458,5,10,30,Pass,14,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.118899,,6ed714e3-4532-478c-8900-f0792c6176eb,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,63.9,12.5,11298.0,José Ignacio Martínez García,11.706836,-1.5366216,2.0,Low Pass,64.3,0.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ed714e3-4532-478c-8900-f0792c6176eb,178,1,00:05:12.577,5,12,42,Ball Receipt*,14,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,c26ced6d-8d54-447f-a8e3-7f232102adaf,11298,José Ignacio Martínez García,6,Left Back,62.5,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94e1dd03-386f-4963-b5c1-a58df12d2767,198,1,00:05:40.827,5,40,2,Ball Recovery,16,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,0688f0dd-ccb6-4bb8-92bd-b36503e45ec0,26607,José Raúl Baena Urdiales,9,Right Defensive Midfield,38.9,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
