id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,ball_receipt,counterpress,dribble,duel,interception,out,miscontrol,foul_won,clearance,foul_committed,substitution,shot,goalkeeper,ball_recovery,block,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,dribble_outcome_id,dribble_outcome_name,related_events_3,interception_outcome_id,interception_outcome_name,pass_outswinging,pass_technique_id,pass_technique_name,clearance_aerial_won,clearance_head,clearance_body_part_id,clearance_body_part_name,pass_aerial_won,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,pass_switch,foul_committed_card_id,foul_committed_card_name,ball_recovery_recovery_failure,player,position,location,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,block_offensive,block_deflection
5f6cc478-e5dd-4524-9222-a3f6073bebf2,755,1,00:17:56.863,17,56,17,Pressure,42,360,Rayo Vallecano,1,Regular Play,209,Celta Vigo,0.461196,,5e8eb261-ec2f-406f-ac89-98a589ae81c1,,6724.0,Manuel Agudo Durán,21.0,Left Wing,51.2,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9280f271-bde0-4302-9919-ba678131d377,756,1,00:17:57.832,17,57,3,Dispossessed,42,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,16be6a32-cf35-42fb-ae3b-a1560882b736,,23761.0,Alhassane Bangoura,17.0,Right Wing,68.5,65.3,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16be6a32-cf35-42fb-ae3b-a1560882b736,757,1,00:17:57.832,17,57,4,Duel,42,360,Rayo Vallecano,1,Regular Play,209,Celta Vigo,0.0,,9280f271-bde0-4302-9919-ba678131d377,,6724.0,Manuel Agudo Durán,21.0,Left Wing,51.6,14.8,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61098603-643a-4984-abfd-45a3eb41195e,758,1,00:17:58.802,17,58,2,Ball Recovery,42,360,Rayo Vallecano,1,Regular Play,209,Celta Vigo,0.0,,,,6797.0,Daniel Wass,13.0,Right Center Midfield,48.6,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f76de763-6214-44bc-bf6c-1377236bc424,759,1,00:17:58.802,17,58,43,Carry,42,360,Rayo Vallecano,1,Regular Play,209,Celta Vigo,0.720387,,051bd36d-25d6-49cb-a399-8637b9988c50,,6797.0,Daniel Wass,13.0,Right Center Midfield,48.6,9.8,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,61098603-643a-4984-abfd-45a3eb41195e,48.0,7.8,de453dd3-511e-405b-ae96-8cfe18e35a3b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
de453dd3-511e-405b-ae96-8cfe18e35a3b,760,1,00:17:58.962,17,58,17,Pressure,42,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.65675,,051bd36d-25d6-49cb-a399-8637b9988c50,,23761.0,Alhassane Bangoura,17.0,Right Wing,71.5,69.3,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,f76de763-6214-44bc-bf6c-1377236bc424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
051bd36d-25d6-49cb-a399-8637b9988c50,761,1,00:17:59.523,17,59,38,Miscontrol,42,360,Rayo Vallecano,1,Regular Play,209,Celta Vigo,0.0,,de453dd3-511e-405b-ae96-8cfe18e35a3b,,6797.0,Daniel Wass,13.0,Right Center Midfield,48.0,7.8,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3b77aed6-f327-4de1-8761-7dc98ab53461,762,1,00:18:17.620,18,17,30,Pass,43,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.2108,,5783ac20-b776-4ea9-a8bb-af2e40c4b53f,,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,80.3,80.0,26690.0,Alberto Mateus Contreiras Gonçalves,14.7868185,-0.8188785,3.0,High Pass,90.4,69.2,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5783ac20-b776-4ea9-a8bb-af2e40c4b53f,763,1,00:18:18.830,18,18,42,Ball Receipt*,43,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,3b77aed6-f327-4de1-8761-7dc98ab53461,,26690.0,Alberto Mateus Contreiras Gonçalves,23.0,Center Forward,90.4,69.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a054781d-bfae-4838-833a-a7bcfdb44517,764,1,00:18:18.870,18,18,4,Duel,43,360,Rayo Vallecano,4,From Throw In,209,Celta Vigo,0.0,,1488fd69-eef0-475e-8a61-a00561891d47,,6890.0,Andreu Fontàs Prat,5.0,Left Center Back,29.2,10.8,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1488fd69-eef0-475e-8a61-a00561891d47,765,1,00:18:18.870,18,18,30,Pass,43,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.021954,,541db476-211b-4e84-bda4-be552b99221e,,26690.0,Alberto Mateus Contreiras Gonçalves,23.0,Center Forward,90.9,69.3,26848.0,Roberto Trashorras Gayoso,15.563097,2.6750715,3.0,High Pass,77.0,76.3,,,,,,True,,,,,,,,,,,,,,,,,a054781d-bfae-4838-833a-a7bcfdb44517,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541db476-211b-4e84-bda4-be552b99221e,766,1,00:18:20.892,18,20,42,Ball Receipt*,43,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,1488fd69-eef0-475e-8a61-a00561891d47,,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,77.0,76.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
012902c9-06fb-4d75-b985-79b607f7476e,767,1,00:18:20.892,18,20,43,Carry,43,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.531395,,39b0393a-5344-4b32-b69c-31581ac1594e,,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,77.0,76.3,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,541db476-211b-4e84-bda4-be552b99221e,71.1,77.1,fc07d366-944f-465c-87c5-8739cd56344d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fc07d366-944f-465c-87c5-8739cd56344d,768,1,00:18:21.731,18,21,17,Pressure,43,360,Rayo Vallecano,4,From Throw In,209,Celta Vigo,0.459896,,012902c9-06fb-4d75-b985-79b607f7476e,,6797.0,Daniel Wass,13.0,Right Center Midfield,43.1,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39b0393a-5344-4b32-b69c-31581ac1594e,769,1,00:18:22.424,18,22,30,Pass,43,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.221085,,c6fd0d11-f37b-4f4b-875d-19e584512076,,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,71.1,77.1,6713.0,Diego Javier Llorente Ríos,17.39224,-2.8798792,1.0,Ground Pass,54.3,72.6,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c6fd0d11-f37b-4f4b-875d-19e584512076,770,1,00:18:23.645,18,23,42,Ball Receipt*,43,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,39b0393a-5344-4b32-b69c-31581ac1594e,,6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,54.3,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
de304c65-f36c-4f26-93fc-67adf2a13aa0,771,1,00:18:23.645,18,23,43,Carry,43,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.735109,,6b5789ce-e175-4b81-9b06-31044ca0ac2f,,6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,54.3,72.6,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,c6fd0d11-f37b-4f4b-875d-19e584512076,59.2,76.1,d2edebca-01ad-4495-9f98-09f423f420be,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d2edebca-01ad-4495-9f98-09f423f420be,772,1,00:18:24.125,18,24,17,Pressure,43,360,Rayo Vallecano,4,From Throw In,209,Celta Vigo,1.219786,,de304c65-f36c-4f26-93fc-67adf2a13aa0,,5217.0,Iago Aspas Juncal,23.0,Center Forward,65.5,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6b5789ce-e175-4b81-9b06-31044ca0ac2f,773,1,00:18:25.380,18,25,30,Pass,43,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.659323,,efa68aaa-e1e1-4437-ba8d-9efd100bd517,,6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,59.2,76.1,26222.0,José Eduardo Rosa Vale de Castro,23.97749,-2.1240907,1.0,Ground Pass,46.6,55.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
efa68aaa-e1e1-4437-ba8d-9efd100bd517,774,1,00:18:28.039,18,28,42,Ball Receipt*,43,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,6b5789ce-e175-4b81-9b06-31044ca0ac2f,,26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,46.6,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ad905d4d-e4b1-40ca-9e2d-08f62945053b,775,1,00:18:28.039,18,28,43,Carry,43,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.392271,,1fd8995f-a1c0-41f8-b066-e66ad27dabc1,,26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,46.6,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,efa68aaa-e1e1-4437-ba8d-9efd100bd517,46.6,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1fd8995f-a1c0-41f8-b066-e66ad27dabc1,776,1,00:18:30.431,18,30,30,Pass,43,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,3.785951,,234d5497-9fd1-41b3-871c-27e8baf07b6f,,26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,46.6,55.7,23761.0,Alhassane Bangoura,52.289387,0.48332,3.0,High Pass,92.9,80.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234d5497-9fd1-41b3-871c-27e8baf07b6f,777,1,00:18:34.217,18,34,42,Ball Receipt*,43,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,1fd8995f-a1c0-41f8-b066-e66ad27dabc1,,23761.0,Alhassane Bangoura,17.0,Right Wing,90.6,79.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626ada10-e3a7-4bb1-8a5f-d369902af221,828,1,00:19:40.463,19,40,23,Goal Keeper,46,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,c883e6e2-50d7-41fd-8222-3184c96745cc,,24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,4.4,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,Standing,15.0,Success,44.0,Set,35.0,Both Hands,33.0,Shot Saved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94cd85f4-fb38-469b-95e8-0a31018c3f2e,829,1,00:19:59.072,19,59,30,Pass,47,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,1.768292,,e2c23f21-20ad-4a44-a127-b190cf49da0e,True,24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,6.5,40.1,24138.0,Joaquín José Marín Ruiz,30.857414,1.1607982,1.0,Ground Pass,18.8,68.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e2c23f21-20ad-4a44-a127-b190cf49da0e,830,1,00:20:00.841,20,0,42,Ball Receipt*,47,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,,,94cd85f4-fb38-469b-95e8-0a31018c3f2e,,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,18.8,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
011d8f93-9c8b-474c-94db-1147a2e4cf2e,831,1,00:20:02.328,20,2,30,Pass,48,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.307122,,ac617e4d-da64-427d-8690-be91abb49992,,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,18.2,68.4,9246.0,Patrick Ebert,43.78173,-0.8468095,2.0,Low Pass,47.2,35.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c6c6ed1f-f727-4ad8-b09d-0d2e8ba4eb39,832,1,00:20:04.389,20,4,17,Pressure,48,360,Rayo Vallecano,1,Regular Play,209,Celta Vigo,1.481988,,8d6c8260-7e45-4d98-b3d0-d53d323f3ab2,,6805.0,Hugo Mallo Novegil,2.0,Right Back,71.8,45.3,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,ac617e4d-da64-427d-8690-be91abb49992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac617e4d-da64-427d-8690-be91abb49992,833,1,00:20:04.636,20,4,42,Ball Receipt*,48,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,011d8f93-9c8b-474c-94db-1147a2e4cf2e,,9246.0,Patrick Ebert,19.0,Center Attacking Midfield,47.2,35.6,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,c6c6ed1f-f727-4ad8-b09d-0d2e8ba4eb39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8d6c8260-7e45-4d98-b3d0-d53d323f3ab2,834,1,00:20:04.636,20,4,43,Carry,48,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.259125,,589632d6-99d3-4e72-859a-7dffb70dbda4,,9246.0,Patrick Ebert,19.0,Center Attacking Midfield,47.2,35.6,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,ac617e4d-da64-427d-8690-be91abb49992,40.7,38.6,c6c6ed1f-f727-4ad8-b09d-0d2e8ba4eb39,,,,,,,,,,,,ce10ac41-6e71-4e8d-a12c-9e1f04048c7e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589632d6-99d3-4e72-859a-7dffb70dbda4,835,1,00:20:05.895,20,5,22,Foul Committed,48,360,Rayo Vallecano,1,Regular Play,209,Celta Vigo,0.0,,8d6c8260-7e45-4d98-b3d0-d53d323f3ab2,,6805.0,Hugo Mallo Novegil,2.0,Right Back,79.4,41.5,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,ce10ac41-6e71-4e8d-a12c-9e1f04048c7e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ce10ac41-6e71-4e8d-a12c-9e1f04048c7e,836,1,00:20:05.895,20,5,21,Foul Won,48,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,589632d6-99d3-4e72-859a-7dffb70dbda4,,9246.0,Patrick Ebert,19.0,Center Attacking Midfield,40.7,38.6,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b5cdb7a1-5678-4459-bac7-df541410abba,837,1,00:20:09.500,20,9,30,Pass,49,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.628048,,68fa4b3d-8bde-43a1-985a-11736ecdea43,,9246.0,Patrick Ebert,19.0,Center Attacking Midfield,40.6,38.6,26848.0,Roberto Trashorras Gayoso,16.565626,-1.8084545,1.0,Ground Pass,36.7,22.5,40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68fa4b3d-8bde-43a1-985a-11736ecdea43,838,1,00:20:11.128,20,11,42,Ball Receipt*,49,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,b5cdb7a1-5678-4459-bac7-df541410abba,,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,36.7,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5c9cf3dc-5bd7-4269-8182-b3466e749a3e,839,1,00:20:11.128,20,11,43,Carry,49,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.72377,,68fa4b3d-8bde-43a1-985a-11736ecdea43,,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,36.7,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b882a3e-af50-4f80-8beb-3ea3ef385df5,36.7,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6b882a3e-af50-4f80-8beb-3ea3ef385df5,840,1,00:20:11.851,20,11,30,Pass,49,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,2.051285,,b8af2327-e1f4-4d02-ae64-909374d48aba,,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,36.7,22.5,26222.0,José Eduardo Rosa Vale de Castro,19.305182,-0.7744096,1.0,Ground Pass,50.5,9.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b8af2327-e1f4-4d02-ae64-909374d48aba,841,1,00:20:13.903,20,13,42,Ball Receipt*,49,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,6b882a3e-af50-4f80-8beb-3ea3ef385df5,,26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,50.5,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4bc024f4-91c3-431c-b879-53b817c69b85,842,1,00:20:13.903,20,13,43,Carry,49,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,4.439182,,b8af2327-e1f4-4d02-ae64-909374d48aba,,26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,50.5,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee5139a9-a025-41a3-a325-839a2fbb92d4,54.5,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ee5139a9-a025-41a3-a325-839a2fbb92d4,843,1,00:20:18.342,20,18,30,Pass,49,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,3.229333,,b650fecc-3a79-459c-9b61-ef366b7accb3,,26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,54.5,11.6,,,62.620205,0.6460562,3.0,High Pass,104.5,49.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48d427c8-7029-4e48-a5c4-8f604dd9ea4d,896,1,00:21:14.844,21,14,2,Ball Recovery,51,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,,,6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,4.0,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
