id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,related_events,player,position,location,pass,carry,under_pressure,out,ball_receipt,off_camera,duel,clearance,counterpress,dribble,foul_committed,foul_won,interception,shot,goalkeeper,block,ball_recovery,substitution,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_switch,dribble_outcome_id,dribble_outcome_name,related_events_3,foul_committed_advantage,foul_won_advantage,pass_aerial_won,clearance_head,interception_outcome_id,interception_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_cross,clearance_aerial_won,pass_deflected,pass_miscommunication,dribble_overrun,block_deflection
efd64445-0978-440a-9f2d-86a0845641f6,83,1,00:01:13.559,1,13,4,Duel,4,360,Rayo Vallecano,4,From Throw In,217,Barcelona,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,2aacc3f3-8850-4707-8d16-41812620c512,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,25.8,4.5,,,,,,,,,,,,,,,,,11.0,Tackle,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e5b97adc-e869-42ff-9bd0-196b8ed7f116,84,1,00:01:23.161,1,23,30,Pass,5,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32516e49-3ebd-4748-a9a2-a059bdc34935,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,98.5,80.0,7900.0,Tiago Manuel Dias Correia,18.042173,-0.94281507,3.0,High Pass,109.1,65.4,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32516e49-3ebd-4748-a9a2-a059bdc34935,85,1,00:01:24.744,1,24,42,Ball Receipt*,5,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5b97adc-e869-42ff-9bd0-196b8ed7f116,7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,109.1,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ea00742f-fd49-453e-9632-f7c793aecd4c,86,1,00:01:24.744,1,24,43,Carry,5,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.6805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32516e49-3ebd-4748-a9a2-a059bdc34935,7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,109.1,65.4,,,,,,,,,,,,,f83f5aa2-8fdc-4110-86af-26cfe65dcc59,110.1,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f83f5aa2-8fdc-4110-86af-26cfe65dcc59,87,1,00:01:25.424,1,25,38,Miscontrol,5,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,110.1,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ed5cd46-c9a4-4fc9-83fd-d68b119d420f,88,1,00:01:25.473,1,25,9,Clearance,5,360,Rayo Vallecano,4,From Throw In,217,Barcelona,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,13.0,Right Center Midfield,11.3,6.5,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7609b4d4-3989-4a5f-86c9-439a8bbb0016,89,1,00:01:27.570,1,27,17,Pressure,5,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.872007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ac414eb-98af-473e-8737-f9adecea2d15,6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,68.4,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0ac414eb-98af-473e-8737-f9adecea2d15,90,1,00:01:28.131,1,28,30,Pass,5,360,Rayo Vallecano,4,From Throw In,217,Barcelona,1.1799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,1b520ef7-41e6-4b0d-89c1-207a453bad71,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,49.7,26.9,5470.0,Ivan Rakitić,10.780074,2.218008,2.0,Low Pass,43.2,35.5,70.0,Other,66.0,Recovery,7609b4d4-3989-4a5f-86c9-439a8bbb0016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1b520ef7-41e6-4b0d-89c1-207a453bad71,91,1,00:01:29.311,1,29,42,Ball Receipt*,5,360,Rayo Vallecano,4,From Throw In,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0ac414eb-98af-473e-8737-f9adecea2d15,5470.0,Ivan Rakitić,15.0,Left Center Midfield,43.2,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9233f1ec-7697-404e-8919-5bbb605994c0,92,1,00:01:29.311,1,29,43,Carry,5,360,Rayo Vallecano,4,From Throw In,217,Barcelona,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1b520ef7-41e6-4b0d-89c1-207a453bad71,5470.0,Ivan Rakitić,15.0,Left Center Midfield,43.2,35.5,,,,,,,,,,,,,6ca86384-e1c1-4926-9756-03ee97bf5269,43.2,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ca86384-e1c1-4926-9756-03ee97bf5269,93,1,00:01:29.391,1,29,30,Pass,5,360,Rayo Vallecano,4,From Throw In,217,Barcelona,3.8689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30280882-896b-4451-9e1e-72067eb2a964,5470.0,Ivan Rakitić,15.0,Left Center Midfield,43.2,35.5,5503.0,Lionel Andrés Messi Cuccittini,35.98055,0.10022175,3.0,High Pass,79.0,39.1,40.0,Right Foot,,,d941c0e9-81f1-42ea-bbd8-c49228f7c56e,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d941c0e9-81f1-42ea-bbd8-c49228f7c56e,94,1,00:01:33.260,1,33,42,Ball Receipt*,5,360,Rayo Vallecano,4,From Throw In,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ca86384-e1c1-4926-9756-03ee97bf5269,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,81.9,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30280882-896b-4451-9e1e-72067eb2a964,95,1,00:01:33.260,1,33,30,Pass,5,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,6ca86384-e1c1-4926-9756-03ee97bf5269,18404.0,José Ángel Crespo Rincón,5.0,Left Center Back,41.1,41.0,6914.0,Roberto Román Triguero,11.0385685,-1.9126015,3.0,High Pass,37.4,30.6,37.0,Head,64.0,Interception,efa85f56-885d-4745-bfb4-4ad2dfd7e061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65cb59b4-77f0-4e4e-ba4a-264646435236,96,1,00:01:33.787,1,33,17,Pressure,5,360,Rayo Vallecano,4,From Throw In,217,Barcelona,0.531106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16d40e4b-dc73-423f-bc48-450ddd573d2b,5470.0,Ivan Rakitić,15.0,Left Center Midfield,79.6,50.2,,,,,,,,,,,,,2152ca2a-1fcb-43c0-bc38-72d19f430f57,,,efa85f56-885d-4745-bfb4-4ad2dfd7e061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
efa85f56-885d-4745-bfb4-4ad2dfd7e061,97,1,00:01:34.248,1,34,42,Ball Receipt*,5,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,30280882-896b-4451-9e1e-72067eb2a964,6914.0,Roberto Román Triguero,6.0,Left Back,37.4,30.6,,,,,,,,,,,,,65cb59b4-77f0-4e4e-ba4a-264646435236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16d40e4b-dc73-423f-bc48-450ddd573d2b,98,1,00:01:34.248,1,34,43,Carry,5,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,2152ca2a-1fcb-43c0-bc38-72d19f430f57,6914.0,Roberto Román Triguero,6.0,Left Back,37.4,30.6,,,,,,,,,,,,,65cb59b4-77f0-4e4e-ba4a-264646435236,36.6,29.9,efa85f56-885d-4745-bfb4-4ad2dfd7e061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2152ca2a-1fcb-43c0-bc38-72d19f430f57,99,1,00:01:34.288,1,34,30,Pass,5,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.8432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,0d2e9ea5-865d-4d1e-ba4f-29c4f7a1f3c2,6914.0,Roberto Román Triguero,6.0,Left Back,36.6,29.9,26690.0,Alberto Mateus Contreiras Gonçalves,22.167768,-0.32603014,3.0,High Pass,57.6,22.8,40.0,Right Foot,,,4baea0fe-b1df-4db0-903a-0e24db9625f8,,,65cb59b4-77f0-4e4e-ba4a-264646435236,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0d2e9ea5-865d-4d1e-ba4f-29c4f7a1f3c2,100,1,00:01:37.131,1,37,42,Ball Receipt*,5,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2152ca2a-1fcb-43c0-bc38-72d19f430f57,26690.0,Alberto Mateus Contreiras Gonçalves,23.0,Center Forward,57.3,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4baea0fe-b1df-4db0-903a-0e24db9625f8,101,1,00:01:37.131,1,37,30,Pass,5,360,Rayo Vallecano,4,From Throw In,217,Barcelona,1.2728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00be4af7-04f6-4112-bacd-fa17afa4d6bd,6379.0,Sergi Roberto Carnicer,2.0,Right Back,62.5,57.3,5470.0,Ivan Rakitić,14.990664,0.22879885,3.0,High Pass,77.1,60.7,37.0,Head,66.0,Recovery,2152ca2a-1fcb-43c0-bc38-72d19f430f57,,,b10ad1ed-5a8c-4453-92eb-c7656879da74,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00be4af7-04f6-4112-bacd-fa17afa4d6bd,102,1,00:01:38.404,1,38,42,Ball Receipt*,5,360,Rayo Vallecano,4,From Throw In,217,Barcelona,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4baea0fe-b1df-4db0-903a-0e24db9625f8,5470.0,Ivan Rakitić,15.0,Left Center Midfield,79.9,55.9,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b10ad1ed-5a8c-4453-92eb-c7656879da74,103,1,00:01:38.404,1,38,2,Ball Recovery,5,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4baea0fe-b1df-4db0-903a-0e24db9625f8,6914.0,Roberto Román Triguero,6.0,Left Back,43.0,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a12712a8-4725-4be9-99e0-ec1f219ed0b3,104,1,00:01:38.404,1,38,43,Carry,5,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.9075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,6cb33c27-0ef3-4eb1-b7e4-a9282efb5543,6914.0,Roberto Román Triguero,6.0,Left Back,43.0,19.4,,,,,,,,,,,,,b10ad1ed-5a8c-4453-92eb-c7656879da74,47.9,21.9,ff173a2f-aaa4-430e-b60f-335327182293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6cb33c27-0ef3-4eb1-b7e4-a9282efb5543,105,1,00:01:38.950,1,38,17,Pressure,5,360,Rayo Vallecano,4,From Throw In,217,Barcelona,0.812288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a12712a8-4725-4be9-99e0-ec1f219ed0b3,5470.0,Ivan Rakitić,15.0,Left Center Midfield,78.7,56.6,,,,,,,,,,,,,ff173a2f-aaa4-430e-b60f-335327182293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff173a2f-aaa4-430e-b60f-335327182293,106,1,00:01:39.311,1,39,30,Pass,5,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,6cb33c27-0ef3-4eb1-b7e4-a9282efb5543,6914.0,Roberto Román Triguero,6.0,Left Back,47.9,21.9,26690.0,Alberto Mateus Contreiras Gonçalves,7.66942,0.38777018,1.0,Ground Pass,55.0,24.8,40.0,Right Foot,,,d7ce6fe0-0a51-4084-b89c-d8792705ef27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
006ec9a3-d15f-441f-80d0-8ada55e31e34,107,1,00:01:39.999,1,39,17,Pressure,5,360,Rayo Vallecano,4,From Throw In,217,Barcelona,0.759157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,036cf024-aec8-465c-8050-e7b93a34ca17,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,63.3,52.6,,,,,,,,,,,,,d7ce6fe0-0a51-4084-b89c-d8792705ef27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d7ce6fe0-0a51-4084-b89c-d8792705ef27,108,1,00:01:40.540,1,40,42,Ball Receipt*,5,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,006ec9a3-d15f-441f-80d0-8ada55e31e34,26690.0,Alberto Mateus Contreiras Gonçalves,23.0,Center Forward,55.0,24.8,,,,,,,,,,,,,ff173a2f-aaa4-430e-b60f-335327182293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
