id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,interception,clearance,counterpress,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,duel,out,dribble,ball_recovery,miscontrol,foul_won,off_camera,foul_committed,substitution,50_50,bad_behaviour,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,pass_switch,pass_cross,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,related_events_2,dribble_outcome_id,dribble_outcome_name,related_events,clearance_head,pass_technique_id,pass_technique_name,pass_inswinging,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,ball_recovery_recovery_failure,interception_outcome_id,interception_outcome_name,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,goalkeeper_body_part_id,goalkeeper_body_part_name,shot_first_time,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,player,position,location
35cd9f49-8910-47af-9bc5-1d26a44d280e,2827,2,00:41:23.192,86,23,23,Goal Keeper,158,360,Rayo Vallecano,3,From Free Kick,1049,Granada,0.0,,46d69865-3b8e-48f6-8f4b-d0de4206b866,27240.0,Jesús Fernández Collado,1.0,Goalkeeper,1.2,38.7,,,,,,,,,46.0,Standing,44.0,Set,26.0,Goal Conceded,55.0,No Touch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eacc4955-6275-4f5c-9e35-4afe39df0026,2832,2,00:42:21.155,87,21,30,Pass,160,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.43569,,94b5165e-410f-4f4e-a877-0e29591cac5f,4711.0,Pablo Hernández Domínguez,15.0,Left Center Midfield,51.1,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,24255.0,Juan Carlos Martín Corral,36.60492,-3.1252007,1.0,Ground Pass,14.5,31.8,40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94b5165e-410f-4f4e-a877-0e29591cac5f,2833,2,00:42:23.591,87,23,42,Ball Receipt*,160,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,eacc4955-6275-4f5c-9e35-4afe39df0026,24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,14.5,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2551d95-4965-47b4-a3ad-34130edbb475,2834,2,00:42:23.591,87,23,43,Carry,160,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.740584,,72e600fb-ff9d-475c-8ffa-78c3f6de37e4,24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,14.5,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94b5165e-410f-4f4e-a877-0e29591cac5f,15.8,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72e600fb-ff9d-475c-8ffa-78c3f6de37e4,2835,2,00:42:25.331,87,25,30,Pass,160,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.2,,f57ec632-90e5-4906-bd24-7cce9cf22385,24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,15.8,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,26222.0,José Eduardo Rosa Vale de Castro,12.869344,1.1801893,1.0,Ground Pass,20.7,47.6,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f57ec632-90e5-4906-bd24-7cce9cf22385,2836,2,00:42:26.531,87,26,42,Ball Receipt*,160,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,72e600fb-ff9d-475c-8ffa-78c3f6de37e4,26222.0,José Eduardo Rosa Vale de Castro,3.0,Right Center Back,20.7,47.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b390d6d2-3366-4277-8070-b7883354e1c5,2837,2,00:42:26.531,87,26,43,Carry,160,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.827105,,a65d70fb-a838-4269-8811-eece8b018043,26222.0,José Eduardo Rosa Vale de Castro,3.0,Right Center Back,20.7,47.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f57ec632-90e5-4906-bd24-7cce9cf22385,25.1,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a65d70fb-a838-4269-8811-eece8b018043,2838,2,00:42:29.358,87,29,30,Pass,160,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.4,,2d83f496-9a2c-49f9-a3ba-9e3fdec9dde6,26222.0,José Eduardo Rosa Vale de Castro,3.0,Right Center Back,25.1,51.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,6914.0,Roberto Román Triguero,44.38468,-1.1777383,1.0,Ground Pass,42.1,10.2,40.0,Right Foot,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2d83f496-9a2c-49f9-a3ba-9e3fdec9dde6,2839,2,00:42:31.758,87,31,42,Ball Receipt*,160,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,a65d70fb-a838-4269-8811-eece8b018043,6914.0,Roberto Román Triguero,5.0,Left Center Back,42.1,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1b8dcb9a-c8a8-420f-a150-76eb359984ed,2840,2,00:42:31.758,87,31,43,Carry,160,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.414123,,2af6ae9f-e13e-4544-93ea-108e2c921f08,6914.0,Roberto Román Triguero,5.0,Left Center Back,42.1,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2d83f496-9a2c-49f9-a3ba-9e3fdec9dde6,49.7,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2af6ae9f-e13e-4544-93ea-108e2c921f08,2841,2,00:42:34.172,87,34,30,Pass,160,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.08,,4a6e0e55-37f5-4d80-8048-82321a5d3a76,6914.0,Roberto Román Triguero,5.0,Left Center Back,49.7,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,4711.0,Pablo Hernández Domínguez,10.7912,1.0573972,1.0,Ground Pass,55.0,20.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4a6e0e55-37f5-4d80-8048-82321a5d3a76,2842,2,00:42:35.252,87,35,42,Ball Receipt*,160,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,2af6ae9f-e13e-4544-93ea-108e2c921f08,4711.0,Pablo Hernández Domínguez,15.0,Left Center Midfield,55.0,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394b66a4-5710-423d-bcc9-3398601082eb,2843,2,00:42:35.252,87,35,43,Carry,160,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.053813,,4a6e0e55-37f5-4d80-8048-82321a5d3a76,4711.0,Pablo Hernández Domínguez,15.0,Left Center Midfield,55.0,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b0d998c1-841e-477a-81bd-a287f49b230f,59.4,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b0d998c1-841e-477a-81bd-a287f49b230f,2844,2,00:42:37.306,87,37,30,Pass,160,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.690238,,d3eb710b-7c07-4ae9-bac0-a3793f2d196b,4711.0,Pablo Hernández Domínguez,15.0,Left Center Midfield,59.4,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,7900.0,Tiago Manuel Dias Correia,41.79426,-0.42939976,3.0,High Pass,97.4,3.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d3eb710b-7c07-4ae9-bac0-a3793f2d196b,2845,2,00:42:38.996,87,38,42,Ball Receipt*,160,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,b0d998c1-841e-477a-81bd-a287f49b230f,7900.0,Tiago Manuel Dias Correia,8.0,Left Wing Back,97.4,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f7af5e6-ee9b-4547-8047-8f552583345d,2846,2,00:42:38.996,87,38,43,Carry,160,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.506217,,218615b1-2c5e-47ca-8289-d79a2ed1f6eb,7900.0,Tiago Manuel Dias Correia,8.0,Left Wing Back,97.4,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d3eb710b-7c07-4ae9-bac0-a3793f2d196b,97.7,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218615b1-2c5e-47ca-8289-d79a2ed1f6eb,2847,2,00:42:41.503,87,41,30,Pass,160,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.059942,,b92f794c-9b9f-4cb2-9736-227455b27769,7900.0,Tiago Manuel Dias Correia,8.0,Left Wing Back,97.7,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,26690.0,Alberto Mateus Contreiras Gonçalves,31.180122,1.2510742,3.0,High Pass,107.5,33.8,40.0,Right Foot,,,,e784f738-0e7a-43aa-b615-ad01646d5193,,,,True,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e784f738-0e7a-43aa-b615-ad01646d5193,2848,2,00:42:42.563,87,42,42,Ball Receipt*,160,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,218615b1-2c5e-47ca-8289-d79a2ed1f6eb,26690.0,Alberto Mateus Contreiras Gonçalves,24.0,Left Center Forward,108.9,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b92f794c-9b9f-4cb2-9736-227455b27769,2849,2,00:42:42.563,87,42,9,Clearance,160,360,Rayo Vallecano,1,Regular Play,1049,Granada,0.0,,218615b1-2c5e-47ca-8289-d79a2ed1f6eb,4498.0,Jean-Sylvain Claude Babin,3.0,Right Center Back,12.6,46.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acefca17-a08e-4766-b8d1-2f0ea44b5373,2850,2,00:42:44.337,87,44,17,Pressure,160,360,Rayo Vallecano,1,Regular Play,1049,Granada,0.321126,,a18e2dd7-2643-4abb-b72f-4a0a312b8acf,6680.0,Rubén Rochina Naixes,12.0,Right Midfield,32.0,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4285b98-5b92-4d33-a3c5-053007af41a1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a18e2dd7-2643-4abb-b72f-4a0a312b8acf,2851,2,00:42:44.464,87,44,2,Ball Recovery,160,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,acefca17-a08e-4766-b8d1-2f0ea44b5373,4711.0,Pablo Hernández Domínguez,15.0,Left Center Midfield,85.7,18.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f4285b98-5b92-4d33-a3c5-053007af41a1,2852,2,00:42:44.464,87,44,43,Carry,160,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.888892,,a18e2dd7-2643-4abb-b72f-4a0a312b8acf,4711.0,Pablo Hernández Domínguez,15.0,Left Center Midfield,85.7,18.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,acefca17-a08e-4766-b8d1-2f0ea44b5373,85.9,21.9,,,,,,,,,,eeeededd-c812-4c04-b7fd-479c6984e4de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eeeededd-c812-4c04-b7fd-479c6984e4de,2853,2,00:42:46.353,87,46,30,Pass,160,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.84,,68592d7f-dd31-4420-b238-253ebb0b228a,4711.0,Pablo Hernández Domínguez,15.0,Left Center Midfield,85.9,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,26848.0,Roberto Trashorras Gayoso,20.254383,1.7294515,1.0,Ground Pass,82.7,41.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68592d7f-dd31-4420-b238-253ebb0b228a,2854,2,00:42:47.193,87,47,42,Ball Receipt*,160,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,eeeededd-c812-4c04-b7fd-479c6984e4de,26848.0,Roberto Trashorras Gayoso,10.0,Center Defensive Midfield,82.7,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61b582fe-12f8-4f86-bf1e-576e466de857,2855,2,00:42:47.193,87,47,43,Carry,160,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.279999,,5eaef2af-d17a-4df7-93be-b72b8a27f771,26848.0,Roberto Trashorras Gayoso,10.0,Center Defensive Midfield,82.7,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68592d7f-dd31-4420-b238-253ebb0b228a,82.9,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5eaef2af-d17a-4df7-93be-b72b8a27f771,2856,2,00:42:48.473,87,48,30,Pass,160,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.0,,7b7bfe62-3d8c-4389-9c53-43324e7ba0de,26848.0,Roberto Trashorras Gayoso,10.0,Center Defensive Midfield,82.9,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,11539.0,Adrián Embarba Blázquez,33.899853,1.0992333,1.0,Ground Pass,98.3,74.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7b7bfe62-3d8c-4389-9c53-43324e7ba0de,2857,2,00:42:50.473,87,50,42,Ball Receipt*,160,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,5eaef2af-d17a-4df7-93be-b72b8a27f771,11539.0,Adrián Embarba Blázquez,7.0,Right Wing Back,98.3,74.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2375e350-af10-44df-a5d8-ae2260d3b63f,2858,2,00:42:50.473,87,50,43,Carry,160,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.679998,,7b7bfe62-3d8c-4389-9c53-43324e7ba0de,11539.0,Adrián Embarba Blázquez,7.0,Right Wing Back,98.3,74.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7f12bb37-de09-4f57-ab1a-6bcc23a5659d,98.3,74.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
