id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,foul_won,dribble,duel,counterpress,out,clearance,interception,shot,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,block,substitution,foul_committed,ball_recovery,miscontrol,bad_behaviour,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,pass_cross,pass_switch,dribble_outcome_id,dribble_outcome_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,related_events,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,related_events_3,shot_first_time,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,goalkeeper_body_part_id,goalkeeper_body_part_name,interception_outcome_id,interception_outcome_name,shot_one_on_one
cdac01f1-c017-4303-83e3-42c3e3c2c1a8,1335,1,00:40:39.093,40,39,30,Pass,85,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.3375,,a7c1cf47-ce6f-4680-bbcc-6db30cd80c70,,7900,Tiago Manuel Dias Correia,21,Left Wing,109.5,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,26607.0,José Raúl Baena Urdiales,25.111353,2.1289735,1.0,Ground Pass,96.2,26.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a7c1cf47-ce6f-4680-bbcc-6db30cd80c70,1336,1,00:40:40.430,40,40,42,Ball Receipt*,85,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,cdac01f1-c017-4303-83e3-42c3e3c2c1a8,,26607,José Raúl Baena Urdiales,9,Right Defensive Midfield,96.2,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cab8827a-9c1c-4b62-a3dd-8c47641bf12d,1337,1,00:40:40.430,40,40,43,Carry,85,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.375272,,6f79435a-5966-486c-ba8d-c510c520d887,,26607,José Raúl Baena Urdiales,9,Right Defensive Midfield,96.2,26.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a7c1cf47-ce6f-4680-bbcc-6db30cd80c70,96.2,28.1,b3ebfa09-2ba1-44ba-8591-01286d670670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6f79435a-5966-486c-ba8d-c510c520d887,1338,1,00:40:40.737,40,40,17,Pressure,85,360,Rayo Vallecano,1,Regular Play,1041,Sporting Gijón,0.469376,,cab8827a-9c1c-4b62-a3dd-8c47641bf12d,,27526,Rachid Aït-Atmane,11,Left Defensive Midfield,21.6,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c22778c2-bb60-4d86-8c12-618675fd3ea4,1339,1,00:40:41.806,40,41,39,Dribbled Past,85,360,Rayo Vallecano,1,Regular Play,1041,Sporting Gijón,0.0,,0a81e38e-44ef-4c67-b96c-81236c7d41a7,,27526,Rachid Aït-Atmane,11,Left Defensive Midfield,23.9,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3ebfa09-2ba1-44ba-8591-01286d670670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b3ebfa09-2ba1-44ba-8591-01286d670670,1340,1,00:40:41.806,40,41,14,Dribble,85,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,c22778c2-bb60-4d86-8c12-618675fd3ea4,,26607,José Raúl Baena Urdiales,9,Right Defensive Midfield,96.2,28.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0a81e38e-44ef-4c67-b96c-81236c7d41a7,1341,1,00:40:41.806,40,41,43,Carry,85,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.755145,,b3ebfa09-2ba1-44ba-8591-01286d670670,,26607,José Raúl Baena Urdiales,9,Right Defensive Midfield,96.2,28.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c22778c2-bb60-4d86-8c12-618675fd3ea4,94.1,24.6,e70dfa89-5ecd-473a-bf42-a07eb741d2b2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e70dfa89-5ecd-473a-bf42-a07eb741d2b2,1342,1,00:40:43.561,40,43,30,Pass,85,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.126492,,5db817f6-61e3-4a17-8e94-67d3bb56e477,,26607,José Raúl Baena Urdiales,9,Right Defensive Midfield,94.1,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,7900.0,Tiago Manuel Dias Correia,20.833147,-0.96282303,1.0,Ground Pass,106.0,7.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5db817f6-61e3-4a17-8e94-67d3bb56e477,1343,1,00:40:44.687,40,44,42,Ball Receipt*,85,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,e70dfa89-5ecd-473a-bf42-a07eb741d2b2,,7900,Tiago Manuel Dias Correia,21,Left Wing,106.0,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351a52de-1abe-4af4-a61b-4ac6f590902b,1344,1,00:40:44.687,40,44,43,Carry,85,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.895238,,5db817f6-61e3-4a17-8e94-67d3bb56e477,,7900,Tiago Manuel Dias Correia,21,Left Wing,106.0,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7232800b-89db-4cdb-87cd-c18da619aace,107.2,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7232800b-89db-4cdb-87cd-c18da619aace,1345,1,00:40:47.583,40,47,30,Pass,85,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.758425,,52b7ca70-18c9-4719-8c11-d5def92a2a7c,,7900,Tiago Manuel Dias Correia,21,Left Wing,107.2,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,11542.0,Javier Guerra Rodríguez,24.726706,1.4695181,2.0,Low Pass,109.7,32.1,40.0,Right Foot,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52b7ca70-18c9-4719-8c11-d5def92a2a7c,1346,1,00:40:48.341,40,48,42,Ball Receipt*,85,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,7232800b-89db-4cdb-87cd-c18da619aace,,11542,Javier Guerra Rodríguez,23,Center Forward,109.7,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4e08c289-5104-4b83-b72e-289e8c8fa2c6,1347,1,00:40:48.341,40,48,30,Pass,85,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.038208,,b4c46060-03ca-4a5a-81c4-652fd1af5efa,,11542,Javier Guerra Rodríguez,23,Center Forward,109.5,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,26607.0,José Raúl Baena Urdiales,8.810222,2.029368,2.0,Low Pass,105.6,40.6,40.0,Right Foot,,,,e6164fab-75c3-40bd-936d-5d2f063a5ffc,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b4c46060-03ca-4a5a-81c4-652fd1af5efa,1348,1,00:40:48.379,40,48,42,Ball Receipt*,85,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,4e08c289-5104-4b83-b72e-289e8c8fa2c6,,26607,José Raúl Baena Urdiales,9,Right Defensive Midfield,102.7,40.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e6164fab-75c3-40bd-936d-5d2f063a5ffc,1349,1,00:40:48.379,40,48,9,Clearance,85,360,Rayo Vallecano,1,Regular Play,1041,Sporting Gijón,0.0,,4e08c289-5104-4b83-b72e-289e8c8fa2c6,,8818,Jorge Meré Pérez,3,Right Center Back,14.5,39.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c89f6a69-9605-4ca0-936a-c82eae01bf5c,1350,1,00:40:48.978,40,48,30,Pass,85,360,Rayo Vallecano,1,Regular Play,1041,Sporting Gijón,1.665023,,d9e8bde8-61cb-43e8-8fb6-5072a9f05ffc,,6602,Miguel Ángel Guerrero Martín,22,Right Center Forward,14.9,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.982807,0.999271,1.0,Ground Pass,32.2,66.4,40.0,Right Foot,66.0,Recovery,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d9e8bde8-61cb-43e8-8fb6-5072a9f05ffc,1351,1,00:40:50.643,40,50,2,Ball Recovery,85,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,c89f6a69-9605-4ca0-936a-c82eae01bf5c,,10727,Răzvan Dincă Raț,6,Left Back,87.9,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7b970bc8-57bb-4940-bd6e-4d8cf26dfdd3,1352,1,00:40:50.643,40,50,43,Carry,85,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.304044,,d9e8bde8-61cb-43e8-8fb6-5072a9f05ffc,,10727,Răzvan Dincă Raț,6,Left Back,87.9,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea06c6a2-7ca7-4910-b657-f90d993043d1,88.7,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ea06c6a2-7ca7-4910-b657-f90d993043d1,1353,1,00:40:51.947,40,51,30,Pass,85,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.929046,,a404d061-2d1a-4ec0-aa1d-a52097ad73f7,,10727,Răzvan Dincă Raț,6,Left Back,88.7,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,7900.0,Tiago Manuel Dias Correia,12.379418,-0.7568345,2.0,Low Pass,97.7,4.2,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a404d061-2d1a-4ec0-aa1d-a52097ad73f7,1354,1,00:40:52.876,40,52,42,Ball Receipt*,85,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,ea06c6a2-7ca7-4910-b657-f90d993043d1,,7900,Tiago Manuel Dias Correia,21,Left Wing,97.7,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921ee5ff-fba6-4d9e-8807-c1c8e0791094,1355,1,00:40:52.876,40,52,43,Carry,85,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.061774,,a404d061-2d1a-4ec0-aa1d-a52097ad73f7,,7900,Tiago Manuel Dias Correia,21,Left Wing,97.7,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f9afb2dd-77cc-4513-8752-44fbde4a15ac,97.0,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f9afb2dd-77cc-4513-8752-44fbde4a15ac,1356,1,00:40:52.938,40,52,30,Pass,85,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.909351,,1e1294e2-799a-4358-8d38-7fcecaed3111,,7900,Tiago Manuel Dias Correia,21,Left Wing,97.0,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,10727.0,Răzvan Dincă Raț,8.852683,1.331297,2.0,Low Pass,99.1,14.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e1294e2-799a-4358-8d38-7fcecaed3111,1357,1,00:40:53.847,40,53,42,Ball Receipt*,85,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,f9afb2dd-77cc-4513-8752-44fbde4a15ac,,10727,Răzvan Dincă Raț,6,Left Back,99.1,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8dbac329-0909-450e-9a93-10f6dedde52b,1358,1,00:40:53.847,40,53,43,Carry,85,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.748282,,1e1294e2-799a-4358-8d38-7fcecaed3111,,10727,Răzvan Dincă Raț,6,Left Back,99.1,14.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256cf81c-889d-4cc2-bc7b-cd9b7ca455e2,108.7,10.4,8126c5c4-23b2-4efb-a855-67b840a86147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8126c5c4-23b2-4efb-a855-67b840a86147,1359,1,00:40:54.621,40,54,17,Pressure,85,360,Rayo Vallecano,1,Regular Play,1041,Sporting Gijón,0.705484,,8dbac329-0909-450e-9a93-10f6dedde52b,,27526,Rachid Aït-Atmane,11,Left Defensive Midfield,13.5,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256cf81c-889d-4cc2-bc7b-cd9b7ca455e2,1360,1,00:40:55.595,40,55,3,Dispossessed,85,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,87409cd6-24bc-422b-9cb2-ee293d9d418b,,10727,Răzvan Dincă Raț,6,Left Back,108.7,10.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87409cd6-24bc-422b-9cb2-ee293d9d418b,1361,1,00:40:55.595,40,55,4,Duel,85,360,Rayo Vallecano,1,Regular Play,1041,Sporting Gijón,0.0,,256cf81c-889d-4cc2-bc7b-cd9b7ca455e2,,27526,Rachid Aït-Atmane,11,Left Defensive Midfield,11.4,69.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d4b8fc2d-5c89-4114-9505-a9b09ea7ae6a,1362,1,00:40:56.670,40,56,17,Pressure,85,360,Rayo Vallecano,1,Regular Play,1041,Sporting Gijón,0.323208,,224a1e33-2f06-47ee-b9e8-dade83e31614,,18398,Omar Mascarell González,9,Right Defensive Midfield,13.6,69.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
