id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,duel,counterpress,ball_receipt,foul_won,shot,block,goalkeeper,off_camera,out,clearance,interception,foul_committed,dribble,ball_recovery,substitution,miscontrol,pass,related_events_1,carry_end_location_0,carry_end_location_1,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events_2,related_events_3,pass_aerial_won,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,dribble_outcome_id,dribble_outcome_name,interception_outcome_id,interception_outcome_name,related_events,miscontrol_aerial_won,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_cross,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,player,position,location
f6a17a13-a82f-4afb-a613-d0cee116f555,3102,2,00:41:48.754,86,48,4,Duel,204,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.0,,f21c91f1-12cd-402a-ba79-cd438ea6c15b,26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,67.5,7.0,,,,,,,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f21c91f1-12cd-402a-ba79-cd438ea6c15b,3103,2,00:41:48.754,86,48,38,Miscontrol,204,360,Rayo Vallecano,9,From Kick Off,222,Villarreal,0.0,,f6a17a13-a82f-4afb-a613-d0cee116f555,26009.0,Roberto Soldado Rillo,22.0,Right Center Forward,52.6,73.1,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fd992ca6-0f5c-4970-bd9c-aefbadbba099,3104,2,00:41:52.673,86,52,2,Ball Recovery,204,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.0,,,6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,42.3,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e4af184f-a4a7-4bff-8a6b-0ad10e15c90a,3105,2,00:41:52.673,86,52,43,Carry,204,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.196937,,97c6c258-667f-4b08-9dd5-b1fd2af40be5,6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,42.3,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd992ca6-0f5c-4970-bd9c-aefbadbba099,42.3,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97c6c258-667f-4b08-9dd5-b1fd2af40be5,3106,2,00:41:53.870,86,53,30,Pass,204,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.109361,,e3c7f9af-aeca-46e9-a056-9cce0806019e,6713.0,Diego Javier Llorente Ríos,3.0,Right Center Back,42.3,31.2,6852.0,Jozabed Sánchez Ruiz,15.092051,-0.1597021,1.0,Ground Pass,57.2,28.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e3c7f9af-aeca-46e9-a056-9cce0806019e,3107,2,00:41:54.979,86,54,42,Ball Receipt*,204,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,97c6c258-667f-4b08-9dd5-b1fd2af40be5,6852.0,Jozabed Sánchez Ruiz,9.0,Right Defensive Midfield,57.2,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f4b757c5-ee53-402c-8098-c672394ff450,3108,2,00:41:54.979,86,54,43,Carry,204,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.00248,,c61312ef-76fc-46ac-a1d1-5be8fcd09ed4,6852.0,Jozabed Sánchez Ruiz,9.0,Right Defensive Midfield,57.2,28.8,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,d60eeddc-aafb-41b5-8c1c-be4e685e2f0c,50.3,29.1,,,,,e3c7f9af-aeca-46e9-a056-9cce0806019e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d60eeddc-aafb-41b5-8c1c-be4e685e2f0c,3109,2,00:41:55.675,86,55,17,Pressure,204,360,Rayo Vallecano,9,From Kick Off,222,Villarreal,0.452784,,c61312ef-76fc-46ac-a1d1-5be8fcd09ed4,22819.0,Bruno Soriano Llido,11.0,Left Defensive Midfield,66.4,51.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4b757c5-ee53-402c-8098-c672394ff450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c61312ef-76fc-46ac-a1d1-5be8fcd09ed4,3110,2,00:41:55.982,86,55,30,Pass,204,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.992936,,d60eeddc-aafb-41b5-8c1c-be4e685e2f0c,6852.0,Jozabed Sánchez Ruiz,9.0,Right Defensive Midfield,50.3,29.1,26222.0,José Eduardo Rosa Vale de Castro,15.433082,2.8321366,1.0,Ground Pass,35.6,33.8,40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,ef4a487c-00c0-4d25-a55b-da1b01a8043b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ef4a487c-00c0-4d25-a55b-da1b01a8043b,3111,2,00:41:56.975,86,56,42,Ball Receipt*,204,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,c61312ef-76fc-46ac-a1d1-5be8fcd09ed4,26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,35.6,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f8e5c734-e2cc-4109-8b28-201d53e301d2,3112,2,00:41:56.975,86,56,43,Carry,204,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,4.078866,,460b3e09-7499-44f7-89ad-972b315afbf4,26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,35.6,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef4a487c-00c0-4d25-a55b-da1b01a8043b,41.4,39.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460b3e09-7499-44f7-89ad-972b315afbf4,3113,2,00:42:01.054,87,1,30,Pass,204,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,5.205186,,c977d8c1-a041-466e-983f-e3e7a06e36b0,26222.0,José Eduardo Rosa Vale de Castro,5.0,Left Center Back,41.4,39.6,6914.0,Roberto Román Triguero,78.76884,-0.3607023,3.0,High Pass,115.1,11.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c977d8c1-a041-466e-983f-e3e7a06e36b0,3114,2,00:42:06.259,87,6,42,Ball Receipt*,204,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,460b3e09-7499-44f7-89ad-972b315afbf4,6914.0,Roberto Román Triguero,6.0,Left Back,115.1,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ad834470-9d32-4d9c-a214-28c43aaf0760,3115,2,00:42:06.259,87,6,43,Carry,204,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.908534,,2555ebda-965e-4bc5-882d-c4ef9dbf6903,6914.0,Roberto Román Triguero,6.0,Left Back,115.1,11.8,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,3763dc1e-b97f-4b8e-b43e-ce02a7b3ccf3,114.2,16.3,,,,,c977d8c1-a041-466e-983f-e3e7a06e36b0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3763dc1e-b97f-4b8e-b43e-ce02a7b3ccf3,3116,2,00:42:06.725,87,6,17,Pressure,204,360,Rayo Vallecano,9,From Kick Off,222,Villarreal,1.262924,,ad834470-9d32-4d9c-a214-28c43aaf0760,3324.0,Eric Bertrand Bailly,2.0,Right Back,5.0,64.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2555ebda-965e-4bc5-882d-c4ef9dbf6903,3117,2,00:42:08.167,87,8,3,Dispossessed,204,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.0,,c1b0450e-a304-4ed9-bac4-9a4be10ef5a8,6914.0,Roberto Román Triguero,6.0,Left Back,114.2,16.3,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c1b0450e-a304-4ed9-bac4-9a4be10ef5a8,3118,2,00:42:08.167,87,8,4,Duel,204,360,Rayo Vallecano,9,From Kick Off,222,Villarreal,0.0,,2555ebda-965e-4bc5-882d-c4ef9dbf6903,3324.0,Eric Bertrand Bailly,2.0,Right Back,5.9,63.8,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3fa5008c-1c84-4c29-9a69-3bd31d77402f,3119,2,00:42:08.167,87,8,43,Carry,204,360,Rayo Vallecano,9,From Kick Off,222,Villarreal,1.176929,,32c5b970-c820-48a9-b32f-cf3ec20087d1,3324.0,Eric Bertrand Bailly,2.0,Right Back,5.9,63.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c1b0450e-a304-4ed9-bac4-9a4be10ef5a8,6.2,57.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32c5b970-c820-48a9-b32f-cf3ec20087d1,3120,2,00:42:09.344,87,9,30,Pass,204,360,Rayo Vallecano,9,From Kick Off,222,Villarreal,1.533076,,065316c1-5f88-41f0-a923-cb3bae844b1d,3324.0,Eric Bertrand Bailly,2.0,Right Back,6.2,57.8,6609.0,Denis Suárez Fernández,17.042301,0.62707067,1.0,Ground Pass,20.0,67.8,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,2b6f7eea-26b7-4b17-8079-ba8bf0b8ff14,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
065316c1-5f88-41f0-a923-cb3bae844b1d,3121,2,00:42:10.877,87,10,42,Ball Receipt*,204,360,Rayo Vallecano,9,From Kick Off,222,Villarreal,,,32c5b970-c820-48a9-b32f-cf3ec20087d1,6609.0,Denis Suárez Fernández,12.0,Right Midfield,25.1,73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2b6f7eea-26b7-4b17-8079-ba8bf0b8ff14,3122,2,00:42:10.877,87,10,10,Interception,204,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.0,,32c5b970-c820-48a9-b32f-cf3ec20087d1,26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,100.1,12.3,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a08dfb3-83d1-4efc-a9f4-563dbe708697,3123,2,00:42:10.877,87,10,43,Carry,204,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,3.3416,,2b6f7eea-26b7-4b17-8079-ba8bf0b8ff14,26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,100.1,12.3,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,9eacabbf-9bbd-4538-887f-42209f259262,107.9,5.7,,,,,d556c427-f6c6-4823-b118-50a8b17df904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d556c427-f6c6-4823-b118-50a8b17df904,3124,2,00:42:13.229,87,13,17,Pressure,204,360,Rayo Vallecano,9,From Kick Off,222,Villarreal,0.990221,,5a08dfb3-83d1-4efc-a9f4-563dbe708697,6771.0,Manuel Trigueros Muñoz,9.0,Right Defensive Midfield,10.7,72.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1ddc9755-7004-4edf-ab7f-f8914c667479,3125,2,00:42:14.219,87,14,39,Dribbled Past,204,360,Rayo Vallecano,9,From Kick Off,222,Villarreal,0.0,,4c4caf4b-d331-4fac-aecd-4b41e3a5e82d,6771.0,Manuel Trigueros Muñoz,9.0,Right Defensive Midfield,12.2,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9eacabbf-9bbd-4538-887f-42209f259262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9eacabbf-9bbd-4538-887f-42209f259262,3126,2,00:42:14.219,87,14,14,Dribble,204,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.0,,1ddc9755-7004-4edf-ab7f-f8914c667479,26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,107.9,5.7,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c4caf4b-d331-4fac-aecd-4b41e3a5e82d,3127,2,00:42:14.219,87,14,43,Carry,204,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,0.508202,,1ddc9755-7004-4edf-ab7f-f8914c667479,26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,107.9,5.7,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,4e942864-df08-4079-a016-f5012053d60e,105.0,4.6,,,,,9eacabbf-9bbd-4538-887f-42209f259262,b1876e55-b799-4ae2-8a70-69b172f5cc0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4e942864-df08-4079-a016-f5012053d60e,3128,2,00:42:14.723,87,14,17,Pressure,204,360,Rayo Vallecano,9,From Kick Off,222,Villarreal,0.323349,,4c4caf4b-d331-4fac-aecd-4b41e3a5e82d,6609.0,Denis Suárez Fernández,12.0,Right Midfield,15.1,71.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1876e55-b799-4ae2-8a70-69b172f5cc0a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b1876e55-b799-4ae2-8a70-69b172f5cc0a,3129,2,00:42:14.727,87,14,30,Pass,204,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.388061,,4e942864-df08-4079-a016-f5012053d60e,26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,105.0,4.6,6852.0,Jozabed Sánchez Ruiz,21.993862,2.3401186,1.0,Ground Pass,89.7,20.4,40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,b4dad048-ec01-4298-9dd3-7521fbde5d75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b4dad048-ec01-4298-9dd3-7521fbde5d75,3130,2,00:42:16.115,87,16,42,Ball Receipt*,204,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,,,b1876e55-b799-4ae2-8a70-69b172f5cc0a,6852.0,Jozabed Sánchez Ruiz,9.0,Right Defensive Midfield,89.7,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79d04211-6346-42ed-803c-8c80f07eba13,3131,2,00:42:16.115,87,16,43,Carry,204,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,3.537422,,5d9ad3be-51e4-4dcc-a69b-6b81902c26e2,6852.0,Jozabed Sánchez Ruiz,9.0,Right Defensive Midfield,89.7,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4dad048-ec01-4298-9dd3-7521fbde5d75,88.4,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5d9ad3be-51e4-4dcc-a69b-6b81902c26e2,3132,2,00:42:19.653,87,19,30,Pass,204,360,Rayo Vallecano,9,From Kick Off,360,Rayo Vallecano,1.302633,,305470bd-2f2a-4480-90aa-48bea61e6159,6852.0,Jozabed Sánchez Ruiz,9.0,Right Defensive Midfield,88.4,21.0,,,41.04656,1.2459642,2.0,Low Pass,101.5,59.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
