id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry,under_pressure,ball_receipt,interception,duel,counterpress,goalkeeper,shot,clearance,out,foul_committed,foul_won,dribble,ball_recovery,block,substitution,bad_behaviour,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,pass_switch,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_aerial_won,interception_outcome_id,interception_outcome_name,pass_cross,related_events_3,related_events,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,ball_recovery_recovery_failure,clearance_aerial_won,clearance_head,foul_won_defensive,pass_inswinging,pass_technique_id,pass_technique_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_outswinging,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,pass_goal_assist,shot_one_on_one
c0736d32-71d3-4391-bbfa-2f7ff2a31ac3,613,1,00:16:21.429,16,21,30,Pass,36,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.859429,,e18d2026-fdc6-40c7-bb12-1f87b99853f5,,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,43.1,71.5,24138.0,Joaquín José Marín Ruiz,21.909359,0.2726571,1.0,Ground Pass,64.2,77.4,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,77.0,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352a38a9-6c4d-4dfb-b8d9-030442bf66c2,614,1,00:16:22.086,16,22,17,Pressure,36,360,Rayo Vallecano,4,From Throw In,219,RC Deportivo La Coruña,0.475425,,ccc7e900-2871-4ab7-9f42-efac7512a50d,,6913,Fernando Navarro i Corbacho,6,Left Back,56.5,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e18d2026-fdc6-40c7-bb12-1f87b99853f5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e18d2026-fdc6-40c7-bb12-1f87b99853f5,615,1,00:16:22.288,16,22,42,Ball Receipt*,36,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,352a38a9-6c4d-4dfb-b8d9-030442bf66c2,,24138,Joaquín José Marín Ruiz,2,Right Back,63.0,78.4,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,c0736d32-71d3-4391-bbfa-2f7ff2a31ac3,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c7344f8-40b3-4c6f-8d1d-c6d9bb08ecd8,616,1,00:16:22.516,16,22,22,Foul Committed,36,360,Rayo Vallecano,4,From Throw In,219,RC Deportivo La Coruña,0.0,,ccc7e900-2871-4ab7-9f42-efac7512a50d,,6913,Fernando Navarro i Corbacho,6,Left Back,56.3,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ccc7e900-2871-4ab7-9f42-efac7512a50d,617,1,00:16:22.516,16,22,21,Foul Won,36,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,352a38a9-6c4d-4dfb-b8d9-030442bf66c2,,24138,Joaquín José Marín Ruiz,2,Right Back,63.8,75.7,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,7c7344f8-40b3-4c6f-8d1d-c6d9bb08ecd8,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ffa565de-9f65-47a5-bdc3-04b2bcd1a995,618,1,00:16:34.885,16,34,30,Pass,37,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,2.121889,,f8ae75bc-89f2-4c6b-8165-de3939d1a6cd,True,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,55.1,68.6,27144.0,Antonio Amaya Carazo,8.229217,-2.0235748,1.0,Ground Pass,51.5,61.2,62.0,Free Kick,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f8ae75bc-89f2-4c6b-8165-de3939d1a6cd,619,1,00:16:37.006,16,37,42,Ball Receipt*,37,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,ffa565de-9f65-47a5-bdc3-04b2bcd1a995,,27144,Antonio Amaya Carazo,3,Right Center Back,51.5,61.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ace330f-5930-4ed8-b400-fbb3272ac181,620,1,00:16:39.162,16,39,30,Pass,37,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.559146,,5b6eb5df-3491-45fe-bca9-e1343fda3b8a,True,27144,Antonio Amaya Carazo,3,Right Center Back,51.5,52.7,26607.0,José Raúl Baena Urdiales,25.863102,-1.6831615,1.0,Ground Pass,48.6,27.0,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b6eb5df-3491-45fe-bca9-e1343fda3b8a,621,1,00:16:40.721,16,40,42,Ball Receipt*,37,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,6ace330f-5930-4ed8-b400-fbb3272ac181,,26607,José Raúl Baena Urdiales,11,Left Defensive Midfield,48.6,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204f324e-05bd-49e1-b0a5-e4051c356698,622,1,00:16:41.119,16,41,30,Pass,37,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.895283,,e770d2df-b5bc-417f-bef4-8d0337f1b170,,26607,José Raúl Baena Urdiales,11,Left Defensive Midfield,46.0,22.3,6713.0,Diego Javier Llorente Ríos,7.1470275,-1.2578951,1.0,Ground Pass,48.2,15.5,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e770d2df-b5bc-417f-bef4-8d0337f1b170,623,1,00:16:42.014,16,42,42,Ball Receipt*,37,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,204f324e-05bd-49e1-b0a5-e4051c356698,,6713,Diego Javier Llorente Ríos,5,Left Center Back,48.2,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d06da850-9168-4836-a3f6-1d8a53ac4da7,624,1,00:16:42.014,16,42,43,Carry,37,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,3.780835,,2912230d-8739-4ec7-a69b-cd7a6888c45d,,6713,Diego Javier Llorente Ríos,5,Left Center Back,48.2,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e770d2df-b5bc-417f-bef4-8d0337f1b170,55.5,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2912230d-8739-4ec7-a69b-cd7a6888c45d,625,1,00:16:45.795,16,45,30,Pass,37,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.627431,,9ac747c3-146d-4d8a-bd2f-f4b83dfe90fb,,6713,Diego Javier Llorente Ríos,5,Left Center Back,55.5,13.2,26607.0,José Raúl Baena Urdiales,18.081205,2.4305668,1.0,Ground Pass,41.8,25.0,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9ac747c3-146d-4d8a-bd2f-f4b83dfe90fb,626,1,00:16:47.423,16,47,42,Ball Receipt*,37,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,2912230d-8739-4ec7-a69b-cd7a6888c45d,,26607,José Raúl Baena Urdiales,11,Left Defensive Midfield,41.8,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270129e7-269a-4fed-b848-346d9b97da50,627,1,00:16:47.423,16,47,43,Carry,37,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.237858,,9ac747c3-146d-4d8a-bd2f-f4b83dfe90fb,,26607,José Raúl Baena Urdiales,11,Left Defensive Midfield,41.8,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb8def4c-8740-4fdf-b42e-020407a61a49,43.7,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb8def4c-8740-4fdf-b42e-020407a61a49,628,1,00:16:48.660,16,48,30,Pass,37,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.823134,,f1fc01a6-be4a-404f-aa27-76fe048af000,,26607,José Raúl Baena Urdiales,11,Left Defensive Midfield,43.7,27.5,27144.0,Antonio Amaya Carazo,29.42057,1.6081939,1.0,Ground Pass,42.6,56.9,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1fc01a6-be4a-404f-aa27-76fe048af000,629,1,00:16:50.484,16,50,42,Ball Receipt*,37,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,fb8def4c-8740-4fdf-b42e-020407a61a49,,27144,Antonio Amaya Carazo,3,Right Center Back,42.6,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e4a1afdb-0776-4bfe-a0f6-3044e08c4587,630,1,00:16:50.484,16,50,43,Carry,37,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.206808,,07d25ef7-0a49-4027-a71b-95887d3d9582,,27144,Antonio Amaya Carazo,3,Right Center Back,42.6,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f1fc01a6-be4a-404f-aa27-76fe048af000,42.7,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07d25ef7-0a49-4027-a71b-95887d3d9582,631,1,00:16:50.690,16,50,30,Pass,37,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.825118,,c2c14733-203c-4d4a-b049-ef17ebc1ec99,,27144,Antonio Amaya Carazo,3,Right Center Back,42.7,56.9,26848.0,Roberto Trashorras Gayoso,11.628413,-1.0185779,2.0,Low Pass,48.8,47.0,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c2c14733-203c-4d4a-b049-ef17ebc1ec99,632,1,00:16:51.516,16,51,42,Ball Receipt*,37,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,07d25ef7-0a49-4027-a71b-95887d3d9582,,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,48.8,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ac8c290a-17cd-4a07-a723-71aaa3c48848,633,1,00:16:51.516,16,51,43,Carry,37,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.839852,,1a0605a4-3d17-4de6-a1bf-bf50a8aaf746,,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,48.8,47.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,375dcf6d-39bd-4e25-b313-7b7d75acdf61,43.0,52.1,c2c14733-203c-4d4a-b049-ef17ebc1ec99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375dcf6d-39bd-4e25-b313-7b7d75acdf61,634,1,00:16:51.572,16,51,17,Pressure,37,360,Rayo Vallecano,3,From Free Kick,219,RC Deportivo La Coruña,1.47802,,1a0605a4-3d17-4de6-a1bf-bf50a8aaf746,,6732,Lucas Pérez Martínez,23,Center Forward,71.5,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ac8c290a-17cd-4a07-a723-71aaa3c48848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1a0605a4-3d17-4de6-a1bf-bf50a8aaf746,635,1,00:16:52.355,16,52,30,Pass,37,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.724784,,0f1f4657-c4d6-4300-8681-b2b97088524b,,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,43.0,52.1,27144.0,Antonio Amaya Carazo,8.318654,2.6671927,2.0,Low Pass,35.6,55.9,,,38.0,Left Foot,,True,,,,,,,,,,,,,,,,,375dcf6d-39bd-4e25-b313-7b7d75acdf61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f1f4657-c4d6-4300-8681-b2b97088524b,636,1,00:16:53.080,16,53,42,Ball Receipt*,37,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,1a0605a4-3d17-4de6-a1bf-bf50a8aaf746,,27144,Antonio Amaya Carazo,3,Right Center Back,35.6,55.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb3fee01-a65d-43ab-bbe6-00a6b0f0bc19,637,1,00:16:53.080,16,53,30,Pass,37,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.58714,,e6ebbfe1-7191-45eb-8cf3-67099590c0c2,,27144,Antonio Amaya Carazo,3,Right Center Back,36.0,55.9,26848.0,Roberto Trashorras Gayoso,7.615773,-0.4048918,2.0,Low Pass,43.0,52.9,,,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e6ebbfe1-7191-45eb-8cf3-67099590c0c2,638,1,00:16:53.667,16,53,42,Ball Receipt*,37,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,fb3fee01-a65d-43ab-bbe6-00a6b0f0bc19,,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,43.0,52.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24a0a4e3-9ee2-46d3-b719-8f524806edbc,639,1,00:16:53.667,16,53,43,Carry,37,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.776232,,af29ce1f-5ca4-4383-af00-6ce305a496af,,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,43.0,52.9,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,c632e067-bc9b-4c45-8829-c6c56643357c,41.6,53.0,e6ebbfe1-7191-45eb-8cf3-67099590c0c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
af29ce1f-5ca4-4383-af00-6ce305a496af,640,1,00:16:54.331,16,54,17,Pressure,37,360,Rayo Vallecano,3,From Free Kick,219,RC Deportivo La Coruña,0.476271,,24a0a4e3-9ee2-46d3-b719-8f524806edbc,,7782,Luis Alberto Romero Alconchel,16,Left Midfield,77.5,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c632e067-bc9b-4c45-8829-c6c56643357c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c632e067-bc9b-4c45-8829-c6c56643357c,641,1,00:16:54.444,16,54,30,Pass,37,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.319081,,af29ce1f-5ca4-4383-af00-6ce305a496af,,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,41.6,53.0,27144.0,Antonio Amaya Carazo,9.688137,1.7681919,1.0,Ground Pass,39.7,62.5,,,40.0,Right Foot,,True,,,,,,,,,,,,,,,,,d0d4d0c1-2e5c-4b4c-b811-9f302eba7850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d0d4d0c1-2e5c-4b4c-b811-9f302eba7850,642,1,00:16:55.763,16,55,42,Ball Receipt*,37,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,c632e067-bc9b-4c45-8829-c6c56643357c,,27144,Antonio Amaya Carazo,3,Right Center Back,39.7,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4317f170-593e-4b54-ae1f-f2bf0beb3f28,643,1,00:16:55.763,16,55,43,Carry,37,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.169556,,13d1d07c-af05-44f7-9c32-338b93e4e61f,,27144,Antonio Amaya Carazo,3,Right Center Back,39.7,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0d4d0c1-2e5c-4b4c-b811-9f302eba7850,49.1,65.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
