id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,counterpress,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,dribble,duel,foul_committed,off_camera,clearance,shot,foul_won,interception,out,ball_recovery,bad_behaviour,substitution,goalkeeper,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,related_events,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,dribble_outcome_id,dribble_outcome_name,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,pass_aerial_won,pass_switch,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,interception_outcome_id,interception_outcome_name,related_events_3,pass_cross,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,goalkeeper_body_part_id,goalkeeper_body_part_name,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,player,position,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,pass_outswinging,pass_technique_id,pass_technique_name,shot_aerial_won,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate
d82f2bbd-471d-437f-b096-06631b6c171d,2559,2,00:24:28.337,69,28,30,Pass,149,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.163703,,fbd588c7-2a7d-4c1b-b21f-2e25d5ed4820,23761.0,Alhassane Bangoura,21.0,Left Wing,87.5,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11298.0,José Ignacio Martínez García,10.430724,1.4940244,1.0,Ground Pass,88.3,76.1,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbd588c7-2a7d-4c1b-b21f-2e25d5ed4820,2560,2,00:24:29.501,69,29,42,Ball Receipt*,149,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,d82f2bbd-471d-437f-b096-06631b6c171d,11298.0,José Ignacio Martínez García,2.0,Right Back,88.3,76.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b58ce33-6122-4891-8759-b27a9dee0bb0,2561,2,00:24:29.501,69,29,43,Carry,149,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.150703,,294b76c9-c57f-4770-9fb9-d35852102963,11298.0,José Ignacio Martínez García,2.0,Right Back,88.3,76.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fbd588c7-2a7d-4c1b-b21f-2e25d5ed4820,,87.9,75.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294b76c9-c57f-4770-9fb9-d35852102963,2562,2,00:24:30.652,69,30,30,Pass,149,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.033256,,b497d19b-b786-4792-8e90-cda838747efb,11298.0,José Ignacio Martínez García,2.0,Right Back,87.9,75.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26607.0,José Raúl Baena Urdiales,21.076054,-2.336063,1.0,Ground Pass,73.3,60.5,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b497d19b-b786-4792-8e90-cda838747efb,2563,2,00:24:32.685,69,32,42,Ball Receipt*,149,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,294b76c9-c57f-4770-9fb9-d35852102963,26607.0,José Raúl Baena Urdiales,9.0,Right Defensive Midfield,73.3,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5c30c06a-dc81-4f0f-9402-5a347bb53779,2564,2,00:24:32.685,69,32,43,Carry,149,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.72546,,b497d19b-b786-4792-8e90-cda838747efb,26607.0,José Raúl Baena Urdiales,9.0,Right Defensive Midfield,73.3,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4bbb2d6-7990-42d1-870f-6586cc639814,,73.3,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b4bbb2d6-7990-42d1-870f-6586cc639814,2565,2,00:24:33.411,69,33,30,Pass,149,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.323426,,f4ebf9e5-00ee-4215-b6a7-370620c44b51,26607.0,José Raúl Baena Urdiales,9.0,Right Defensive Midfield,73.3,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6713.0,Diego Javier Llorente Ríos,15.246311,-2.6045477,1.0,Ground Pass,60.2,52.7,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f4ebf9e5-00ee-4215-b6a7-370620c44b51,2566,2,00:24:34.734,69,34,42,Ball Receipt*,149,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,b4bbb2d6-7990-42d1-870f-6586cc639814,6713.0,Diego Javier Llorente Ríos,5.0,Left Center Back,60.2,52.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
da7c1be8-3de6-468c-b767-fe3ee24a0271,2567,2,00:24:34.734,69,34,30,Pass,149,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.194432,,20c455fb-9a9f-4f85-9f21-e00c5e664455,6713.0,Diego Javier Llorente Ríos,5.0,Left Center Back,60.2,52.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27144.0,Antonio Amaya Carazo,17.181385,-1.7818897,1.0,Ground Pass,56.6,35.9,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20c455fb-9a9f-4f85-9f21-e00c5e664455,2568,2,00:24:35.928,69,35,42,Ball Receipt*,149,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,da7c1be8-3de6-468c-b767-fe3ee24a0271,27144.0,Antonio Amaya Carazo,3.0,Right Center Back,56.6,35.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71a6a1e4-92ff-46dd-a88f-0ee279be3e3e,2569,2,00:24:35.928,69,35,43,Carry,149,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.619407,,20c455fb-9a9f-4f85-9f21-e00c5e664455,27144.0,Antonio Amaya Carazo,3.0,Right Center Back,56.6,35.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f5ecc4c2-338e-46a2-aa2c-dde72c5aa15a,,67.6,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f5ecc4c2-338e-46a2-aa2c-dde72c5aa15a,2570,2,00:24:38.548,69,38,30,Pass,149,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.84743,,a73e54f9-db5c-4671-a6b5-dc5b187f94eb,27144.0,Antonio Amaya Carazo,3.0,Right Center Back,67.6,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10727.0,Răzvan Dincă Raț,24.72428,-0.90868896,1.0,Ground Pass,82.8,4.0,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a73e54f9-db5c-4671-a6b5-dc5b187f94eb,2571,2,00:24:40.395,69,40,42,Ball Receipt*,149,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,f5ecc4c2-338e-46a2-aa2c-dde72c5aa15a,10727.0,Răzvan Dincă Raț,6.0,Left Back,82.8,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42c8925d-101c-4ca7-957c-b03b4d8f5987,2572,2,00:24:40.395,69,40,43,Carry,149,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.789547,,03596046-e939-4f54-bfec-4557bb8004c3,10727.0,Răzvan Dincă Raț,6.0,Left Back,82.8,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a73e54f9-db5c-4671-a6b5-dc5b187f94eb,,86.0,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03596046-e939-4f54-bfec-4557bb8004c3,2573,2,00:24:41.185,69,41,30,Pass,149,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.792416,,18856716-c07b-4147-aef8-042817539543,10727.0,Răzvan Dincă Raț,6.0,Left Back,86.0,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7900.0,Tiago Manuel Dias Correia,8.980535,-0.1340232,1.0,Ground Pass,94.9,4.0,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18856716-c07b-4147-aef8-042817539543,2574,2,00:24:41.977,69,41,42,Ball Receipt*,149,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,03596046-e939-4f54-bfec-4557bb8004c3,7900.0,Tiago Manuel Dias Correia,17.0,Right Wing,94.9,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661876fe-7e99-4b0f-ae27-37f89de40c39,2575,2,00:24:41.977,69,41,43,Carry,149,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.794047,,18856716-c07b-4147-aef8-042817539543,7900.0,Tiago Manuel Dias Correia,17.0,Right Wing,94.9,4.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215b5074-4000-46f0-be73-26e8a7f191df,f3a61db7-9355-4b08-a475-d1249dce4cf8,94.5,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3a61db7-9355-4b08-a475-d1249dce4cf8,2576,2,00:24:42.083,69,42,17,Pressure,149,360,Rayo Vallecano,4,From Throw In,213,Sevilla,0.262382,,661876fe-7e99-4b0f-ae27-37f89de40c39,6672.0,Jorge Andújar Moreno,2.0,Right Back,23.3,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215b5074-4000-46f0-be73-26e8a7f191df,2577,2,00:24:42.771,69,42,14,Dribble,149,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,d1af9a4c-116b-42ec-99cc-e8995ce1fc97,7900.0,Tiago Manuel Dias Correia,17.0,Right Wing,94.5,5.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8d218dbb-9c56-446f-a2ed-1cba5a8e37c7,2623,2,00:26:08.330,71,8,30,Pass,153,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.371602,,7ecf90a4-ecdc-49bc-8f2c-401dc6339edc,26070.0,Antonio Rodríguez Martínez,1.0,Goalkeeper,18.7,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23761.0,Alhassane Bangoura,70.32951,0.85785174,3.0,High Pass,64.7,74.0,62.0,Free Kick,40.0,Right Foot,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7ecf90a4-ecdc-49bc-8f2c-401dc6339edc,2624,2,00:26:09.701,71,9,42,Ball Receipt*,153,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,8d218dbb-9c56-446f-a2ed-1cba5a8e37c7,23761.0,Alhassane Bangoura,21.0,Left Wing,64.7,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cf69eba2-3bfa-4982-88c7-d0505c45b9ea,2625,2,00:26:09.701,71,9,30,Pass,153,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.932849,,e9385fe0-7a8d-4b25-8223-396da311d920,23761.0,Alhassane Bangoura,21.0,Left Wing,64.7,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11298.0,José Ignacio Martínez García,5.4451814,-0.7724119,2.0,Low Pass,68.6,70.2,,,70.0,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4e662a40-e9aa-480a-961c-ec92fa6607a4,2626,2,00:26:10.451,71,10,17,Pressure,153,360,Rayo Vallecano,3,From Free Kick,213,Sevilla,0.353411,,20c1bd29-d7a8-412d-bfec-03ad82024fdb,6356.0,Michael Krohn-Dehli,21.0,Left Wing,52.4,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9385fe0-7a8d-4b25-8223-396da311d920,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e9385fe0-7a8d-4b25-8223-396da311d920,2627,2,00:26:10.634,71,10,42,Ball Receipt*,153,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,4e662a40-e9aa-480a-961c-ec92fa6607a4,11298.0,José Ignacio Martínez García,2.0,Right Back,68.6,70.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cf69eba2-3bfa-4982-88c7-d0505c45b9ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
