id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,out,under_pressure,ball_receipt,counterpress,ball_recovery,interception,duel,dribble,shot,goalkeeper,off_camera,miscontrol,block,clearance,foul_won,50_50,foul_committed,substitution,bad_behaviour,pass,related_events_1,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,related_events_2,related_events_3,pass_aerial_won,clearance_aerial_won,clearance_head,clearance_body_part_id,clearance_body_part_name,related_events,carry_end_location_0,carry_end_location_1,pass_cross,pass_switch,pass_outswinging,pass_technique_id,pass_technique_name,ball_recovery_recovery_failure,foul_won_defensive,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,dribble_nutmeg,duel_outcome_id,duel_outcome_name,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,player,position,location,foul_committed_advantage,foul_won_advantage,pass_through_ball,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_first_time,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_one_on_one
23aba523-ec9e-4150-b2fa-230022eca249,2522,2,00:21:42.372,66,42,17,Pressure,152,360,Rayo Vallecano,1,Regular Play,220,Real Madrid,0.724373,,117a3281-cd64-458e-83b6-a30c092c42de,5574.0,Toni Kroos,10.0,Center Defensive Midfield,42.7,23.5,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,7f7464f3-f64f-4621-938a-396a18508cb8,,,,,,,aa0ba688-2de8-4e5c-8b25-79674f16d058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7f7464f3-f64f-4621-938a-396a18508cb8,2523,2,00:21:42.410,66,42,42,Ball Receipt*,152,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,23aba523-ec9e-4150-b2fa-230022eca249,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,74.9,59.1,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,b2ff2d8e-ebd9-4f45-a541-7f8f21561cef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aa0ba688-2de8-4e5c-8b25-79674f16d058,2524,2,00:21:42.410,66,42,43,Carry,152,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.58944,,117a3281-cd64-458e-83b6-a30c092c42de,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,74.9,59.1,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,23aba523-ec9e-4150-b2fa-230022eca249,,,,,,,7f7464f3-f64f-4621-938a-396a18508cb8,,,,,,,,75.3,60.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117a3281-cd64-458e-83b6-a30c092c42de,2525,2,00:21:42.999,66,42,30,Pass,152,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.2788,,12635c10-f56e-4410-8290-25d496414239,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,75.3,60.4,24138.0,Joaquín José Marín Ruiz,21.715433,0.8701619,1.0,Ground Pass,89.3,77.0,40.0,Right Foot,,,,,True,,,,,,,,,,,,,,,,,,,23aba523-ec9e-4150-b2fa-230022eca249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12635c10-f56e-4410-8290-25d496414239,2526,2,00:21:44.278,66,44,42,Ball Receipt*,152,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,117a3281-cd64-458e-83b6-a30c092c42de,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,89.3,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bd9b7aa4-721f-4de0-ab25-a07cd853724b,2527,2,00:21:44.278,66,44,43,Carry,152,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.600479,,12635c10-f56e-4410-8290-25d496414239,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,89.3,77.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,2ce810ec-1378-4bc4-8093-a23c6c0b5617,,,,,,,7d9a8663-a091-4d20-94f6-68e2df1c067c,,,,,,,,93.0,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2ce810ec-1378-4bc4-8093-a23c6c0b5617,2528,2,00:21:44.443,66,44,17,Pressure,152,360,Rayo Vallecano,1,Regular Play,220,Real Madrid,1.435346,,bd9b7aa4-721f-4de0-ab25-a07cd853724b,5200.0,Lucas Vázquez Iglesias,21.0,Left Wing,28.4,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7d9a8663-a091-4d20-94f6-68e2df1c067c,2529,2,00:21:45.878,66,45,3,Dispossessed,152,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,6b713f18-1436-47dc-b683-1c7b71349616,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,93.0,77.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3e945622-c9c4-4dda-9f92-b453a2e5f4ad,2568,2,00:23:35.152,68,35,30,Pass,156,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.922419,,28c399a2-3935-42a4-860d-b3c1ff1ea262,11542.0,Javier Guerra Rodríguez,23.0,Center Forward,45.6,19.2,26685.0,Nicolás Ladislao Fedor Flores,19.684765,1.1799129,1.0,Ground Pass,53.1,37.4,38.0,Left Foot,66.0,Recovery,,,True,,,,,,,,,,,,,,,,,,,ad2caa41-2523-4f8f-bc05-969b35bfee29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ad2caa41-2523-4f8f-bc05-969b35bfee29,2569,2,00:23:35.325,68,35,42,Ball Receipt*,156,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,3e945622-c9c4-4dda-9f92-b453a2e5f4ad,26685.0,Nicolás Ladislao Fedor Flores,19.0,Center Attacking Midfield,53.1,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d2c0177a-a184-46bc-8f23-d876c859d85c,2570,2,00:23:35.325,68,35,22,Foul Committed,156,360,Rayo Vallecano,1,Regular Play,220,Real Madrid,0.0,,41f1c101-4135-435f-a69d-279afc92c92b,5463.0,Luka Modrić,13.0,Right Center Midfield,73.6,60.0,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41f1c101-4135-435f-a69d-279afc92c92b,2571,2,00:23:35.325,68,35,21,Foul Won,156,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,d2c0177a-a184-46bc-8f23-d876c859d85c,11542.0,Javier Guerra Rodríguez,23.0,Center Forward,46.5,20.1,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2990cdd0-d508-45fe-8316-9430806cf64f,2572,2,00:23:37.187,68,37,30,Pass,156,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.789078,,c8a6fbd1-fbbb-4e01-be15-0a2756e19f65,26685.0,Nicolás Ladislao Fedor Flores,19.0,Center Attacking Midfield,52.9,38.0,11539.0,Adrián Embarba Blázquez,14.637281,-0.790229,1.0,Ground Pass,63.2,27.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c8a6fbd1-fbbb-4e01-be15-0a2756e19f65,2573,2,00:23:37.976,68,37,42,Ball Receipt*,156,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,2990cdd0-d508-45fe-8316-9430806cf64f,11539.0,Adrián Embarba Blázquez,17.0,Right Wing,63.2,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e2045202-e94f-4081-bab1-01fdf8ae078d,2574,2,00:23:37.976,68,37,43,Carry,156,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.482462,,a15e7a22-7eb1-4404-b3d6-c4d6924046f1,11539.0,Adrián Embarba Blázquez,17.0,Right Wing,63.2,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c8a6fbd1-fbbb-4e01-be15-0a2756e19f65,,,,,,,,,,,,,,,69.5,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a15e7a22-7eb1-4404-b3d6-c4d6924046f1,2575,2,00:23:39.458,68,39,30,Pass,156,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.342655,,07dc530e-8f0a-41dc-818c-d2824548edd6,11539.0,Adrián Embarba Blázquez,17.0,Right Wing,69.5,32.8,26848.0,Roberto Trashorras Gayoso,25.446611,-0.6207063,1.0,Ground Pass,90.2,18.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07dc530e-8f0a-41dc-818c-d2824548edd6,2576,2,00:23:41.801,68,41,42,Ball Receipt*,156,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,a15e7a22-7eb1-4404-b3d6-c4d6924046f1,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,90.2,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3d22174a-fb8f-4746-aa05-65622bf1856c,2577,2,00:23:41.801,68,41,43,Carry,156,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,3.679503,,07dc530e-8f0a-41dc-818c-d2824548edd6,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,90.2,18.0,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,1edb3c23-7b39-4780-ac24-26cb710e1010,,,,,,,2c780f03-4a2d-4d5b-8be5-0570a849fbbd,,,,,,,,80.4,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1edb3c23-7b39-4780-ac24-26cb710e1010,2578,2,00:23:43.346,68,43,17,Pressure,156,360,Rayo Vallecano,1,Regular Play,220,Real Madrid,2.217795,,2c780f03-4a2d-4d5b-8be5-0570a849fbbd,20016.0,Kléper Laveran Lima Ferreira,3.0,Right Center Back,30.2,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d22174a-fb8f-4746-aa05-65622bf1856c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2c780f03-4a2d-4d5b-8be5-0570a849fbbd,2579,2,00:23:45.481,68,45,30,Pass,156,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.88742,,0520df5d-08de-457a-909f-af30568c2d03,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,80.4,16.0,7900.0,Tiago Manuel Dias Correia,13.583077,-2.3249547,1.0,Ground Pass,71.1,6.1,40.0,Right Foot,,,,,True,,,,,,,,,,,,,,,,,,,1edb3c23-7b39-4780-ac24-26cb710e1010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0520df5d-08de-457a-909f-af30568c2d03,2580,2,00:23:46.368,68,46,42,Ball Receipt*,156,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,2c780f03-4a2d-4d5b-8be5-0570a849fbbd,7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,71.1,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b8534146-8f9d-4c8e-ab02-bf54b0ddd3a5,2581,2,00:23:46.368,68,46,43,Carry,156,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.42363,,0520df5d-08de-457a-909f-af30568c2d03,7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,71.1,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,901a21ad-55ae-4921-aa5c-4c97ff0b78d6,,,,,,,,,,,,,,,77.4,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901a21ad-55ae-4921-aa5c-4c97ff0b78d6,2582,2,00:23:46.792,68,46,38,Miscontrol,156,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,,7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,77.4,5.5,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d22ef064-654c-46b9-b4bc-899678c03e3e,2583,2,00:23:51.267,68,51,26,Player On,156,360,Rayo Vallecano,1,Regular Play,220,Real Madrid,0.0,,18e0c6e0-f285-4c03-9c0d-c9ff49d77eba,5200.0,Lucas Vázquez Iglesias,21.0,Left Wing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e1c1840d-2855-4696-b199-5de04fdef880,2604,2,00:24:52.303,69,52,30,Pass,158,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.749235,,de4370a0-f41c-4e78-b1b4-a4d76f280857,27144.0,Antonio Amaya Carazo,3.0,Right Center Back,35.5,64.1,26848.0,Roberto Trashorras Gayoso,9.8234415,0.6699715,1.0,Ground Pass,43.2,70.2,40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
de4370a0-f41c-4e78-b1b4-a4d76f280857,2605,2,00:24:53.052,69,53,42,Ball Receipt*,158,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,e1c1840d-2855-4696-b199-5de04fdef880,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,43.2,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed9f9732-a76f-418c-91df-33c326f94a77,2606,2,00:24:53.353,69,53,27,Player Off,158,360,Rayo Vallecano,3,From Free Kick,220,Real Madrid,0.0,,215dc3db-b6d5-41b4-8977-0c6a32ef0edb,5456.0,Mateo Kovačić,15.0,Left Center Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06039d37-c85c-4536-bdbe-569a33769ef0,2607,2,00:24:54.368,69,54,30,Pass,158,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,2.258319,,7ca30e41-6d12-4404-8ac0-6153da862ed2,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,44.8,68.6,18404.0,José Ángel Crespo Rincón,40.118324,-1.8278663,1.0,Ground Pass,34.6,29.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7ca30e41-6d12-4404-8ac0-6153da862ed2,2608,2,00:24:56.626,69,56,42,Ball Receipt*,158,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,06039d37-c85c-4536-bdbe-569a33769ef0,18404.0,José Ángel Crespo Rincón,5.0,Left Center Back,34.6,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
