id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,related_events,player,position,location,pass,carry,under_pressure,ball_receipt,off_camera,dribble,shot,goalkeeper,counterpress,duel,clearance,out,interception,ball_recovery,miscontrol,foul_committed,foul_won,block,substitution,injury_stoppage,tactics,related_events_0,related_events_1,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry_end_location_0,carry_end_location_1,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_assisted_shot_id,pass_shot_assist,related_events_3,dribble_outcome_id,dribble_outcome_name,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,pass_switch,interception_outcome_id,interception_outcome_name,pass_cross,shot_first_time,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate
2eede9eb-3f2f-4cf9-84b6-68221daa9ef0,49,1,00:00:45.161,0,45,43,Carry,4,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.735469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,5a29563e-0919-4d1d-b000-1a4dddcd8cc3,db52b4a0-59a3-4127-8a24-d8200687b061,7900.0,Tiago Manuel Dias Correia,16.0,Left Midfield,110.4,12.2,,,,,,,,,,,,,111.3,23.5,e5dfc347-a1ad-40bc-8e14-3bd95d3f1716,,,,,,,fb170ce8-4975-4d19-bd1c-c19a66a21899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb170ce8-4975-4d19-bd1c-c19a66a21899,50,1,00:00:46.897,0,46,16,Shot,4,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.544022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41f44004-93bb-4902-a8b6-5aec1f52ac0b,,7900.0,Tiago Manuel Dias Correia,16.0,Left Midfield,111.3,23.5,,,,,,,,,,,,,,,,,,,,,,,,,0.018557439,119.3,35.7,0.6,3b17d9de-42a9-42fc-b36f-4934cb54ce76,100.0,Saved,87.0,Open Play,93.0,Normal,40.0,Right Foot,88.6,41.1,6737.0,Alfonso Pedraza Sag,16.0,Left Midfield,False,104.8,46.2,6935.0,Adrián Marín Gómez,6.0,Left Back,False,103.3,34.2,6357.0,Jonathan dos Santos Ramírez,11.0,Left Defensive Midfield,False,101.7,25.0,6771.0,Manuel Trigueros Muñoz,9.0,Right Defensive Midfield,False,111.0,35.2,6752.0,Víctor Ruíz Torre,5.0,Left Center Back,False,97.2,14.5,6609.0,Denis Suárez Fernández,12.0,Right Midfield,False,110.2,25.3,3324.0,Eric Bertrand Bailly,3.0,Right Center Back,False,113.5,23.2,6772.0,Mario Gaspar Pérez Martínez,2.0,Right Back,False,119.0,35.8,3379.0,Alphonse Areola,1.0,Goalkeeper,False,75.7,31.3,6713.0,Diego Javier Llorente Ríos,9.0,Right Defensive Midfield,True,93.0,48.3,4711.0,Pablo Hernández Domínguez,12.0,Right Midfield,True,94.0,28.8,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,True,94.5,14.5,26685.0,Nicolás Ladislao Fedor Flores,24.0,Left Center Forward,True,109.9,35.1,11542.0,Javier Guerra Rodríguez,22.0,Right Center Forward,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41f44004-93bb-4902-a8b6-5aec1f52ac0b,51,1,00:00:47.441,0,47,23,Goal Keeper,4,360,Rayo Vallecano,4,From Throw In,222,Villarreal,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fb170ce8-4975-4d19-bd1c-c19a66a21899,,3379.0,Alphonse Areola,1.0,Goalkeeper,1.1,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,Success,46.0,Standing,44.0,Set,35.0,Both Hands,33.0,Shot Saved,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53a57534-eae8-42d7-8294-bf5a38e30ec8,55,1,00:01:07.967,1,7,30,Pass,7,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.195378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06ae659c-c05c-4e42-9dc5-520558af4c47,c6280b3f-70cb-46bd-aed1-36e29306117b,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,49.4,16.3,7900.0,Tiago Manuel Dias Correia,23.4252,-0.408255,3.0,High Pass,70.9,7.0,37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06ae659c-c05c-4e42-9dc5-520558af4c47,56,1,00:01:10.162,1,10,42,Ball Receipt*,7,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53a57534-eae8-42d7-8294-bf5a38e30ec8,,7900.0,Tiago Manuel Dias Correia,16.0,Left Midfield,70.9,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99d2ba25-d524-46b9-9c33-fe2a40aa3097,57,1,00:01:10.162,1,10,43,Carry,7,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.778766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,06ae659c-c05c-4e42-9dc5-520558af4c47,6a0fd000-0631-4149-8897-a3b50028503b,7900.0,Tiago Manuel Dias Correia,16.0,Left Midfield,70.9,7.0,,,,,,,,,,,,,92.9,6.1,e0ef1e82-93c4-4dda-b097-eb007383aeb9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e0ef1e82-93c4-4dda-b097-eb007383aeb9,58,1,00:01:10.491,1,10,17,Pressure,7,360,Rayo Vallecano,1,Regular Play,222,Villarreal,1.450213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,99d2ba25-d524-46b9-9c33-fe2a40aa3097,,3324.0,Eric Bertrand Bailly,3.0,Right Center Back,41.4,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a0fd000-0631-4149-8897-a3b50028503b,59,1,00:01:11.941,1,11,3,Dispossessed,7,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,a538fe39-023b-49dc-a292-c89be35f2ea6,,7900.0,Tiago Manuel Dias Correia,16.0,Left Midfield,92.9,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a538fe39-023b-49dc-a292-c89be35f2ea6,60,1,00:01:11.941,1,11,4,Duel,7,360,Rayo Vallecano,1,Regular Play,222,Villarreal,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,True,,,,,,,,,,,,,6a0fd000-0631-4149-8897-a3b50028503b,,3324.0,Eric Bertrand Bailly,3.0,Right Center Back,27.2,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
003a0ce9-6ab1-492b-a9c3-3697339de4d2,61,1,00:01:20.013,1,20,30,Pass,8,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.93073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,f9cf8765-d948-4807-a4a3-9696678403bb,,6914.0,Roberto Román Triguero,6.0,Left Back,84.4,0.1,18404.0,José Ángel Crespo Rincón,22.601328,2.7750542,2.0,Low Pass,63.3,8.2,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f9cf8765-d948-4807-a4a3-9696678403bb,62,1,00:01:21.944,1,21,42,Ball Receipt*,8,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,003a0ce9-6ab1-492b-a9c3-3697339de4d2,,18404.0,José Ángel Crespo Rincón,5.0,Left Center Back,63.3,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1e68860-35a1-4027-a01f-40f6ec9ea33c,63,1,00:01:22.971,1,22,30,Pass,8,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.113304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4d41799d-68bf-4a37-8f23-3f7d2c4d3657,,18404.0,José Ángel Crespo Rincón,5.0,Left Center Back,63.3,8.2,6914.0,Roberto Román Triguero,8.497058,-0.4636476,1.0,Ground Pass,70.9,4.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4d41799d-68bf-4a37-8f23-3f7d2c4d3657,64,1,00:01:24.084,1,24,42,Ball Receipt*,8,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a1e68860-35a1-4027-a01f-40f6ec9ea33c,,6914.0,Roberto Román Triguero,6.0,Left Back,70.9,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed342fdb-c874-4eb6-92ab-33b7dd606391,65,1,00:01:24.084,1,24,43,Carry,8,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.138906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,4d41799d-68bf-4a37-8f23-3f7d2c4d3657,7b862f9a-be3f-40c8-a8bb-a174051136f4,6914.0,Roberto Román Triguero,6.0,Left Back,70.9,4.4,,,,,,,,,,,,,70.9,6.5,c8b75ff3-0640-4189-9259-1a8f9aeec944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c8b75ff3-0640-4189-9259-1a8f9aeec944,66,1,00:01:24.413,1,24,17,Pressure,8,360,Rayo Vallecano,4,From Throw In,222,Villarreal,0.971856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b862f9a-be3f-40c8-a8bb-a174051136f4,ed342fdb-c874-4eb6-92ab-33b7dd606391,6609.0,Denis Suárez Fernández,12.0,Right Midfield,42.3,73.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7b862f9a-be3f-40c8-a8bb-a174051136f4,67,1,00:01:25.223,1,25,30,Pass,8,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.502924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,c8b75ff3-0640-4189-9259-1a8f9aeec944,caafcf6b-37f0-4a3b-ab0a-d552844142b2,6914.0,Roberto Román Triguero,6.0,Left Back,70.9,6.5,18404.0,José Ángel Crespo Rincón,17.734148,2.766322,1.0,Ground Pass,54.4,13.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caafcf6b-37f0-4a3b-ab0a-d552844142b2,68,1,00:01:26.726,1,26,42,Ball Receipt*,8,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7b862f9a-be3f-40c8-a8bb-a174051136f4,,18404.0,José Ángel Crespo Rincón,5.0,Left Center Back,54.4,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a6ce357-a357-4384-b85e-6347aa01e286,69,1,00:01:26.726,1,26,43,Carry,8,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.11172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31819a70-6092-4fd1-ac88-25ab9d258d57,caafcf6b-37f0-4a3b-ab0a-d552844142b2,18404.0,José Ángel Crespo Rincón,5.0,Left Center Back,54.4,13.0,,,,,,,,,,,,,49.6,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31819a70-6092-4fd1-ac88-25ab9d258d57,70,1,00:01:27.838,1,27,30,Pass,8,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.750896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa5e41f1-eee0-47ad-87b2-99233c8eb6da,,18404.0,José Ángel Crespo Rincón,5.0,Left Center Back,49.6,19.3,26222.0,José Eduardo Rosa Vale de Castro,35.5,1.5707964,1.0,Ground Pass,49.6,54.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fa5e41f1-eee0-47ad-87b2-99233c8eb6da,71,1,00:01:30.589,1,30,42,Ball Receipt*,8,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31819a70-6092-4fd1-ac88-25ab9d258d57,,26222.0,José Eduardo Rosa Vale de Castro,3.0,Right Center Back,49.6,54.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63003bf7-daca-420e-93c1-9c04ea4c8325,72,1,00:01:30.589,1,30,30,Pass,8,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.372328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c8509db-829b-46a3-bca0-a719be4c0470,,26222.0,José Eduardo Rosa Vale de Castro,3.0,Right Center Back,49.6,54.8,18404.0,José Ángel Crespo Rincón,32.969227,-1.7568896,1.0,Ground Pass,43.5,22.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2c8509db-829b-46a3-bca0-a719be4c0470,73,1,00:01:31.961,1,31,42,Ball Receipt*,8,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63003bf7-daca-420e-93c1-9c04ea4c8325,,18404.0,José Ángel Crespo Rincón,5.0,Left Center Back,43.5,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
