id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,ball_receipt,counterpress,under_pressure,dribble,interception,off_camera,duel,shot,goalkeeper,out,ball_recovery,clearance,foul_committed,foul_won,substitution,bad_behaviour,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,related_events,pass_aerial_won,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,dribble_outcome_id,dribble_outcome_name,related_events_3,pass_outcome_id,pass_outcome_name,pass_switch,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_cross,ball_recovery_recovery_failure,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,related_events_4,foul_committed_advantage,foul_committed_type_id,foul_committed_type_name,foul_committed_card_id,foul_committed_card_name,foul_won_advantage,pass_through_ball,pass_technique_id,pass_technique_name,interception_outcome_id,interception_outcome_name,clearance_aerial_won,clearance_head,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,pass_goal_assist,shot_one_on_one
14f3f560-f6ba-4beb-93e8-83b170ed3a5d,1056,1,00:30:42.284,30,42,17,Pressure,73,360,Rayo Vallecano,1,Regular Play,210,Real Sociedad,0.450305,,8096a9a5-99b2-408b-97cc-5e75dcb36254,6633,Markel Bergara Larrañaga,11,Left Defensive Midfield,45.5,69.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e0445ed1-6574-44ba-8224-f4a2fbe7b5de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e0445ed1-6574-44ba-8224-f4a2fbe7b5de,1057,1,00:30:42.385,30,42,30,Pass,73,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.605475,,14f3f560-f6ba-4beb-93e8-83b170ed3a5d,11542,Javier Guerra Rodríguez,23,Center Forward,76.7,9.7,23761.0,Alhassane Bangoura,13.186736,0.32414863,1.0,Ground Pass,89.2,13.9,40.0,Right Foot,,,,,,True,,,,,,,,,,,,,,,e3dc84fd-8a44-4ca1-b692-d74b8f7463e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e3dc84fd-8a44-4ca1-b692-d74b8f7463e5,1058,1,00:30:42.991,30,42,42,Ball Receipt*,73,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,e0445ed1-6574-44ba-8224-f4a2fbe7b5de,23761,Alhassane Bangoura,17,Right Wing,89.2,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81596ada-2427-454a-89be-87da52a24657,1059,1,00:30:42.991,30,42,43,Carry,73,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.74094,,051fc510-1088-4f18-96c2-a4b4743b829f,23761,Alhassane Bangoura,17,Right Wing,89.2,13.9,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,6e488b5f-fe2c-4256-b3de-7363dac68569,90.9,14.8,e3dc84fd-8a44-4ca1-b692-d74b8f7463e5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6e488b5f-fe2c-4256-b3de-7363dac68569,1060,1,00:30:43.654,30,43,17,Pressure,73,360,Rayo Vallecano,1,Regular Play,210,Real Sociedad,0.350782,,051fc510-1088-4f18-96c2-a4b4743b829f,6633,Markel Bergara Larrañaga,11,Left Defensive Midfield,31.6,64.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81596ada-2427-454a-89be-87da52a24657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
051fc510-1088-4f18-96c2-a4b4743b829f,1061,1,00:30:43.732,30,43,30,Pass,73,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.598918,,6e488b5f-fe2c-4256-b3de-7363dac68569,23761,Alhassane Bangoura,17,Right Wing,90.9,14.8,11542.0,Javier Guerra Rodríguez,7.2498274,1.9974238,1.0,Ground Pass,87.9,21.4,40.0,Right Foot,,,,,,True,,,,,,,,,,,,,,,aeaf49ad-395f-47cd-b708-f0f049258f48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aeaf49ad-395f-47cd-b708-f0f049258f48,1062,1,00:30:44.331,30,44,42,Ball Receipt*,73,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,051fc510-1088-4f18-96c2-a4b4743b829f,11542,Javier Guerra Rodríguez,23,Center Forward,87.9,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49503265-8f46-455d-ae0c-20208bb8bc03,1063,1,00:30:44.331,30,44,43,Carry,73,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.160437,,4ea97f5f-206e-4422-a922-e4b452ad1532,11542,Javier Guerra Rodríguez,23,Center Forward,87.9,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aeaf49ad-395f-47cd-b708-f0f049258f48,92.1,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4ea97f5f-206e-4422-a922-e4b452ad1532,1064,1,00:30:45.491,30,45,30,Pass,73,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.846573,,d6fa4db7-2644-4d1e-bdd8-5348ab3b9839,11542,Javier Guerra Rodríguez,23,Center Forward,92.1,23.9,11539.0,Adrián Embarba Blázquez,11.388591,1.8647763,1.0,Ground Pass,88.8,34.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd2e5e28-2e22-4d30-8ae4-b181ac6cc95d,True,,,,,,,,,,,,,,,,,,,,
d6fa4db7-2644-4d1e-bdd8-5348ab3b9839,1065,1,00:30:46.338,30,46,42,Ball Receipt*,73,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,4ea97f5f-206e-4422-a922-e4b452ad1532,11539,Adrián Embarba Blázquez,21,Left Wing,88.8,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b42e38a-00c0-4c36-a60e-7b92b2b693a6,1066,1,00:30:46.338,30,46,43,Carry,73,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.72692,,cd2e5e28-2e22-4d30-8ae4-b181ac6cc95d,11539,Adrián Embarba Blázquez,21,Left Wing,88.8,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6fa4db7-2644-4d1e-bdd8-5348ab3b9839,91.6,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cd2e5e28-2e22-4d30-8ae4-b181ac6cc95d,1067,1,00:30:47.065,30,47,16,Shot,73,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.479586,,fda166b9-1011-4498-a1a7-b7a3d70ea33c,11539,Adrián Embarba Blázquez,21,Left Wing,91.6,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.030818796,120.0,45.4,5.9,93.0,Normal,40.0,Right Foot,87.0,Open Play,98.0,Off T,95.5,23.4,23761.0,Alhassane Bangoura,17.0,Right Wing,True,78.2,49.5,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,True,87.0,43.7,6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,True,82.6,22.0,6914.0,Roberto Román Triguero,6.0,Left Back,True,97.0,16.9,26848.0,Roberto Trashorras Gayoso,15.0,Left Center Midfield,True,100.6,33.6,11542.0,Javier Guerra Rodríguez,23.0,Center Forward,True,87.7,53.8,8522.0,Armindo Tué Na Bangna,21.0,Left Wing,False,96.4,42.0,3023.0,Yuri Berchiche Izeta,6.0,Left Back,False,99.5,39.7,6665.0,Íñigo Martínez Berridi,5.0,Left Center Back,False,114.8,40.5,6694.0,Gerónimo Rulli,1.0,Goalkeeper,False,94.5,37.3,6899.0,Rubén Pardo Gutiérrez,19.0,Center Attacking Midfield,False,96.9,32.1,8724.0,Carlos Martínez Díez,2.0,Right Back,False,97.5,36.1,6679.0,Aritz Elustondo Irribaria,3.0,Right Center Back,False,95.0,32.1,6671.0,Asier Illarramendi Andonegi,9.0,Right Defensive Midfield,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4ea97f5f-206e-4422-a922-e4b452ad1532,,,,,,,,,,,,,,,,,,,
fda166b9-1011-4498-a1a7-b7a3d70ea33c,1068,1,00:30:47.544,30,47,23,Goal Keeper,73,360,Rayo Vallecano,1,Regular Play,210,Real Sociedad,0.0,,cd2e5e28-2e22-4d30-8ae4-b181ac6cc95d,6694,Gerónimo Rulli,1,Goalkeeper,5.3,39.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3,39.6,44.0,Set,32.0,Shot Faced,,,,,,,,,,,,,,,,,,,,,,
ce590f02-6de4-4b63-b702-fb12a34e1e59,1077,1,00:32:06.869,32,6,30,Pass,76,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.177454,,37251f13-f98c-4e2c-93bf-b84b35dc8fcc,10612,Yoel Rodríguez Oterino,1,Goalkeeper,6.0,44.0,26848.0,Roberto Trashorras Gayoso,15.761345,-0.6955506,1.0,Ground Pass,18.1,33.9,40.0,Right Foot,63.0,Goal Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37251f13-f98c-4e2c-93bf-b84b35dc8fcc,1078,1,00:32:08.046,32,8,42,Ball Receipt*,76,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,ce590f02-6de4-4b63-b702-fb12a34e1e59,26848,Roberto Trashorras Gayoso,15,Left Center Midfield,18.1,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
acd83524-32ec-4d5a-94f7-2c8fe9511c78,1079,1,00:32:08.046,32,8,43,Carry,76,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.181853,,37251f13-f98c-4e2c-93bf-b84b35dc8fcc,26848,Roberto Trashorras Gayoso,15,Left Center Midfield,18.1,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93367ece-691c-4ac3-956e-77dec77446e3,20.2,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93367ece-691c-4ac3-956e-77dec77446e3,1080,1,00:32:09.228,32,9,30,Pass,76,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.607049,,48f30429-4adc-430b-9285-ee8dba1eec6f,26848,Roberto Trashorras Gayoso,15,Left Center Midfield,20.2,26.5,26222.0,José Eduardo Rosa Vale de Castro,21.250883,-1.8865945,1.0,Ground Pass,13.6,6.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48f30429-4adc-430b-9285-ee8dba1eec6f,1081,1,00:32:10.835,32,10,42,Ball Receipt*,76,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,93367ece-691c-4ac3-956e-77dec77446e3,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,13.6,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed95e1fa-ef13-4786-be68-3cb0e7369113,1082,1,00:32:10.835,32,10,43,Carry,76,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,2.395294,,48f30429-4adc-430b-9285-ee8dba1eec6f,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,13.6,6.3,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,f551b177-2618-46f4-be03-f389ccdf4d47,13.4,3.0,fff80d47-4282-4f58-83e8-50ce255cd59d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f551b177-2618-46f4-be03-f389ccdf4d47,1083,1,00:32:11.926,32,11,17,Pressure,76,360,Rayo Vallecano,7,From Goal Kick,210,Real Sociedad,1.647136,,ed95e1fa-ef13-4786-be68-3cb0e7369113,5560,Carlos Alberto Vela Garrido,17,Right Wing,104.4,73.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fff80d47-4282-4f58-83e8-50ce255cd59d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fff80d47-4282-4f58-83e8-50ce255cd59d,1084,1,00:32:13.230,32,13,30,Pass,76,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.104135,,487c7b54-7ddd-492c-9b98-743604c14126,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,13.4,3.0,26848.0,Roberto Trashorras Gayoso,10.592922,0.13255154,1.0,Ground Pass,23.9,4.4,38.0,Left Foot,,,,,,True,,,,,,,,,,,,,,,f551b177-2618-46f4-be03-f389ccdf4d47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487c7b54-7ddd-492c-9b98-743604c14126,1085,1,00:32:14.334,32,14,42,Ball Receipt*,76,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,fff80d47-4282-4f58-83e8-50ce255cd59d,26848,Roberto Trashorras Gayoso,15,Left Center Midfield,23.9,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f0370226-7ee2-44a5-808d-a393625c0bad,1086,1,00:32:14.334,32,14,43,Carry,76,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,4.096941,,12a4f520-2a70-4ea5-aa8c-7cbae82a6460,26848,Roberto Trashorras Gayoso,15,Left Center Midfield,23.9,4.4,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,487c7b54-7ddd-492c-9b98-743604c14126,41.5,1.8,edbbae22-ae04-4cf1-bf04-6484f85bdfb8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edbbae22-ae04-4cf1-bf04-6484f85bdfb8,1087,1,00:32:15.178,32,15,17,Pressure,76,360,Rayo Vallecano,7,From Goal Kick,210,Real Sociedad,3.607437,,12a4f520-2a70-4ea5-aa8c-7cbae82a6460,6671,Asier Illarramendi Andonegi,9,Right Defensive Midfield,94.4,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0370226-7ee2-44a5-808d-a393625c0bad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12a4f520-2a70-4ea5-aa8c-7cbae82a6460,1088,1,00:32:18.431,32,18,38,Miscontrol,76,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.0,,edbbae22-ae04-4cf1-bf04-6484f85bdfb8,26848,Roberto Trashorras Gayoso,15,Left Center Midfield,41.5,1.8,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07d59224-08b3-4a14-8ae2-a2648b2bfcb9,1115,1,00:32:36.883,32,36,4,Duel,78,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,2b071831-1b33-4afe-a384-d83bfb40b53b,23761,Alhassane Bangoura,17,Right Wing,19.0,51.8,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
af443621-44fc-4463-a45a-41532754fd36,1116,1,00:32:36.883,32,36,43,Carry,78,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.524418,,07d59224-08b3-4a14-8ae2-a2648b2bfcb9,23761,Alhassane Bangoura,17,Right Wing,19.0,51.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4362cecc-11fa-433c-b745-19a71799241a,20.2,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
