id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,dribble,duel,ball_recovery,ball_receipt,clearance,out,foul_won,foul_committed,counterpress,interception,shot,goalkeeper,substitution,miscontrol,bad_behaviour,player_off,pass,pass_cross,pass_outcome_id,pass_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,clearance_head,clearance_aerial_won,dribble_outcome_id,dribble_outcome_name,related_events_3,related_events,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_aerial_won,duel_outcome_id,duel_outcome_name,pass_switch,foul_committed_card_id,foul_committed_card_name,foul_won_defensive
5ea8f717-460b-41f4-bb87-1e40f1b07b40,409,1,00:12:17.141,12,17,38,Miscontrol,32,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,,,26607,José Raúl Baena Urdiales,9,Right Defensive Midfield,37.5,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ad271e03-5d10-465b-bba6-cee6b7688298,410,1,00:12:18.170,12,18,17,Pressure,32,360,Rayo Vallecano,1,Regular Play,213,Sevilla,0.725944,,a6f51a29-a511-4197-8789-5cf88e98c610,,6356,Michael Krohn-Dehli,21,Left Wing,86.5,19.2,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,caf5f035-2c4a-4c1a-bf68-8cf267533282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a6f51a29-a511-4197-8789-5cf88e98c610,411,1,00:12:18.372,12,18,2,Ball Recovery,32,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,ad271e03-5d10-465b-bba6-cee6b7688298,,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,36.8,53.3,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf5f035-2c4a-4c1a-bf68-8cf267533282,412,1,00:12:18.372,12,18,43,Carry,32,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.673523,,30af280c-a0ff-4e7b-849b-4dc5f9ed6c56,,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,36.8,53.3,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,a6f51a29-a511-4197-8789-5cf88e98c610,37.2,55.5,ad271e03-5d10-465b-bba6-cee6b7688298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30af280c-a0ff-4e7b-849b-4dc5f9ed6c56,413,1,00:12:19.046,12,19,30,Pass,32,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,6.756174,,d27bb1c7-5047-423a-9b5c-fe12c9d461dd,,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,37.2,55.5,,,69.3866,-0.19287325,3.0,High Pass,105.3,42.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d27bb1c7-5047-423a-9b5c-fe12c9d461dd,414,1,00:12:25.802,12,25,2,Ball Recovery,32,360,Rayo Vallecano,1,Regular Play,213,Sevilla,0.0,,30af280c-a0ff-4e7b-849b-4dc5f9ed6c56,,6823,Sergio Rico González,1,Goalkeeper,14.8,37.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492cf8e0-9ef0-4de1-a806-9968d653d36d,415,1,00:12:25.802,12,25,43,Carry,32,360,Rayo Vallecano,1,Regular Play,213,Sevilla,10.003833,,c213f9ca-2beb-4ffc-8fc3-7319c64987f3,,6823,Sergio Rico González,1,Goalkeeper,14.8,37.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d27bb1c7-5047-423a-9b5c-fe12c9d461dd,14.8,37.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c213f9ca-2beb-4ffc-8fc3-7319c64987f3,416,1,00:12:35.806,12,35,30,Pass,32,360,Rayo Vallecano,1,Regular Play,213,Sevilla,3.766974,,32a2a3e2-37b6-468a-af4e-c0b32ea53d9d,,6823,Sergio Rico González,1,Goalkeeper,14.8,37.9,3497.0,Vicente Iborra De La Fuente,68.273056,-0.089466415,3.0,High Pass,82.8,31.8,68.0,Drop Kick,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,aac9fad7-5f89-4c2a-b289-ac1e14b629d3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32a2a3e2-37b6-468a-af4e-c0b32ea53d9d,417,1,00:12:39.572,12,39,42,Ball Receipt*,32,360,Rayo Vallecano,1,Regular Play,213,Sevilla,,,c213f9ca-2beb-4ffc-8fc3-7319c64987f3,,3497,Vicente Iborra De La Fuente,19,Center Attacking Midfield,78.1,32.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aac9fad7-5f89-4c2a-b289-ac1e14b629d3,418,1,00:12:39.572,12,39,9,Clearance,32,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,c213f9ca-2beb-4ffc-8fc3-7319c64987f3,,6713,Diego Javier Llorente Ríos,5,Left Center Back,37.3,48.3,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,37.0,Head,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f2e7dd1e-63ff-44cb-b2a9-e76c9a9b8297,419,1,00:12:41.276,12,41,4,Duel,32,360,Rayo Vallecano,1,Regular Play,213,Sevilla,0.0,,3acf3e29-53b7-4ed4-8239-7a8160a02f97,,6672,Jorge Andújar Moreno,2,Right Back,73.7,51.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3acf3e29-53b7-4ed4-8239-7a8160a02f97,420,1,00:12:41.276,12,41,30,Pass,32,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.671937,,a93977bd-3f54-4de9-9790-01c8b5112995,,7900,Tiago Manuel Dias Correia,21,Left Wing,46.4,29.1,26848.0,Roberto Trashorras Gayoso,19.313208,-0.55640393,2.0,Low Pass,62.8,18.9,,,66.0,Recovery,,True,,,,,,,,,,,,,,,,,,,,,,,,f2e7dd1e-63ff-44cb-b2a9-e76c9a9b8297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
2497c488-0415-42c3-9af3-1bc5ab412d2c,421,1,00:12:42.243,12,42,17,Pressure,32,360,Rayo Vallecano,1,Regular Play,213,Sevilla,0.721383,,37f04108-d30f-492b-a832-ca507edd85e9,,5737,Steven N''Kemboanza Mike Christopher Nzonzi,11,Left Defensive Midfield,59.4,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a93977bd-3f54-4de9-9790-01c8b5112995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a93977bd-3f54-4de9-9790-01c8b5112995,422,1,00:12:42.948,12,42,42,Ball Receipt*,32,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,2497c488-0415-42c3-9af3-1bc5ab412d2c,,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,62.8,18.9,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,3acf3e29-53b7-4ed4-8239-7a8160a02f97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37f04108-d30f-492b-a832-ca507edd85e9,423,1,00:12:42.948,12,42,43,Carry,32,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.525135,,2497c488-0415-42c3-9af3-1bc5ab412d2c,,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,62.8,18.9,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,8d1f5ebd-cba2-47d4-8411-bd7b21dd7f90,67.5,16.1,a93977bd-3f54-4de9-9790-01c8b5112995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8d1f5ebd-cba2-47d4-8411-bd7b21dd7f90,424,1,00:12:43.473,12,43,3,Dispossessed,32,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,488260ad-0e33-47f1-a790-062e78005a0c,,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,67.5,16.1,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488260ad-0e33-47f1-a790-062e78005a0c,425,1,00:12:43.473,12,43,4,Duel,32,360,Rayo Vallecano,1,Regular Play,213,Sevilla,0.0,,8d1f5ebd-cba2-47d4-8411-bd7b21dd7f90,,5737,Steven N''Kemboanza Mike Christopher Nzonzi,11,Left Defensive Midfield,52.6,64.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,
a352c78f-3383-4e91-aa3c-9afd4ae43193,426,1,00:12:43.473,12,43,43,Carry,32,360,Rayo Vallecano,1,Regular Play,213,Sevilla,5.118667,,0a65599e-d2a9-4f73-982f-c7003d9e93fb,,5737,Steven N''Kemboanza Mike Christopher Nzonzi,11,Left Defensive Midfield,52.6,64.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,488260ad-0e33-47f1-a790-062e78005a0c,61.9,76.5,80fe8711-84b3-47bb-bf0a-7fa9564aba40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80fe8711-84b3-47bb-bf0a-7fa9564aba40,427,1,00:12:43.894,12,43,17,Pressure,32,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.887809,,a352c78f-3383-4e91-aa3c-9afd4ae43193,,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,72.1,16.8,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54e787da-50af-42d1-b313-aa9847269218,428,1,00:12:47.387,12,47,17,Pressure,32,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.971015,,,,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,63.1,4.2,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625f4141-7894-47df-990f-cd0b0632dc4e,429,1,00:12:48.592,12,48,22,Foul Committed,32,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,0a65599e-d2a9-4f73-982f-c7003d9e93fb,,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,58.2,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0a65599e-d2a9-4f73-982f-c7003d9e93fb,430,1,00:12:48.592,12,48,21,Foul Won,32,360,Rayo Vallecano,1,Regular Play,213,Sevilla,0.0,,625f4141-7894-47df-990f-cd0b0632dc4e,,5737,Steven N''Kemboanza Mike Christopher Nzonzi,11,Left Defensive Midfield,61.9,76.5,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
790cb7a0-19b5-4f51-942f-a52dfc22cecb,435,1,00:13:29.371,13,29,30,Pass,34,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.57725,,8b7879a5-55f6-4e76-ad9e-51635f038c5c,,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,16.4,53.8,4711.0,Pablo Hernández Domínguez,16.76007,1.2490457,1.0,Ground Pass,21.7,69.7,40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8b7879a5-55f6-4e76-ad9e-51635f038c5c,436,1,00:13:29.948,13,29,42,Ball Receipt*,34,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,790cb7a0-19b5-4f51-942f-a52dfc22cecb,,4711,Pablo Hernández Domínguez,17,Right Wing,21.7,69.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3226fdc1-cc9b-4445-8be6-04cd4643e47c,437,1,00:13:29.948,13,29,43,Carry,34,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.168956,,8b7879a5-55f6-4e76-ad9e-51635f038c5c,,4711,Pablo Hernández Domínguez,17,Right Wing,21.7,69.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ef1dcead-1d43-4739-bbf8-2a37cef8bc7c,22.2,70.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ef1dcead-1d43-4739-bbf8-2a37cef8bc7c,438,1,00:13:31.117,13,31,30,Pass,34,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.365939,,985cf85f-b4f2-4168-a440-a7161f89bad0,,4711,Pablo Hernández Domínguez,17,Right Wing,22.2,70.3,6852.0,Jozabed Sánchez Ruiz,31.676016,-0.5442094,2.0,Low Pass,49.3,53.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
985cf85f-b4f2-4168-a440-a7161f89bad0,439,1,00:13:32.483,13,32,42,Ball Receipt*,34,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,ef1dcead-1d43-4739-bbf8-2a37cef8bc7c,,6852,Jozabed Sánchez Ruiz,19,Center Attacking Midfield,49.3,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7e242dde-a567-46eb-946c-f79bdffb4625,440,1,00:13:32.483,13,32,43,Carry,34,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.119999,,6bacccd3-69f7-4cd3-adb5-cbf016fa6ed4,,6852,Jozabed Sánchez Ruiz,19,Center Attacking Midfield,49.3,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,985cf85f-b4f2-4168-a440-a7161f89bad0,49.7,54.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6bacccd3-69f7-4cd3-adb5-cbf016fa6ed4,441,1,00:13:32.603,13,32,30,Pass,34,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,2.494024,,b526c126-3f96-4370-b447-da2e1204aada,,6852,Jozabed Sánchez Ruiz,19,Center Attacking Midfield,49.7,54.1,26685.0,Nicolás Ladislao Fedor Flores,28.005892,0.71211195,3.0,High Pass,70.9,72.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b526c126-3f96-4370-b447-da2e1204aada,442,1,00:13:35.097,13,35,42,Ball Receipt*,34,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,6bacccd3-69f7-4cd3-adb5-cbf016fa6ed4,,26685,Nicolás Ladislao Fedor Flores,23,Center Forward,70.9,72.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3f7b0502-1389-4166-a021-00f95ff4edb8,443,1,00:13:35.097,13,35,43,Carry,34,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.595579,,b526c126-3f96-4370-b447-da2e1204aada,,26685,Nicolás Ladislao Fedor Flores,23,Center Forward,70.9,72.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4939c37-1db5-4891-b5c9-2391f8130c28,77.0,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e4939c37-1db5-4891-b5c9-2391f8130c28,444,1,00:13:35.692,13,35,38,Miscontrol,34,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.0,,,,26685,Nicolás Ladislao Fedor Flores,23,Center Forward,77.0,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
