id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,interception,clearance,counterpress,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,duel,out,dribble,ball_recovery,miscontrol,foul_won,off_camera,foul_committed,substitution,50_50,bad_behaviour,player,position,location,goalkeeper,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,related_events,related_events_1,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,related_events_2,related_events_3,dribble_outcome_id,dribble_outcome_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_type_id,pass_type_name,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,ball_recovery_recovery_failure,interception_outcome_id,interception_outcome_name,foul_committed_advantage,foul_won_advantage,pass_cross,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_aerial_won,pass_miscommunication
b7803bd9-727a-42f6-beb6-d5ffaa07ebe1,1692,2,00:02:03.217,47,3,42,Ball Receipt*,91,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,b32591ac-84f8-40df-86d2-7846bd5313b3,11539.0,Adrián Embarba Blázquez,17.0,Right Wing,108.1,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4ba05c44-b07e-4104-8367-5f2ab2df6fba,1693,2,00:02:03.217,47,3,43,Carry,91,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.469493,,b7803bd9-727a-42f6-beb6-d5ffaa07ebe1,11539.0,Adrián Embarba Blázquez,17.0,Right Wing,108.1,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2debe6a-1912-4b74-b4df-10a5330977c8,118.8,58.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c2debe6a-1912-4b74-b4df-10a5330977c8,1694,2,00:02:04.687,47,4,30,Pass,91,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.596913,,,11539.0,Adrián Embarba Blázquez,17.0,Right Wing,118.8,58.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9416488,-1.7782925,1.0,Ground Pass,118.4,56.8,40.0,Right Foot,,,,,75.0,Out,,,,,,,,,,,,,,,,,,,
5f254475-cd41-457c-887e-2f5db5e41841,1702,2,00:02:37.937,47,37,10,Interception,93,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,0ec4e775-1563-4ee4-9ee6-1bb5018658ce,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,45.4,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,
1b259943-3602-4dfc-93da-dd5d649fce93,1703,2,00:02:37.937,47,37,43,Carry,93,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.065717,,5f254475-cd41-457c-887e-2f5db5e41841,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,45.4,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ecdf8626-2ad0-4d35-8f09-77eedd487274,43.1,76.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecdf8626-2ad0-4d35-8f09-77eedd487274,1704,2,00:02:39.003,47,39,30,Pass,93,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.616382,,eac4473a-fcf5-4eb7-972c-0997fbfdf81a,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,43.1,76.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11539.0,Adrián Embarba Blázquez,9.749359,0.17526637,1.0,Ground Pass,52.7,78.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,
eac4473a-fcf5-4eb7-972c-0997fbfdf81a,1705,2,00:02:39.619,47,39,42,Ball Receipt*,93,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,ecdf8626-2ad0-4d35-8f09-77eedd487274,11539.0,Adrián Embarba Blázquez,17.0,Right Wing,52.7,78.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86d60ae2-52c1-4b33-80ff-a2cdd1c1925c,1706,2,00:02:39.619,47,39,43,Carry,93,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.232181,,26070e13-3f46-42f9-a89d-72ef7273755a,11539.0,Adrián Embarba Blázquez,17.0,Right Wing,52.7,78.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50fad6fd-67f5-4102-b3bd-a3cdc072c11a,56.6,77.8,,,,,,,,,,,eac4473a-fcf5-4eb7-972c-0997fbfdf81a,,,,,,,,,,,,,,,,,,,,,,,,
50fad6fd-67f5-4102-b3bd-a3cdc072c11a,1707,2,00:02:40.145,47,40,17,Pressure,93,360,Rayo Vallecano,1,Regular Play,1049,Granada,0.421047,,86d60ae2-52c1-4b33-80ff-a2cdd1c1925c,6599.0,Rubén Salvador Pérez Del Mármol,11.0,Left Defensive Midfield,63.7,4.5,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26070e13-3f46-42f9-a89d-72ef7273755a,1708,2,00:02:40.851,47,40,3,Dispossessed,93,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,69de09ce-0551-42d6-87bc-f555e4b94f6a,11539.0,Adrián Embarba Blázquez,17.0,Right Wing,56.6,77.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69de09ce-0551-42d6-87bc-f555e4b94f6a,1709,2,00:02:40.851,47,40,4,Duel,93,360,Rayo Vallecano,1,Regular Play,1049,Granada,0.0,,26070e13-3f46-42f9-a89d-72ef7273755a,6599.0,Rubén Salvador Pérez Del Mármol,11.0,Left Defensive Midfield,63.5,2.3,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8416bcbb-02e9-4669-aaaa-8379148f6518,1710,2,00:02:53.887,47,53,30,Pass,94,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.980417,,98033d7f-1660-4052-9d16-5be8615a19ca,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,62.4,80.0,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,26222.0,José Eduardo Rosa Vale de Castro,30.13254,-2.6051571,2.0,Low Pass,36.5,64.6,,,,,,,,,,,67.0,Throw-in,,,,,,,,,,,,,,,
98033d7f-1660-4052-9d16-5be8615a19ca,1711,2,00:02:54.868,47,54,42,Ball Receipt*,94,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,8416bcbb-02e9-4669-aaaa-8379148f6518,26222.0,José Eduardo Rosa Vale de Castro,3.0,Right Center Back,36.5,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54b40cd2-5a44-4be2-8202-11b1505181f0,1712,2,00:02:54.941,47,54,30,Pass,94,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.395816,,5e56430b-79bc-4108-a33d-b3d63c588673,26222.0,José Eduardo Rosa Vale de Castro,3.0,Right Center Back,36.3,63.6,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,26848.0,Roberto Trashorras Gayoso,37.526123,-1.6081123,1.0,Ground Pass,34.9,26.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,
5e56430b-79bc-4108-a33d-b3d63c588673,1713,2,00:02:56.337,47,56,42,Ball Receipt*,94,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,54b40cd2-5a44-4be2-8202-11b1505181f0,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,34.9,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1c94b659-0cef-48b3-875f-4a538ff34d3b,1714,2,00:02:58.000,47,58,30,Pass,94,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.622445,,b4a43cb0-03bf-47fb-b863-297d2a3357fe,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,34.3,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18404.0,José Ángel Crespo Rincón,18.867962,-1.012197,1.0,Ground Pass,44.3,9.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,
b4a43cb0-03bf-47fb-b863-297d2a3357fe,1715,2,00:02:59.623,47,59,42,Ball Receipt*,94,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,1c94b659-0cef-48b3-875f-4a538ff34d3b,18404.0,José Ángel Crespo Rincón,5.0,Left Center Back,44.3,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5c90c1c3-813d-4341-882f-3d2ce5dcd6e1,1716,2,00:02:59.623,47,59,43,Carry,94,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.111616,,06b46296-59d8-4a31-b618-5b49b3e16d54,18404.0,José Ángel Crespo Rincón,5.0,Left Center Back,44.3,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4a43cb0-03bf-47fb-b863-297d2a3357fe,45.6,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06b46296-59d8-4a31-b618-5b49b3e16d54,1717,2,00:03:00.734,48,0,30,Pass,94,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.51885,,bbfe6bd6-9585-4d7a-9f38-3c3091ffdbeb,18404.0,José Ángel Crespo Rincón,5.0,Left Center Back,45.6,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26848.0,Roberto Trashorras Gayoso,19.483326,1.6633149,1.0,Ground Pass,43.8,29.9,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,
bbfe6bd6-9585-4d7a-9f38-3c3091ffdbeb,1718,2,00:03:02.253,48,2,42,Ball Receipt*,94,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,06b46296-59d8-4a31-b618-5b49b3e16d54,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,43.8,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509e82cf-34f3-4958-930b-eea3597e5865,1719,2,00:03:02.253,48,2,43,Carry,94,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.219327,,bbfe6bd6-9585-4d7a-9f38-3c3091ffdbeb,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,43.8,29.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dc1167c7-92a6-49d2-be2a-fa1a1e6ee044,52.4,40.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dc1167c7-92a6-49d2-be2a-fa1a1e6ee044,1720,2,00:03:04.473,48,4,30,Pass,94,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.599999,,bc0c62cf-f6e5-4aec-a9d2-b1d111e57755,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,52.4,40.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26222.0,José Eduardo Rosa Vale de Castro,29.207191,1.4850961,1.0,Ground Pass,54.9,69.9,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,
bc0c62cf-f6e5-4aec-a9d2-b1d111e57755,1721,2,00:03:06.073,48,6,42,Ball Receipt*,94,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,dc1167c7-92a6-49d2-be2a-fa1a1e6ee044,26222.0,José Eduardo Rosa Vale de Castro,3.0,Right Center Back,54.9,69.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922db546-5e0b-438a-9c51-227318784be8,1722,2,00:03:06.073,48,6,43,Carry,94,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,3.002298,,7c3bc391-79ba-4596-8442-7f1e6ef3ac89,26222.0,José Eduardo Rosa Vale de Castro,3.0,Right Center Back,54.9,69.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc0c62cf-f6e5-4aec-a9d2-b1d111e57755,62.0,67.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c3bc391-79ba-4596-8442-7f1e6ef3ac89,1723,2,00:03:09.075,48,9,30,Pass,94,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.115485,,2415ff9f-e6f5-422a-bf28-56e77ba9de77,26222.0,José Eduardo Rosa Vale de Castro,3.0,Right Center Back,62.0,67.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,813a0751-5b9b-41aa-9473-b4a0e7d67743,,,26685.0,Nicolás Ladislao Fedor Flores,47.88528,-0.42628184,3.0,High Pass,105.6,47.6,40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,
813a0751-5b9b-41aa-9473-b4a0e7d67743,1724,2,00:03:11.190,48,11,42,Ball Receipt*,94,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,7c3bc391-79ba-4596-8442-7f1e6ef3ac89,26685.0,Nicolás Ladislao Fedor Flores,23.0,Center Forward,105.6,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,
8230e7d4-369c-49a8-a85d-3cc878490b90,1733,2,00:03:17.582,48,17,2,Ball Recovery,96,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,3150879e-70b1-4df4-a2a0-f86d71729178,18404.0,José Ángel Crespo Rincón,5.0,Left Center Back,54.1,40.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8b41531-83b5-4c3d-88a2-01df595fd4e7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1ee5a93-c9d4-4cf4-b30f-acc5b761134e,1734,2,00:03:17.582,48,17,43,Carry,96,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.859063,,5cae244f-7dd6-4a53-82b6-1341a1fbdb42,18404.0,José Ángel Crespo Rincón,5.0,Left Center Back,54.1,40.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b8c29e8-4c9e-43de-b2ad-9fc2467ef71c,56.0,38.4,,,,,,,,,,,8230e7d4-369c-49a8-a85d-3cc878490b90,b8b41531-83b5-4c3d-88a2-01df595fd4e7,,,,,,,,,,,,,,,,,,,,,,,
5cae244f-7dd6-4a53-82b6-1341a1fbdb42,1735,2,00:03:18.441,48,18,22,Foul Committed,96,360,Rayo Vallecano,1,Regular Play,1049,Granada,0.0,,02c5ab90-4a80-4328-8013-200903478013,6918.0,Isaac Ajayi Success,24.0,Left Center Forward,64.1,41.7,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b8c29e8-4c9e-43de-b2ad-9fc2467ef71c,,,,,,,,,,,,,f1ee5a93-c9d4-4cf4-b30f-acc5b761134e,,,,,,,,,,,,,,,,True,,,,,,,,
6b8c29e8-4c9e-43de-b2ad-9fc2467ef71c,1736,2,00:03:18.441,48,18,21,Foul Won,96,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,5cae244f-7dd6-4a53-82b6-1341a1fbdb42,18404.0,José Ángel Crespo Rincón,5.0,Left Center Back,56.0,38.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8b41531-83b5-4c3d-88a2-01df595fd4e7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,
02c5ab90-4a80-4328-8013-200903478013,1737,2,00:03:18.441,48,18,43,Carry,96,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.119999,,5cae244f-7dd6-4a53-82b6-1341a1fbdb42,18404.0,José Ángel Crespo Rincón,5.0,Left Center Back,56.0,38.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b8c29e8-4c9e-43de-b2ad-9fc2467ef71c,56.0,38.4,,,,,,,,,,,aeb38cc5-249b-4d53-a73b-b4b038205641,b8b41531-83b5-4c3d-88a2-01df595fd4e7,,,,,,,,,,,,,,,,,,,,,,,
aeb38cc5-249b-4d53-a73b-b4b038205641,1738,2,00:03:18.561,48,18,30,Pass,96,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.388405,,57984475-44e8-4a4c-8d26-70d74dd412c9,18404.0,José Ángel Crespo Rincón,5.0,Left Center Back,56.0,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6914.0,Roberto Román Triguero,12.248265,-1.7265493,1.0,Ground Pass,54.1,26.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,
57984475-44e8-4a4c-8d26-70d74dd412c9,1739,2,00:03:19.949,48,19,42,Ball Receipt*,96,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,aeb38cc5-249b-4d53-a73b-b4b038205641,6914.0,Roberto Román Triguero,6.0,Left Back,54.1,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5415a8c3-c9bb-41e6-bf9c-2f527197bbea,1740,2,00:03:19.949,48,19,43,Carry,96,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.072823,,48f37685-a942-46c0-a36e-16af911b5a9a,6914.0,Roberto Román Triguero,6.0,Left Back,54.1,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57984475-44e8-4a4c-8d26-70d74dd412c9,54.2,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48f37685-a942-46c0-a36e-16af911b5a9a,1741,2,00:03:20.022,48,20,30,Pass,96,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.841644,,ea836276-2763-4713-821f-7b4118259867,6914.0,Roberto Román Triguero,6.0,Left Back,54.2,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7900.0,Tiago Manuel Dias Correia,25.355276,-0.96200895,1.0,Ground Pass,68.7,4.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,
ea836276-2763-4713-821f-7b4118259867,1742,2,00:03:21.864,48,21,42,Ball Receipt*,96,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,48f37685-a942-46c0-a36e-16af911b5a9a,7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,68.7,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6d86366e-a993-49de-ae0f-7c75d37a3074,1743,2,00:03:21.864,48,21,43,Carry,96,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,5.70214,,51c0f8c1-5d1f-4e72-b8e3-583226e69180,7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,68.7,4.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a49c759e-7184-4dcf-b7c2-94e2d0fba128,108.6,12.9,,,,,,,,,,,ea836276-2763-4713-821f-7b4118259867,,,,,,,,,,,,,,,,,,,,,,,,
a49c759e-7184-4dcf-b7c2-94e2d0fba128,1744,2,00:03:25.048,48,25,17,Pressure,96,360,Rayo Vallecano,1,Regular Play,1049,Granada,2.524039,,51c0f8c1-5d1f-4e72-b8e3-583226e69180,4546.0,Dimitri Foulquier,2.0,Right Back,36.6,73.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d86366e-a993-49de-ae0f-7c75d37a3074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51c0f8c1-5d1f-4e72-b8e3-583226e69180,1745,2,00:03:27.566,48,27,30,Pass,96,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.462309,,44dd56ad-9cb4-4165-bf4d-458bd7e0c829,7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,108.6,12.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7abee20a-f66a-4696-8a71-84fc74ffc663,,,26685.0,Nicolás Ladislao Fedor Flores,30.536045,1.2852993,3.0,High Pass,117.2,42.2,38.0,Left Foot,a49c759e-7184-4dcf-b7c2-94e2d0fba128,,,,9.0,Incomplete,,,,,,,,,,,,,True,,,,,,
7abee20a-f66a-4696-8a71-84fc74ffc663,1746,2,00:03:29.028,48,29,42,Ball Receipt*,96,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,51c0f8c1-5d1f-4e72-b8e3-583226e69180,26685.0,Nicolás Ladislao Fedor Flores,23.0,Center Forward,114.6,40.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,
97b5b4a4-aa24-4d1f-b110-aa49af759885,1801,2,00:04:33.447,49,33,30,Pass,98,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.67013,,31fee4cd-f4cb-4ec8-ab49-591e7deac299,6914.0,Roberto Román Triguero,6.0,Left Back,28.5,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26222.0,José Eduardo Rosa Vale de Castro,10.095544,2.158799,2.0,Low Pass,22.9,8.5,,,,,,,,,,,67.0,Throw-in,,,,,,,,,,,,,,,
31fee4cd-f4cb-4ec8-ab49-591e7deac299,1802,2,00:04:34.117,49,34,42,Ball Receipt*,98,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,97b5b4a4-aa24-4d1f-b110-aa49af759885,26222.0,José Eduardo Rosa Vale de Castro,3.0,Right Center Back,22.9,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67c46d3d-d7bf-496c-ae1f-85997dfb56cd,1803,2,00:04:34.117,49,34,43,Carry,98,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.765712,,31fee4cd-f4cb-4ec8-ab49-591e7deac299,26222.0,José Eduardo Rosa Vale de Castro,3.0,Right Center Back,22.9,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b07be817-f615-437f-9bc5-781123574c42,23.1,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b07be817-f615-437f-9bc5-781123574c42,1804,2,00:04:36.883,49,36,30,Pass,98,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.125383,,f5cb6901-2110-4f8f-a2ef-e1a425f84d8b,26222.0,José Eduardo Rosa Vale de Castro,3.0,Right Center Back,23.1,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26848.0,Roberto Trashorras Gayoso,19.370596,1.2065877,1.0,Ground Pass,30.0,28.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,
f5cb6901-2110-4f8f-a2ef-e1a425f84d8b,1805,2,00:04:38.008,49,38,42,Ball Receipt*,98,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,b07be817-f615-437f-9bc5-781123574c42,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,30.0,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30df4213-8c18-486f-a801-3cc78066509f,1806,2,00:04:38.008,49,38,43,Carry,98,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,3.483211,,c74601a8-9be8-4b50-99bf-59f9a27469a8,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,30.0,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f5cb6901-2110-4f8f-a2ef-e1a425f84d8b,31.3,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c74601a8-9be8-4b50-99bf-59f9a27469a8,1807,2,00:04:41.491,49,41,30,Pass,98,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.126717,,91684fd7-abce-46ad-9220-d326835845ea,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,31.3,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24138.0,Joaquín José Marín Ruiz,36.7,1.5707964,1.0,Ground Pass,31.3,72.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,
91684fd7-abce-46ad-9220-d326835845ea,1808,2,00:04:43.618,49,43,42,Ball Receipt*,98,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,c74601a8-9be8-4b50-99bf-59f9a27469a8,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,31.3,72.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ea76c34a-4688-4069-8445-47178ca8d4a6,1809,2,00:04:43.618,49,43,43,Carry,98,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.565423,,91684fd7-abce-46ad-9220-d326835845ea,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,31.3,72.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ce38dce8-5d33-4bbc-8dab-6c25960aae20,31.7,69.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ce38dce8-5d33-4bbc-8dab-6c25960aae20,1810,2,00:04:45.183,49,45,30,Pass,98,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.199999,,22622103-d143-4fbb-a853-20b107b37367,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,31.7,69.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26848.0,Roberto Trashorras Gayoso,20.690336,-1.3762443,1.0,Ground Pass,35.7,49.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,
22622103-d143-4fbb-a853-20b107b37367,1811,2,00:04:46.383,49,46,42,Ball Receipt*,98,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,ce38dce8-5d33-4bbc-8dab-6c25960aae20,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,35.7,49.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
