id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,counterpress,ball_recovery,interception,duel,dribble,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,off_camera,out,clearance,foul_committed,foul_won,block,substitution,miscontrol,injury_stoppage,related_events,goalkeeper,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,foul_committed_type_id,foul_committed_type_name,pass_type_id,pass_type_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_cross,pass_switch,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,interception_outcome_id,interception_outcome_name,related_events_3
82c786d0-7789-4477-842f-3adab21f8011,738,1,00:16:53.958,16,53,30,Pass,40,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.977779,,9fd3ac26-b91a-4697-b7d2-e6340273169b,6852,Jozabed Sánchez Ruiz,11,Left Defensive Midfield,41.1,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26848.0,Roberto Trashorras Gayoso,11.920151,2.0982668,1.0,Ground Pass,35.1,68.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,
9fd3ac26-b91a-4697-b7d2-e6340273169b,739,1,00:16:54.936,16,54,42,Ball Receipt*,40,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,82c786d0-7789-4477-842f-3adab21f8011,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,35.1,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1c02027-a8dd-4963-b53d-99172947136a,740,1,00:16:54.936,16,54,43,Carry,40,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.718521,,9fd3ac26-b91a-4697-b7d2-e6340273169b,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,35.1,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ada55a99-5d6a-4717-b19d-a93257a4528d,35.8,67.3,,,,,,,,,,,,,,,,,,
ada55a99-5d6a-4717-b19d-a93257a4528d,741,1,00:16:55.654,16,55,30,Pass,40,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,3.367704,,5d32ca1a-e0e5-4dbb-a32d-ae80a6e37e01,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,35.8,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26070.0,Antonio Rodríguez Martínez,40.77953,-2.1377137,3.0,High Pass,13.9,32.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,
5d32ca1a-e0e5-4dbb-a32d-ae80a6e37e01,742,1,00:16:59.022,16,59,42,Ball Receipt*,40,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,ada55a99-5d6a-4717-b19d-a93257a4528d,26070,Antonio Rodríguez Martínez,1,Goalkeeper,13.9,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3873d090-35b6-40b4-b43f-249be9d6924c,743,1,00:16:59.022,16,59,30,Pass,40,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.276832,,1cb697b2-0ad3-41b5-a9d9-addacbd0a2ee,26070,Antonio Rodríguez Martínez,1,Goalkeeper,14.2,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26222.0,José Eduardo Rosa Vale de Castro,11.1606455,-0.93804747,1.0,Ground Pass,20.8,23.3,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,
1cb697b2-0ad3-41b5-a9d9-addacbd0a2ee,744,1,00:17:01.299,17,1,42,Ball Receipt*,40,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,3873d090-35b6-40b4-b43f-249be9d6924c,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,20.8,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41233891-d221-4926-992a-2ff102d25c0d,745,1,00:17:01.299,17,1,30,Pass,40,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.389006,,30c141de-3b16-456c-bd4e-c092084e50e4,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,21.0,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10727.0,Răzvan Dincă Raț,16.959364,-1.0728613,1.0,Ground Pass,29.1,7.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,
30c141de-3b16-456c-bd4e-c092084e50e4,746,1,00:17:02.688,17,2,42,Ball Receipt*,40,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,41233891-d221-4926-992a-2ff102d25c0d,10727,Răzvan Dincă Raț,6,Left Back,29.1,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ae113bd1-40ec-4962-84ee-fade13640943,747,1,00:17:02.688,17,2,43,Carry,40,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.434411,,30c141de-3b16-456c-bd4e-c092084e50e4,10727,Răzvan Dincă Raț,6,Left Back,29.1,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2a726e5-1970-4791-b2bf-b655a55d7835,34.5,6.8,,,,,,,,,,,,,,,,,,
a2a726e5-1970-4791-b2bf-b655a55d7835,748,1,00:17:05.122,17,5,30,Pass,40,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.408823,,5f21043f-74d9-46f1-b74d-37f8434f6e83,10727,Răzvan Dincă Raț,6,Left Back,34.5,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26222.0,José Eduardo Rosa Vale de Castro,11.587062,2.0074234,1.0,Ground Pass,29.6,17.3,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,
5f21043f-74d9-46f1-b74d-37f8434f6e83,749,1,00:17:06.531,17,6,42,Ball Receipt*,40,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,a2a726e5-1970-4791-b2bf-b655a55d7835,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,29.6,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e13c5ff7-81c7-4958-87f3-e54a75b258ca,750,1,00:17:06.531,17,6,43,Carry,40,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,3.672149,,5f21043f-74d9-46f1-b74d-37f8434f6e83,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,29.6,17.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82d89e74-01fa-4575-9b28-0775887e35dd,34.5,22.4,8cc12a57-6331-4a04-b3b0-9e84a0709624,,,,,,,,,,,,,,,,,
82d89e74-01fa-4575-9b28-0775887e35dd,751,1,00:17:09.546,17,9,17,Pressure,40,360,Rayo Vallecano,1,Regular Play,217,Barcelona,0.863038,,8cc12a57-6331-4a04-b3b0-9e84a0709624,5470,Ivan Rakitić,13,Right Center Midfield,81.1,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e13c5ff7-81c7-4958-87f3-e54a75b258ca,,,,,,,,,,,,,,,,,,,,
8cc12a57-6331-4a04-b3b0-9e84a0709624,752,1,00:17:10.203,17,10,30,Pass,40,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,5.25142,,5f9575f5-cbd7-4775-90f8-d7f577a7c892,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,34.5,22.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,23761.0,Alhassane Bangoura,72.12018,0.9250767,3.0,High Pass,77.9,80.0,40.0,Right Foot,82d89e74-01fa-4575-9b28-0775887e35dd,,,,,,,,75.0,Out,,,,True,,,,,,,
5f9575f5-cbd7-4775-90f8-d7f577a7c892,753,1,00:17:15.455,17,15,42,Ball Receipt*,40,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,8cc12a57-6331-4a04-b3b0-9e84a0709624,23761,Alhassane Bangoura,17,Right Wing,66.6,73.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,
984fb31d-9e3d-471e-9718-fa03d769465e,788,1,00:17:54.202,17,54,4,Duel,42,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,c030edaa-0a43-447d-a281-2da44969448a,6713,Diego Javier Llorente Ríos,3,Right Center Back,22.9,21.1,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,Success In Play,11.0,Tackle,,,
05891c84-e003-4351-8b81-d7fc875fe487,789,1,00:17:55.525,17,55,2,Ball Recovery,42,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,,7900,Tiago Manuel Dias Correia,21,Left Wing,27.8,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbadbab7-04e7-4bda-8126-2e687383dd75,790,1,00:17:55.525,17,55,43,Carry,42,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,3.212502,,05891c84-e003-4351-8b81-d7fc875fe487,7900,Tiago Manuel Dias Correia,21,Left Wing,27.8,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8a830c5f-f9d2-41af-ac18-7f95fbb1501c,44.3,17.5,,,,,,,,,,,,,,,,,,
8a830c5f-f9d2-41af-ac18-7f95fbb1501c,791,1,00:17:58.737,17,58,30,Pass,42,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.310153,,46446a56-dda0-4421-aba7-66772d445310,7900,Tiago Manuel Dias Correia,21,Left Wing,44.3,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9246.0,Patrick Ebert,6.8264194,-0.5554937,1.0,Ground Pass,50.1,13.9,40.0,Right Foot,c31f5e4a-bb22-4a58-a482-41c91c906c4c,,,,,,,,9.0,Incomplete,,,,,,,,,,,
c31f5e4a-bb22-4a58-a482-41c91c906c4c,792,1,00:17:59.047,17,59,42,Ball Receipt*,42,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,8a830c5f-f9d2-41af-ac18-7f95fbb1501c,9246,Patrick Ebert,19,Center Attacking Midfield,58.7,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,
46446a56-dda0-4421-aba7-66772d445310,793,1,00:17:59.047,17,59,10,Interception,42,360,Rayo Vallecano,1,Regular Play,217,Barcelona,0.0,,8a830c5f-f9d2-41af-ac18-7f95fbb1501c,4324,Daniel Alves da Silva,2,Right Back,70.0,66.2,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,Lost In Play,
bc7676d1-60c6-4522-9993-2b167e3dbc49,794,1,00:18:00.574,18,0,2,Ball Recovery,42,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,,10727,Răzvan Dincă Raț,6,Left Back,29.3,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9992b25f-893e-4486-b8b0-a3f2f19c8bb1,795,1,00:18:00.574,18,0,43,Carry,42,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.162863,,2bec8b91-9ea5-4a46-9adc-ca58c064fa8c,10727,Răzvan Dincă Raț,6,Left Back,29.3,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc7676d1-60c6-4522-9993-2b167e3dbc49,29.3,7.9,,,,,,,,,,,,,,,,,,
2bec8b91-9ea5-4a46-9adc-ca58c064fa8c,796,1,00:18:01.736,18,1,30,Pass,42,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.044078,,aaee075c-1377-4e79-85c1-3baaf67f7857,10727,Răzvan Dincă Raț,6,Left Back,29.3,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9246.0,Patrick Ebert,22.500889,-0.13372627,1.0,Ground Pass,51.6,4.9,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,
a5bd80fc-e4ad-4c37-a00d-bdc1abd5eb8f,797,1,00:18:02.657,18,2,17,Pressure,42,360,Rayo Vallecano,1,Regular Play,217,Barcelona,0.280826,,73e14380-75a7-4e24-ae27-5300eb9a6fb5,5470,Ivan Rakitić,13,Right Center Midfield,66.2,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,aaee075c-1377-4e79-85c1-3baaf67f7857,,,,,,,,,,,,,,,,,,,,
aaee075c-1377-4e79-85c1-3baaf67f7857,798,1,00:18:02.780,18,2,42,Ball Receipt*,42,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,2bec8b91-9ea5-4a46-9adc-ca58c064fa8c,9246,Patrick Ebert,19,Center Attacking Midfield,51.6,4.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a5bd80fc-e4ad-4c37-a00d-bdc1abd5eb8f,,,,,,,,,,,,,,,,,,,,
73e14380-75a7-4e24-ae27-5300eb9a6fb5,799,1,00:18:02.780,18,2,43,Carry,42,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.18826,,7deb2ea3-0d85-4ac6-a09b-d38dae712a4d,9246,Patrick Ebert,19,Center Attacking Midfield,51.6,4.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a5bd80fc-e4ad-4c37-a00d-bdc1abd5eb8f,53.9,5.7,aaee075c-1377-4e79-85c1-3baaf67f7857,,,,,,,,,,,,,,,,,e15ffcf3-05c6-445e-b78b-38e699088806
7deb2ea3-0d85-4ac6-a09b-d38dae712a4d,800,1,00:18:02.969,18,2,22,Foul Committed,42,360,Rayo Vallecano,1,Regular Play,217,Barcelona,0.0,,73e14380-75a7-4e24-ae27-5300eb9a6fb5,5470,Ivan Rakitić,13,Right Center Midfield,66.2,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e15ffcf3-05c6-445e-b78b-38e699088806,,,,,,,,,,,,,,,,,,,,
e15ffcf3-05c6-445e-b78b-38e699088806,801,1,00:18:02.969,18,2,21,Foul Won,42,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,7deb2ea3-0d85-4ac6-a09b-d38dae712a4d,9246,Patrick Ebert,19,Center Attacking Midfield,53.9,5.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a515cdfd-c943-438f-b5e6-d0b11147c611,802,1,00:18:26.171,18,26,30,Pass,43,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,2.376618,,8eef0cb5-8e83-4e9c-8b98-2cbc12cec4d5,10727,Răzvan Dincă Raț,6,Left Back,54.4,0.1,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,11542.0,Javier Guerra Rodríguez,46.554268,0.2673824,1.0,Ground Pass,99.3,12.4,40.0,Right Foot,ea3b2d8b-1747-442a-8e5f-cf220bd51a11,,,,,,62.0,Free Kick,9.0,Incomplete,,,,,,,,,,,
8eef0cb5-8e83-4e9c-8b98-2cbc12cec4d5,803,1,00:18:28.548,18,28,42,Ball Receipt*,43,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,a515cdfd-c943-438f-b5e6-d0b11147c611,11542,Javier Guerra Rodríguez,23,Center Forward,98.4,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,
d9d369ee-6cba-4454-b790-550e335cb910,815,1,00:18:46.348,18,46,2,Ball Recovery,46,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,44.5,7.4,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f872a09c-e7c9-4263-b1f6-7a5e0bef5157,816,1,00:18:47.851,18,47,30,Pass,46,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.417541,,222bf337-4711-4671-a4f0-6af4a8e3e15d,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,46.7,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6852.0,Jozabed Sánchez Ruiz,7.823682,0.9579761,1.0,Ground Pass,51.2,13.4,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,
222bf337-4711-4671-a4f0-6af4a8e3e15d,817,1,00:18:48.269,18,48,42,Ball Receipt*,46,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,f872a09c-e7c9-4263-b1f6-7a5e0bef5157,6852,Jozabed Sánchez Ruiz,11,Left Defensive Midfield,51.2,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23e9bc79-cc16-45c4-a899-cddd7e7ba48b,818,1,00:18:48.269,18,48,43,Carry,46,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.090574,,222bf337-4711-4671-a4f0-6af4a8e3e15d,6852,Jozabed Sánchez Ruiz,11,Left Defensive Midfield,51.2,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90e6cd1a-d00d-4ddc-bfb1-0380d4beea1a,51.2,13.4,,,,,,,,,,,,,,,,,,
90e6cd1a-d00d-4ddc-bfb1-0380d4beea1a,819,1,00:18:48.359,18,48,30,Pass,46,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.658746,,f8ea0fa5-4015-4b44-8a9f-fb8c0778c3aa,6852,Jozabed Sánchez Ruiz,11,Left Defensive Midfield,51.2,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26222.0,José Eduardo Rosa Vale de Castro,8.285529,-2.0884454,1.0,Ground Pass,47.1,6.2,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,
f8ea0fa5-4015-4b44-8a9f-fb8c0778c3aa,820,1,00:18:49.018,18,49,42,Ball Receipt*,46,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,90e6cd1a-d00d-4ddc-bfb1-0380d4beea1a,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,47.1,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e1de71ac-01db-4c91-963c-222065e01d55,821,1,00:18:49.018,18,49,43,Carry,46,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.740981,,579e5864-6037-43f8-b82c-1e442e36d46c,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,47.1,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8ea0fa5-4015-4b44-8a9f-fb8c0778c3aa,47.3,6.2,,,,,,,,,,,,,,,,,,
579e5864-6037-43f8-b82c-1e442e36d46c,822,1,00:18:49.759,18,49,30,Pass,46,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.504846,,b4e53c27-aa8c-45c6-b468-fa28c58aa604,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,47.3,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6852.0,Jozabed Sánchez Ruiz,8.994443,1.0723369,1.0,Ground Pass,51.6,14.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,
b4e53c27-aa8c-45c6-b468-fa28c58aa604,823,1,00:18:50.264,18,50,42,Ball Receipt*,46,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,579e5864-6037-43f8-b82c-1e442e36d46c,6852,Jozabed Sánchez Ruiz,11,Left Defensive Midfield,51.6,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7bc8c208-05df-4807-98ea-97a7ccab19d3,824,1,00:18:50.264,18,50,30,Pass,46,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.732003,,a33f9e5d-2fd7-4512-a995-20b2edb9cb81,6852,Jozabed Sánchez Ruiz,11,Left Defensive Midfield,51.6,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26222.0,José Eduardo Rosa Vale de Castro,6.6219335,-2.238462,1.0,Ground Pass,47.5,8.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,
a33f9e5d-2fd7-4512-a995-20b2edb9cb81,825,1,00:18:50.996,18,50,42,Ball Receipt*,46,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,7bc8c208-05df-4807-98ea-97a7ccab19d3,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,47.5,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20b3ce2f-2e7e-4b15-92f0-eaa94fd705d5,826,1,00:18:50.996,18,50,43,Carry,46,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.857464,,06104c87-4889-4d64-8b9b-5943d3091855,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,47.5,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a33f9e5d-2fd7-4512-a995-20b2edb9cb81,47.3,9.2,,,,,,,,,,,,,,,,,,
06104c87-4889-4d64-8b9b-5943d3091855,827,1,00:18:51.853,18,51,30,Pass,46,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.624765,,36f07132-f72a-4040-9931-0b7858b719e5,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,47.3,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11542.0,Javier Guerra Rodríguez,12.088011,0.28511775,1.0,Ground Pass,58.9,12.6,40.0,Right Foot,f2ec0f6b-bce1-43cf-8b40-23c275a874e4,,,,,,,,9.0,Incomplete,,,,,,,,,,,
f2ec0f6b-bce1-43cf-8b40-23c275a874e4,828,1,00:18:52.478,18,52,42,Ball Receipt*,46,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,06104c87-4889-4d64-8b9b-5943d3091855,11542,Javier Guerra Rodríguez,23,Center Forward,59.7,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,
d21b5c3b-a3bc-41e2-b716-8c053ec7c074,837,1,00:18:55.351,18,55,2,Ball Recovery,48,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,,6713,Diego Javier Llorente Ríos,3,Right Center Back,32.1,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64f71bfb-9436-461a-ad24-82e1f4089633,838,1,00:18:55.351,18,55,43,Carry,48,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,7.040979,,194c6915-1a2c-4804-a198-93c7f753a966,6713,Diego Javier Llorente Ríos,3,Right Center Back,32.1,21.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3478f53d-601d-4505-a531-6855768fe76d,15.9,16.0,d21b5c3b-a3bc-41e2-b716-8c053ec7c074,,,,,,,,,,,,,,,,,
194c6915-1a2c-4804-a198-93c7f753a966,839,1,00:18:58.462,18,58,17,Pressure,48,360,Rayo Vallecano,1,Regular Play,217,Barcelona,0.707722,,64f71bfb-9436-461a-ad24-82e1f4089633,5246,Luis Alberto Suárez Díaz,23,Center Forward,98.2,72.0,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3478f53d-601d-4505-a531-6855768fe76d,840,1,00:19:02.392,19,2,30,Pass,48,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.435587,,16df6e15-48b2-4211-b0dc-75c2211300f4,6713,Diego Javier Llorente Ríos,3,Right Center Back,15.9,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10727.0,Răzvan Dincă Raț,24.291769,-0.43787062,1.0,Ground Pass,37.9,5.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,
16df6e15-48b2-4211-b0dc-75c2211300f4,841,1,00:19:03.827,19,3,42,Ball Receipt*,48,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,3478f53d-601d-4505-a531-6855768fe76d,10727,Răzvan Dincă Raț,6,Left Back,37.9,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7abf8ee8-0fc1-4748-a05b-bf36f967d52f,842,1,00:19:03.827,19,3,43,Carry,48,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.591375,,16df6e15-48b2-4211-b0dc-75c2211300f4,10727,Răzvan Dincă Raț,6,Left Back,37.9,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a5bff3ae-7f69-4858-bd91-b714c1bc0702,42.4,6.4,,,,,,,,,,,,,,,,,,
a5bff3ae-7f69-4858-bd91-b714c1bc0702,843,1,00:19:05.419,19,5,30,Pass,48,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.973645,,391d4952-ae69-498d-9ee6-8a6774f10b65,10727,Răzvan Dincă Raț,6,Left Back,42.4,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11542.0,Javier Guerra Rodríguez,12.617845,0.49555168,1.0,Ground Pass,53.5,12.4,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,
391d4952-ae69-498d-9ee6-8a6774f10b65,844,1,00:19:06.392,19,6,42,Ball Receipt*,48,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,a5bff3ae-7f69-4858-bd91-b714c1bc0702,11542,Javier Guerra Rodríguez,23,Center Forward,53.5,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e392ae1d-d4f7-4cfc-a4ba-f1e4182a04ab,845,1,00:19:06.392,19,6,43,Carry,48,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.850718,,391d4952-ae69-498d-9ee6-8a6774f10b65,11542,Javier Guerra Rodríguez,23,Center Forward,53.5,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,df98358a-c0d4-41e1-b6f3-2b0a390bb8c9,51.6,20.3,,,,,,,,,,,,,,,,,,
df98358a-c0d4-41e1-b6f3-2b0a390bb8c9,846,1,00:19:08.243,19,8,30,Pass,48,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.086689,,ae03c0e3-8a26-4e4c-baa3-a80fc8aa3bd3,11542,Javier Guerra Rodríguez,23,Center Forward,51.6,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11298.0,José Ignacio Martínez García,40.047222,1.7642741,3.0,High Pass,43.9,59.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,
