id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,counterpress,interception,out,duel,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,clearance,dribble,foul_won,off_camera,shot,substitution,ball_recovery,foul_committed,block,related_events_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,carry_end_location_0,carry_end_location_1,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,pass_switch,related_events_2,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,related_events,pass_cross,clearance_head,ball_recovery_recovery_failure,foul_committed_card_id,foul_committed_card_name,dribble_overrun,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,related_events_3,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,pass_aerial_won,clearance_right_foot,foul_committed_advantage,foul_won_advantage,foul_won_defensive,goalkeeper_body_part_id,goalkeeper_body_part_name,shot_end_location_2,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,shot_freeze_frame_18_location_0,shot_freeze_frame_18_location_1,shot_freeze_frame_18_player_id,shot_freeze_frame_18_player_name,shot_freeze_frame_18_position_id,shot_freeze_frame_18_position_name,shot_freeze_frame_18_teammate,pass_no_touch,block_offensive,pass_technique_id,pass_technique_name,pass_outswinging,shot_aerial_won,shot_first_time
b70b753a-9dfc-44ed-a28e-429f3e6c46fa,2723,2,00:26:59.522,71,59,43,Carry,162,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.503465,,34dbadbd-ea6b-471a-8f6e-fe65f178423c,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,76.7,63.8,,,,,,,,,,,,,,,,,,,,,,,,,,cc2ea38d-0a2a-4604-88ba-ffa3b0823ff3,,,,,,,,,,,,,,78.9,63.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34dbadbd-ea6b-471a-8f6e-fe65f178423c,2724,2,00:27:00.026,72,0,30,Pass,162,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.886306,,2c541f53-d40b-4d31-a4e2-4cda78ac551d,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,78.9,63.3,,,,,,,,,,,,,,,,,,,,,,,,,,,6852.0,Jozabed Sánchez Ruiz,18.036907,-1.0674673,1.0,Ground Pass,87.6,47.5,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2c541f53-d40b-4d31-a4e2-4cda78ac551d,2725,2,00:27:00.912,72,0,42,Ball Receipt*,162,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,34dbadbd-ea6b-471a-8f6e-fe65f178423c,6852,Jozabed Sánchez Ruiz,19,Center Attacking Midfield,87.6,47.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880db120-7862-4df1-a2cf-063e69cc1103,2726,2,00:27:00.912,72,0,30,Pass,162,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.649891,,9b20e3cd-094a-48f7-9681-a626237ee9dd,6852,Jozabed Sánchez Ruiz,19,Center Attacking Midfield,88.0,47.5,,,,,,,,,,,,,,,,,,,,,,,,,,,11539.0,Adrián Embarba Blázquez,12.529964,1.426642,1.0,Ground Pass,89.8,59.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9b20e3cd-094a-48f7-9681-a626237ee9dd,2727,2,00:27:01.562,72,1,42,Ball Receipt*,162,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,880db120-7862-4df1-a2cf-063e69cc1103,11539,Adrián Embarba Blázquez,21,Left Wing,89.8,59.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e64d22c5-04fd-4627-8f71-3db59174292e,2728,2,00:27:01.562,72,1,43,Carry,162,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.658627,,21c80777-8c41-4f83-9836-063a89298e27,11539,Adrián Embarba Blázquez,21,Left Wing,89.8,59.9,,,True,,,,,,,,,,,,,,,,,,,,,,,9b20e3cd-094a-48f7-9681-a626237ee9dd,,,,,,,,,,,,,,95.2,58.8,,,,,,,,ff122790-3b42-4cfb-8fd4-95db0fb2f4d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21c80777-8c41-4f83-9836-063a89298e27,2729,2,00:27:03.221,72,3,39,Dribbled Past,162,360,Rayo Vallecano,4,From Throw In,1041,Sporting Gijón,0.0,,e64d22c5-04fd-4627-8f71-3db59174292e,24263,Ismael López Blanco,6,Left Back,24.9,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,fef134c5-2c17-47ec-afff-f2ddbaf40ee7,,,,,,,,,,,,,,,,,,,,,,,ff122790-3b42-4cfb-8fd4-95db0fb2f4d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff122790-3b42-4cfb-8fd4-95db0fb2f4d7,2730,2,00:27:03.221,72,3,14,Dribble,162,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,21c80777-8c41-4f83-9836-063a89298e27,11539,Adrián Embarba Blázquez,21,Left Wing,95.2,58.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fef134c5-2c17-47ec-afff-f2ddbaf40ee7,2731,2,00:27:03.221,72,3,43,Carry,162,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.3147,,1b5d38c5-b21c-46f1-a56a-15375cf22a94,11539,Adrián Embarba Blázquez,21,Left Wing,95.2,58.8,,,True,,,,,,,,,,,,,,,,,,,,,,,21c80777-8c41-4f83-9836-063a89298e27,,,,,,,,,,,,,,99.3,65.7,,,,,,,,ff122790-3b42-4cfb-8fd4-95db0fb2f4d7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1b5d38c5-b21c-46f1-a56a-15375cf22a94,2732,2,00:27:04.535,72,4,30,Pass,162,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.12517,,8ba7e383-5190-49cf-b79d-18364449feb4,11539,Adrián Embarba Blázquez,21,Left Wing,99.3,65.7,,,,,,,,,,,,,,,,,,,,,,,,,,f290707f-88cd-4026-b024-44b7db8a9172,6852.0,Jozabed Sánchez Ruiz,24.613209,-1.3662295,3.0,High Pass,104.3,41.6,40.0,Right Foot,,,,,,9.0,Incomplete,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f290707f-88cd-4026-b024-44b7db8a9172,2733,2,00:27:05.660,72,5,42,Ball Receipt*,162,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,1b5d38c5-b21c-46f1-a56a-15375cf22a94,6852,Jozabed Sánchez Ruiz,19,Center Attacking Midfield,107.4,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8ba7e383-5190-49cf-b79d-18364449feb4,2734,2,00:27:05.660,72,5,9,Clearance,162,360,Rayo Vallecano,4,From Throw In,1041,Sporting Gijón,0.0,,1b5d38c5-b21c-46f1-a56a-15375cf22a94,16332,Ognjen Vranješ,2,Right Back,15.8,38.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8450353d-7595-4042-b2e1-3d2112c96bc7,2735,2,00:27:08.332,72,8,2,Ball Recovery,162,360,Rayo Vallecano,4,From Throw In,1041,Sporting Gijón,0.0,,,6610,Iván Cuéllar Sacristán,1,Goalkeeper,5.3,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
739f43bb-678e-4876-8a5d-5969d85d1495,2736,2,00:27:08.332,72,8,43,Carry,162,360,Rayo Vallecano,4,From Throw In,1041,Sporting Gijón,5.110336,,5206be5e-02a9-4696-91ac-eb90ca822289,6610,Iván Cuéllar Sacristán,1,Goalkeeper,5.3,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,8450353d-7595-4042-b2e1-3d2112c96bc7,,,,,,,,,,,,,,14.7,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5206be5e-02a9-4696-91ac-eb90ca822289,2737,2,00:27:13.443,72,13,30,Pass,162,360,Rayo Vallecano,4,From Throw In,1041,Sporting Gijón,4.623431,,,6610,Iván Cuéllar Sacristán,1,Goalkeeper,14.7,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.56381,-0.3169811,3.0,High Pass,90.3,0.2,68.0,Drop Kick,,,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0285815c-dae3-423a-b637-aabadf69e08a,2738,2,00:27:33.738,72,33,30,Pass,163,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.700657,,4c9aeb2c-7e9b-4663-90f2-59740662f40a,6914,Roberto Román Triguero,2,Right Back,28.5,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,26685.0,Nicolás Ladislao Fedor Flores,22.840534,-0.77611053,3.0,High Pass,44.8,64.0,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c9aeb2c-7e9b-4663-90f2-59740662f40a,2739,2,00:27:35.439,72,35,42,Ball Receipt*,163,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,0285815c-dae3-423a-b637-aabadf69e08a,26685,Nicolás Ladislao Fedor Flores,23,Center Forward,44.8,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f50a7a7-02d8-4671-8439-14d3311aa58b,2740,2,00:27:35.439,72,35,43,Carry,163,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.279998,,4c9aeb2c-7e9b-4663-90f2-59740662f40a,26685,Nicolás Ladislao Fedor Flores,23,Center Forward,44.8,64.0,,,True,,,,,,,,,,,,,,,,,,,,,,,aefd17b0-9c34-4690-8aee-ba00204a6295,,,,,,,,,,,,,,44.8,64.4,,,,,,,,b43f66ee-929b-4915-8651-255ed1177109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aefd17b0-9c34-4690-8aee-ba00204a6295,2741,2,00:27:35.554,72,35,17,Pressure,163,360,Rayo Vallecano,4,From Throw In,1041,Sporting Gijón,0.070613,,0f50a7a7-02d8-4671-8439-14d3311aa58b,13107,Sergio Álvarez Díaz,11,Left Defensive Midfield,75.3,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b43f66ee-929b-4915-8651-255ed1177109,2742,2,00:27:35.719,72,35,38,Miscontrol,163,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,,26685,Nicolás Ladislao Fedor Flores,23,Center Forward,44.8,64.4,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821e7929-afa8-4022-be5a-935ead339dde,2784,2,00:28:33.038,73,33,10,Interception,166,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,e9c689c5-c5b9-4244-88ea-51b07a749c03,11539,Adrián Embarba Blázquez,21,Left Wing,26.5,56.6,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2d03ccd4-6f7a-4280-8a97-52798e157ba2,2785,2,00:28:33.038,73,33,43,Carry,166,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.733918,,7443c90d-8b12-41b7-bfbd-525051bd9d58,11539,Adrián Embarba Blázquez,21,Left Wing,26.5,56.6,,,True,,,,,,,,,,,,,,,,,,,,,,,821e7929-afa8-4022-be5a-935ead339dde,,,,,,,,,,,,,,27.6,56.6,,,,,,,,d4b9467f-9e31-4c56-952f-5ceb72120236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d4b9467f-9e31-4c56-952f-5ceb72120236,2786,2,00:28:33.439,73,33,17,Pressure,166,360,Rayo Vallecano,1,Regular Play,1041,Sporting Gijón,0.45003,,2d03ccd4-6f7a-4280-8a97-52798e157ba2,24263,Ismael López Blanco,6,Left Back,91.6,21.5,,,,,True,,,,,,,,,,,,,,,,,,,,,7443c90d-8b12-41b7-bfbd-525051bd9d58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7443c90d-8b12-41b7-bfbd-525051bd9d58,2787,2,00:28:33.772,73,33,30,Pass,166,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,3.399693,,d1939a02-38e0-4bbc-8548-d4e26b382c97,11539,Adrián Embarba Blázquez,21,Left Wing,27.6,56.6,,,True,,,,,,,,,,,,,,,,,,,,,,,d4b9467f-9e31-4c56-952f-5ceb72120236,26685.0,Nicolás Ladislao Fedor Flores,25.24203,0.4246603,2.0,Low Pass,50.6,67.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d1939a02-38e0-4bbc-8548-d4e26b382c97,2788,2,00:28:37.172,73,37,42,Ball Receipt*,166,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,7443c90d-8b12-41b7-bfbd-525051bd9d58,26685,Nicolás Ladislao Fedor Flores,23,Center Forward,50.6,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45b0e8f8-160a-4974-8b8c-6c782275881c,2789,2,00:28:37.172,73,37,43,Carry,166,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,3.093695,,3137293c-512a-4e59-acfe-82f45171c7ff,26685,Nicolás Ladislao Fedor Flores,23,Center Forward,50.6,67.0,,,True,,,,,,,,,,,,,,,,,,,,,,,be542f14-447f-4984-97d2-82c4d7d2dbeb,,,,,,,,,,,,,,51.1,72.3,,,,,,,,d1939a02-38e0-4bbc-8548-d4e26b382c97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
