id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,ball_receipt,under_pressure,duel,counterpress,out,foul_committed,foul_won,shot,goalkeeper,interception,ball_recovery,dribble,clearance,bad_behaviour,miscontrol,substitution,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_aerial_won,duel_type_id,duel_type_name,related_events,ball_recovery_recovery_failure,related_events_3,duel_outcome_id,duel_outcome_name,dribble_outcome_id,dribble_outcome_name,related_events_4,pass_cross,pass_switch,foul_committed_advantage,foul_won_advantage,interception_outcome_id,interception_outcome_name,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,pass_technique_id,pass_technique_name,pass_outswinging,clearance_aerial_won,clearance_head,pass_cut_back,clearance_left_foot,pass_assisted_shot_id,pass_shot_assist,shot_one_on_one,shot_key_pass_id,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,location,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_deflected,shot_first_time,shot_aerial_won
6aec813c-ecff-43b2-b966-8bea9d3e891e,3282,2,00:33:46.696,78,46,43,Carry,190,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.246038,,32558adf-fc88-4479-914a-851a398446e1,,24138,Joaquín José Marín Ruiz,2,Right Back,104.2,72.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534b7041-25a3-4afa-a9b4-d5aef305e075,107.2,71.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32558adf-fc88-4479-914a-851a398446e1,3283,2,00:33:46.942,78,46,30,Pass,190,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.188204,,6d3f4498-ca23-433a-94ac-8d3a35709ed2,,24138,Joaquín José Marín Ruiz,2,Right Back,107.2,71.6,,,26.826294,-1.4737241,2.0,Low Pass,109.8,44.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6d3f4498-ca23-433a-94ac-8d3a35709ed2,3284,2,00:33:48.131,78,48,9,Clearance,190,360,Rayo Vallecano,1,Regular Play,215,Athletic Club,0.0,,32558adf-fc88-4479-914a-851a398446e1,,6788,Xabier Etxeita Gorritxategi,5,Left Center Back,10.3,35.2,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bced1ac7-4b05-42c6-a34c-89d258e192fd,3285,2,00:33:50.290,78,50,30,Pass,190,360,Rayo Vallecano,1,Regular Play,215,Athletic Club,1.018581,,dd5ff057-a08f-460b-bd7c-837dbe01e6d7,,6396,Beñat Etxebarria Urkiaga,11,Left Defensive Midfield,27.0,23.9,6389.0,Mikel San José Domínguez,5.95483,2.427502,2.0,Low Pass,22.5,27.8,70.0,Other,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd5ff057-a08f-460b-bd7c-837dbe01e6d7,3286,2,00:33:51.309,78,51,42,Ball Receipt*,190,360,Rayo Vallecano,1,Regular Play,215,Athletic Club,,,bced1ac7-4b05-42c6-a34c-89d258e192fd,,6389,Mikel San José Domínguez,17,Right Wing,22.5,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1840c44-2498-45fc-9a1d-8b6443161669,3287,2,00:33:51.309,78,51,43,Carry,190,360,Rayo Vallecano,1,Regular Play,215,Athletic Club,0.039999,,23bb69cf-f7d1-4034-b9f1-f6b9ea7123e3,,6389,Mikel San José Domínguez,17,Right Wing,22.5,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dd5ff057-a08f-460b-bd7c-837dbe01e6d7,22.5,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23bb69cf-f7d1-4034-b9f1-f6b9ea7123e3,3288,2,00:33:51.349,78,51,30,Pass,190,360,Rayo Vallecano,1,Regular Play,215,Athletic Club,6.126423,,4f82547e-1ded-4bd2-9a84-38d77b2efbcc,,6389,Mikel San José Domínguez,17,Right Wing,22.5,27.5,,,58.28902,-0.30493173,3.0,High Pass,78.1,10.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f82547e-1ded-4bd2-9a84-38d77b2efbcc,3289,2,00:33:57.475,78,57,2,Ball Recovery,190,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,23bb69cf-f7d1-4034-b9f1-f6b9ea7123e3,,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,42.0,70.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427d1c30-b23c-4f12-99c8-eff65ac54f2a,3290,2,00:33:57.475,78,57,43,Carry,190,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,5.987589,,4f82547e-1ded-4bd2-9a84-38d77b2efbcc,,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,42.0,70.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80073e56-898b-4cae-b0d1-6249a9c1d229,51.8,68.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80073e56-898b-4cae-b0d1-6249a9c1d229,3291,2,00:34:03.463,79,3,30,Pass,190,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.406421,,c4e8e544-f1b5-43a2-8923-dd5db1fb331b,,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,51.8,68.4,4711.0,Pablo Hernández Domínguez,12.712199,0.2220819,1.0,Ground Pass,64.2,71.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4e8e544-f1b5-43a2-8923-dd5db1fb331b,3292,2,00:34:04.869,79,4,42,Ball Receipt*,190,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,80073e56-898b-4cae-b0d1-6249a9c1d229,,4711,Pablo Hernández Domínguez,12,Right Midfield,64.2,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b872945c-326c-4782-bcf8-35313060bf68,3293,2,00:34:04.869,79,4,43,Carry,190,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.189634,,9c4a12a0-f4d7-4a03-aaf5-71e1b9c6d049,,4711,Pablo Hernández Domínguez,12,Right Midfield,64.2,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c4e8e544-f1b5-43a2-8923-dd5db1fb331b,64.0,70.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9c4a12a0-f4d7-4a03-aaf5-71e1b9c6d049,3294,2,00:34:05.059,79,5,30,Pass,190,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.989686,,8d17905a-f8b1-4ef5-b57c-fe91f51ddc5b,,4711,Pablo Hernández Domínguez,12,Right Midfield,64.0,70.7,26607.0,José Raúl Baena Urdiales,9.662815,-1.6848822,1.0,Ground Pass,62.9,61.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8d17905a-f8b1-4ef5-b57c-fe91f51ddc5b,3295,2,00:34:06.048,79,6,42,Ball Receipt*,190,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,9c4a12a0-f4d7-4a03-aaf5-71e1b9c6d049,,26607,José Raúl Baena Urdiales,11,Left Defensive Midfield,62.9,61.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dff8428e-6914-45f5-8ce7-c5c2a2e21093,3296,2,00:34:06.048,79,6,43,Carry,190,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.933992,,1217557e-6ba4-4b4e-8cc3-391da9d52347,,26607,José Raúl Baena Urdiales,11,Left Defensive Midfield,62.9,61.1,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,731fe016-9478-4164-ab39-13f6c544bf21,77.5,67.5,8d17905a-f8b1-4ef5-b57c-fe91f51ddc5b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731fe016-9478-4164-ab39-13f6c544bf21,3297,2,00:34:07.982,79,7,22,Foul Committed,190,360,Rayo Vallecano,1,Regular Play,215,Athletic Club,0.0,,1217557e-6ba4-4b4e-8cc3-391da9d52347,,6788,Xabier Etxeita Gorritxategi,5,Left Center Back,42.6,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dff8428e-6914-45f5-8ce7-c5c2a2e21093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1217557e-6ba4-4b4e-8cc3-391da9d52347,3298,2,00:34:07.982,79,7,21,Foul Won,190,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,731fe016-9478-4164-ab39-13f6c544bf21,,26607,José Raúl Baena Urdiales,11,Left Defensive Midfield,77.5,67.5,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22ffb103-98cc-4b1d-8a0a-e7f659b2b1f3,3299,2,00:34:44.852,79,44,19,Substitution,190,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,,,26685,Nicolás Ladislao Fedor Flores,22,Right Center Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0,Tactical,26690.0,Alberto Mateus Contreiras Gonçalves,,,
1656b143-ad99-4e7d-9040-300a2eb0ed18,3300,2,00:34:54.843,79,54,30,Pass,191,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.56986,,bb476fab-393c-4396-9bef-2b0db2f30910,,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,75.1,67.7,11539.0,Adrián Embarba Blázquez,18.309834,0.31656924,1.0,Ground Pass,92.5,73.4,40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bb476fab-393c-4396-9bef-2b0db2f30910,3301,2,00:34:56.413,79,56,42,Ball Receipt*,191,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,1656b143-ad99-4e7d-9040-300a2eb0ed18,,11539,Adrián Embarba Blázquez,6,Left Back,92.5,73.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99f84391-a32c-437a-8e9d-c775550a3e00,3302,2,00:34:56.413,79,56,43,Carry,191,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,3.784616,,0ea687cc-dca3-4a72-9188-892bf3ce54ec,,11539,Adrián Embarba Blázquez,6,Left Back,92.5,73.4,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,9884d99a-8fa8-4e7e-9a27-83cfa5cf088c,110.1,73.4,bb476fab-393c-4396-9bef-2b0db2f30910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0ea687cc-dca3-4a72-9188-892bf3ce54ec,3303,2,00:34:58.825,79,58,17,Pressure,191,360,Rayo Vallecano,3,From Free Kick,215,Athletic Club,1.372364,,99f84391-a32c-437a-8e9d-c775550a3e00,,6842,Iker Muniain Goñi,21,Left Wing,14.0,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9884d99a-8fa8-4e7e-9a27-83cfa5cf088c,3304,2,00:35:00.198,80,0,3,Dispossessed,191,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.0,,d666699d-eb1d-43e8-a214-483f75303d60,,11539,Adrián Embarba Blázquez,6,Left Back,110.1,73.4,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d666699d-eb1d-43e8-a214-483f75303d60,3305,2,00:35:00.198,80,0,4,Duel,191,360,Rayo Vallecano,3,From Free Kick,215,Athletic Club,0.0,,9884d99a-8fa8-4e7e-9a27-83cfa5cf088c,,6842,Iker Muniain Goñi,21,Left Wing,10.0,6.7,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fb9d7b9a-3385-4659-9442-d53009a4df08,3306,2,00:35:00.198,80,0,43,Carry,191,360,Rayo Vallecano,3,From Free Kick,215,Athletic Club,0.899011,,20acc1ed-26dd-4bf7-a2a1-8ae193e4ff23,,6842,Iker Muniain Goñi,21,Left Wing,10.0,6.7,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,9b1343cf-a038-4464-889c-719892217b50,10.5,7.8,d666699d-eb1d-43e8-a214-483f75303d60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20acc1ed-26dd-4bf7-a2a1-8ae193e4ff23,3307,2,00:35:00.642,80,0,17,Pressure,191,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.728354,,9b1343cf-a038-4464-889c-719892217b50,,11539,Adrián Embarba Blázquez,6,Left Back,110.4,70.4,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,fb9d7b9a-3385-4659-9442-d53009a4df08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ee2416de-4ef0-4bde-a0e9-a1e0e2d5ba9a,3308,2,00:35:01.097,80,1,22,Foul Committed,191,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.0,,9b1343cf-a038-4464-889c-719892217b50,,11539,Adrián Embarba Blázquez,6,Left Back,109.6,72.3,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
