id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry,under_pressure,ball_receipt,counterpress,ball_recovery,interception,duel,dribble,shot,goalkeeper,off_camera,out,clearance,foul_committed,foul_won,block,substitution,miscontrol,injury_stoppage,pass,related_events_1,carry_end_location_0,carry_end_location_1,pass_switch,related_events_2,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,pass_aerial_won,clearance_head,clearance_body_part_id,clearance_body_part_name,related_events_3,related_events,pass_inswinging,pass_technique_id,pass_technique_name,foul_won_defensive,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,dribble_nutmeg,shot_first_time,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,pass_cross,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_outcome_id,goalkeeper_outcome_name,ball_recovery_recovery_failure,dribble_overrun,foul_committed_advantage,foul_won_advantage,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,block_offensive,pass_through_ball,pass_outswinging,clearance_left_foot,clearance_aerial_won,clearance_right_foot
5c744364-03cd-42b4-88fb-588e6cdf7a21,1665,1,00:39:05.862,39,5,42,Ball Receipt*,95,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,8fed4535-70c9-49ae-ab8b-6319a387745f,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,65.9,52.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2ece6f77-7ebc-43f9-8133-cd853cf40044,1666,1,00:39:05.862,39,5,43,Carry,95,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.351268,,49b5bda4-9517-44d5-9926-f577f97f1d18,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,65.9,52.4,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,59f000cc-a458-4ccb-9c96-c94aa12f5e53,61.9,50.2,,5c744364-03cd-42b4-88fb-588e6cdf7a21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49b5bda4-9517-44d5-9926-f577f97f1d18,1667,1,00:39:06.614,39,6,17,Pressure,95,360,Rayo Vallecano,1,Regular Play,217,Barcelona,0.598969,,2ece6f77-7ebc-43f9-8133-cd853cf40044,6379,Sergi Roberto Carnicer,15,Left Center Midfield,55.2,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59f000cc-a458-4ccb-9c96-c94aa12f5e53,1668,1,00:39:07.213,39,7,30,Pass,95,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.286715,,15833f1d-4239-4bd7-a147-1b7f863c06d2,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,61.9,50.2,26070.0,Antonio Rodríguez Martínez,33.814198,-3.028976,3.0,High Pass,28.3,46.4,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15833f1d-4239-4bd7-a147-1b7f863c06d2,1669,1,00:39:09.500,39,9,42,Ball Receipt*,95,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,59f000cc-a458-4ccb-9c96-c94aa12f5e53,26070,Antonio Rodríguez Martínez,1,Goalkeeper,28.3,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71481c13-eec6-4042-bc43-dfd8d0779232,1670,1,00:39:09.500,39,9,43,Carry,95,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.658828,,15833f1d-4239-4bd7-a147-1b7f863c06d2,26070,Antonio Rodríguez Martínez,1,Goalkeeper,28.3,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c8569295-0aa0-4855-977d-708ba54fdfe5,29.6,35.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c8569295-0aa0-4855-977d-708ba54fdfe5,1671,1,00:39:11.159,39,11,30,Pass,95,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.353999,,04611857-d4ed-4c7d-9725-fb3b699d89e5,26070,Antonio Rodríguez Martínez,1,Goalkeeper,29.6,35.9,26222.0,José Eduardo Rosa Vale de Castro,15.840454,-0.9197196,1.0,Ground Pass,39.2,23.3,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04611857-d4ed-4c7d-9725-fb3b699d89e5,1672,1,00:39:12.513,39,12,42,Ball Receipt*,95,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,c8569295-0aa0-4855-977d-708ba54fdfe5,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,39.2,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c19d6f58-4867-4af4-b658-7dc724270a2d,1673,1,00:39:12.513,39,12,30,Pass,95,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.893089,,2e88c0dc-a3c6-41eb-8848-ea60e3e63d3b,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,39.2,23.7,26070.0,Antonio Rodríguez Martínez,20.59733,2.4008384,1.0,Ground Pass,24.0,37.6,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2e88c0dc-a3c6-41eb-8848-ea60e3e63d3b,1674,1,00:39:14.406,39,14,42,Ball Receipt*,95,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,c19d6f58-4867-4af4-b658-7dc724270a2d,26070,Antonio Rodríguez Martínez,1,Goalkeeper,24.0,37.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6b154659-4018-4d36-9d4b-893f85874678,1675,1,00:39:14.406,39,14,30,Pass,95,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.244697,,22c6d6cd-9599-499d-ac64-e2cd91bb365d,26070,Antonio Rodríguez Martínez,1,Goalkeeper,24.0,37.6,26848.0,Roberto Trashorras Gayoso,9.321481,-0.16162136,1.0,Ground Pass,33.2,36.1,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22c6d6cd-9599-499d-ac64-e2cd91bb365d,1676,1,00:39:15.650,39,15,42,Ball Receipt*,95,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,6b154659-4018-4d36-9d4b-893f85874678,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,33.2,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cdbc36f6-a008-48c5-a8d3-f712e35a21f8,1677,1,00:39:15.650,39,15,43,Carry,95,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.708881,,22c6d6cd-9599-499d-ac64-e2cd91bb365d,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,33.2,36.1,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,9cc48c43-7341-4a19-b516-ee9fbc6e342e,34.5,27.3,,f10a9e2f-6b3e-48be-90ad-eae778e82452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9cc48c43-7341-4a19-b516-ee9fbc6e342e,1678,1,00:39:17.686,39,17,17,Pressure,95,360,Rayo Vallecano,1,Regular Play,217,Barcelona,0.781394,,cdbc36f6-a008-48c5-a8d3-f712e35a21f8,5246,Luis Alberto Suárez Díaz,23,Center Forward,83.3,48.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f10a9e2f-6b3e-48be-90ad-eae778e82452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f10a9e2f-6b3e-48be-90ad-eae778e82452,1679,1,00:39:18.359,39,18,30,Pass,95,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.663606,,9cc48c43-7341-4a19-b516-ee9fbc6e342e,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,34.5,27.3,26222.0,José Eduardo Rosa Vale de Castro,14.862705,-1.8925469,1.0,Ground Pass,29.8,13.2,,,40.0,Right Foot,,True,,,,,,,,,,,,,,,,,,,af6423cb-ed70-472c-bb94-74b8f5140127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
af6423cb-ed70-472c-bb94-74b8f5140127,1680,1,00:39:20.023,39,20,42,Ball Receipt*,95,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,f10a9e2f-6b3e-48be-90ad-eae778e82452,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,29.8,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0274b717-dec8-4908-b79f-20dd0b65cd5f,1681,1,00:39:20.023,39,20,43,Carry,95,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.667359,,af6423cb-ed70-472c-bb94-74b8f5140127,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,29.8,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dceb2ac7-71b6-4a67-bdaf-21f261c59894,23.8,27.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dceb2ac7-71b6-4a67-bdaf-21f261c59894,1682,1,00:39:21.690,39,21,30,Pass,95,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.853673,,7d367aab-c98f-45d3-a876-8f59bf5dee87,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,23.8,27.1,26848.0,Roberto Trashorras Gayoso,9.8270035,-0.2153577,1.0,Ground Pass,33.4,25.0,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7d367aab-c98f-45d3-a876-8f59bf5dee87,1683,1,00:39:22.544,39,22,42,Ball Receipt*,95,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,dceb2ac7-71b6-4a67-bdaf-21f261c59894,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,33.4,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60eab37f-acf9-456e-9f73-a367438d2161,1684,1,00:39:22.544,39,22,43,Carry,95,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.735235,,7d367aab-c98f-45d3-a876-8f59bf5dee87,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,33.4,25.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,9e541f06-2898-4122-8a5a-f28aa4ac2d40,33.2,24.1,,b54807e6-d3d8-4b45-aa9f-2f7f21daf40c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9e541f06-2898-4122-8a5a-f28aa4ac2d40,1685,1,00:39:22.806,39,22,17,Pressure,95,360,Rayo Vallecano,1,Regular Play,217,Barcelona,0.587068,,60eab37f-acf9-456e-9f73-a367438d2161,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,82.8,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b54807e6-d3d8-4b45-aa9f-2f7f21daf40c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b54807e6-d3d8-4b45-aa9f-2f7f21daf40c,1686,1,00:39:23.279,39,23,30,Pass,95,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.27618,,6267b6b6-017d-4a8d-bee9-aced69581efe,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,33.2,24.1,26222.0,José Eduardo Rosa Vale de Castro,15.047259,-1.430779,1.0,Ground Pass,35.3,9.2,,,38.0,Left Foot,,True,,,,,,,,,,,,,,,,,,,9e541f06-2898-4122-8a5a-f28aa4ac2d40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7db89706-842f-4549-a504-14ce6b479b2c,1687,1,00:39:24.428,39,24,17,Pressure,95,360,Rayo Vallecano,1,Regular Play,217,Barcelona,0.459708,,0970ddc3-d32a-422a-aa9b-cbb4e5962ecd,5470,Ivan Rakitić,13,Right Center Midfield,81.1,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6267b6b6-017d-4a8d-bee9-aced69581efe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6267b6b6-017d-4a8d-bee9-aced69581efe,1688,1,00:39:24.555,39,24,42,Ball Receipt*,95,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,7db89706-842f-4549-a504-14ce6b479b2c,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,35.3,9.2,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,b54807e6-d3d8-4b45-aa9f-2f7f21daf40c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0970ddc3-d32a-422a-aa9b-cbb4e5962ecd,1689,1,00:39:24.555,39,24,43,Carry,95,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.596127,,500d2a72-44be-45e9-814a-8b7f91b9281e,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,35.3,9.2,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,6267b6b6-017d-4a8d-bee9-aced69581efe,36.8,10.0,,7db89706-842f-4549-a504-14ce6b479b2c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e335ac92-403f-4c91-a3c5-0f9da959ae05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e335ac92-403f-4c91-a3c5-0f9da959ae05,1690,1,00:39:25.151,39,25,39,Dribbled Past,95,360,Rayo Vallecano,1,Regular Play,217,Barcelona,0.0,,0970ddc3-d32a-422a-aa9b-cbb4e5962ecd,5470,Ivan Rakitić,13,Right Center Midfield,83.3,70.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41eae6ec-3e07-4c29-945f-dcbe3fa6a89b,,,,500d2a72-44be-45e9-814a-8b7f91b9281e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500d2a72-44be-45e9-814a-8b7f91b9281e,1691,1,00:39:25.151,39,25,14,Dribble,95,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,e335ac92-403f-4c91-a3c5-0f9da959ae05,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,36.8,10.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41eae6ec-3e07-4c29-945f-dcbe3fa6a89b,1692,1,00:39:25.151,39,25,43,Carry,95,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.984586,,500d2a72-44be-45e9-814a-8b7f91b9281e,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,36.8,10.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,90b16efa-4260-4013-b82d-f92f09bbf48b,58.7,6.4,,e335ac92-403f-4c91-a3c5-0f9da959ae05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90b16efa-4260-4013-b82d-f92f09bbf48b,1693,1,00:39:28.136,39,28,30,Pass,95,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,3.829092,,a661fadd-df1e-4b07-ab1f-b081ff36181e,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,58.7,6.4,23761.0,Alhassane Bangoura,47.937668,0.039645188,1.0,Ground Pass,106.6,8.3,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
