id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass,under_pressure,carry,duel,out,counterpress,ball_receipt,clearance,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,foul_committed,foul_won,dribble,ball_recovery,interception,block,substitution,miscontrol,bad_behaviour,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,goalkeeper,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,related_events,pass_body_part_id,pass_body_part_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,pass_technique_id,pass_technique_name,pass_inswinging,clearance_body_part_id,clearance_body_part_name,clearance_head,related_events_3,pass_cross,pass_aerial_won,pass_switch,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,foul_committed_advantage,foul_won_advantage,shot_end_location_2,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate
27bd94d1-b88b-428c-b15e-4365bb5358c4,2793,2,00:25:21.966,70,21,30,Pass,189,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.98632,,870bc2f6-6e1f-476e-8029-795e81b65d8a,,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,80.9,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,6713.0,Diego Javier Llorente Ríos,10.530432,1.6468399,1.0,Ground Pass,80.1,20.5,,,,fe211377-9584-4215-bd92-1864f63974b7,,,,,,,,,40.0,Right Foot,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fe211377-9584-4215-bd92-1864f63974b7,2794,2,00:25:22.953,70,22,42,Ball Receipt*,189,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,27bd94d1-b88b-428c-b15e-4365bb5358c4,,6713,Diego Javier Llorente Ríos,11,Left Defensive Midfield,75.4,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870bc2f6-6e1f-476e-8029-795e81b65d8a,2795,2,00:25:22.953,70,22,2,Ball Recovery,189,360,Rayo Vallecano,4,From Throw In,207,Valencia,0.0,,27bd94d1-b88b-428c-b15e-4365bb5358c4,,10802,André Filipe Tavares Gomes,15,Left Center Midfield,40.0,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28f04c0a-991b-467b-b32d-379914323212,2796,2,00:25:22.953,70,22,43,Carry,189,360,Rayo Vallecano,4,From Throw In,207,Valencia,1.910716,,870bc2f6-6e1f-476e-8029-795e81b65d8a,,10802,André Filipe Tavares Gomes,15,Left Center Midfield,40.0,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a8bc6680-56d3-4311-b6af-7138ea32a2f6,,42.4,47.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a8bc6680-56d3-4311-b6af-7138ea32a2f6,2797,2,00:25:24.863,70,24,30,Pass,189,360,Rayo Vallecano,4,From Throw In,207,Valencia,1.072998,,4cdeea24-f06b-4590-9ab7-7946e9c66e35,,10802,André Filipe Tavares Gomes,15,Left Center Midfield,42.4,47.9,,,,,,,,,,,,,,,,,,,,,,,,,,,6763.0,Pablo Daniel Piatti,12.347064,-0.4890045,1.0,Ground Pass,53.3,42.1,,,,,,,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4cdeea24-f06b-4590-9ab7-7946e9c66e35,2798,2,00:25:25.936,70,25,42,Ball Receipt*,189,360,Rayo Vallecano,4,From Throw In,207,Valencia,,,a8bc6680-56d3-4311-b6af-7138ea32a2f6,,6763,Pablo Daniel Piatti,16,Left Midfield,53.3,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b6e88999-01ed-44c4-b216-8ea1ea89edde,2799,2,00:25:25.936,70,25,43,Carry,189,360,Rayo Vallecano,4,From Throw In,207,Valencia,1.281892,,4cdeea24-f06b-4590-9ab7-7946e9c66e35,,6763,Pablo Daniel Piatti,16,Left Midfield,53.3,42.1,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5fd829ea-55c9-4f6c-a4bf-573f2111ea00,c5455ad3-f5ac-431f-87a7-061ff838709a,57.4,45.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fd829ea-55c9-4f6c-a4bf-573f2111ea00,2800,2,00:25:26.186,70,26,17,Pressure,189,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.032503,,b6e88999-01ed-44c4-b216-8ea1ea89edde,,24138,Joaquín José Marín Ruiz,2,Right Back,62.7,38.2,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5455ad3-f5ac-431f-87a7-061ff838709a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c5455ad3-f5ac-431f-87a7-061ff838709a,2801,2,00:25:27.218,70,27,3,Dispossessed,189,360,Rayo Vallecano,4,From Throw In,207,Valencia,0.0,,5fd829ea-55c9-4f6c-a4bf-573f2111ea00,,6763,Pablo Daniel Piatti,16,Left Midfield,57.4,45.9,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5b9fa57-4683-4d36-98a3-20183d30c299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c5b9fa57-4683-4d36-98a3-20183d30c299,2802,2,00:25:27.218,70,27,4,Duel,189,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,c5455ad3-f5ac-431f-87a7-061ff838709a,,24138,Joaquín José Marín Ruiz,2,Right Back,62.7,34.2,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bfc27e52-582c-4232-87cb-5ac039ca281b,2803,2,00:25:28.724,70,28,2,Ball Recovery,189,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,,,6914,Roberto Román Triguero,5,Left Center Back,49.9,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34effa2f-922c-40bb-ae4b-a293f41c86c7,2804,2,00:25:28.724,70,28,43,Carry,189,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.90452,,98a06479-b074-4765-aac2-b6fc3a9ff262,,6914,Roberto Román Triguero,5,Left Center Back,49.9,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bfc27e52-582c-4232-87cb-5ac039ca281b,,52.7,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98a06479-b074-4765-aac2-b6fc3a9ff262,2805,2,00:25:30.629,70,30,30,Pass,189,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.849452,,955a2f1a-57eb-4bb1-bd84-ca2bca0cd149,,6914,Roberto Román Triguero,5,Left Center Back,52.7,40.1,,,,,,,,,,,,,,,,,,,,,,,,,,,23761.0,Alhassane Bangoura,32.13098,1.2608563,1.0,Ground Pass,62.5,70.7,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
955a2f1a-57eb-4bb1-bd84-ca2bca0cd149,2806,2,00:25:32.478,70,32,42,Ball Receipt*,189,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,98a06479-b074-4765-aac2-b6fc3a9ff262,,23761,Alhassane Bangoura,17,Right Wing,62.5,70.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8410f6b0-a82b-4396-a7ee-d102bf9a6cd2,2807,2,00:25:32.478,70,32,43,Carry,189,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.778519,,955a2f1a-57eb-4bb1-bd84-ca2bca0cd149,,23761,Alhassane Bangoura,17,Right Wing,62.5,70.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,abcf802a-90e3-4b46-9d8c-b84ae05c3c43,,65.3,73.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abcf802a-90e3-4b46-9d8c-b84ae05c3c43,2808,2,00:25:35.257,70,35,30,Pass,189,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.794344,,2980af34-8ad0-4142-9b25-00a01189ee68,,23761,Alhassane Bangoura,17,Right Wing,65.3,73.1,,,,,,,,,,,,,,,,,,,,,,,,,,,26690.0,Alberto Mateus Contreiras Gonçalves,22.299103,0.09431395,1.0,Ground Pass,87.5,75.2,,,,a27518f0-c261-4508-9951-83eca53b0e31,,,,,,,,,40.0,Right Foot,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2980af34-8ad0-4142-9b25-00a01189ee68,2809,2,00:25:37.051,70,37,42,Ball Receipt*,189,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,abcf802a-90e3-4b46-9d8c-b84ae05c3c43,,26690,Alberto Mateus Contreiras Gonçalves,23,Center Forward,88.2,74.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1626ad00-eef5-4d9d-accc-fb80c4ad0efc,2833,2,00:26:06.609,71,6,30,Pass,191,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,2.594858,,c18bfd09-ff37-4633-b927-ccfa55180daa,True,24255,Juan Carlos Martín Corral,1,Goalkeeper,14.0,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,24138.0,Joaquín José Marín Ruiz,33.72966,0.79168737,2.0,Low Pass,37.7,58.8,,,,,,,,,,,,,69.0,Keeper Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c18bfd09-ff37-4633-b927-ccfa55180daa,2834,2,00:26:09.204,71,9,42,Ball Receipt*,191,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,,,1626ad00-eef5-4d9d-accc-fb80c4ad0efc,,24138,Joaquín José Marín Ruiz,2,Right Back,37.7,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b137a11f-6e9e-478b-bec1-528c2809457e,2835,2,00:26:15.765,71,15,30,Pass,192,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.513324,,a2c62be6-5da4-47a2-b38f-56c8f5c6c523,True,24138,Joaquín José Marín Ruiz,2,Right Back,37.7,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.511738,-0.42087215,2.0,Low Pass,69.2,46.8,,,,,,,,,,,,,40.0,Right Foot,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b35760b4-5754-4800-b2c7-e31b7bbab7f3,2889,2,00:27:34.066,72,34,2,Ball Recovery,196,360,Rayo Vallecano,6,From Counter,360,Rayo Vallecano,0.0,,a9d25f02-6db9-4e3b-bd0a-b1d56c138e39,,24255,Juan Carlos Martín Corral,1,Goalkeeper,7.1,37.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3128e5cd-aaea-4cdf-9c1d-283091259b64,2890,2,00:27:47.019,72,47,30,Pass,196,360,Rayo Vallecano,6,From Counter,360,Rayo Vallecano,3.911883,,fd56efb0-41c6-4312-bf50-2ca97ed06d5b,True,24255,Juan Carlos Martín Corral,1,Goalkeeper,9.7,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,6852.0,Jozabed Sánchez Ruiz,61.753704,0.1070807,3.0,High Pass,71.1,45.9,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0d29255b-e2a0-434a-afd1-cf0e2097ef48,2891,2,00:27:50.763,72,50,17,Pressure,196,360,Rayo Vallecano,6,From Counter,207,Valencia,0.32691,,5eb08b28-0bf0-42e2-a967-f34b213057a1,,3638,Shkodran Mustafi,3,Right Center Back,44.7,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd56efb0-41c6-4312-bf50-2ca97ed06d5b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fd56efb0-41c6-4312-bf50-2ca97ed06d5b,2892,2,00:27:50.931,72,50,42,Ball Receipt*,196,360,Rayo Vallecano,6,From Counter,360,Rayo Vallecano,,,0d29255b-e2a0-434a-afd1-cf0e2097ef48,,6852,Jozabed Sánchez Ruiz,19,Center Attacking Midfield,71.1,45.9,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3128e5cd-aaea-4cdf-9c1d-283091259b64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5eb08b28-0bf0-42e2-a967-f34b213057a1,2893,2,00:27:50.931,72,50,30,Pass,196,360,Rayo Vallecano,6,From Counter,360,Rayo Vallecano,1.297617,,0d29255b-e2a0-434a-afd1-cf0e2097ef48,,6852,Jozabed Sánchez Ruiz,19,Center Attacking Midfield,70.4,46.8,,True,,,,,,,,,,,,,,,,,,,,,,,,,23761.0,Alhassane Bangoura,14.326549,0.4168069,2.0,Low Pass,83.5,52.6,,,,db357684-eab2-4a44-9b8e-5f3d834ba201,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
db357684-eab2-4a44-9b8e-5f3d834ba201,2894,2,00:27:52.229,72,52,42,Ball Receipt*,196,360,Rayo Vallecano,6,From Counter,360,Rayo Vallecano,,,5eb08b28-0bf0-42e2-a967-f34b213057a1,,23761,Alhassane Bangoura,17,Right Wing,83.5,52.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3f85e233-cb76-46fb-bb79-249244fde66e,2895,2,00:27:52.229,72,52,43,Carry,196,360,Rayo Vallecano,6,From Counter,360,Rayo Vallecano,3.06529,,6935a942-9921-436d-8c08-ce3eb842107d,,23761,Alhassane Bangoura,17,Right Wing,83.5,52.6,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db357684-eab2-4a44-9b8e-5f3d834ba201,e27cba7c-1ac2-40d0-8557-6b9345ffae04,101.4,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e27cba7c-1ac2-40d0-8557-6b9345ffae04,2896,2,00:27:53.405,72,53,17,Pressure,196,360,Rayo Vallecano,6,From Counter,207,Valencia,1.889368,,3f85e233-cb76-46fb-bb79-249244fde66e,,7005,João Pedro Cavaco Cancelo,6,Left Back,24.6,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6935a942-9921-436d-8c08-ce3eb842107d,2897,2,00:27:55.294,72,55,3,Dispossessed,196,360,Rayo Vallecano,6,From Counter,360,Rayo Vallecano,0.0,,65a1aa9e-bce2-4f3a-8748-dc2cea67b168,,23761,Alhassane Bangoura,17,Right Wing,101.4,34.2,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65a1aa9e-bce2-4f3a-8748-dc2cea67b168,2898,2,00:27:55.294,72,55,4,Duel,196,360,Rayo Vallecano,1,Regular Play,207,Valencia,0.0,,6935a942-9921-436d-8c08-ce3eb842107d,,7005,João Pedro Cavaco Cancelo,6,Left Back,18.7,45.9,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f88558eb-1a71-4fde-85f5-f72205e5c248,2899,2,00:28:35.002,73,35,30,Pass,197,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,1.594712,,e601aa2d-4c5c-4e9d-9e44-ad77e3a56780,,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,120.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,4711.0,Pablo Hernández Domínguez,21.064188,2.9553697,1.0,Ground Pass,99.3,4.0,61.0,Corner,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e601aa2d-4c5c-4e9d-9e44-ad77e3a56780,2900,2,00:28:36.597,73,36,42,Ball Receipt*,197,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,,,f88558eb-1a71-4fde-85f5-f72205e5c248,,4711,Pablo Hernández Domínguez,21,Left Wing,99.3,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7eaed557-63fa-458e-a213-b708f65b1223,2901,2,00:28:36.597,73,36,43,Carry,197,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,0.508957,,e601aa2d-4c5c-4e9d-9e44-ad77e3a56780,,4711,Pablo Hernández Domínguez,21,Left Wing,99.3,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e752cf28-3c21-43fc-9a95-df12d3b30b9d,,99.3,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e752cf28-3c21-43fc-9a95-df12d3b30b9d,2902,2,00:28:37.106,73,37,30,Pass,197,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,2.415938,,a5886835-7cd4-460d-9954-d5aa2707f6bc,,4711,Pablo Hernández Domínguez,21,Left Wing,99.3,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,26848.0,Roberto Trashorras Gayoso,12.291867,0.122336835,1.0,Ground Pass,111.5,5.5,,,,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a5886835-7cd4-460d-9954-d5aa2707f6bc,2903,2,00:28:39.522,73,39,42,Ball Receipt*,197,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,,,e752cf28-3c21-43fc-9a95-df12d3b30b9d,,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,111.5,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b1fe0b3a-2340-4dbd-885f-e303e2c318cc,2904,2,00:28:39.522,73,39,30,Pass,197,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,0.05149,,9216d437-3afd-4e5c-b503-55155e4a6f95,,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,111.5,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.27731,1.0986743,2.0,Low Pass,113.9,10.2,,,,,,,,,,,,,38.0,Left Foot,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
