id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,related_events,off_camera,player,position,location,pass,carry,under_pressure,dribble,foul_committed,shot,goalkeeper,ball_receipt,counterpress,foul_won,block,clearance,out,duel,interception,ball_recovery,substitution,miscontrol,injury_stoppage,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,related_events_3,dribble_outcome_id,dribble_outcome_name,related_events_4,pass_switch,pass_outcome_id,pass_outcome_name,foul_committed_type_id,foul_committed_type_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,foul_committed_advantage,foul_won_advantage,pass_through_ball,pass_technique_id,pass_technique_name,shot_one_on_one,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,block_save_block,shot_open_goal,shot_first_time
977789ea-29c5-41da-87b1-b821139ade35,35,1,00:01:00.327,1,0,16,Shot,4,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.904351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c3272160-2205-443e-9e61-f54698bcea83,6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,108.7,38.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07756196,118.4,40.7,0.3,aea44155-0358-488f-a167-913f74e2a9d2,93.0,Normal,37.0,Head,87.0,Open Play,100.0,Saved,93.5,46.6,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,True,90.5,31.8,26222.0,José Eduardo Rosa Vale de Castro,3.0,Right Center Back,True,108.0,39.4,6713.0,Diego Javier Llorente Ríos,5.0,Left Center Back,True,104.4,41.9,4711.0,Pablo Hernández Domínguez,17.0,Right Wing,True,109.6,43.6,26685.0,Nicolás Ladislao Fedor Flores,23.0,Center Forward,True,108.1,36.0,6914.0,Roberto Román Triguero,6.0,Left Back,True,109.4,34.7,6934.0,Jerónimo Figueroa Cabrera,12.0,Right Midfield,False,118.7,39.1,26753.0,Javier Varas Herrera,1.0,Goalkeeper,False,108.3,40.2,3610.0,Roque Mesa Quevedo,9.0,Right Defensive Midfield,False,107.9,40.6,7907.0,Pedro Bigas Rigo,5.0,Left Center Back,False,105.8,42.7,6932.0,Dani Castellano Betancor,6.0,Left Back,False,101.4,32.2,7906.0,David Simón Rodríguez Santana,2.0,Right Back,False,104.8,43.1,15602.0,Juan Carlos Valerón Santana,11.0,Left Defensive Midfield,False,101.8,46.9,6721.0,Willian José da Silva,23.0,Center Forward,False,108.9,41.4,8440.0,Aythami Artiles Oliva,3.0,Right Center Back,False,96.4,49.8,6928.0,Pedro Taunausú Domínguez Placeres,19.0,Center Attacking Midfield,False,,,,,,,,,,,,,,,,,,,
85aba2a4-88b5-4654-9cc6-df71451831b5,75,1,00:01:51.531,1,51,2,Ball Recovery,8,360,Rayo Vallecano,6,From Counter,360,Rayo Vallecano,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8ef32dd4-bdb5-4b4d-a711-edefc7cf04af,26222.0,José Eduardo Rosa Vale de Castro,3.0,Right Center Back,14.2,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814e876f-5a26-4b4b-b2d4-f593cbd6d611,76,1,00:01:51.531,1,51,43,Carry,8,360,Rayo Vallecano,6,From Counter,360,Rayo Vallecano,0.441337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21431e2d-0fd5-4611-8285-166ba3a6aff9,26222.0,José Eduardo Rosa Vale de Castro,3.0,Right Center Back,14.2,38.3,,,,,,,,,,,,,85aba2a4-88b5-4654-9cc6-df71451831b5,14.1,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21431e2d-0fd5-4611-8285-166ba3a6aff9,77,1,00:01:51.973,1,51,30,Pass,8,360,Rayo Vallecano,6,From Counter,360,Rayo Vallecano,0.972744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49f36cec-11a4-4a62-a566-8034ccc5642b,26222.0,José Eduardo Rosa Vale de Castro,3.0,Right Center Back,14.1,37.0,6852.0,Jozabed Sánchez Ruiz,6.71193,-1.0738277,1.0,Ground Pass,17.3,31.1,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49f36cec-11a4-4a62-a566-8034ccc5642b,78,1,00:01:52.946,1,52,42,Ball Receipt*,8,360,Rayo Vallecano,6,From Counter,360,Rayo Vallecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21431e2d-0fd5-4611-8285-166ba3a6aff9,6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,17.3,31.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7cc27067-c7d1-4b01-b604-6d0976ef7dcd,79,1,00:01:52.946,1,52,43,Carry,8,360,Rayo Vallecano,6,From Counter,360,Rayo Vallecano,0.465573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49f36cec-11a4-4a62-a566-8034ccc5642b,6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,17.3,31.1,,,,,,,,,,,,,a2b0d6f0-1fa1-4bd6-b200-92d13f010d80,17.5,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2b0d6f0-1fa1-4bd6-b200-92d13f010d80,80,1,00:01:53.411,1,53,30,Pass,8,360,Rayo Vallecano,6,From Counter,360,Rayo Vallecano,0.736993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,09e898fa-fd42-46b0-a342-35b3060d15d0,6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,17.5,29.0,26607.0,José Raúl Baena Urdiales,10.401923,0.019228399,1.0,Ground Pass,27.9,29.2,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09e898fa-fd42-46b0-a342-35b3060d15d0,81,1,00:01:54.148,1,54,42,Ball Receipt*,8,360,Rayo Vallecano,6,From Counter,360,Rayo Vallecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2b0d6f0-1fa1-4bd6-b200-92d13f010d80,26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,27.9,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56469c24-dca0-4195-8ab7-9aa11e358643,82,1,00:01:54.148,1,54,43,Carry,8,360,Rayo Vallecano,6,From Counter,360,Rayo Vallecano,0.514638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,09e898fa-fd42-46b0-a342-35b3060d15d0,26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,27.9,29.2,,,,,,,,,,,,,3e0777d4-df4f-4ee5-9205-fccb969d5546,31.4,30.2,45d73ba7-b453-42ff-8fe1-db63a383bac5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45d73ba7-b453-42ff-8fe1-db63a383bac5,83,1,00:01:54.346,1,54,17,Pressure,8,360,Rayo Vallecano,6,From Counter,208,Las Palmas,0.293658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,56469c24-dca0-4195-8ab7-9aa11e358643,15602.0,Juan Carlos Valerón Santana,11.0,Left Defensive Midfield,89.6,50.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81e3de36-8782-48f9-88f7-5ce6fe0f5c80,84,1,00:01:54.663,1,54,22,Foul Committed,8,360,Rayo Vallecano,6,From Counter,208,Las Palmas,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,3c15903c-2505-4f5b-91d1-572914b18ece,15602.0,Juan Carlos Valerón Santana,11.0,Left Defensive Midfield,88.7,49.9,,,,,,,,,,,,,3e0777d4-df4f-4ee5-9205-fccb969d5546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,
3e0777d4-df4f-4ee5-9205-fccb969d5546,85,1,00:01:54.663,1,54,21,Foul Won,8,360,Rayo Vallecano,6,From Counter,360,Rayo Vallecano,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,81e3de36-8782-48f9-88f7-5ce6fe0f5c80,26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,31.4,30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
3c15903c-2505-4f5b-91d1-572914b18ece,86,1,00:01:54.663,1,54,43,Carry,8,360,Rayo Vallecano,6,From Counter,360,Rayo Vallecano,0.032819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,3e0777d4-df4f-4ee5-9205-fccb969d5546,26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,31.4,30.2,,,,,,,,,,,,,81e3de36-8782-48f9-88f7-5ce6fe0f5c80,31.4,29.3,adcc8ab6-baf4-4bcb-aabc-f27cef49e631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adcc8ab6-baf4-4bcb-aabc-f27cef49e631,87,1,00:01:54.696,1,54,30,Pass,8,360,Rayo Vallecano,6,From Counter,360,Rayo Vallecano,1.756987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e396000d-b76a-4b31-92df-ddad206a1423,26607.0,José Raúl Baena Urdiales,11.0,Left Defensive Midfield,31.4,29.3,6852.0,Jozabed Sánchez Ruiz,9.992997,0.31542152,1.0,Ground Pass,40.9,32.4,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c3dcd069-ab8a-4509-a93c-6ca3fea6ab87,88,1,00:01:56.367,1,56,17,Pressure,8,360,Rayo Vallecano,6,From Counter,208,Las Palmas,0.596454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,e396000d-b76a-4b31-92df-ddad206a1423,3610.0,Roque Mesa Quevedo,9.0,Right Defensive Midfield,80.1,51.1,,,,,,,,,,,,,e4f20c25-c00c-42b2-872d-9231f82ff34f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e396000d-b76a-4b31-92df-ddad206a1423,89,1,00:01:56.453,1,56,42,Ball Receipt*,8,360,Rayo Vallecano,6,From Counter,360,Rayo Vallecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,adcc8ab6-baf4-4bcb-aabc-f27cef49e631,6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,40.9,32.4,,,,,,,,,,,,,c3dcd069-ab8a-4509-a93c-6ca3fea6ab87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e4f20c25-c00c-42b2-872d-9231f82ff34f,90,1,00:01:56.453,1,56,43,Carry,8,360,Rayo Vallecano,6,From Counter,360,Rayo Vallecano,0.564963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,b1d2f4c2-b1f7-4ff8-96f7-c3150f6caf75,6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,40.9,32.4,,,,,,,,,,,,,c3dcd069-ab8a-4509-a93c-6ca3fea6ab87,41.4,26.9,d376eb01-d693-478b-81bc-dc7d166dd6b1,e396000d-b76a-4b31-92df-ddad206a1423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d376eb01-d693-478b-81bc-dc7d166dd6b1,91,1,00:01:57.018,1,57,39,Dribbled Past,8,360,Rayo Vallecano,6,From Counter,208,Las Palmas,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1d2f4c2-b1f7-4ff8-96f7-c3150f6caf75,3610.0,Roque Mesa Quevedo,9.0,Right Defensive Midfield,78.7,53.2,,,,,,,,,,,,,e4f20c25-c00c-42b2-872d-9231f82ff34f,,,f09eecf3-29df-4d30-b5a6-708adbefc345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b1d2f4c2-b1f7-4ff8-96f7-c3150f6caf75,92,1,00:01:57.018,1,57,14,Dribble,8,360,Rayo Vallecano,6,From Counter,360,Rayo Vallecano,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,d376eb01-d693-478b-81bc-dc7d166dd6b1,6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,41.4,26.9,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f09eecf3-29df-4d30-b5a6-708adbefc345,93,1,00:01:57.018,1,57,43,Carry,8,360,Rayo Vallecano,6,From Counter,360,Rayo Vallecano,1.40636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,b1d2f4c2-b1f7-4ff8-96f7-c3150f6caf75,6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,41.4,26.9,,,,,,,,,,,,,d0a65a06-b8b5-44cc-91e5-28c5564c809c,40.9,24.1,d376eb01-d693-478b-81bc-dc7d166dd6b1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d0a65a06-b8b5-44cc-91e5-28c5564c809c,94,1,00:01:58.424,1,58,30,Pass,8,360,Rayo Vallecano,6,From Counter,360,Rayo Vallecano,3.249716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7c526593-b59a-43b5-bd71-bbfcdef50d3f,6852.0,Jozabed Sánchez Ruiz,19.0,Center Attacking Midfield,40.9,24.1,7900.0,Tiago Manuel Dias Correia,56.902813,-0.084454715,3.0,High Pass,97.6,19.3,,,38.0,Left Foot,,,,,,,,,,,,,,ad4d0564-7281-4865-a2fd-e9e7f30c1f35,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,108.0,Through Ball,,,,,,,,,,,,,,
7c526593-b59a-43b5-bd71-bbfcdef50d3f,95,1,00:02:01.674,2,1,42,Ball Receipt*,8,360,Rayo Vallecano,6,From Counter,360,Rayo Vallecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d0a65a06-b8b5-44cc-91e5-28c5564c809c,7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,97.6,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
