id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,duel,clearance,ball_receipt,interception,counterpress,out,foul_committed,foul_won,goalkeeper,dribble,shot,ball_recovery,miscontrol,block,substitution,injury_stoppage,50_50,pass,related_events_1,carry_end_location_0,carry_end_location_1,pass_outcome_id,pass_outcome_name,related_events_2,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events,pass_switch,foul_won_defensive,duel_type_id,duel_type_name,pass_aerial_won,pass_cross,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,location,dribble_outcome_id,dribble_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_one_on_one,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1
822e9b8f-ddc9-4711-9ebe-cf07e8c70875,2784,2,00:44:04.782,89,4,43,Carry,222,360,Rayo Vallecano,3,From Free Kick,223,Málaga,1.963833,,07317c01-46d2-4a01-97de-700712598468,,6563,Juan Pablo Añor Acosta,11,Left Defensive Midfield,23.9,65.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82a7fcd8-3538-4139-97d8-71a0b4d20365,37.6,77.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07317c01-46d2-4a01-97de-700712598468,2785,2,00:44:06.746,89,6,30,Pass,222,360,Rayo Vallecano,3,From Free Kick,223,Málaga,1.147877,,68ae8719-03e9-494d-b2db-670c74d29548,,6563,Juan Pablo Añor Acosta,11,Left Defensive Midfield,37.6,77.1,3302.0,Nordin Amrabat,21.541588,-0.22471116,1.0,Ground Pass,58.6,72.3,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68ae8719-03e9-494d-b2db-670c74d29548,2786,2,00:44:07.894,89,7,42,Ball Receipt*,222,360,Rayo Vallecano,3,From Free Kick,223,Málaga,,,07317c01-46d2-4a01-97de-700712598468,,3302,Nordin Amrabat,22,Right Center Forward,58.6,72.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
064e9c3a-992b-4320-948e-1192a6ed0029,2787,2,00:44:07.894,89,7,43,Carry,222,360,Rayo Vallecano,3,From Free Kick,223,Málaga,1.020717,,29e9feb8-09bd-4a04-8cd5-5b7f966f160c,,3302,Nordin Amrabat,22,Right Center Forward,58.6,72.3,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,68ae8719-03e9-494d-b2db-670c74d29548,58.1,72.9,,,f17e9ed6-7dd2-45c7-b436-3037c82bdae9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f17e9ed6-7dd2-45c7-b436-3037c82bdae9,2788,2,00:44:07.924,89,7,17,Pressure,222,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.907279,,064e9c3a-992b-4320-948e-1192a6ed0029,,11298,José Ignacio Martínez García,6,Left Back,59.8,7.8,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cd5d3391-149e-4ed0-bee9-ba8bca619f7f,2789,2,00:44:08.915,89,8,22,Foul Committed,222,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.0,,29e9feb8-09bd-4a04-8cd5-5b7f966f160c,,11298,José Ignacio Martínez García,6,Left Back,62.0,7.2,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29e9feb8-09bd-4a04-8cd5-5b7f966f160c,2790,2,00:44:08.915,89,8,21,Foul Won,222,360,Rayo Vallecano,3,From Free Kick,223,Málaga,0.0,,cd5d3391-149e-4ed0-bee9-ba8bca619f7f,,3302,Nordin Amrabat,22,Right Center Forward,58.1,72.9,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7865d5c7-7886-4fdb-b5d8-a97085fe3dad,2826,2,00:44:45.431,89,45,23,Goal Keeper,224,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,3222d70b-2562-45da-b922-070f9e93b2ee,,10612,Yoel Rodríguez Oterino,1,Goalkeeper,2.5,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,Success,33.0,Shot Saved,46.0,Standing,44.0,Set,35.0,Both Hands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97e1ccaf-986b-4e66-93c6-197e9575fac7,2827,2,00:44:56.702,89,56,30,Pass,225,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,1.634344,,12f05688-9189-4c7f-a945-c3c5bec97283,True,10612,Yoel Rodríguez Oterino,1,Goalkeeper,8.1,34.4,26690.0,Alberto Mateus Contreiras Gonçalves,50.654613,-0.49808627,3.0,High Pass,52.6,10.2,68.0,Drop Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12f05688-9189-4c7f-a945-c3c5bec97283,2828,2,00:44:58.337,89,58,42,Ball Receipt*,225,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,,,97e1ccaf-986b-4e66-93c6-197e9575fac7,,26690,Alberto Mateus Contreiras Gonçalves,19,Center Attacking Midfield,52.6,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94628ee0-8452-41c9-917b-f97c179fe64f,2829,2,00:45:00.622,90,0,30,Pass,226,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.371471,,427bbe06-64b8-4564-93e9-2f6c2b69e19e,True,26690,Alberto Mateus Contreiras Gonçalves,19,Center Attacking Midfield,8.1,34.4,11298.0,José Ignacio Martínez García,59.573147,-0.23032174,1.0,Ground Pass,66.1,20.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427bbe06-64b8-4564-93e9-2f6c2b69e19e,2830,2,00:45:01.993,90,1,42,Ball Receipt*,226,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,94628ee0-8452-41c9-917b-f97c179fe64f,,11298,José Ignacio Martínez García,6,Left Back,66.1,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bd8a3ade-4fb4-413a-a355-4161eff51151,2831,2,00:45:05.964,90,5,30,Pass,227,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.581899,,87be0969-0b4a-4857-ba23-1a4429262ce8,,11298,José Ignacio Martínez García,6,Left Back,57.0,1.7,6852.0,Jozabed Sánchez Ruiz,14.326549,1.060308,1.0,Ground Pass,64.0,14.2,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87be0969-0b4a-4857-ba23-1a4429262ce8,2832,2,00:45:06.546,90,6,42,Ball Receipt*,227,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,bd8a3ade-4fb4-413a-a355-4161eff51151,,6852,Jozabed Sánchez Ruiz,11,Left Defensive Midfield,64.0,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33e26381-a9bf-40c7-84c9-6d48fe79072d,2833,2,00:45:06.546,90,6,43,Carry,227,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,6.34033,,2b992eb7-357a-409d-9044-3e8b41cbeb57,,6852,Jozabed Sánchez Ruiz,11,Left Defensive Midfield,64.0,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87be0969-0b4a-4857-ba23-1a4429262ce8,86.5,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2b992eb7-357a-409d-9044-3e8b41cbeb57,2834,2,00:45:12.887,90,12,30,Pass,228,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.775444,,9a9172e7-8139-4000-95bf-732c8c4dffb4,,6852,Jozabed Sánchez Ruiz,11,Left Defensive Midfield,86.5,3.1,11298.0,José Ignacio Martínez García,10.890363,-0.12891077,1.0,Ground Pass,97.3,1.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a9172e7-8139-4000-95bf-732c8c4dffb4,2835,2,00:45:13.662,90,13,42,Ball Receipt*,228,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,2b992eb7-357a-409d-9044-3e8b41cbeb57,,11298,José Ignacio Martínez García,6,Left Back,97.3,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357175f9-63e2-4b2c-9963-441ae9de1827,2836,2,00:45:13.662,90,13,43,Carry,228,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.589739,,786ad7d1-865d-4a34-94c1-986745355b81,,11298,José Ignacio Martínez García,6,Left Back,97.3,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a9172e7-8139-4000-95bf-732c8c4dffb4,97.3,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
786ad7d1-865d-4a34-94c1-986745355b81,2837,2,00:45:15.252,90,15,30,Pass,229,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,4.604189,,6adbc725-f7b8-4b9f-add1-6d66ff2509e4,,11298,José Ignacio Martínez García,6,Left Back,97.3,2.4,26690.0,Alberto Mateus Contreiras Gonçalves,56.83045,1.1598972,3.0,High Pass,120.0,54.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,Pass Offside,,,,,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6adbc725-f7b8-4b9f-add1-6d66ff2509e4,2838,2,00:45:19.856,90,19,42,Ball Receipt*,229,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,786ad7d1-865d-4a34-94c1-986745355b81,,26690,Alberto Mateus Contreiras Gonçalves,19,Center Attacking Midfield,120.0,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838561a9-cfb5-4324-a1db-584d7343addf,2839,2,00:46:09.951,91,9,40,Injury Stoppage,229,360,Rayo Vallecano,1,Regular Play,223,Málaga,0.0,,,,26103,Idriss Carlos Kameni,1,Goalkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
761a11c2-996a-4dfd-9c75-5275c48a3807,2840,2,00:46:09.951,91,9,40,Injury Stoppage,229,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,,,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6998a9e7-b09f-4426-a8f5-0ab2c519f376,2871,2,00:47:47.672,92,47,30,Pass,231,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,3.422647,,a144c7c0-203f-4491-887e-18a46df8261a,,10612,Yoel Rodríguez Oterino,1,Goalkeeper,6.0,36.0,,,75.15617,-0.22270991,3.0,High Pass,79.3,19.4,40.0,Right Foot,63.0,Goal Kick,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a144c7c0-203f-4491-887e-18a46df8261a,2872,2,00:47:51.094,92,51,30,Pass,231,360,Rayo Vallecano,7,From Goal Kick,223,Málaga,1.731975,,13516efd-1427-479a-a23b-e4ae00a03ddc,,6727,Raúl Albentosa Redal,3,Right Center Back,40.8,60.7,,,25.206745,-0.2690356,3.0,High Pass,65.1,54.0,37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,6998a9e7-b09f-4426-a8f5-0ab2c519f376,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13516efd-1427-479a-a23b-e4ae00a03ddc,2873,2,00:47:52.826,92,52,30,Pass,231,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,2.095621,,53e24e59-80d9-43ac-a8d7-42110a6356c0,,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,55.0,26.1,6852.0,Jozabed Sánchez Ruiz,18.369812,-1.0462486,2.0,Low Pass,64.2,10.2,37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,a144c7c0-203f-4491-887e-18a46df8261a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53e24e59-80d9-43ac-a8d7-42110a6356c0,2874,2,00:47:54.922,92,54,42,Ball Receipt*,231,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,13516efd-1427-479a-a23b-e4ae00a03ddc,,6852,Jozabed Sánchez Ruiz,11,Left Defensive Midfield,64.2,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97c55978-2503-4494-a5ee-3642675074f2,2875,2,00:47:54.922,92,54,43,Carry,231,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.807851,,210baecf-1c75-41a8-aab7-24f9eeb21053,,6852,Jozabed Sánchez Ruiz,11,Left Defensive Midfield,64.2,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53e24e59-80d9-43ac-a8d7-42110a6356c0,71.8,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210baecf-1c75-41a8-aab7-24f9eeb21053,2876,2,00:47:55.730,92,55,30,Pass,231,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.003685,,c58254b8-6f5a-44a2-a20c-8aca729f6f01,,6852,Jozabed Sánchez Ruiz,11,Left Defensive Midfield,71.8,6.3,11542.0,Javier Guerra Rodríguez,13.011534,0.7962673,1.0,Ground Pass,80.9,15.6,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c58254b8-6f5a-44a2-a20c-8aca729f6f01,2877,2,00:47:56.733,92,56,42,Ball Receipt*,231,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,210baecf-1c75-41a8-aab7-24f9eeb21053,,11542,Javier Guerra Rodríguez,23,Center Forward,80.9,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6e25d0bd-c397-4a7c-b0b9-99aa5533d747,2878,2,00:47:56.733,92,56,43,Carry,231,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.235922,,862cb50c-64e6-49e6-a1bb-140d1ca9f13f,,11542,Javier Guerra Rodríguez,23,Center Forward,80.9,15.6,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,c58254b8-6f5a-44a2-a20c-8aca729f6f01,80.4,24.7,,,e0682937-2655-4c37-be57-621e089a6d54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862cb50c-64e6-49e6-a1bb-140d1ca9f13f,2879,2,00:47:57.969,92,57,39,Dribbled Past,231,360,Rayo Vallecano,7,From Goal Kick,223,Málaga,0.0,,6e25d0bd-c397-4a7c-b0b9-99aa5533d747,,6580,José Luis García del Pozo,12,Right Midfield,39.7,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a6cf596f-0305-4704-8fd0-4fe755ac112a,,,,,e0682937-2655-4c37-be57-621e089a6d54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e0682937-2655-4c37-be57-621e089a6d54,2880,2,00:47:57.969,92,57,14,Dribble,231,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.0,,862cb50c-64e6-49e6-a1bb-140d1ca9f13f,,11542,Javier Guerra Rodríguez,23,Center Forward,80.4,24.7,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a6cf596f-0305-4704-8fd0-4fe755ac112a,2881,2,00:47:57.969,92,57,43,Carry,231,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.863693,,862cb50c-64e6-49e6-a1bb-140d1ca9f13f,,11542,Javier Guerra Rodríguez,23,Center Forward,80.4,24.7,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,e0682937-2655-4c37-be57-621e089a6d54,81.4,32.0,,,f4e9b463-deb2-4417-a42c-6f775891257f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
