id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,ball_receipt,under_pressure,duel,clearance,counterpress,out,off_camera,interception,goalkeeper,shot,dribble,foul_won,foul_committed,ball_recovery,50_50,miscontrol,block,substitution,pass,related_events_1,carry_end_location_0,carry_end_location_1,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,clearance_head,clearance_body_part_id,clearance_body_part_name,clearance_aerial_won,related_events,related_events_2,interception_outcome_id,interception_outcome_name,duel_outcome_id,duel_outcome_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,pass_through_ball,pass_technique_id,pass_technique_name,dribble_outcome_id,dribble_outcome_name,dribble_nutmeg,pass_cross,pass_cut_back,pass_goal_assist,shot_end_location_2,shot_first_time,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate
8eb47038-1be2-41f0-b802-2d4c81a830c3,139,1,00:02:53.897,2,53,23,Goal Keeper,11,360,Rayo Vallecano,4,From Throw In,219,RC Deportivo La Coruña,0.0,,c6382530-c1e7-4ae3-af47-902635a8bd83,27457,Manuel Fernández Muñíz,1,Goalkeeper,25.3,72.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,Clear,40.0,Right Foot,27.0,Keeper Sweeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96cd9ba2-50b9-4915-8d71-810970fa2228,140,1,00:02:57.889,2,57,2,Ball Recovery,11,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,,11298,José Ignacio Martínez García,6,Left Back,41.6,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5d77ec93-c0fc-4e52-9086-0ac0a12cb909,141,1,00:02:57.889,2,57,43,Carry,11,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.405308,,96cd9ba2-50b9-4915-8d71-810970fa2228,11298,José Ignacio Martínez García,6,Left Back,41.6,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bcf4db75-299c-4ea0-9cd3-115844a77963,34.1,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bcf4db75-299c-4ea0-9cd3-115844a77963,142,1,00:02:59.294,2,59,30,Pass,11,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,3.200373,,28dd1dac-0f76-4c4e-a764-f1549b43818b,11298,José Ignacio Martínez García,6,Left Back,34.1,4.0,24255.0,Juan Carlos Martín Corral,35.80014,2.2115042,1.0,Ground Pass,12.7,32.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28dd1dac-0f76-4c4e-a764-f1549b43818b,143,1,00:03:02.494,3,2,42,Ball Receipt*,11,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,bcf4db75-299c-4ea0-9cd3-115844a77963,24255,Juan Carlos Martín Corral,1,Goalkeeper,12.7,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c6e984ca-4642-4cc5-a1ff-d5c4140031c7,144,1,00:03:02.494,3,2,43,Carry,11,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.753779,,28dd1dac-0f76-4c4e-a764-f1549b43818b,24255,Juan Carlos Martín Corral,1,Goalkeeper,12.7,32.7,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,6ae19a44-6f51-4c1b-989a-49ccda7465d2,11.0,31.6,,,,,,,,,,,,b1d43f91-773e-48c7-a90b-80fa213b36a0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ae19a44-6f51-4c1b-989a-49ccda7465d2,145,1,00:03:02.836,3,2,17,Pressure,11,360,Rayo Vallecano,4,From Throw In,219,RC Deportivo La Coruña,0.616316,,b1d43f91-773e-48c7-a90b-80fa213b36a0,6732,Lucas Pérez Martínez,23,Center Forward,106.6,52.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c6e984ca-4642-4cc5-a1ff-d5c4140031c7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b1d43f91-773e-48c7-a90b-80fa213b36a0,146,1,00:03:03.248,3,3,30,Pass,11,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,3.60759,,6ae19a44-6f51-4c1b-989a-49ccda7465d2,24255,Juan Carlos Martín Corral,1,Goalkeeper,11.0,31.6,,,64.21254,-0.22458103,3.0,High Pass,73.6,17.3,40.0,Right Foot,,,,,True,,,,,,,,,,,,,,,,,,b825093f-0a41-41d4-afd5-bf833bc08fe3,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b825093f-0a41-41d4-afd5-bf833bc08fe3,147,1,00:03:06.856,3,6,30,Pass,11,360,Rayo Vallecano,4,From Throw In,219,RC Deportivo La Coruña,1.500493,,697b36ef-89bb-493e-85d3-b1e86e2116df,6869,Alejandro Arribas Garrido,3,Right Center Back,46.5,62.8,,,28.278084,-0.07433089,3.0,High Pass,74.7,60.7,37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,b1d43f91-773e-48c7-a90b-80fa213b36a0,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697b36ef-89bb-493e-85d3-b1e86e2116df,148,1,00:03:08.356,3,8,2,Ball Recovery,11,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,b825093f-0a41-41d4-afd5-bf833bc08fe3,11298,José Ignacio Martínez García,6,Left Back,45.4,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e5fb2ee-d729-46af-adc7-4a5df4f9b9fa,149,1,00:03:08.356,3,8,43,Carry,11,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.506904,,697b36ef-89bb-493e-85d3-b1e86e2116df,11298,José Ignacio Martínez García,6,Left Back,45.4,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc821387-1c6f-4df1-8dc4-96cf412b01c9,45.0,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cc821387-1c6f-4df1-8dc4-96cf412b01c9,150,1,00:03:09.863,3,9,30,Pass,11,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.141967,,80d124b6-4c77-4970-84ec-4c6f0a3b762e,11298,José Ignacio Martínez García,6,Left Back,45.0,20.3,26848.0,Roberto Trashorras Gayoso,6.8014703,-0.72297937,1.0,Ground Pass,50.1,15.8,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,c080e412-1864-4940-90f0-b7ec74b46ec7,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80d124b6-4c77-4970-84ec-4c6f0a3b762e,151,1,00:03:10.005,3,10,42,Ball Receipt*,11,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,cc821387-1c6f-4df1-8dc4-96cf412b01c9,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,52.5,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c080e412-1864-4940-90f0-b7ec74b46ec7,152,1,00:03:10.005,3,10,6,Block,11,360,Rayo Vallecano,4,From Throw In,219,RC Deportivo La Coruña,0.0,,cc821387-1c6f-4df1-8dc4-96cf412b01c9,5724,Fayçal Fajr,17,Right Wing,70.0,64.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d47703a9-f390-40c9-addd-b1f44b545225,153,1,00:03:11.818,3,11,30,Pass,11,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.672841,,73049709-279d-4b53-a9f5-939f803e903b,6914,Roberto Román Triguero,5,Left Center Back,38.8,12.3,6713.0,Diego Javier Llorente Ríos,19.948183,-0.4793414,1.0,Ground Pass,56.5,3.1,40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73049709-279d-4b53-a9f5-939f803e903b,154,1,00:03:13.491,3,13,42,Ball Receipt*,11,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,d47703a9-f390-40c9-addd-b1f44b545225,6713,Diego Javier Llorente Ríos,11,Left Defensive Midfield,56.5,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e058c8bf-66b2-417b-9a28-04858a9f8ed8,155,1,00:03:13.491,3,13,43,Carry,11,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.415161,,73049709-279d-4b53-a9f5-939f803e903b,6713,Diego Javier Llorente Ríos,11,Left Defensive Midfield,56.5,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e2c85c55-47a9-4703-9847-a41291c10431,66.2,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e2c85c55-47a9-4703-9847-a41291c10431,156,1,00:03:14.906,3,14,30,Pass,11,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.857271,,9c023484-479c-490a-a95d-92c69eebae58,6713,Diego Javier Llorente Ríos,11,Left Defensive Midfield,66.2,5.1,7900.0,Tiago Manuel Dias Correia,15.605127,0.025635408,1.0,Ground Pass,81.8,5.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9c023484-479c-490a-a95d-92c69eebae58,157,1,00:03:15.763,3,15,42,Ball Receipt*,11,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,e2c85c55-47a9-4703-9847-a41291c10431,7900,Tiago Manuel Dias Correia,21,Left Wing,81.8,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95d88125-3676-449a-99a2-7850989b400c,158,1,00:03:15.763,3,15,38,Miscontrol,11,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,,7900,Tiago Manuel Dias Correia,21,Left Wing,83.9,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3aa26def-e725-4b99-bc90-0e56c66e16c3,159,1,00:03:16.652,3,16,30,Pass,11,360,Rayo Vallecano,4,From Throw In,219,RC Deportivo La Coruña,2.75178,,adde717e-7064-4d60-9e9b-2270e729ab86,6738,Juan Francisco Moreno Fuertes,2,Right Back,35.3,69.5,6732.0,Lucas Pérez Martínez,14.080128,0.28805545,3.0,High Pass,48.8,73.5,38.0,Left Foot,64.0,Interception,,,,,,,,,,,,,,,,,,,,,e3833dbb-0bc2-4c3d-986b-ffad188d736d,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e3833dbb-0bc2-4c3d-986b-ffad188d736d,160,1,00:03:19.404,3,19,42,Ball Receipt*,11,360,Rayo Vallecano,4,From Throw In,219,RC Deportivo La Coruña,,,3aa26def-e725-4b99-bc90-0e56c66e16c3,6732,Lucas Pérez Martínez,23,Center Forward,52.7,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adde717e-7064-4d60-9e9b-2270e729ab86,161,1,00:03:19.404,3,19,30,Pass,11,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.535598,,3aa26def-e725-4b99-bc90-0e56c66e16c3,6713,Diego Javier Llorente Ríos,11,Left Defensive Midfield,71.3,6.6,,,8.112336,1.0409472,3.0,High Pass,75.4,13.6,37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,883437bf-bf4d-4928-b55d-be0757af171b,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
883437bf-bf4d-4928-b55d-be0757af171b,162,1,00:03:20.939,3,20,30,Pass,11,360,Rayo Vallecano,4,From Throw In,219,RC Deportivo La Coruña,1.409458,,3fb375ad-1589-4f63-b10d-50f3f17fde74,7782,Luis Alberto Romero Alconchel,19,Center Attacking Midfield,44.7,66.5,6732.0,Lucas Pérez Martínez,25.278646,-0.1189576,2.0,Low Pass,69.8,63.5,37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,763c356e-fd05-4c13-8987-0a3c344890e3,,,9.0,Incomplete,,,,,,,,,,adde717e-7064-4d60-9e9b-2270e729ab86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
763c356e-fd05-4c13-8987-0a3c344890e3,163,1,00:03:22.349,3,22,42,Ball Receipt*,11,360,Rayo Vallecano,4,From Throw In,219,RC Deportivo La Coruña,,,883437bf-bf4d-4928-b55d-be0757af171b,6732,Lucas Pérez Martínez,23,Center Forward,74.1,44.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3fb375ad-1589-4f63-b10d-50f3f17fde74,164,1,00:03:22.349,3,22,2,Ball Recovery,11,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,883437bf-bf4d-4928-b55d-be0757af171b,6914,Roberto Román Triguero,5,Left Center Back,50.3,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709f1686-96df-4a98-9cd7-af714cd62d89,165,1,00:03:22.349,3,22,43,Carry,11,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.031967,,22fcc4c2-1d15-43fb-8dde-607c5a92945b,6914,Roberto Román Triguero,5,Left Center Back,50.3,16.6,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,3fb375ad-1589-4f63-b10d-50f3f17fde74,50.8,20.7,,,,,,,,,,,,4f6f7643-c098-40ad-8154-d9e292df3bae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f6f7643-c098-40ad-8154-d9e292df3bae,166,1,00:03:23.096,3,23,17,Pressure,11,360,Rayo Vallecano,4,From Throw In,219,RC Deportivo La Coruña,0.436361,,22fcc4c2-1d15-43fb-8dde-607c5a92945b,6732,Lucas Pérez Martínez,23,Center Forward,70.6,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,709f1686-96df-4a98-9cd7-af714cd62d89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22fcc4c2-1d15-43fb-8dde-607c5a92945b,167,1,00:03:23.381,3,23,30,Pass,11,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.000734,,4f6f7643-c098-40ad-8154-d9e292df3bae,6914,Roberto Román Triguero,5,Left Center Back,50.8,20.7,6852.0,Jozabed Sánchez Ruiz,21.112318,-0.27829966,1.0,Ground Pass,71.1,14.9,40.0,Right Foot,,,,,True,,,,,,,,,,,,,,,,,,cddb376d-1b0d-4cc2-8d5f-0cae0aaa3dfb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cddb376d-1b0d-4cc2-8d5f-0cae0aaa3dfb,168,1,00:03:24.381,3,24,42,Ball Receipt*,11,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,22fcc4c2-1d15-43fb-8dde-607c5a92945b,6852,Jozabed Sánchez Ruiz,19,Center Attacking Midfield,71.1,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e9a50c49-d178-4940-ae00-f1bd163bd76e,169,1,00:03:24.381,3,24,43,Carry,11,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.142971,,85255173-87ba-4ec3-b249-6648f2a62479,6852,Jozabed Sánchez Ruiz,19,Center Attacking Midfield,71.1,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cddb376d-1b0d-4cc2-8d5f-0cae0aaa3dfb,79.6,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85255173-87ba-4ec3-b249-6648f2a62479,170,1,00:03:25.524,3,25,30,Pass,11,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.129145,,39eac088-2c34-4048-bb82-ead8d44191f6,6852,Jozabed Sánchez Ruiz,19,Center Attacking Midfield,79.6,15.5,26685.0,Nicolás Ladislao Fedor Flores,15.893709,0.6019633,1.0,Ground Pass,92.7,24.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,76.0,Pass Offside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39eac088-2c34-4048-bb82-ead8d44191f6,171,1,00:03:26.654,3,26,42,Ball Receipt*,11,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,85255173-87ba-4ec3-b249-6648f2a62479,26685,Nicolás Ladislao Fedor Flores,23,Center Forward,92.7,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eda51372-6194-4161-a3e9-64b1eec094f8,187,1,00:04:03.662,4,3,30,Pass,13,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,2.303788,,5355d5e7-4b80-47b3-913f-ebac38bcfda0,6914,Roberto Román Triguero,5,Left Center Back,54.4,42.5,11298.0,José Ignacio Martínez García,37.502132,-1.0701728,3.0,High Pass,72.4,9.6,40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,fe709f2d-bf2b-43dc-962b-a621cdfaf591,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
