id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,counterpress,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,dribble,duel,foul_committed,off_camera,clearance,shot,foul_won,interception,out,ball_recovery,bad_behaviour,substitution,goalkeeper,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_cross,pass_outcome_id,pass_outcome_name,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,clearance_head,clearance_body_part_id,clearance_body_part_name,related_events,related_events_1,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events_2,pass_switch,dribble_outcome_id,dribble_outcome_name,related_events_3,foul_committed_advantage,foul_won_advantage,interception_outcome_id,interception_outcome_name,pass_aerial_won,duel_type_id,duel_type_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,ball_recovery_recovery_failure,goalkeeper_body_part_id,goalkeeper_body_part_name,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,duel_outcome_id,duel_outcome_name,dribble_nutmeg,dribble_overrun,clearance_left_foot,pass_goal_assist
463ad503-ac64-4cfa-8dd1-d40ff045b044,2056,2,00:10:52.144,55,52,42,Ball Receipt*,119,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,67f1cffe-d0d5-476a-bbb6-95e68831a177,6713,Diego Javier Llorente Ríos,5,Left Center Back,55.6,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d51afe42-cca5-4500-a745-6545051a3989,2057,2,00:10:52.144,55,52,43,Carry,119,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.789452,,463ad503-ac64-4cfa-8dd1-d40ff045b044,6713,Diego Javier Llorente Ríos,5,Left Center Back,55.6,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87546bca-4086-4fa0-b5b5-1a60bd440e09,58.4,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87546bca-4086-4fa0-b5b5-1a60bd440e09,2058,2,00:10:53.933,55,53,30,Pass,119,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.739822,,0575c2ba-2bef-4084-a231-64969ab178a6,6713,Diego Javier Llorente Ríos,5,Left Center Back,58.4,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,24.580072,-1.7218992,1.0,Ground Pass,54.7,20.7,,,,40.0,Right Foot,,,,,,,,,,27144.0,Antonio Amaya Carazo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0575c2ba-2bef-4084-a231-64969ab178a6,2059,2,00:10:55.673,55,55,42,Ball Receipt*,119,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,87546bca-4086-4fa0-b5b5-1a60bd440e09,27144,Antonio Amaya Carazo,3,Right Center Back,54.7,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74d9b0f0-9ffe-4104-84eb-6e2684dd8ea6,2060,2,00:10:55.673,55,55,43,Carry,119,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.826792,,0575c2ba-2bef-4084-a231-64969ab178a6,27144,Antonio Amaya Carazo,3,Right Center Back,54.7,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a30d3962-21f3-4ca8-bb0a-41f1e744d48c,54.6,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a30d3962-21f3-4ca8-bb0a-41f1e744d48c,2061,2,00:10:57.500,55,57,30,Pass,119,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.914246,,a97f3244-6756-4f52-89bc-e75a8f676744,27144,Antonio Amaya Carazo,3,Right Center Back,54.6,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,33.6,1.5707964,1.0,Ground Pass,54.6,57.7,,,,40.0,Right Foot,,,,,,,,,,6713.0,Diego Javier Llorente Ríos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a97f3244-6756-4f52-89bc-e75a8f676744,2062,2,00:10:59.414,55,59,42,Ball Receipt*,119,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,a30d3962-21f3-4ca8-bb0a-41f1e744d48c,6713,Diego Javier Llorente Ríos,5,Left Center Back,54.6,57.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2a51c6ca-b080-48b9-8885-f847c10f009b,2063,2,00:10:59.414,55,59,43,Carry,119,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.825805,,a97f3244-6756-4f52-89bc-e75a8f676744,6713,Diego Javier Llorente Ríos,5,Left Center Back,54.6,57.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c863afd4-9b72-47ba-b849-4a75a91a9be5,55.3,59.9,,,,,ddcb0aeb-7a21-4b6a-8771-567e182c5320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ddcb0aeb-7a21-4b6a-8771-567e182c5320,2064,2,00:11:02.020,56,2,17,Pressure,119,360,Rayo Vallecano,4,From Throw In,213,Sevilla,0.454431,,2a51c6ca-b080-48b9-8885-f847c10f009b,6401,Kevin Gameiro,23,Center Forward,63.1,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c863afd4-9b72-47ba-b849-4a75a91a9be5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c863afd4-9b72-47ba-b849-4a75a91a9be5,2065,2,00:11:02.240,56,2,30,Pass,119,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.266599,,3345f342-afe7-4693-9e55-b888da80360c,6713,Diego Javier Llorente Ríos,5,Left Center Back,55.3,59.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,10.002,0.019997334,1.0,Ground Pass,65.3,60.1,,,,38.0,Left Foot,,,,,,,ddcb0aeb-7a21-4b6a-8771-567e182c5320,,,26848.0,Roberto Trashorras Gayoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3345f342-afe7-4693-9e55-b888da80360c,2066,2,00:11:04.506,56,4,42,Ball Receipt*,119,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,c863afd4-9b72-47ba-b849-4a75a91a9be5,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,65.3,60.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539ffdf7-1456-4dab-95d7-b2857b8e5ffc,2067,2,00:11:04.506,56,4,43,Carry,119,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.238404,,309a48f7-705f-4cea-af7c-eae67c6c637d,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,65.3,60.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3345f342-afe7-4693-9e55-b888da80360c,68.3,65.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309a48f7-705f-4cea-af7c-eae67c6c637d,2068,2,00:11:05.745,56,5,30,Pass,119,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.665478,,d92ed6a4-1306-4020-b199-0a132be12a4a,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,68.3,65.1,,,,,,,,,,,,,,,,,,,,,,,,,,,18.681808,0.62958336,1.0,Ground Pass,83.4,76.1,,,,40.0,Right Foot,,,,,,,,,,11298.0,José Ignacio Martínez García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d92ed6a4-1306-4020-b199-0a132be12a4a,2069,2,00:11:07.410,56,7,42,Ball Receipt*,119,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,309a48f7-705f-4cea-af7c-eae67c6c637d,11298,José Ignacio Martínez García,2,Right Back,83.4,76.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
887135b8-32f3-415d-a940-76dadc626636,2070,2,00:11:07.410,56,7,43,Carry,119,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.226259,,1dec6be6-4f24-4757-8328-75d105cc30ed,11298,José Ignacio Martínez García,2,Right Back,83.4,76.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d92ed6a4-1306-4020-b199-0a132be12a4a,81.5,75.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1dec6be6-4f24-4757-8328-75d105cc30ed,2071,2,00:11:09.636,56,9,30,Pass,119,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.43923,,e7c2f3fc-3e9d-43c9-a2b1-baeecd76b278,11298,José Ignacio Martínez García,2,Right Back,81.5,75.2,,,,,,,,,,,,,,,,,,,,,,,,,,,16.95317,-2.2768633,1.0,Ground Pass,70.5,62.3,,,,38.0,Left Foot,,,,,,,,,,26848.0,Roberto Trashorras Gayoso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e7c2f3fc-3e9d-43c9-a2b1-baeecd76b278,2072,2,00:11:11.076,56,11,42,Ball Receipt*,119,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,1dec6be6-4f24-4757-8328-75d105cc30ed,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,70.5,62.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36c3d94b-5e5c-41fe-b209-835a8c12ccc4,2073,2,00:11:11.076,56,11,43,Carry,119,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.638563,,120d4056-9fea-443d-bae1-ff3ce58add79,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,70.5,62.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e7c2f3fc-3e9d-43c9-a2b1-baeecd76b278,74.5,58.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120d4056-9fea-443d-bae1-ff3ce58add79,2074,2,00:11:12.714,56,12,30,Pass,119,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.665777,,54371228-ed8d-4c6c-a56d-05ff851bd4d5,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,74.5,58.7,,,,,,,,,,,,,,,,,,,,,,,,,,,50.564907,-1.250922,3.0,High Pass,90.4,10.7,,,,40.0,Right Foot,,,,,,,,,,10727.0,Răzvan Dincă Raț,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54371228-ed8d-4c6c-a56d-05ff851bd4d5,2075,2,00:11:15.380,56,15,42,Ball Receipt*,119,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,120d4056-9fea-443d-bae1-ff3ce58add79,10727,Răzvan Dincă Raț,6,Left Back,90.4,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
be16ba76-dbe7-42e9-98d3-90b3063b9570,2076,2,00:11:15.380,56,15,43,Carry,119,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.628341,,54371228-ed8d-4c6c-a56d-05ff851bd4d5,10727,Răzvan Dincă Raț,6,Left Back,90.4,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0f83b8e-4791-4b5b-9bd3-df41c3673c14,94.1,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a0f83b8e-4791-4b5b-9bd3-df41c3673c14,2077,2,00:11:17.008,56,17,30,Pass,119,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.258806,,ab1e3a61-2121-4382-a279-b694d257046b,10727,Răzvan Dincă Raț,6,Left Back,94.1,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,28.45224,1.0237464,2.0,Low Pass,108.9,37.8,True,9.0,Incomplete,38.0,Left Foot,,,,,,,b85407d0-58d7-462a-bd13-fff54a5e3536,,,11542.0,Javier Guerra Rodríguez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b85407d0-58d7-462a-bd13-fff54a5e3536,2078,2,00:11:18.267,56,18,42,Ball Receipt*,119,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,a0f83b8e-4791-4b5b-9bd3-df41c3673c14,11542,Javier Guerra Rodríguez,23,Center Forward,109.8,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab1e3a61-2121-4382-a279-b694d257046b,2079,2,00:11:18.267,56,18,10,Interception,119,360,Rayo Vallecano,4,From Throw In,213,Sevilla,0.0,,a0f83b8e-4791-4b5b-9bd3-df41c3673c14,5737,Steven N''Kemboanza Mike Christopher Nzonzi,9,Right Defensive Midfield,11.2,42.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77420edc-98ec-4dd2-97da-3ef87e9e4371,2080,2,00:11:18.267,56,18,43,Carry,119,360,Rayo Vallecano,4,From Throw In,213,Sevilla,3.144625,,9fb5adda-4967-4a27-80b0-de6ba64c4bac,5737,Steven N''Kemboanza Mike Christopher Nzonzi,9,Right Defensive Midfield,11.2,42.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ab1e3a61-2121-4382-a279-b694d257046b,4.3,64.5,,,,,b279cdfe-b8d9-4f4e-819a-5d9517b8d1df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9fb5adda-4967-4a27-80b0-de6ba64c4bac,2081,2,00:11:21.342,56,21,17,Pressure,119,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.2683,,77420edc-98ec-4dd2-97da-3ef87e9e4371,11542,Javier Guerra Rodríguez,23,Center Forward,113.8,17.5,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b279cdfe-b8d9-4f4e-819a-5d9517b8d1df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b279cdfe-b8d9-4f4e-819a-5d9517b8d1df,2082,2,00:11:21.412,56,21,30,Pass,119,360,Rayo Vallecano,4,From Throw In,213,Sevilla,2.571497,,9fb5adda-4967-4a27-80b0-de6ba64c4bac,5737,Steven N''Kemboanza Mike Christopher Nzonzi,9,Right Defensive Midfield,4.3,64.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,38.39818,-0.26077014,3.0,High Pass,41.4,54.6,,,,40.0,Right Foot,,,,,,,c8a0c30e-603a-4ef5-9abf-9232537742ed,,,3497.0,Vicente Iborra De La Fuente,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c8a0c30e-603a-4ef5-9abf-9232537742ed,2083,2,00:11:23.983,56,23,42,Ball Receipt*,119,360,Rayo Vallecano,4,From Throw In,213,Sevilla,,,b279cdfe-b8d9-4f4e-819a-5d9517b8d1df,3497,Vicente Iborra De La Fuente,19,Center Attacking Midfield,41.4,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302efcfe-5f6c-4ffd-b9a7-28829806fb11,2084,2,00:11:23.983,56,23,30,Pass,119,360,Rayo Vallecano,4,From Throw In,213,Sevilla,1.88779,,39f08ef6-5656-4c0a-98eb-78779653bf42,3497,Vicente Iborra De La Fuente,19,Center Attacking Midfield,41.7,54.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,19.474342,-0.83988965,3.0,High Pass,54.7,39.8,,9.0,Incomplete,,,,,,,,,8c9153c2-64ba-441a-ac3c-e37cd645941d,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39f08ef6-5656-4c0a-98eb-78779653bf42,2085,2,00:11:23.983,56,23,4,Duel,119,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,302efcfe-5f6c-4ffd-b9a7-28829806fb11,27144,Antonio Amaya Carazo,3,Right Center Back,78.4,25.8,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
