id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,under_pressure,carry,ball_receipt,duel,clearance,out,shot,goalkeeper,counterpress,interception,foul_won,dribble,ball_recovery,miscontrol,foul_committed,substitution,pass,related_events,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,pass_outcome_id,pass_outcome_name,duel_type_id,duel_type_name,clearance_aerial_won,clearance_head,clearance_body_part_id,clearance_body_part_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_right_foot,pass_outswinging,pass_technique_id,pass_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_aerial_won,interception_outcome_id,interception_outcome_name,related_events_3,clearance_left_foot,pass_switch,pass_cross,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name
6bdb36b9-27bf-4837-a5df-cddcb7923b6e,73,1,00:01:35.993,1,35,42,Ball Receipt*,7,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,1c0dfe62-862c-42fc-94a5-2e072b6da620,,26685,Nicolás Ladislao Fedor Flores,23,Center Forward,111.9,65.5,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,dba144db-42df-4b56-aa4a-6bc7a6cba311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2960411d-55c2-411b-8dc8-5f6cfd711dab,74,1,00:01:35.993,1,35,43,Carry,7,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.04688,,6bdb36b9-27bf-4837-a5df-cddcb7923b6e,,26685,Nicolás Ladislao Fedor Flores,23,Center Forward,111.9,65.5,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,91dc0b80-beca-4317-8878-2893eed2fc50,dba144db-42df-4b56-aa4a-6bc7a6cba311,112.3,65.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91dc0b80-beca-4317-8878-2893eed2fc50,75,1,00:01:37.040,1,37,30,Pass,7,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.110101,,bedbe6b6-da9c-4117-bf24-013a2bac7626,,26685,Nicolás Ladislao Fedor Flores,23,Center Forward,112.3,65.8,11539.0,Adrián Embarba Blázquez,6.0827627,2.379446,1.0,Ground Pass,107.9,70.0,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bedbe6b6-da9c-4117-bf24-013a2bac7626,76,1,00:01:38.150,1,38,42,Ball Receipt*,7,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,91dc0b80-beca-4317-8878-2893eed2fc50,,11539,Adrián Embarba Blázquez,17,Right Wing,107.9,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729e4615-5294-40c0-96f6-7c3454df7c80,77,1,00:01:38.150,1,38,43,Carry,7,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.969124,,03ceeded-c851-4e8e-840e-07d5630ea4b8,,11539,Adrián Embarba Blázquez,17,Right Wing,107.9,70.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,bedbe6b6-da9c-4117-bf24-013a2bac7626,f715fa5e-c63d-434d-a612-a8a316595fb5,113.7,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03ceeded-c851-4e8e-840e-07d5630ea4b8,78,1,00:01:38.864,1,38,17,Pressure,7,360,Rayo Vallecano,4,From Throw In,210,Real Sociedad,1.128803,,729e4615-5294-40c0-96f6-7c3454df7c80,,6674,Alberto De La Bella Madureño,6,Left Back,13.7,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f715fa5e-c63d-434d-a612-a8a316595fb5,79,1,00:01:40.119,1,40,30,Pass,7,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.076525,,a4fae1d8-7fb5-4e64-9611-970e5a71d303,,11539,Adrián Embarba Blázquez,17,Right Wing,113.7,70.0,,,4.0792155,-1.3734008,2.0,Low Pass,114.5,66.0,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a4fae1d8-7fb5-4e64-9611-970e5a71d303,80,1,00:01:40.196,1,40,6,Block,7,360,Rayo Vallecano,4,From Throw In,210,Real Sociedad,0.0,,f715fa5e-c63d-434d-a612-a8a316595fb5,,6674,Alberto De La Bella Madureño,6,Left Back,5.6,14.1,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e422acc6-9e26-44f9-a05c-3b97d409b56a,81,1,00:02:07.996,2,7,30,Pass,8,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,1.281449,,f8bbeb95-8a9e-45ee-b148-1601cd7b4df6,,26848,Roberto Trashorras Gayoso,10,Center Defensive Midfield,120.0,80.0,,,34.532448,-1.8494937,3.0,High Pass,110.5,46.8,61.0,Corner,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,True,105.0,Outswinging,,,,,,,,,,,,,,,,,,,,,
f8bbeb95-8a9e-45ee-b148-1601cd7b4df6,82,1,00:02:09.277,2,9,9,Clearance,8,360,Rayo Vallecano,2,From Corner,210,Real Sociedad,0.0,,e422acc6-9e26-44f9-a05c-3b97d409b56a,,6770,Esteban Félix Granero Molina,11,Left Defensive Midfield,9.6,33.3,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,True,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,
de21b526-7e4f-4a54-8011-8794ffddbde0,83,1,00:02:12.415,2,12,30,Pass,8,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,3.420628,,da1d58bf-424d-4ae8-8114-208ff44806c0,,7900,Tiago Manuel Dias Correia,21,Left Wing,82.5,28.9,,,32.798325,0.43091714,3.0,High Pass,112.3,42.6,66.0,Recovery,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
af35ba62-6521-421d-a0c2-5ea595d6b2f9,90,1,00:02:23.405,2,23,23,Goal Keeper,10,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,5e1a9b95-46ac-4fc3-9d06-9c42909e4c3d,,24255,Juan Carlos Martín Corral,1,Goalkeeper,3.1,43.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,Both Hands,44.0,Set,46.0,Standing,33.0,Shot Saved,15.0,Success,,,,,,,,,,,
0702e968-f79f-48ca-a10a-6df61d7d357f,91,1,00:02:36.638,2,36,30,Pass,11,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,1.447516,,b991b66d-0b1c-46d0-9ecf-713b11285aea,True,24255,Juan Carlos Martín Corral,1,Goalkeeper,8.3,31.4,6914.0,Roberto Román Triguero,41.499035,-0.7052285,1.0,Ground Pass,39.9,4.5,,,69.0,Keeper Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b991b66d-0b1c-46d0-9ecf-713b11285aea,92,1,00:02:38.086,2,38,42,Ball Receipt*,11,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,,,0702e968-f79f-48ca-a10a-6df61d7d357f,,6914,Roberto Román Triguero,6,Left Back,39.9,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6661397d-577d-4e9b-a8b1-0ffd1b1b40be,93,1,00:02:38.149,2,38,30,Pass,12,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.828242,,5996fbc5-c802-4c6b-98dc-1d4880101308,True,6914,Roberto Román Triguero,6,Left Back,38.6,5.4,18404.0,José Ángel Crespo Rincón,19.022356,2.9885437,1.0,Ground Pass,19.8,8.3,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5996fbc5-c802-4c6b-98dc-1d4880101308,94,1,00:02:39.977,2,39,42,Ball Receipt*,12,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,6661397d-577d-4e9b-a8b1-0ffd1b1b40be,,18404,José Ángel Crespo Rincón,5,Left Center Back,19.8,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d2393d61-4ed9-4b0f-8021-65fbfd0a93c5,95,1,00:02:46.375,2,46,17,Pressure,12,360,Rayo Vallecano,1,Regular Play,210,Real Sociedad,0.631182,,775bada0-0500-42e4-8313-00c601a069fe,,6690,Xabier Prieto Argarate,17,Right Wing,75.6,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
775bada0-0500-42e4-8313-00c601a069fe,96,1,00:02:46.939,2,46,30,Pass,13,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.640739,,353c34c0-a50c-48c2-a369-d7e7ca730788,,18404,José Ángel Crespo Rincón,5,Left Center Back,46.4,13.7,26685.0,Nicolás Ladislao Fedor Flores,28.712715,0.20695812,3.0,High Pass,74.5,19.6,,,38.0,Left Foot,True,,,,,,,,,,,,,,,,,,d2393d61-4ed9-4b0f-8021-65fbfd0a93c5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353c34c0-a50c-48c2-a369-d7e7ca730788,97,1,00:02:49.580,2,49,42,Ball Receipt*,13,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,775bada0-0500-42e4-8313-00c601a069fe,,26685,Nicolás Ladislao Fedor Flores,23,Center Forward,74.5,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fe5aedc6-f54b-41dd-81f7-0292dfb4955a,98,1,00:02:49.580,2,49,4,Duel,13,360,Rayo Vallecano,1,Regular Play,210,Real Sociedad,0.0,,1c22b5f8-ba80-40d2-a245-41692289be5f,,16622,Mikel González de Martín Martínez,3,Right Center Back,44.4,60.0,,,,,,,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1c22b5f8-ba80-40d2-a245-41692289be5f,99,1,00:02:49.580,2,49,30,Pass,14,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.969675,,fe5aedc6-f54b-41dd-81f7-0292dfb4955a,,26685,Nicolás Ladislao Fedor Flores,23,Center Forward,75.7,20.1,,,20.880613,-1.8622531,3.0,High Pass,69.7,0.1,,,,,True,,,,,,,,,,,,,,,,,,,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
d3c953b5-fe41-4a56-bcce-550f7bd4ef44,105,1,00:03:06.005,3,6,30,Pass,16,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.974967,,6c6e4f0b-d091-42b8-aac0-77e6ed06baa2,,6713,Diego Javier Llorente Ríos,3,Right Center Back,37.8,20.8,18404.0,José Ángel Crespo Rincón,10.182829,-2.2378688,2.0,Low Pass,31.5,12.8,66.0,Recovery,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6c6e4f0b-d091-42b8-aac0-77e6ed06baa2,106,1,00:03:06.980,3,6,42,Ball Receipt*,16,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,d3c953b5-fe41-4a56-bcce-550f7bd4ef44,,18404,José Ángel Crespo Rincón,5,Left Center Back,31.5,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26d25361-a866-449b-82f2-194ebc1376f3,107,1,00:03:06.980,3,6,30,Pass,16,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.48274,,9eb36d4e-ce86-4b07-82e3-36a32a272269,,18404,José Ángel Crespo Rincón,5,Left Center Back,32.9,11.3,,,15.938946,0.51136416,3.0,High Pass,46.8,19.1,,,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9eb36d4e-ce86-4b07-82e3-36a32a272269,108,1,00:03:08.462,3,8,30,Pass,16,360,Rayo Vallecano,1,Regular Play,210,Real Sociedad,1.114005,,26d25361-a866-449b-82f2-194ebc1376f3,,6770,Esteban Félix Granero Molina,11,Left Defensive Midfield,73.3,61.0,,,11.600431,-0.008620476,3.0,High Pass,84.9,60.9,66.0,Recovery,,,True,,,,,,,,,,,,,,,,,,47714090-9b04-4ca6-917b-0fdf05faea2b,71c03fa3-5ead-497e-932b-8a49fd44699e,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,
71c03fa3-5ead-497e-932b-8a49fd44699e,109,1,00:03:08.462,3,8,4,Duel,16,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,9eb36d4e-ce86-4b07-82e3-36a32a272269,,6852,Jozabed Sánchez Ruiz,13,Right Center Midfield,46.8,19.1,,,,,,,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47714090-9b04-4ca6-917b-0fdf05faea2b,110,1,00:03:09.576,3,9,30,Pass,16,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.852866,,41ee5dc0-bb70-4f7d-b64a-895a4af5c7bd,,6713,Diego Javier Llorente Ríos,3,Right Center Back,35.2,19.2,6914.0,Roberto Román Triguero,6.5604877,-0.9151007,2.0,Low Pass,39.2,14.0,66.0,Recovery,37.0,Head,,,,,,,,,,,,,,,,,,,9eb36d4e-ce86-4b07-82e3-36a32a272269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41ee5dc0-bb70-4f7d-b64a-895a4af5c7bd,111,1,00:03:10.429,3,10,42,Ball Receipt*,16,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,47714090-9b04-4ca6-917b-0fdf05faea2b,,6914,Roberto Román Triguero,6,Left Back,39.2,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13a93715-65b5-4df3-9ce0-93a378098b40,112,1,00:03:10.429,3,10,30,Pass,16,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.349707,,7669b909-5290-4752-b82e-12815a6b73c3,,6914,Roberto Román Triguero,6,Left Back,39.3,12.3,26685.0,Nicolás Ladislao Fedor Flores,18.748066,0.24239135,3.0,High Pass,57.5,16.8,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7669b909-5290-4752-b82e-12815a6b73c3,113,1,00:03:11.779,3,11,42,Ball Receipt*,16,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,13a93715-65b5-4df3-9ce0-93a378098b40,,26685,Nicolás Ladislao Fedor Flores,23,Center Forward,57.5,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a285fd90-11a8-4766-9ec5-1a38efc4b8eb,114,1,00:03:11.779,3,11,30,Pass,16,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.729785,,7b17200b-bc9f-48c3-8aa0-6f181c96a4db,,26685,Nicolás Ladislao Fedor Flores,23,Center Forward,58.1,15.8,6852.0,Jozabed Sánchez Ruiz,7.2449985,-2.789284,1.0,Ground Pass,51.3,13.3,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7b17200b-bc9f-48c3-8aa0-6f181c96a4db,115,1,00:03:12.509,3,12,42,Ball Receipt*,16,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,a285fd90-11a8-4766-9ec5-1a38efc4b8eb,,6852,Jozabed Sánchez Ruiz,13,Right Center Midfield,51.3,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374d0b08-b15c-431b-b5e2-9b5cdfeb81d0,116,1,00:03:12.509,3,12,43,Carry,16,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.581985,,47ab494c-c0b6-48bf-ad0f-5547f719f8c9,,6852,Jozabed Sánchez Ruiz,13,Right Center Midfield,51.3,13.3,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,7b17200b-bc9f-48c3-8aa0-6f181c96a4db,df3d7086-8d2a-473a-9c5d-b773bddb967a,62.2,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47ab494c-c0b6-48bf-ad0f-5547f719f8c9,117,1,00:03:13.382,3,13,17,Pressure,16,360,Rayo Vallecano,1,Regular Play,210,Real Sociedad,0.744629,,374d0b08-b15c-431b-b5e2-9b5cdfeb81d0,,6770,Esteban Félix Granero Molina,11,Left Defensive Midfield,69.3,64.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,df3d7086-8d2a-473a-9c5d-b773bddb967a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
df3d7086-8d2a-473a-9c5d-b773bddb967a,118,1,00:03:14.091,3,14,30,Pass,16,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.842777,,47ab494c-c0b6-48bf-ad0f-5547f719f8c9,,6852,Jozabed Sánchez Ruiz,13,Right Center Midfield,62.2,8.7,7900.0,Tiago Manuel Dias Correia,13.036103,-0.28778306,1.0,Ground Pass,74.7,5.0,,,40.0,Right Foot,True,,,,,,,,,,,,,,,,,,51f0eb8d-2eed-42e8-9e01-c2c51bd1e380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51f0eb8d-2eed-42e8-9e01-c2c51bd1e380,119,1,00:03:14.933,3,14,42,Ball Receipt*,16,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,df3d7086-8d2a-473a-9c5d-b773bddb967a,,7900,Tiago Manuel Dias Correia,21,Left Wing,74.7,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a4edcc0-1ab7-4cb5-bb50-c1d0f0641618,120,1,00:03:14.933,3,14,43,Carry,16,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.09783,,182c05db-02e8-4b4c-89cb-b2cd4071bb14,,7900,Tiago Manuel Dias Correia,21,Left Wing,74.7,5.0,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,51f0eb8d-2eed-42e8-9e01-c2c51bd1e380,6fcc82d0-63c7-440c-954e-d9d22d8c5252,75.5,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6fcc82d0-63c7-440c-954e-d9d22d8c5252,121,1,00:03:15.585,3,15,17,Pressure,16,360,Rayo Vallecano,1,Regular Play,210,Real Sociedad,0.519635,,182c05db-02e8-4b4c-89cb-b2cd4071bb14,,6685,Mikel Oyarzabal Ugarte,19,Center Attacking Midfield,43.5,74.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5a4edcc0-1ab7-4cb5-bb50-c1d0f0641618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182c05db-02e8-4b4c-89cb-b2cd4071bb14,122,1,00:03:16.031,3,16,30,Pass,16,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.066223,,6d49e764-f6b5-4522-a519-0a4b24ee8aee,,7900,Tiago Manuel Dias Correia,21,Left Wing,75.5,5.2,26685.0,Nicolás Ladislao Fedor Flores,5.0089917,1.6307244,1.0,Ground Pass,75.2,10.2,,,40.0,Right Foot,True,,,,,,,,,,,,,,,,,,6fcc82d0-63c7-440c-954e-d9d22d8c5252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
790b5747-a0ca-4cde-b94b-e633024e11ef,123,1,00:03:16.458,3,16,17,Pressure,16,360,Rayo Vallecano,1,Regular Play,210,Real Sociedad,0.354013,,,,6671,Asier Illarramendi Andonegi,9,Right Defensive Midfield,44.9,68.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6d49e764-f6b5-4522-a519-0a4b24ee8aee,124,1,00:03:17.097,3,17,42,Ball Receipt*,16,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,182c05db-02e8-4b4c-89cb-b2cd4071bb14,,26685,Nicolás Ladislao Fedor Flores,23,Center Forward,75.2,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f6fa4ba9-b815-4413-8fba-d5288bd172a4,125,1,00:03:17.097,3,17,30,Pass,16,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.80098,,288fd872-3361-4871-8bfe-4f86e88e57d7,,26685,Nicolás Ladislao Fedor Flores,23,Center Forward,75.5,11.8,7900.0,Tiago Manuel Dias Correia,30.523598,-0.039323978,1.0,Ground Pass,106.0,10.6,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,d9213bcf-906b-4bee-bede-28688ef208a9,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d9213bcf-906b-4bee-bede-28688ef208a9,126,1,00:03:19.898,3,19,42,Ball Receipt*,16,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,f6fa4ba9-b815-4413-8fba-d5288bd172a4,,7900,Tiago Manuel Dias Correia,21,Left Wing,92.9,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,
288fd872-3361-4871-8bfe-4f86e88e57d7,127,1,00:03:19.898,3,19,10,Interception,16,360,Rayo Vallecano,1,Regular Play,210,Real Sociedad,0.0,,f6fa4ba9-b815-4413-8fba-d5288bd172a4,,16622,Mikel González de Martín Martínez,3,Right Center Back,14.1,69.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,Lost Out,,,,,,,,
6e7c46fe-5a15-406c-a414-fc1e51ed835b,128,1,00:03:34.850,3,34,30,Pass,17,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.629488,,3d249f87-268a-4c59-a078-1de129b7fd22,,6914,Roberto Román Triguero,6,Left Back,89.8,0.1,4711.0,Pablo Hernández Domínguez,20.017242,0.8101281,2.0,Low Pass,103.6,14.6,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3c5a8b8f-b8ee-434f-88bf-94ad725d6ee1,129,1,00:03:35.752,3,35,17,Pressure,17,360,Rayo Vallecano,4,From Throw In,210,Real Sociedad,1.641186,,3d249f87-268a-4c59-a078-1de129b7fd22,,16622,Mikel González de Martín Martínez,3,Right Center Back,15.3,64.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834a6948-b725-4660-a958-0a8714280701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3d249f87-268a-4c59-a078-1de129b7fd22,130,1,00:03:36.479,3,36,42,Ball Receipt*,17,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,3c5a8b8f-b8ee-434f-88bf-94ad725d6ee1,,4711,Pablo Hernández Domínguez,15,Left Center Midfield,103.6,14.6,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,6e7c46fe-5a15-406c-a414-fc1e51ed835b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834a6948-b725-4660-a958-0a8714280701,131,1,00:03:36.479,3,36,43,Carry,17,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.264702,,33001b28-f133-47f1-9f9a-356cd275addd,,4711,Pablo Hernández Domínguez,15,Left Center Midfield,103.6,14.6,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,3c5a8b8f-b8ee-434f-88bf-94ad725d6ee1,3d249f87-268a-4c59-a078-1de129b7fd22,103.8,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33001b28-f133-47f1-9f9a-356cd275addd,132,1,00:03:37.744,3,37,30,Pass,17,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.121515,,d35d6fdc-2e5e-46c0-b0ab-c29eea149553,,4711,Pablo Hernández Domínguez,15,Left Center Midfield,103.8,13.5,6914.0,Roberto Román Triguero,11.253888,-0.39205703,3.0,High Pass,114.2,9.2,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,76.0,Pass Offside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d35d6fdc-2e5e-46c0-b0ab-c29eea149553,133,1,00:03:38.865,3,38,42,Ball Receipt*,17,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,33001b28-f133-47f1-9f9a-356cd275addd,,6914,Roberto Román Triguero,6,Left Back,114.2,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,
71eb9528-c8e8-40ca-b000-741fe424e3ed,137,1,00:04:23.369,4,23,30,Pass,19,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,2.299792,,d8d88b83-cb52-4b17-8cf4-178fe159f1af,,24255,Juan Carlos Martín Corral,1,Goalkeeper,6.0,44.0,24138.0,Joaquín José Marín Ruiz,26.036322,1.4359605,1.0,Ground Pass,9.5,69.8,63.0,Goal Kick,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d8d88b83-cb52-4b17-8cf4-178fe159f1af,138,1,00:04:25.669,4,25,42,Ball Receipt*,19,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,71eb9528-c8e8-40ca-b000-741fe424e3ed,,24138,Joaquín José Marín Ruiz,2,Right Back,9.5,69.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
