id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass,under_pressure,carry,duel,out,counterpress,ball_receipt,clearance,shot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,foul_committed,foul_won,dribble,ball_recovery,interception,block,substitution,miscontrol,bad_behaviour,related_events_1,related_events_2,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_aerial_won,pass_type_id,pass_type_name,goalkeeper,carry_end_location_0,carry_end_location_1,related_events,pass_body_part_id,pass_body_part_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,related_events_3,goalkeeper_body_part_id,goalkeeper_body_part_name,dribble_outcome_id,dribble_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,pass_switch,location,pass_cross,clearance_aerial_won,clearance_head,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_technique_id,pass_technique_name,pass_inswinging,shot_first_time,goalkeeper_end_location_0,goalkeeper_end_location_1,pass_outswinging,pass_cut_back,foul_won_defensive,block_offensive,dribble_overrun,player,position,dribble_nutmeg,related_events_4,foul_committed_advantage,foul_won_advantage,block_save_block
48beddb8-ce09-43e0-b08b-246c9cf19ff5,1396,1,00:37:07.361,37,7,30,Pass,94,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.747424,,93c8a4a7-71cc-4867-b1a4-4839df15a806,,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,59.1,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4711.0,Pablo Hernández Domínguez,16.09006,-1.4649434,1.0,Ground Pass,60.8,10.9,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93c8a4a7-71cc-4867-b1a4-4839df15a806,1397,1,00:37:08.109,37,8,42,Ball Receipt*,94,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,48beddb8-ce09-43e0-b08b-246c9cf19ff5,,4711.0,Pablo Hernández Domínguez,21.0,Left Wing,60.8,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8292da5b-607a-433e-a408-b36237a32158,1398,1,00:37:08.109,37,8,43,Carry,94,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.516256,,63d68db3-7741-4576-8260-360997ef57da,,4711.0,Pablo Hernández Domínguez,21.0,Left Wing,60.8,10.9,,True,,,,,,,,,,,,,,,,,,,,,,,,,7b433d5c-db0f-4980-bcec-00adb7d12e5f,93c8a4a7-71cc-4867-b1a4-4839df15a806,,,,,,,,,,,,,61.9,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7b433d5c-db0f-4980-bcec-00adb7d12e5f,1399,1,00:37:08.173,37,8,17,Pressure,94,360,Rayo Vallecano,1,Regular Play,207,Valencia,0.7078,,63d68db3-7741-4576-8260-360997ef57da,,10802.0,André Filipe Tavares Gomes,15.0,Left Center Midfield,61.0,63.5,,,,,,,,,,,,,,,,,,,,,,,,,,,8292da5b-607a-433e-a408-b36237a32158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63d68db3-7741-4576-8260-360997ef57da,1400,1,00:37:08.625,37,8,30,Pass,94,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.55301,,3fdfde96-4169-4d92-8597-ee6c56147114,,4711.0,Pablo Hernández Domínguez,21.0,Left Wing,61.9,12.1,,True,,,,,,,,,,,,,,,,,,,,,,,,,7b433d5c-db0f-4980-bcec-00adb7d12e5f,,26685.0,Nicolás Ladislao Fedor Flores,37.052666,-0.13808028,1.0,Ground Pass,98.6,7.0,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3fdfde96-4169-4d92-8597-ee6c56147114,1401,1,00:37:11.178,37,11,42,Ball Receipt*,94,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,63d68db3-7741-4576-8260-360997ef57da,,26685.0,Nicolás Ladislao Fedor Flores,23.0,Center Forward,98.6,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e3ef55e9-1237-4dbb-abd9-32a6dfeb671d,1402,1,00:37:11.178,37,11,43,Carry,94,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.578285,,3fdfde96-4169-4d92-8597-ee6c56147114,,26685.0,Nicolás Ladislao Fedor Flores,23.0,Center Forward,98.6,7.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,74ba7100-4b58-49eb-966d-c8a2b2220cc9,eef6290f-946d-43bb-a63e-33ab542631f1,,,,,,,,,,,,,99.9,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74ba7100-4b58-49eb-966d-c8a2b2220cc9,1403,1,00:37:11.683,37,11,17,Pressure,94,360,Rayo Vallecano,1,Regular Play,207,Valencia,1.07336,,e3ef55e9-1237-4dbb-abd9-32a6dfeb671d,,3638.0,Shkodran Mustafi,3.0,Right Center Back,20.4,69.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eef6290f-946d-43bb-a63e-33ab542631f1,1404,1,00:37:12.756,37,12,14,Dribble,94,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,1a88ecad-097c-4256-8ece-5a7cd5a516f1,,26685.0,Nicolás Ladislao Fedor Flores,23.0,Center Forward,99.9,15.1,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1a88ecad-097c-4256-8ece-5a7cd5a516f1,1405,1,00:37:12.756,37,12,4,Duel,94,360,Rayo Vallecano,1,Regular Play,207,Valencia,0.0,,eef6290f-946d-43bb-a63e-33ab542631f1,,3638.0,Shkodran Mustafi,3.0,Right Center Back,20.2,65.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,Success In Play,11.0,Tackle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90bbb5fe-aad8-4727-8278-f7d2de1ddd3b,1406,1,00:37:13.651,37,13,17,Pressure,94,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.455295,,172d8832-3e42-4273-b3d9-7bef42cd9ea3,,26685.0,Nicolás Ladislao Fedor Flores,23.0,Center Forward,101.0,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,5bb56025-fa16-4b0b-bb1d-9e5e730d3db8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5bb56025-fa16-4b0b-bb1d-9e5e730d3db8,1407,1,00:37:14.010,37,14,9,Clearance,94,360,Rayo Vallecano,1,Regular Play,207,Valencia,0.0,,90bbb5fe-aad8-4727-8278-f7d2de1ddd3b,,6663.0,Antonio Barragán Fernández,2.0,Right Back,19.1,69.7,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d4340b4c-f513-4b3c-a9ad-a44d0dde0ca2,1408,1,00:37:14.084,37,14,22,Foul Committed,94,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,172d8832-3e42-4273-b3d9-7bef42cd9ea3,,26685.0,Nicolás Ladislao Fedor Flores,23.0,Center Forward,101.0,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172d8832-3e42-4273-b3d9-7bef42cd9ea3,1409,1,00:37:14.084,37,14,21,Foul Won,94,360,Rayo Vallecano,1,Regular Play,207,Valencia,0.0,,90bbb5fe-aad8-4727-8278-f7d2de1ddd3b,,6663.0,Antonio Barragán Fernández,2.0,Right Back,19.1,69.7,,True,,,,,,,,,,,,,,,,,,,,,,,,,d4340b4c-f513-4b3c-a9ad-a44d0dde0ca2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,
94d8eb33-a6e3-43b8-911d-ff91c1abbbb1,1416,1,00:37:52.909,37,52,2,Ball Recovery,96,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,386f41d4-dfcf-44db-b1be-93d6d0c0dac8,,24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,7.1,17.7,,True,,,,,,,,,,,,,,,,,,,,,,,,,d8e3558d-be7e-4cd8-a46b-3dfd9c2dac79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a5d6149d-76ac-49ee-ab34-67b6da7b148e,1417,1,00:38:04.631,38,4,30,Pass,96,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.28,,8b80cb50-1a44-460e-8e26-8b14f721f18b,True,24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,15.2,29.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26222.0,José Eduardo Rosa Vale de Castro,31.945265,1.5175551,1.0,Ground Pass,16.9,61.6,,,,,,,,69.0,Keeper Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8b80cb50-1a44-460e-8e26-8b14f721f18b,1418,1,00:38:05.911,38,5,42,Ball Receipt*,96,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,a5d6149d-76ac-49ee-ab34-67b6da7b148e,,26222.0,José Eduardo Rosa Vale de Castro,3.0,Right Center Back,16.9,61.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06be0a00-eac6-4ba7-85c1-e29e8ede5ddf,1419,1,00:38:05.911,38,5,30,Pass,96,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.8,,8ab87bd5-edef-4f6f-84d6-c5583c864c87,True,26222.0,José Eduardo Rosa Vale de Castro,3.0,Right Center Back,16.9,61.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26848.0,Roberto Trashorras Gayoso,6.8767724,-0.8574382,1.0,Ground Pass,21.4,56.4,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8ab87bd5-edef-4f6f-84d6-c5583c864c87,1420,1,00:38:06.711,38,6,42,Ball Receipt*,96,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,06be0a00-eac6-4ba7-85c1-e29e8ede5ddf,,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,21.4,56.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b1a464f2-8edc-4945-b95e-0d2fdafc7c95,1421,1,00:38:08.334,38,8,30,Pass,96,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.994356,,a13c9072-6cd6-4b96-bfd9-116c062a0360,,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,26.6,61.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26222.0,José Eduardo Rosa Vale de Castro,10.944405,1.3590648,1.0,Ground Pass,28.9,72.3,,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a13c9072-6cd6-4b96-bfd9-116c062a0360,1422,1,00:38:09.328,38,9,42,Ball Receipt*,96,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,b1a464f2-8edc-4945-b95e-0d2fdafc7c95,,26222.0,José Eduardo Rosa Vale de Castro,3.0,Right Center Back,28.9,72.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09d6b78f-f518-4deb-addf-739c65d704fc,1423,1,00:38:09.328,38,9,43,Carry,96,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.32413802,,a13c9072-6cd6-4b96-bfd9-116c062a0360,,26222.0,José Eduardo Rosa Vale de Castro,3.0,Right Center Back,28.9,72.3,,,,,,,,,,,,,,,,,,,,,,,,,,,d4917e56-232c-41bc-aa9e-d932481bcf8c,,,,,,,,,,,,,,30.0,74.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d4917e56-232c-41bc-aa9e-d932481bcf8c,1424,1,00:38:09.652,38,9,30,Pass,96,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.130326,,5cbc4168-b67e-4caa-ab77-dee0a35d7271,,26222.0,José Eduardo Rosa Vale de Castro,3.0,Right Center Back,30.0,74.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4711.0,Pablo Hernández Domínguez,19.681463,-0.6556956,1.0,Ground Pass,45.6,62.6,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5cbc4168-b67e-4caa-ab77-dee0a35d7271,1425,1,00:38:10.783,38,10,42,Ball Receipt*,96,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,d4917e56-232c-41bc-aa9e-d932481bcf8c,,4711.0,Pablo Hernández Domínguez,21.0,Left Wing,45.6,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e7901d81-c0aa-480b-bc9a-dfeaa96675ea,1426,1,00:38:10.783,38,10,43,Carry,96,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.286365,,0957eff0-d1eb-4228-b007-10de38e08517,,4711.0,Pablo Hernández Domínguez,21.0,Left Wing,45.6,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,5cbc4168-b67e-4caa-ab77-dee0a35d7271,,,,,,,,,,,,,,45.6,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0957eff0-d1eb-4228-b007-10de38e08517,1427,1,00:38:11.069,38,11,30,Pass,96,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.439313,,af2d3e49-75f0-4f72-8241-375139b17226,,4711.0,Pablo Hernández Domínguez,21.0,Left Wing,45.6,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,c048b4d3-4094-4520-97fd-8f4137a37139,,24138.0,Joaquín José Marín Ruiz,14.105673,1.3998202,1.0,Ground Pass,48.0,76.5,,,,,,,,40.0,Right Foot,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
af2d3e49-75f0-4f72-8241-375139b17226,1428,1,00:38:12.508,38,12,42,Ball Receipt*,96,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,0957eff0-d1eb-4228-b007-10de38e08517,,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,47.1,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baad7a18-d578-4812-9c4e-ac3d21d2411d,1499,1,00:40:21.718,40,21,30,Pass,100,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,3.143984,,0f7864d3-88bc-4d57-bec7-3feb76d74163,,24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,16.3,56.2,,,,,,,,,,,,,,,,,,,,,,,,,,,b2972b08-30e3-4700-b507-52a434f5ec3c,,26685.0,Nicolás Ladislao Fedor Flores,61.8634,0.045276478,3.0,High Pass,78.1,59.0,,62.0,Free Kick,,,,,40.0,Right Foot,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f7864d3-88bc-4d57-bec7-3feb76d74163,1500,1,00:40:24.862,40,24,42,Ball Receipt*,100,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,baad7a18-d578-4812-9c4e-ac3d21d2411d,,26685.0,Nicolás Ladislao Fedor Flores,23.0,Center Forward,79.6,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
