id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry,under_pressure,ball_receipt,counterpress,ball_recovery,interception,duel,dribble,shot,goalkeeper,off_camera,out,clearance,foul_committed,foul_won,block,substitution,miscontrol,injury_stoppage,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events,duel_type_id,duel_type_name,dribble_outcome_id,dribble_outcome_name,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,pass_switch,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,pass_aerial_won,duel_outcome_id,duel_outcome_name,pass_assisted_shot_id,pass_shot_assist,pass_inswinging,pass_technique_id,pass_technique_name,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_aerial_won,shot_technique_id,shot_technique_name,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate
a8b0650b-1d24-4cfd-acc8-c614580abe99,1061,1,00:25:05.005,25,5,30,Pass,58,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,2.659919,,f654f8de-657d-41b5-80b0-10b737f68189,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,72.6,60.1,10727.0,Răzvan Dincă Raț,40.376354,-1.4341532,1.0,Ground Pass,78.1,20.1,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f654f8de-657d-41b5-80b0-10b737f68189,1062,1,00:25:07.665,25,7,42,Ball Receipt*,58,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,a8b0650b-1d24-4cfd-acc8-c614580abe99,10727,Răzvan Dincă Raț,6,Left Back,78.1,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbe23600-ca65-491c-b1b2-c808917e9b2e,1063,1,00:25:07.665,25,7,43,Carry,58,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.8924,,b9a12c36-d73b-4ca0-892c-3d5ccdf88dff,10727,Răzvan Dincă Raț,6,Left Back,78.1,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f654f8de-657d-41b5-80b0-10b737f68189,78.1,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b9a12c36-d73b-4ca0-892c-3d5ccdf88dff,1064,1,00:25:09.557,25,9,30,Pass,58,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.096139,,058f4d1a-079e-4652-9590-6d16c081a43d,10727,Răzvan Dincă Raț,6,Left Back,78.1,20.3,6852.0,Jozabed Sánchez Ruiz,11.207141,2.1785984,1.0,Ground Pass,71.7,29.5,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
058f4d1a-079e-4652-9590-6d16c081a43d,1065,1,00:25:10.654,25,10,42,Ball Receipt*,58,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,b9a12c36-d73b-4ca0-892c-3d5ccdf88dff,6852,Jozabed Sánchez Ruiz,11,Left Defensive Midfield,71.7,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845a4358-5291-4abf-85bb-523b4941f737,1066,1,00:25:10.654,25,10,30,Pass,58,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.751729,,1a851316-6d6a-4c43-b17d-0d6efcbbfa37,6852,Jozabed Sánchez Ruiz,11,Left Defensive Midfield,71.7,29.5,26222.0,José Eduardo Rosa Vale de Castro,15.268923,-2.0842562,1.0,Ground Pass,64.2,16.2,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1a851316-6d6a-4c43-b17d-0d6efcbbfa37,1067,1,00:25:12.405,25,12,42,Ball Receipt*,58,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,845a4358-5291-4abf-85bb-523b4941f737,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,64.2,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0c594735-aaa9-46ef-a42e-587712c8488d,1068,1,00:25:12.405,25,12,30,Pass,58,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.372624,,871d9251-d065-4894-8815-2f5e44bef0a8,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,64.2,16.2,10727.0,Răzvan Dincă Raț,16.664333,-0.66630626,1.0,Ground Pass,77.3,5.9,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871d9251-d065-4894-8815-2f5e44bef0a8,1069,1,00:25:13.778,25,13,42,Ball Receipt*,58,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,0c594735-aaa9-46ef-a42e-587712c8488d,10727,Răzvan Dincă Raț,6,Left Back,77.3,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85bfa08f-8520-40b5-89b2-3ff4265d237e,1070,1,00:25:13.778,25,13,30,Pass,58,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.967366,,2009a475-d7b3-48a0-8952-3ab1e3773f7c,10727,Răzvan Dincă Raț,6,Left Back,77.3,5.9,26222.0,José Eduardo Rosa Vale de Castro,15.253197,2.6574202,1.0,Ground Pass,63.8,13.0,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2009a475-d7b3-48a0-8952-3ab1e3773f7c,1071,1,00:25:14.745,25,14,42,Ball Receipt*,58,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,85bfa08f-8520-40b5-89b2-3ff4265d237e,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,63.8,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bff406b5-fbbe-44c6-ba05-1f98b2680be8,1072,1,00:25:14.745,25,14,43,Carry,58,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,5.402703,,01cf1193-161e-44af-af2f-dcbe28bff8ef,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,63.8,13.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,04e99674-1750-482a-903b-9b0fb985f8db,69.8,26.3,,,,,,2009a475-d7b3-48a0-8952-3ab1e3773f7c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01cf1193-161e-44af-af2f-dcbe28bff8ef,1073,1,00:25:19.697,25,19,17,Pressure,58,360,Rayo Vallecano,7,From Goal Kick,217,Barcelona,0.610852,,04e99674-1750-482a-903b-9b0fb985f8db,5470,Ivan Rakitić,13,Right Center Midfield,46.7,55.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bff406b5-fbbe-44c6-ba05-1f98b2680be8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04e99674-1750-482a-903b-9b0fb985f8db,1074,1,00:25:20.148,25,20,30,Pass,58,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.367744,,01cf1193-161e-44af-af2f-dcbe28bff8ef,26222,José Eduardo Rosa Vale de Castro,5,Left Center Back,69.8,26.3,26848.0,Roberto Trashorras Gayoso,17.734148,1.6328634,1.0,Ground Pass,68.7,44.0,,,40.0,Right Foot,,True,,,,,,,,,,,,,,,,,,,35314f50-ca69-4b40-9de4-fde3bf6c2891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35314f50-ca69-4b40-9de4-fde3bf6c2891,1075,1,00:25:21.516,25,21,42,Ball Receipt*,58,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,04e99674-1750-482a-903b-9b0fb985f8db,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,68.7,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638344f9-445a-4ecf-9b8b-33f2fd961760,1076,1,00:25:21.516,25,21,43,Carry,58,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.094078,,35314f50-ca69-4b40-9de4-fde3bf6c2891,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,68.7,44.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,3c688659-50a2-4faa-9dc0-5eda2cf2a968,64.4,44.0,,,,,,9ef1f11d-7573-4e14-bbc1-98f9bc8b9a20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9ef1f11d-7573-4e14-bbc1-98f9bc8b9a20,1077,1,00:25:21.994,25,21,17,Pressure,58,360,Rayo Vallecano,7,From Goal Kick,217,Barcelona,0.603863,,638344f9-445a-4ecf-9b8b-33f2fd961760,6379,Sergi Roberto Carnicer,15,Left Center Midfield,49.7,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3c688659-50a2-4faa-9dc0-5eda2cf2a968,1078,1,00:25:22.610,25,22,30,Pass,58,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.863143,,71179a7b-bdde-4c08-9339-bd759ce39638,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,64.4,44.0,6713.0,Diego Javier Llorente Ríos,12.801562,-3.125969,1.0,Ground Pass,51.6,43.8,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71179a7b-bdde-4c08-9339-bd759ce39638,1079,1,00:25:23.473,25,23,42,Ball Receipt*,58,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,3c688659-50a2-4faa-9dc0-5eda2cf2a968,6713,Diego Javier Llorente Ríos,3,Right Center Back,51.6,43.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9cfbd5ff-ee36-477f-bb44-2403760b2396,1080,1,00:25:23.473,25,23,43,Carry,58,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.717469,,71179a7b-bdde-4c08-9339-bd759ce39638,6713,Diego Javier Llorente Ríos,3,Right Center Back,51.6,43.8,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,8ee27202-19b9-4064-add3-98a0df11906b,49.9,50.2,,,,,,911df4d0-d5e4-4f1c-bc0b-ca631106ae2d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8ee27202-19b9-4064-add3-98a0df11906b,1081,1,00:25:24.719,25,24,17,Pressure,58,360,Rayo Vallecano,7,From Goal Kick,217,Barcelona,0.476738,,911df4d0-d5e4-4f1c-bc0b-ca631106ae2d,5246,Luis Alberto Suárez Díaz,23,Center Forward,67.4,38.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9cfbd5ff-ee36-477f-bb44-2403760b2396,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
911df4d0-d5e4-4f1c-bc0b-ca631106ae2d,1082,1,00:25:25.190,25,25,30,Pass,58,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.47615,,8ee27202-19b9-4064-add3-98a0df11906b,6713,Diego Javier Llorente Ríos,3,Right Center Back,49.9,50.2,23761.0,Alhassane Bangoura,30.909546,1.0492425,1.0,Ground Pass,65.3,77.0,,,40.0,Right Foot,,True,,,,,,,,,,,,,,,,,,,96adb23a-26c1-4329-bb14-b1b2440205ef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96adb23a-26c1-4329-bb14-b1b2440205ef,1083,1,00:25:26.667,25,26,42,Ball Receipt*,58,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,911df4d0-d5e4-4f1c-bc0b-ca631106ae2d,23761,Alhassane Bangoura,17,Right Wing,65.3,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
075f963c-b1c8-4fae-9bcd-c8899905c936,1084,1,00:25:26.667,25,26,43,Carry,58,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.428279,,8f6ac360-6150-4813-9d76-0457113ce526,23761,Alhassane Bangoura,17,Right Wing,65.3,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96adb23a-26c1-4329-bb14-b1b2440205ef,65.3,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8f6ac360-6150-4813-9d76-0457113ce526,1085,1,00:25:28.095,25,28,30,Pass,58,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.712496,,40aaccd5-b977-4659-b567-60c665b94426,23761,Alhassane Bangoura,17,Right Wing,65.3,77.0,11542.0,Javier Guerra Rodríguez,10.012492,-0.8773368,1.0,Ground Pass,71.7,69.3,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40aaccd5-b977-4659-b567-60c665b94426,1086,1,00:25:28.807,25,28,42,Ball Receipt*,58,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,8f6ac360-6150-4813-9d76-0457113ce526,11542,Javier Guerra Rodríguez,23,Center Forward,71.7,69.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79c76b34-e4bc-4933-b9e6-c9d214ac2565,1087,1,00:25:28.807,25,28,43,Carry,58,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.044229,,40aaccd5-b977-4659-b567-60c665b94426,11542,Javier Guerra Rodríguez,23,Center Forward,71.7,69.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b3086c2-7273-4b08-9801-f60c905413d8,71.7,69.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6b3086c2-7273-4b08-9801-f60c905413d8,1088,1,00:25:28.852,25,28,30,Pass,58,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.843432,,afe0b449-7214-42d9-a69d-3b046fcea4e3,11542,Javier Guerra Rodríguez,23,Center Forward,71.7,69.3,23761.0,Alhassane Bangoura,8.910667,2.3720663,1.0,Ground Pass,65.3,75.5,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afe0b449-7214-42d9-a69d-3b046fcea4e3,1089,1,00:25:29.695,25,29,42,Ball Receipt*,58,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,6b3086c2-7273-4b08-9801-f60c905413d8,23761,Alhassane Bangoura,17,Right Wing,65.3,75.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f14e9ef2-400f-404d-92a3-d5c4a3486239,1090,1,00:25:29.695,25,29,43,Carry,58,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,1.602161,,611215a2-cd4b-49a6-854e-e5dac070eec5,23761,Alhassane Bangoura,17,Right Wing,65.3,75.5,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,8d4692ed-129c-42ed-b176-45f7277b8c94,68.9,68.4,,,,,,afe0b449-7214-42d9-a69d-3b046fcea4e3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611215a2-cd4b-49a6-854e-e5dac070eec5,1091,1,00:25:30.733,25,30,17,Pressure,58,360,Rayo Vallecano,7,From Goal Kick,217,Barcelona,0.759134,,8d4692ed-129c-42ed-b176-45f7277b8c94,5211,Jordi Alba Ramos,6,Left Back,53.7,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f14e9ef2-400f-404d-92a3-d5c4a3486239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8d4692ed-129c-42ed-b176-45f7277b8c94,1092,1,00:25:31.297,25,31,30,Pass,58,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,0.771634,,611215a2-cd4b-49a6-854e-e5dac070eec5,23761,Alhassane Bangoura,17,Right Wing,68.9,68.4,9246.0,Patrick Ebert,9.859513,-0.8643703,1.0,Ground Pass,75.3,60.9,,,38.0,Left Foot,,True,,,,,,,,,,,,,,,,,,,a817be3b-5674-4e0a-abce-deae7e83a501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a817be3b-5674-4e0a-abce-deae7e83a501,1093,1,00:25:32.069,25,32,42,Ball Receipt*,58,360,Rayo Vallecano,7,From Goal Kick,360,Rayo Vallecano,,,8d4692ed-129c-42ed-b176-45f7277b8c94,9246,Patrick Ebert,19,Center Attacking Midfield,75.3,60.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
