id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,ball_receipt,interception,duel,counterpress,goalkeeper,shot,clearance,out,foul_committed,foul_won,dribble,ball_recovery,block,substitution,bad_behaviour,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,dribble_outcome_id,dribble_outcome_name,related_events_3,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events,pass_switch,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_cross,clearance_head,clearance_body_part_id,clearance_body_part_name,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_outswinging,pass_technique_id,pass_technique_name,foul_won_defensive,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,interception_outcome_id,interception_outcome_name,pass_aerial_won,clearance_left_foot,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,player,position,shot_end_location_2,shot_first_time,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,bad_behaviour_card_id,bad_behaviour_card_name,clearance_aerial_won,related_events_4,clearance_right_foot
b572e3ea-c99a-43f2-8ea4-30696948b983,2936,2,00:32:25.790,77,25,2,Ball Recovery,187,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,5df0b7f5-d57c-46ee-bd0e-c7647bbe61f5,,27144.0,Antonio Amaya Carazo,3.0,Right Center Back,27.9,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3a5308d2-717b-4698-9e0e-eedc02e6f6c8,2937,2,00:32:25.790,77,25,43,Carry,187,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.622605,,a3060938-495a-4dba-be1e-a3f7c4458d62,,27144.0,Antonio Amaya Carazo,3.0,Right Center Back,27.9,67.3,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,a39d6eb6-2a46-472e-86cc-5059baf9fe3a,29.1,74.3,b572e3ea-c99a-43f2-8ea4-30696948b983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a39d6eb6-2a46-472e-86cc-5059baf9fe3a,2938,2,00:32:27.161,77,27,17,Pressure,187,360,Rayo Vallecano,1,Regular Play,219,RC Deportivo La Coruña,0.333248,,3a5308d2-717b-4698-9e0e-eedc02e6f6c8,,24234.0,Juan Domínguez Lamas,15.0,Left Center Midfield,90.5,10.0,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,a3060938-495a-4dba-be1e-a3f7c4458d62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a3060938-495a-4dba-be1e-a3f7c4458d62,2939,2,00:32:27.413,77,27,30,Pass,187,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.602867,,891c4c30-ed58-45c5-a416-709aa74ec485,,27144.0,Antonio Amaya Carazo,3.0,Right Center Back,29.1,74.3,,,35.25124,-0.053924944,3.0,High Pass,64.3,72.4,40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,a39d6eb6-2a46-472e-86cc-5059baf9fe3a,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891c4c30-ed58-45c5-a416-709aa74ec485,2940,2,00:32:29.016,77,29,30,Pass,187,360,Rayo Vallecano,1,Regular Play,219,RC Deportivo La Coruña,0.612632,,4bec360b-e694-4503-aec4-38ab83dbdc32,,6913.0,Fernando Navarro i Corbacho,6.0,Left Back,55.8,7.7,6734.0,Luis Carlos Correia Pinto,18.0025,0.016665123,2.0,Low Pass,73.8,8.0,38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,a24b2060-be43-4091-8bfb-b8e20a185935,,,a3060938-495a-4dba-be1e-a3f7c4458d62,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4bec360b-e694-4503-aec4-38ab83dbdc32,2941,2,00:32:29.628,77,29,42,Ball Receipt*,187,360,Rayo Vallecano,1,Regular Play,219,RC Deportivo La Coruña,,,891c4c30-ed58-45c5-a416-709aa74ec485,,6734.0,Luis Carlos Correia Pinto,16.0,Left Midfield,73.3,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a24b2060-be43-4091-8bfb-b8e20a185935,2942,2,00:32:29.628,77,29,30,Pass,187,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.12142,,6f0abafc-348b-439e-af7a-4e7b3375ad32,,23761.0,Alhassane Bangoura,2.0,Right Back,46.3,72.1,,,17.71807,-0.045167,2.0,Low Pass,64.0,71.3,40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,891c4c30-ed58-45c5-a416-709aa74ec485,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6f0abafc-348b-439e-af7a-4e7b3375ad32,2943,2,00:32:30.750,77,30,30,Pass,187,360,Rayo Vallecano,1,Regular Play,219,RC Deportivo La Coruña,1.87177,,a24b2060-be43-4091-8bfb-b8e20a185935,,6913.0,Fernando Navarro i Corbacho,6.0,Left Back,56.1,8.8,,,15.423683,-0.56822103,3.0,High Pass,69.1,0.5,40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c03207d9-57df-4fb1-aaa4-66431a54e19e,2944,2,00:32:53.420,77,53,19,Substitution,187,360,Rayo Vallecano,1,Regular Play,219,RC Deportivo La Coruña,0.0,,,,6869.0,Alejandro Arribas Garrido,3.0,Right Center Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0,Tactical,26107.0,Alberto Lopo García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dc7f7dd4-53c6-4abd-971d-72d87cc919a1,2945,2,00:33:02.965,78,2,30,Pass,188,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.854726,,9659a7ea-9e74-40aa-a842-3d5e51f8a587,,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,54.8,80.0,4711.0,Pablo Hernández Domínguez,14.035668,-0.8559877,2.0,Low Pass,64.0,69.4,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9659a7ea-9e74-40aa-a842-3d5e51f8a587,2946,2,00:33:03.820,78,3,42,Ball Receipt*,188,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,dc7f7dd4-53c6-4abd-971d-72d87cc919a1,,4711.0,Pablo Hernández Domínguez,19.0,Center Attacking Midfield,64.0,69.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b172a545-aa46-413e-b49a-53853db5dfc5,2947,2,00:33:03.820,78,3,30,Pass,188,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.915755,,8e4f6886-4557-48cd-9c60-3b06d78f6638,,4711.0,Pablo Hernández Domínguez,19.0,Center Attacking Midfield,64.0,69.4,26848.0,Roberto Trashorras Gayoso,10.339246,2.4109342,1.0,Ground Pass,56.3,76.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8e4f6886-4557-48cd-9c60-3b06d78f6638,2948,2,00:33:04.736,78,4,42,Ball Receipt*,188,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,b172a545-aa46-413e-b49a-53853db5dfc5,,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,56.3,76.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145d6230-8b95-48d1-a51e-35383a42154e,2949,2,00:33:04.736,78,4,30,Pass,188,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.735117,,,,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,56.3,76.3,,,7.615773,0.4048918,2.0,Low Pass,63.3,79.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a55832a2-330e-4886-ad40-91c95e249c16,2967,2,00:33:36.085,78,36,2,Ball Recovery,190,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,848e4b83-8e13-455a-9c74-1407948fac94,,24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,4.2,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7cb71182-5166-4871-9b8d-7193f0f38b4b,2968,2,00:33:36.085,78,36,43,Carry,190,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,7.496066,,375e95d3-7c68-48a0-85c1-a49fa6b987bf,,24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,4.2,10.7,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,5c6bbe97-0f2d-4966-aa16-bb0a7d5d1348,7.9,36.1,a55832a2-330e-4886-ad40-91c95e249c16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5c6bbe97-0f2d-4966-aa16-bb0a7d5d1348,2969,2,00:33:36.119,78,36,17,Pressure,190,360,Rayo Vallecano,1,Regular Play,219,RC Deportivo La Coruña,0.87795,,7cb71182-5166-4871-9b8d-7193f0f38b4b,,6732.0,Lucas Pérez Martínez,23.0,Center Forward,110.8,69.4,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375e95d3-7c68-48a0-85c1-a49fa6b987bf,2970,2,00:33:43.581,78,43,30,Pass,190,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.960019,,fd2b48f9-6e45-4234-ba41-35c4a76a5b32,True,24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,7.9,36.1,6713.0,Diego Javier Llorente Ríos,29.158875,-1.1010138,2.0,Low Pass,21.1,10.1,69.0,Keeper Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fd2b48f9-6e45-4234-ba41-35c4a76a5b32,2971,2,00:33:45.541,78,45,42,Ball Receipt*,190,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,375e95d3-7c68-48a0-85c1-a49fa6b987bf,,6713.0,Diego Javier Llorente Ríos,5.0,Left Center Back,21.1,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78dc79a0-490d-49e5-9d51-67af8e29bf29,2972,2,00:33:47.065,78,47,17,Pressure,190,360,Rayo Vallecano,1,Regular Play,219,RC Deportivo La Coruña,0.330067,,,,5582.0,Celso Borges Mora,13.0,Right Center Midfield,97.7,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97e9974c-d1a6-468a-a1e5-2f0c3f4f0bf2,2973,2,00:33:47.786,78,47,30,Pass,190,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.431553,,cb73100a-ded6-48fe-9bc3-70115c5cc28e,,6713.0,Diego Javier Llorente Ríos,5.0,Left Center Back,19.3,19.2,24255.0,Juan Carlos Martín Corral,20.413721,2.2868614,1.0,Ground Pass,5.9,34.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb73100a-ded6-48fe-9bc3-70115c5cc28e,2974,2,00:33:50.217,78,50,42,Ball Receipt*,190,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,97e9974c-d1a6-468a-a1e5-2f0c3f4f0bf2,,24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,5.9,34.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
