id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,ball_receipt,interception,shot,counterpress,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,under_pressure,foul_committed,foul_won,out,clearance,ball_recovery,off_camera,duel,dribble,block,substitution,bad_behaviour,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,related_events_2,pass_outcome_id,pass_outcome_name,pass_type_id,pass_type_name,ball_recovery_recovery_failure,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events,pass_switch,pass_cross,pass_aerial_won,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,dribble_overrun,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_deflected,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,block_offensive,block_deflection
e40986b2-9e23-4ac3-a085-3a4a4688f768,586,1,00:15:26.957,15,26,43,Carry,34,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,3.354793,,0dc0204d-b8cc-40fe-9e1a-2b0fe3b8d63a,6914,Roberto Román Triguero,5,Left Center Back,21.5,28.1,,,,,,,,,,,,,,,True,,,,,,,,,,,,,7b92b763-9818-43c0-bb52-e6d8aa03b105,16.3,31.1,,,,,,,,,,,a7f37524-8555-42bb-9b50-6fb90a80bbf3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a7f37524-8555-42bb-9b50-6fb90a80bbf3,587,1,00:15:28.928,15,28,17,Pressure,34,360,Rayo Vallecano,4,From Throw In,221,Levante UD,2.016813,,0dc0204d-b8cc-40fe-9e1a-2b0fe3b8d63a,24149,José Antonio García Rabasco,13,Right Center Midfield,99.1,50.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,e40986b2-9e23-4ac3-a085-3a4a4688f768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0dc0204d-b8cc-40fe-9e1a-2b0fe3b8d63a,588,1,00:15:30.312,15,30,30,Pass,34,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.281953,,8291d151-fafd-4449-bd11-bc35d427e9e4,6914,Roberto Román Triguero,5,Left Center Back,16.3,31.1,,,,,,,,,,,,,,,True,,,,,,,,,,,,,a7f37524-8555-42bb-9b50-6fb90a80bbf3,,,10612.0,Yoel Rodríguez Oterino,18.398369,2.317752,1.0,Ground Pass,3.8,44.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8291d151-fafd-4449-bd11-bc35d427e9e4,589,1,00:15:31.594,15,31,42,Ball Receipt*,34,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,0dc0204d-b8cc-40fe-9e1a-2b0fe3b8d63a,10612,Yoel Rodríguez Oterino,1,Goalkeeper,3.8,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6b2d8547-5d77-4650-b0a4-2b22da321393,590,1,00:15:31.594,15,31,43,Carry,34,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.426345,,8291d151-fafd-4449-bd11-bc35d427e9e4,10612,Yoel Rodríguez Oterino,1,Goalkeeper,3.8,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,e11de7b6-9b38-4581-8adf-b50a60d3e336,5.0,45.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e11de7b6-9b38-4581-8adf-b50a60d3e336,591,1,00:15:33.020,15,33,30,Pass,34,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,3.560925,,07e09ca2-1cb9-4876-bbb0-624b3aaf31ed,10612,Yoel Rodríguez Oterino,1,Goalkeeper,5.0,45.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,28f1bc88-557c-4ead-876d-12bad144923d,,,11542.0,Javier Guerra Rodríguez,69.958916,0.11460353,3.0,High Pass,74.5,53.6,40.0,Right Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28f1bc88-557c-4ead-876d-12bad144923d,592,1,00:15:36.581,15,36,42,Ball Receipt*,34,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,e11de7b6-9b38-4581-8adf-b50a60d3e336,11542,Javier Guerra Rodríguez,23,Center Forward,72.4,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
754bafb5-d26a-4f73-910d-362a38c642b9,593,1,00:15:36.581,15,36,4,Duel,34,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,07e09ca2-1cb9-4876-bbb0-624b3aaf31ed,11542,Javier Guerra Rodríguez,23,Center Forward,74.5,53.6,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fea9bc0c-9481-444e-81f4-dbaee3426f1a,615,1,00:16:07.386,16,7,2,Ball Recovery,37,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,92e1ada2-7112-4495-9e3b-681e56723f7a,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,19.1,39.4,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1a05faa0-810d-45dd-b9fe-5d1c0eb527ba,616,1,00:16:07.386,16,7,43,Carry,37,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.154751,,92e1ada2-7112-4495-9e3b-681e56723f7a,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,19.1,39.4,,,,,,,,,,,,,,,True,,,,,,,,,,,,,bebcfb4a-2167-49e4-9a32-fae83bb88128,21.2,43.2,,,,,,,,,,,fea9bc0c-9481-444e-81f4-dbaee3426f1a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bebcfb4a-2167-49e4-9a32-fae83bb88128,617,1,00:16:08.541,16,8,30,Pass,37,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.822858,,92e1ada2-7112-4495-9e3b-681e56723f7a,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,21.2,43.2,,,,,,,,,,,,,,,True,,,,,,,,,,,,,e52a4b41-0060-4b60-9f05-f79b46b83844,,,11539.0,Adrián Embarba Blázquez,26.024796,1.3696328,1.0,Ground Pass,26.4,68.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e52a4b41-0060-4b60-9f05-f79b46b83844,618,1,00:16:10.364,16,10,42,Ball Receipt*,37,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,bebcfb4a-2167-49e4-9a32-fae83bb88128,11539,Adrián Embarba Blázquez,21,Left Wing,26.4,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3df6ca70-bb49-41a6-b57a-235279179e9b,619,1,00:16:10.364,16,10,43,Carry,37,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,3.883317,,655b37df-2e35-41fb-9f69-3ba3f5629693,11539,Adrián Embarba Blázquez,21,Left Wing,26.4,68.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,e52a4b41-0060-4b60-9f05-f79b46b83844,38.3,70.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655b37df-2e35-41fb-9f69-3ba3f5629693,620,1,00:16:14.247,16,14,30,Pass,37,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.46639,,2e99b493-17cd-4e52-bd67-851ff3b252de,11539,Adrián Embarba Blázquez,21,Left Wing,38.3,70.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26848.0,Roberto Trashorras Gayoso,8.602325,-1.8778421,1.0,Ground Pass,35.7,62.2,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2e99b493-17cd-4e52-bd67-851ff3b252de,621,1,00:16:14.713,16,14,42,Ball Receipt*,37,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,655b37df-2e35-41fb-9f69-3ba3f5629693,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,35.7,62.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7025563f-82f4-4df1-8cac-a9f42cb10bd3,622,1,00:16:14.713,16,14,43,Carry,37,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.62226,,2e99b493-17cd-4e52-bd67-851ff3b252de,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,35.7,62.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,da5ca1ce-cf25-4533-a2ed-daeb25f1ac3a,41.1,61.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
da5ca1ce-cf25-4533-a2ed-daeb25f1ac3a,623,1,00:16:16.336,16,16,30,Pass,37,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.385413,,5b2fc687-fdf4-4f61-8595-ee24178f9720,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,41.1,61.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6852.0,Jozabed Sánchez Ruiz,13.433167,-0.41368923,1.0,Ground Pass,53.4,56.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b2fc687-fdf4-4f61-8595-ee24178f9720,624,1,00:16:17.721,16,17,42,Ball Receipt*,37,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,da5ca1ce-cf25-4533-a2ed-daeb25f1ac3a,6852,Jozabed Sánchez Ruiz,19,Center Attacking Midfield,53.4,56.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b003becc-023a-423b-a20a-eb6ff2e18af0,625,1,00:16:17.721,16,17,43,Carry,37,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.028342,,54919d15-96ab-477a-abca-b9760c476a96,6852,Jozabed Sánchez Ruiz,19,Center Attacking Midfield,53.4,56.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,5b2fc687-fdf4-4f61-8595-ee24178f9720,53.7,56.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54919d15-96ab-477a-abca-b9760c476a96,626,1,00:16:17.749,16,17,30,Pass,37,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.952559,,7d279f64-9fa5-4e48-8a2d-993dae0c8c17,6852,Jozabed Sánchez Ruiz,19,Center Attacking Midfield,53.7,56.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26848.0,Roberto Trashorras Gayoso,9.158603,2.5899377,1.0,Ground Pass,45.9,61.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7d279f64-9fa5-4e48-8a2d-993dae0c8c17,627,1,00:16:18.702,16,18,42,Ball Receipt*,37,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,54919d15-96ab-477a-abca-b9760c476a96,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,45.9,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b84e8f43-3b39-431b-9794-82c472c80061,628,1,00:16:18.702,16,18,43,Carry,37,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.260306,,3d5cfedc-7a71-4fea-b63e-f78e393afc3b,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,45.9,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,7d279f64-9fa5-4e48-8a2d-993dae0c8c17,46.1,61.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3d5cfedc-7a71-4fea-b63e-f78e393afc3b,629,1,00:16:18.962,16,18,30,Pass,37,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.259689,,e52bda6a-d404-4cf2-acff-aa5ad7513348,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,46.1,61.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11539.0,Adrián Embarba Blázquez,21.640009,0.926371,1.0,Ground Pass,59.1,78.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e52bda6a-d404-4cf2-acff-aa5ad7513348,630,1,00:16:20.222,16,20,42,Ball Receipt*,37,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,3d5cfedc-7a71-4fea-b63e-f78e393afc3b,11539,Adrián Embarba Blázquez,21,Left Wing,59.1,78.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99efacfe-1c05-49f4-a3b8-fc3aeaeca626,631,1,00:16:20.222,16,20,43,Carry,37,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.182487,,80b2a07a-2d99-4e33-bf18-fe769db72dcb,11539,Adrián Embarba Blázquez,21,Left Wing,59.1,78.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,e52bda6a-d404-4cf2-acff-aa5ad7513348,59.1,78.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80b2a07a-2d99-4e33-bf18-fe769db72dcb,632,1,00:16:20.404,16,20,30,Pass,37,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.262136,,edaaf56b-6ff6-4d4d-91fb-0305d1beaccc,11539,Adrián Embarba Blázquez,21,Left Wing,59.1,78.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26848.0,Roberto Trashorras Gayoso,10.764757,-2.1845665,1.0,Ground Pass,52.9,69.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edaaf56b-6ff6-4d4d-91fb-0305d1beaccc,633,1,00:16:21.667,16,21,42,Ball Receipt*,37,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,80b2a07a-2d99-4e33-bf18-fe769db72dcb,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,52.9,69.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c55333f-f8d6-4bb1-a91d-2f4425aae204,634,1,00:16:21.667,16,21,43,Carry,37,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,4.396763,,b04009c0-3cde-4a3c-8def-a9c80161eb4c,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,52.9,69.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,edaaf56b-6ff6-4d4d-91fb-0305d1beaccc,64.3,68.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b04009c0-3cde-4a3c-8def-a9c80161eb4c,635,1,00:16:26.063,16,26,30,Pass,37,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.325119,,55bf62c3-6fde-470f-9f3d-be507203a238,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,64.3,68.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6914.0,Roberto Román Triguero,39.807663,-2.0512962,3.0,High Pass,45.9,33.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
