id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass,under_pressure,carry,duel,out,counterpress,ball_receipt,clearance,shot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,foul_committed,foul_won,dribble,ball_recovery,interception,block,substitution,miscontrol,bad_behaviour,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,related_events,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,pass_outcome_id,pass_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_cross,pass_switch,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,related_events_3,shot_first_time,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,pass_technique_id,pass_technique_name,pass_outswinging,interception_outcome_id,interception_outcome_name,pass_aerial_won,foul_won_defensive,dribble_outcome_id,dribble_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,pass_goal_assist,shot_end_location_2
4905d072-d343-4d01-a905-a61f24844e24,2554,2,00:17:16.122,62,16,42,Ball Receipt*,172,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,5ea8e816-b4d7-4ed4-99a3-78e9a7c437d4,,24255,Juan Carlos Martín Corral,1,Goalkeeper,19.7,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1e883110-4ca8-44f5-b7f0-1adf765032bd,2555,2,00:17:16.122,62,16,43,Carry,172,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.551061,,4905d072-d343-4d01-a905-a61f24844e24,,24255,Juan Carlos Martín Corral,1,Goalkeeper,19.7,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a4caeceb-070c-404f-bad4-eeb7c99e3d51,20.1,34.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a4caeceb-070c-404f-bad4-eeb7c99e3d51,2556,2,00:17:17.673,62,17,30,Pass,172,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.367998,,01f08427-9c29-4386-bda0-31c8cf5f6ffe,,24255,Juan Carlos Martín Corral,1,Goalkeeper,20.1,34.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6713.0,Diego Javier Llorente Ríos,18.202473,-0.4734753,1.0,Ground Pass,36.3,25.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01f08427-9c29-4386-bda0-31c8cf5f6ffe,2557,2,00:17:19.041,62,19,42,Ball Receipt*,172,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,a4caeceb-070c-404f-bad4-eeb7c99e3d51,,6713,Diego Javier Llorente Ríos,11,Left Defensive Midfield,36.3,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2c7d6031-e160-4b03-ac08-5f282a5c1040,2558,2,00:17:19.041,62,19,43,Carry,172,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,0.946962,,01f08427-9c29-4386-bda0-31c8cf5f6ffe,,6713,Diego Javier Llorente Ríos,11,Left Defensive Midfield,36.3,25.8,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae5501df-0ebb-4171-8206-d3c741580608,33.1,27.8,e234f7c7-d408-4018-a634-1a3c26c63248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e234f7c7-d408-4018-a634-1a3c26c63248,2559,2,00:17:19.557,62,19,17,Pressure,172,360,Rayo Vallecano,3,From Free Kick,207,Valencia,0.486481,,2c7d6031-e160-4b03-ac08-5f282a5c1040,,10802,André Filipe Tavares Gomes,15,Left Center Midfield,84.6,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ae5501df-0ebb-4171-8206-d3c741580608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ae5501df-0ebb-4171-8206-d3c741580608,2560,2,00:17:19.988,62,19,30,Pass,172,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,2.518879,,e234f7c7-d408-4018-a634-1a3c26c63248,,6713,Diego Javier Llorente Ríos,11,Left Defensive Midfield,33.1,27.8,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,26222.0,José Eduardo Rosa Vale de Castro,43.29457,1.8062515,1.0,Ground Pass,23.0,69.9,40.0,Right Foot,,,,,eb2adf30-abf8-4047-8fba-44e730cd0e0f,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb2adf30-abf8-4047-8fba-44e730cd0e0f,2561,2,00:17:22.506,62,22,42,Ball Receipt*,172,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,ae5501df-0ebb-4171-8206-d3c741580608,,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,23.0,69.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9bd50418-48e2-48ff-ba5c-42267be1ca09,2562,2,00:17:22.506,62,22,30,Pass,172,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,2.220672,,df6e0e0c-0773-4fd3-bf9e-1e937a5c3e89,,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,23.0,69.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24255.0,Juan Carlos Martín Corral,29.158875,-2.0405788,1.0,Ground Pass,9.8,43.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
df6e0e0c-0773-4fd3-bf9e-1e937a5c3e89,2563,2,00:17:24.727,62,24,42,Ball Receipt*,172,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,9bd50418-48e2-48ff-ba5c-42267be1ca09,,24255,Juan Carlos Martín Corral,1,Goalkeeper,9.8,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f0a7967c-2b6d-4b62-8924-7b1b2ef946bb,2564,2,00:17:24.727,62,24,43,Carry,172,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,2.023401,,b00e48d8-ee80-452f-9262-eaa91ebb5c79,,24255,Juan Carlos Martín Corral,1,Goalkeeper,9.8,43.9,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,deda6e37-c84d-496f-b060-2f0f4a6534d3,11.0,47.0,df6e0e0c-0773-4fd3-bf9e-1e937a5c3e89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b00e48d8-ee80-452f-9262-eaa91ebb5c79,2565,2,00:17:26.240,62,26,17,Pressure,172,360,Rayo Vallecano,3,From Free Kick,207,Valencia,0.693052,,deda6e37-c84d-496f-b060-2f0f4a6534d3,,10802,André Filipe Tavares Gomes,15,Left Center Midfield,102.7,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f0a7967c-2b6d-4b62-8924-7b1b2ef946bb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deda6e37-c84d-496f-b060-2f0f4a6534d3,2566,2,00:17:26.751,62,26,30,Pass,172,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,2.901224,,00c4e2ac-55d3-4188-b687-e3fc8298cf73,,24255,Juan Carlos Martín Corral,1,Goalkeeper,11.0,47.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,23761.0,Alhassane Bangoura,56.68236,0.49047622,3.0,High Pass,61.0,73.7,40.0,Right Foot,,,,,b00e48d8-ee80-452f-9262-eaa91ebb5c79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00c4e2ac-55d3-4188-b687-e3fc8298cf73,2567,2,00:17:29.652,62,29,42,Ball Receipt*,172,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,deda6e37-c84d-496f-b060-2f0f4a6534d3,,23761,Alhassane Bangoura,17,Right Wing,61.0,73.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d2a67edb-ca58-4cfe-9e40-9c3e570732a9,2568,2,00:17:29.652,62,29,4,Duel,172,360,Rayo Vallecano,3,From Free Kick,207,Valencia,0.0,,a6d6832f-57e9-4ed6-ac07-b05cc8b79b69,,7005,João Pedro Cavaco Cancelo,6,Left Back,59.1,6.4,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a6d6832f-57e9-4ed6-ac07-b05cc8b79b69,2569,2,00:17:29.652,62,29,30,Pass,172,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.940509,,d2a67edb-ca58-4cfe-9e40-9c3e570732a9,,23761,Alhassane Bangoura,17,Right Wing,61.0,73.7,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.8729925,0.69762427,3.0,High Pass,67.8,79.4,,,,,,,,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,
1b566fb0-9c85-4887-b674-74a830be9b53,2610,2,00:18:22.278,63,22,4,Duel,174,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,82fbc933-4c6f-43ac-a31d-dc40044c8bab,,24138,Joaquín José Marín Ruiz,2,Right Back,21.5,59.1,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c24ae2be-f7fd-4260-9772-7e4b369bba0d,2611,2,00:18:24.034,63,24,2,Ball Recovery,174,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,,,23761,Alhassane Bangoura,17,Right Wing,14.2,63.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f11ebaa6-1522-427f-8150-73217b36fba3,2612,2,00:18:24.034,63,24,43,Carry,174,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,3.793657,,30ce628b-1014-43b4-9598-52d7029751ee,,23761,Alhassane Bangoura,17,Right Wing,14.2,63.7,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3fcb83e4-7f83-4aca-9299-692cdffade69,34.5,61.3,c24ae2be-f7fd-4260-9772-7e4b369bba0d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30ce628b-1014-43b4-9598-52d7029751ee,2613,2,00:18:24.418,63,24,17,Pressure,174,360,Rayo Vallecano,1,Regular Play,207,Valencia,0.453443,,f11ebaa6-1522-427f-8150-73217b36fba3,,6763,Pablo Daniel Piatti,16,Left Midfield,105.1,17.8,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4240472d-84fe-429b-a0ea-08249a9a90e9,2614,2,00:18:27.637,63,27,17,Pressure,174,360,Rayo Vallecano,1,Regular Play,207,Valencia,0.079999,,,,7005,João Pedro Cavaco Cancelo,6,Left Back,85.6,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f87cd404-a6b9-47ed-a5f9-ade3f331ca9b,2615,2,00:18:27.827,63,27,22,Foul Committed,174,360,Rayo Vallecano,1,Regular Play,207,Valencia,0.0,,3fcb83e4-7f83-4aca-9299-692cdffade69,,7005,João Pedro Cavaco Cancelo,6,Left Back,85.6,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3fcb83e4-7f83-4aca-9299-692cdffade69,2616,2,00:18:27.827,63,27,21,Foul Won,174,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,f87cd404-a6b9-47ed-a5f9-ade3f331ca9b,,23761,Alhassane Bangoura,17,Right Wing,34.5,61.3,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8da5475b-edf5-4f46-8d7d-de50e35d7238,2617,2,00:18:48.297,63,48,30,Pass,175,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,1.976209,,b3a9a262-1af3-4e1f-ad8d-f431992939bd,True,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,47.0,61.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6713.0,Diego Javier Llorente Ríos,19.80909,-1.6010901,1.0,Ground Pass,46.4,41.7,40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b3a9a262-1af3-4e1f-ad8d-f431992939bd,2618,2,00:18:50.273,63,50,42,Ball Receipt*,175,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,8da5475b-edf5-4f46-8d7d-de50e35d7238,,6713,Diego Javier Llorente Ríos,11,Left Defensive Midfield,46.4,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7520a1dc-dfbf-418a-884e-5734091e616b,2619,2,00:18:54.406,63,54,17,Pressure,175,360,Rayo Vallecano,3,From Free Kick,207,Valencia,1.080799,,45beb290-99d9-4bc9-b746-3b50f45569ef,,5718,Rodrigo Moreno Machado,12,Right Midfield,53.8,47.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45beb290-99d9-4bc9-b746-3b50f45569ef,2620,2,00:18:55.422,63,55,30,Pass,175,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,2.182226,,7520a1dc-dfbf-418a-884e-5734091e616b,,6713,Diego Javier Llorente Ríos,11,Left Defensive Midfield,64.1,34.1,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,24138.0,Joaquín José Marín Ruiz,37.60851,1.549523,3.0,High Pass,64.9,71.7,40.0,Right Foot,,,,,f476fffa-9dba-4920-88c3-a5bd213c4a00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f476fffa-9dba-4920-88c3-a5bd213c4a00,2621,2,00:18:57.604,63,57,42,Ball Receipt*,175,360,Rayo Vallecano,3,From Free Kick,360,Rayo Vallecano,,,45beb290-99d9-4bc9-b746-3b50f45569ef,,24138,Joaquín José Marín Ruiz,2,Right Back,64.9,71.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
