id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,out,clearance,duel,ball_receipt,counterpress,interception,foul_won,dribble,goalkeeper,off_camera,shot,foul_committed,ball_recovery,miscontrol,substitution,bad_behaviour,50_50,pass,related_events_1,carry_end_location_0,carry_end_location_1,pass_outcome_id,pass_outcome_name,related_events_2,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,related_events,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,player,position,location,duel_outcome_id,duel_outcome_name,clearance_right_foot,ball_recovery_recovery_failure,pass_cross,pass_switch,related_events_3,interception_outcome_id,interception_outcome_name,pass_aerial_won,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_outcome_id,shot_outcome_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,pass_technique_id,pass_technique_name,pass_outswinging,pass_goal_assist,shot_one_on_one,shot_aerial_won
5a537c94-a407-42d0-a112-d273c3e9b20b,1159,1,00:30:49.846,30,49,30,Pass,58,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.903661,,2458c3b1-5f15-455b-a509-e92a2ac00661,26222.0,José Eduardo Rosa Vale de Castro,3.0,Right Center Back,51.5,32.0,6713.0,Diego Javier Llorente Ríos,10.387012,-1.1545271,1.0,Ground Pass,55.7,22.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458c3b1-5f15-455b-a509-e92a2ac00661,1160,1,00:30:50.750,30,50,42,Ball Receipt*,58,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,5a537c94-a407-42d0-a112-d273c3e9b20b,6713.0,Diego Javier Llorente Ríos,5.0,Left Center Back,55.7,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424b3512-7458-4ad0-9e90-316d715ceac2,1161,1,00:30:50.750,30,50,43,Carry,58,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,3.180208,,2458c3b1-5f15-455b-a509-e92a2ac00661,6713.0,Diego Javier Llorente Ríos,5.0,Left Center Back,55.7,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cbbc3cb1-c527-4544-ae6e-1d7619019601,54.2,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbbc3cb1-c527-4544-ae6e-1d7619019601,1162,1,00:30:53.930,30,53,30,Pass,58,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.117917,,4716f1e1-4b8a-4936-9173-924972b13e09,6713.0,Diego Javier Llorente Ríos,5.0,Left Center Back,54.2,27.6,6743.0,Manuel Rolando Iturra Urrutia,30.9,1.5707964,1.0,Ground Pass,54.2,58.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4716f1e1-4b8a-4936-9173-924972b13e09,1163,1,00:30:56.048,30,56,42,Ball Receipt*,58,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,cbbc3cb1-c527-4544-ae6e-1d7619019601,6743.0,Manuel Rolando Iturra Urrutia,11.0,Left Defensive Midfield,54.2,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67395f0e-9d6d-4c9a-ab06-0a76dc05b4d6,1164,1,00:30:56.048,30,56,43,Carry,58,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,4.508647,,4716f1e1-4b8a-4936-9173-924972b13e09,6743.0,Manuel Rolando Iturra Urrutia,11.0,Left Defensive Midfield,54.2,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a2762086-eac9-44b3-b1bf-48acbe0bac86,69.4,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2762086-eac9-44b3-b1bf-48acbe0bac86,1165,1,00:31:00.556,31,0,30,Pass,58,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.734217,,d9bfc2de-c535-4099-be82-d3ea8785cd44,6743.0,Manuel Rolando Iturra Urrutia,11.0,Left Defensive Midfield,69.4,71.2,26848.0,Roberto Trashorras Gayoso,9.403191,-0.9975419,1.0,Ground Pass,74.5,63.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d9bfc2de-c535-4099-be82-d3ea8785cd44,1166,1,00:31:01.290,31,1,42,Ball Receipt*,58,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,a2762086-eac9-44b3-b1bf-48acbe0bac86,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,74.5,63.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59583093-29d5-48c4-9c20-8ce2c0a94762,1167,1,00:31:01.290,31,1,43,Carry,58,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.3427761,,d9bfc2de-c535-4099-be82-d3ea8785cd44,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,74.5,63.3,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,e5604146-56f7-4840-817c-96c44e9d16c0,74.5,63.3,,,e831d3e9-9013-45bb-a29f-22d92e0641b0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e831d3e9-9013-45bb-a29f-22d92e0641b0,1168,1,00:31:02.313,31,2,17,Pressure,58,360,Rayo Vallecano,1,Regular Play,218,Real Betis,0.36114,,59583093-29d5-48c4-9c20-8ce2c0a94762,27346.0,Petros Matheus dos Santos Araújo,9.0,Right Defensive Midfield,45.6,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e5604146-56f7-4840-817c-96c44e9d16c0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e5604146-56f7-4840-817c-96c44e9d16c0,1169,1,00:31:02.633,31,2,30,Pass,58,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.467611,,494be509-2c38-4379-a68a-2fb14d4a3562,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,74.5,63.3,24138.0,Joaquín José Marín Ruiz,14.675149,1.2662854,3.0,High Pass,78.9,77.3,40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,e831d3e9-9013-45bb-a29f-22d92e0641b0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494be509-2c38-4379-a68a-2fb14d4a3562,1170,1,00:31:04.101,31,4,42,Ball Receipt*,58,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,e5604146-56f7-4840-817c-96c44e9d16c0,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,78.9,77.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c3b8be1e-8de6-43b9-95fc-202a61ba6a67,1171,1,00:31:04.101,31,4,43,Carry,58,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,3.013247,,494be509-2c38-4379-a68a-2fb14d4a3562,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,78.9,77.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8912d6bd-123a-412b-9e67-2214b6cddb9a,82.1,77.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8912d6bd-123a-412b-9e67-2214b6cddb9a,1172,1,00:31:07.114,31,7,30,Pass,58,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.292992,,71efe0b6-06bb-44dd-8794-ffaa37da8b56,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,82.1,77.7,26848.0,Roberto Trashorras Gayoso,8.949302,-1.8890133,1.0,Ground Pass,79.3,69.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71efe0b6-06bb-44dd-8794-ffaa37da8b56,1173,1,00:31:08.407,31,8,42,Ball Receipt*,58,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,8912d6bd-123a-412b-9e67-2214b6cddb9a,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,79.3,69.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fd4342b9-5b81-4bfb-9231-73ef9742ddd4,1174,1,00:31:08.407,31,8,43,Carry,58,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.124477,,71efe0b6-06bb-44dd-8794-ffaa37da8b56,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,79.3,69.2,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,e7096477-1857-4a7c-8735-5d5835bbd97e,76.3,66.0,,,f6c5f83b-3f43-4f36-8f2d-040386a4ad9e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e7096477-1857-4a7c-8735-5d5835bbd97e,1175,1,00:31:09.803,31,9,17,Pressure,58,360,Rayo Vallecano,1,Regular Play,218,Real Betis,0.797353,,f6c5f83b-3f43-4f36-8f2d-040386a4ad9e,27346.0,Petros Matheus dos Santos Araújo,9.0,Right Defensive Midfield,41.7,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fd4342b9-5b81-4bfb-9231-73ef9742ddd4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f6c5f83b-3f43-4f36-8f2d-040386a4ad9e,1176,1,00:31:10.532,31,10,30,Pass,58,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.092327,,15a56d71-256e-49b2-8298-8f897d1baac8,26848.0,Roberto Trashorras Gayoso,9.0,Right Defensive Midfield,76.3,66.0,6713.0,Diego Javier Llorente Ríos,24.517748,-2.0636327,1.0,Ground Pass,64.7,44.4,38.0,Left Foot,,,,True,,,,,,,,,,,,,,,,,,,e7096477-1857-4a7c-8735-5d5835bbd97e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15a56d71-256e-49b2-8298-8f897d1baac8,1177,1,00:31:12.624,31,12,42,Ball Receipt*,58,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,f6c5f83b-3f43-4f36-8f2d-040386a4ad9e,6713.0,Diego Javier Llorente Ríos,5.0,Left Center Back,64.7,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45301326-c0b1-4e1a-800d-b10229e1c222,1178,1,00:31:12.624,31,12,43,Carry,58,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.633857,,15a56d71-256e-49b2-8298-8f897d1baac8,6713.0,Diego Javier Llorente Ríos,5.0,Left Center Back,64.7,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432cf291-73be-46c2-813d-166e2b6c958c,65.0,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432cf291-73be-46c2-813d-166e2b6c958c,1179,1,00:31:13.258,31,13,30,Pass,58,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.523621,,6075444a-9d40-4417-b23c-fd95c293c8d5,6713.0,Diego Javier Llorente Ríos,5.0,Left Center Back,65.0,39.7,26797.0,Francisco Medina Luna,25.971716,-0.67353827,1.0,Ground Pass,85.3,23.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6075444a-9d40-4417-b23c-fd95c293c8d5,1180,1,00:31:14.781,31,14,42,Ball Receipt*,58,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,432cf291-73be-46c2-813d-166e2b6c958c,26797.0,Francisco Medina Luna,19.0,Center Attacking Midfield,85.3,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3986c09d-a898-4251-b317-4f436d455a2f,1181,1,00:31:14.781,31,14,43,Carry,58,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,4.008797,,6075444a-9d40-4417-b23c-fd95c293c8d5,26797.0,Francisco Medina Luna,19.0,Center Attacking Midfield,85.3,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627efc56-6d90-4e11-9a6f-3585f8f31c03,97.1,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627efc56-6d90-4e11-9a6f-3585f8f31c03,1182,1,00:31:18.790,31,18,30,Pass,58,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.124691,,a844863c-0dd7-49af-97cf-b2ff10c9efb8,26797.0,Francisco Medina Luna,19.0,Center Attacking Midfield,97.1,16.0,,,5.3600373,0.9310265,3.0,High Pass,100.3,20.3,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a844863c-0dd7-49af-97cf-b2ff10c9efb8,1183,1,00:31:18.915,31,18,6,Block,58,360,Rayo Vallecano,1,Regular Play,218,Real Betis,0.0,,627efc56-6d90-4e11-9a6f-3585f8f31c03,6865.0,Francisco José Molinero Calderón,2.0,Right Back,19.8,59.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
