id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass,under_pressure,carry,ball_receipt,counterpress,interception_outcome_id,interception_outcome_name,duel,shot,goalkeeper,clearance,foul_won,out,ball_recovery,block,dribble,foul_committed,miscontrol,substitution,bad_behaviour,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,interception,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_type_id,pass_type_name,duel_type_id,duel_type_name,clearance_head,clearance_body_part_id,clearance_body_part_name,clearance_aerial_won,related_events,clearance_left_foot,clearance_right_foot,pass_cross,duel_outcome_id,duel_outcome_name,clearance_other,pass_switch,pass_inswinging,pass_technique_id,pass_technique_name,foul_won_defensive,pass_aerial_won,ball_recovery_recovery_failure,block_offensive,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_outswinging,related_events_3,dribble_outcome_id,dribble_outcome_name
d7a3d6d0-eaf9-42e2-be9b-2a68f440c2b2,164,1,00:04:04.403,4,4,42,Ball Receipt*,9,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,815cdc06-9cbf-4928-b93e-4133e6d63b76,,11542,Javier Guerra Rodríguez,23,Center Forward,59.5,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
056d43e7-d5e0-4d28-b07a-68476afe0a4a,165,1,00:04:04.403,4,4,10,Interception,9,360,Rayo Vallecano,4,From Throw In,322,Eibar,0.0,,815cdc06-9cbf-4928-b93e-4133e6d63b76,,6712,Gonzalo Escalante,11,Left Defensive Midfield,62.9,33.5,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59f3a36b-4dcc-412e-a3e3-f95d57a0ede1,166,1,00:04:05.940,4,5,30,Pass,9,360,Rayo Vallecano,4,From Throw In,322,Eibar,0.892071,,f932931f-2b9f-470f-8bda-6166fc7fe9a3,,6712,Gonzalo Escalante,11,Left Defensive Midfield,62.3,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,6775.0,Daniel García Carrillo,11.060289,-1.3148532,2.0,Low Pass,65.1,18.1,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f2404b16-a561-4a00-b975-a5461632a956,167,1,00:04:06.680,4,6,17,Pressure,9,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.347243,,2fef8860-fb74-4c2a-aa35-2e9688275870,,6852,Jozabed Sánchez Ruiz,19,Center Attacking Midfield,53.7,63.1,,,,,True,,,,,,,,,,,,,,,,f932931f-2b9f-470f-8bda-6166fc7fe9a3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f932931f-2b9f-470f-8bda-6166fc7fe9a3,168,1,00:04:06.832,4,6,42,Ball Receipt*,9,360,Rayo Vallecano,4,From Throw In,322,Eibar,,,59f3a36b-4dcc-412e-a3e3-f95d57a0ede1,,6775,Daniel García Carrillo,9,Right Defensive Midfield,65.1,18.1,,True,,,,,,,,,,,,,,,,,,,f2404b16-a561-4a00-b975-a5461632a956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2fef8860-fb74-4c2a-aa35-2e9688275870,169,1,00:04:06.832,4,6,43,Carry,9,360,Rayo Vallecano,4,From Throw In,322,Eibar,0.356129,,e9b910e7-34fb-4123-a5fa-33522432f44a,,6775,Daniel García Carrillo,9,Right Defensive Midfield,65.1,18.1,,True,,,,,,,,,,,,,,,,,,,f2404b16-a561-4a00-b975-a5461632a956,f932931f-2b9f-470f-8bda-6166fc7fe9a3,65.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e9b910e7-34fb-4123-a5fa-33522432f44a,170,1,00:04:07.188,4,7,3,Dispossessed,9,360,Rayo Vallecano,4,From Throw In,322,Eibar,0.0,,a09a766e-55dd-4f0f-b575-519ab4557c21,,6775,Daniel García Carrillo,9,Right Defensive Midfield,65.0,19.0,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a09a766e-55dd-4f0f-b575-519ab4557c21,171,1,00:04:07.188,4,7,4,Duel,9,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,e9b910e7-34fb-4123-a5fa-33522432f44a,,6852,Jozabed Sánchez Ruiz,19,Center Attacking Midfield,55.1,61.1,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,,,,,,,,,4.0,Won,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5ba52100-450a-4a81-ace8-1baa2f6d2fa5,172,1,00:04:07.188,4,7,43,Carry,9,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.961392,,a09a766e-55dd-4f0f-b575-519ab4557c21,,6852,Jozabed Sánchez Ruiz,19,Center Attacking Midfield,55.1,61.1,,,,,,,,,,,,,,,,,,,,,deda15f1-c7ed-4078-b472-60ee6210a982,,53.9,51.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
deda15f1-c7ed-4078-b472-60ee6210a982,173,1,00:04:09.149,4,9,30,Pass,9,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.338873,,85db81ba-278b-446b-8717-edfbdfebfac5,,6852,Jozabed Sánchez Ruiz,19,Center Attacking Midfield,53.9,51.6,,,,,,,,,,,,,,,,,,,,,,,,,,26607.0,José Raúl Baena Urdiales,7.2897186,2.0405788,1.0,Ground Pass,50.6,58.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85db81ba-278b-446b-8717-edfbdfebfac5,174,1,00:04:09.488,4,9,42,Ball Receipt*,9,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,deda15f1-c7ed-4078-b472-60ee6210a982,,26607,José Raúl Baena Urdiales,11,Left Defensive Midfield,50.6,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285a70e3-ff2e-4cec-bc69-ea9d97a12fa6,175,1,00:04:09.488,4,9,43,Carry,9,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.093805,,80bfbc14-0551-46fa-95ae-894420b72972,,26607,José Raúl Baena Urdiales,11,Left Defensive Midfield,50.6,58.1,,,,,,,,,,,,,,,,,,,,,85db81ba-278b-446b-8717-edfbdfebfac5,,59.2,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80bfbc14-0551-46fa-95ae-894420b72972,176,1,00:04:11.582,4,11,30,Pass,9,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.699737,,bca3fbbc-7df5-4c9f-9f5d-de136c66f73d,,26607,José Raúl Baena Urdiales,11,Left Defensive Midfield,59.2,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,9246.0,Patrick Ebert,12.528368,1.2793396,1.0,Ground Pass,62.8,72.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bca3fbbc-7df5-4c9f-9f5d-de136c66f73d,177,1,00:04:12.282,4,12,42,Ball Receipt*,9,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,80bfbc14-0551-46fa-95ae-894420b72972,,9246,Patrick Ebert,17,Right Wing,62.8,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77bde187-a7b2-4b33-bbc1-6bd746fd8eed,178,1,00:04:12.282,4,12,43,Carry,9,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.159999,,bca3fbbc-7df5-4c9f-9f5d-de136c66f73d,,9246,Patrick Ebert,17,Right Wing,62.8,72.0,,True,,,,,,,,,,,,,,,,,,,e34062e4-d9f0-4c40-a8a1-7f47a43cf06d,f0e66847-1b45-4c96-95f7-6464bfbe48c3,62.6,71.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f0e66847-1b45-4c96-95f7-6464bfbe48c3,179,1,00:04:12.318,4,12,17,Pressure,9,360,Rayo Vallecano,4,From Throw In,322,Eibar,0.355675,,77bde187-a7b2-4b33-bbc1-6bd746fd8eed,,6776,David Juncà Reñé,6,Left Back,56.4,8.1,,,,,,,,,,,,,,,,,,,,,e34062e4-d9f0-4c40-a8a1-7f47a43cf06d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e34062e4-d9f0-4c40-a8a1-7f47a43cf06d,180,1,00:04:12.442,4,12,30,Pass,9,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.577475,,accb2ef4-c252-40e6-af80-609292c90f58,,9246,Patrick Ebert,17,Right Wing,62.6,71.6,,True,,,,,,,,,,,,,,,,,,,f0e66847-1b45-4c96-95f7-6464bfbe48c3,,,,,26848.0,Roberto Trashorras Gayoso,9.192389,-1.8236904,2.0,Low Pass,60.3,62.7,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
accb2ef4-c252-40e6-af80-609292c90f58,181,1,00:04:13.019,4,13,42,Ball Receipt*,9,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,e34062e4-d9f0-4c40-a8a1-7f47a43cf06d,,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,60.3,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ae953c12-f7f8-454b-97e5-b0a551a84773,182,1,00:04:13.019,4,13,43,Carry,9,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.983879,,7377293b-22d3-448f-90f2-096c4cc246ac,,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,60.3,62.7,,,,,,,,,,,,,,,,,,,,,accb2ef4-c252-40e6-af80-609292c90f58,,60.3,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7377293b-22d3-448f-90f2-096c4cc246ac,183,1,00:04:14.003,4,14,30,Pass,9,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.400666,,1a2e95e6-cb2e-4aa4-8a8d-0ab4d28f869e,,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,60.3,62.7,,,,,,,,,,,,,,,,,,,,,39d8eb84-0668-44cd-8a79-971339251acd,,,,,9246.0,Patrick Ebert,30.6648,0.3599157,3.0,High Pass,89.0,73.5,40.0,Right Foot,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09397866-5fc2-489c-a53a-d1939c7a64dd,184,1,00:04:16.176,4,16,17,Pressure,9,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.336729,,1a2e95e6-cb2e-4aa4-8a8d-0ab4d28f869e,,9246,Patrick Ebert,17,Right Wing,85.7,74.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39d8eb84-0668-44cd-8a79-971339251acd,185,1,00:04:16.404,4,16,42,Ball Receipt*,9,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,7377293b-22d3-448f-90f2-096c4cc246ac,,9246,Patrick Ebert,17,Right Wing,85.7,74.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1a2e95e6-cb2e-4aa4-8a8d-0ab4d28f869e,186,1,00:04:16.404,4,16,9,Clearance,9,360,Rayo Vallecano,4,From Throw In,322,Eibar,0.0,,09397866-5fc2-489c-a53a-d1939c7a64dd,,27239,Aleksandar Pantić,5,Left Center Back,31.1,6.6,,True,,,,,,,,,,,True,,,,,,,,7377293b-22d3-448f-90f2-096c4cc246ac,,,,,,,,,,,,,,,,,,,,,,,,40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e99961e2-c5ef-4527-8738-37cc7087c372,187,1,00:04:28.721,4,28,30,Pass,10,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.846001,,48c6708b-71ac-40cd-8731-d438e3567606,,6914,Roberto Román Triguero,2,Right Back,84.3,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,26848.0,Roberto Trashorras Gayoso,14.119844,-2.1391551,2.0,Low Pass,76.7,68.1,,,,,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48c6708b-71ac-40cd-8731-d438e3567606,188,1,00:04:29.567,4,29,42,Ball Receipt*,10,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,e99961e2-c5ef-4527-8738-37cc7087c372,,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,76.7,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1d5ac593-724c-4665-b90f-92547feed957,189,1,00:04:29.567,4,29,43,Carry,10,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.16708,,251df2ea-93ac-4822-abd0-3a83213a2e28,,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,76.7,68.1,,True,,,,,,,,,,,,,,,,,,,48c6708b-71ac-40cd-8731-d438e3567606,70c9367c-6767-46ab-86e1-d19bc479daaf,76.4,71.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70c9367c-6767-46ab-86e1-d19bc479daaf,190,1,00:04:30.338,4,30,17,Pressure,10,360,Rayo Vallecano,4,From Throw In,322,Eibar,0.506283,,1d5ac593-724c-4665-b90f-92547feed957,,7170,Simone Verdi,19,Center Attacking Midfield,43.4,12.0,,,,,,,,,,,,,,,,,,,,,251df2ea-93ac-4822-abd0-3a83213a2e28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251df2ea-93ac-4822-abd0-3a83213a2e28,191,1,00:04:30.734,4,30,30,Pass,10,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.734687,,70c9367c-6767-46ab-86e1-d19bc479daaf,,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,76.4,71.6,,True,,,,,,,,,,,,,,,,,,,c7821f06-db2d-49b1-9c1a-134b63a613ef,,,,,26607.0,José Raúl Baena Urdiales,21.700691,-0.3479836,1.0,Ground Pass,96.8,64.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c7821f06-db2d-49b1-9c1a-134b63a613ef,192,1,00:04:31.469,4,31,42,Ball Receipt*,10,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,251df2ea-93ac-4822-abd0-3a83213a2e28,,26607,José Raúl Baena Urdiales,11,Left Defensive Midfield,96.8,64.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f281ffc9-a5cd-4c30-a73f-e8cf441a881b,193,1,00:04:31.469,4,31,43,Carry,10,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.333612,,c7821f06-db2d-49b1-9c1a-134b63a613ef,,26607,José Raúl Baena Urdiales,11,Left Defensive Midfield,96.8,64.2,,,,,,,,,,,,,,,,,,,,,cb29ca9d-f061-49c9-925e-bdbadab73588,,100.6,64.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb29ca9d-f061-49c9-925e-bdbadab73588,194,1,00:04:32.802,4,32,30,Pass,10,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.75467,,43b7080b-a3d4-4a23-ba0e-4b2fcdba3e61,,26607,José Raúl Baena Urdiales,11,Left Defensive Midfield,100.6,64.4,,,,,,,,,,,,,,,,,,,,,6b55fb0f-0726-4025-981d-8031d05b61cb,,,,,7900.0,Tiago Manuel Dias Correia,34.564865,-1.2408117,3.0,High Pass,111.8,31.7,40.0,Right Foot,9.0,Incomplete,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6b55fb0f-0726-4025-981d-8031d05b61cb,195,1,00:04:34.557,4,34,42,Ball Receipt*,10,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,cb29ca9d-f061-49c9-925e-bdbadab73588,,7900,Tiago Manuel Dias Correia,21,Left Wing,111.8,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43b7080b-a3d4-4a23-ba0e-4b2fcdba3e61,196,1,00:04:34.557,4,34,9,Clearance,10,360,Rayo Vallecano,4,From Throw In,322,Eibar,0.0,,cb29ca9d-f061-49c9-925e-bdbadab73588,,6699,Ander Capa Rodríguez,2,Right Back,8.3,48.4,,True,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.0,Other,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b795a874-7f93-47cb-91b3-21c616042101,197,1,00:05:05.980,5,5,30,Pass,11,360,Rayo Vallecano,2,From Corner,360,Rayo Vallecano,4.580282,,7ba0cf39-a872-4924-b3d8-6cf966f28bf8,,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,120.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,9246.0,Patrick Ebert,71.83161,1.748533,3.0,High Pass,107.3,70.8,40.0,Right Foot,,,,,61.0,Corner,,,,,,,,,,,,,,True,True,104.0,Inswinging,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
