id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,ball_receipt,interception,clearance,counterpress,shot,goalkeeper,duel,out,dribble,ball_recovery,miscontrol,foul_won,off_camera,foul_committed,substitution,50_50,bad_behaviour,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,pass_cross,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,related_events,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_technique_id,shot_technique_name,shot_first_time,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,duel_type_id,duel_type_name,clearance_aerial_won,clearance_head,related_events_3,dribble_outcome_id,dribble_outcome_name,dribble_nutmeg,dribble_overrun,pass_switch,ball_recovery_recovery_failure,pass_aerial_won,miscontrol_aerial_won,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_body_part_id,goalkeeper_body_part_name
c9604666-81d7-4d2e-ad23-c65b97504641,79,1,00:02:01.937,2,1,17,Pressure,5,360,Rayo Vallecano,4,From Throw In,1049,Granada,0.486367,,70dd71fd-4282-4739-a0ab-db05d84e59e9,7158,Cristiano Biraghi,6,Left Back,18.9,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
db538e15-0176-4810-af48-2b19668e9614,80,1,00:02:02.580,2,2,39,Dribbled Past,5,360,Rayo Vallecano,4,From Throw In,1049,Granada,0.0,,c2da7252-e65b-42a0-90a0-937e4f2ae600,7158,Cristiano Biraghi,6,Left Back,16.0,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c2da7252-e65b-42a0-90a0-937e4f2ae600,81,1,00:02:02.580,2,2,14,Dribble,5,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,db538e15-0176-4810-af48-2b19668e9614,26797,Francisco Medina Luna,19,Center Attacking Midfield,104.1,74.8,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,True,True,,,,,,,,
dbc75d4a-6e5d-4911-bf5d-4e68a5369b45,82,1,00:02:03.480,2,3,17,Pressure,5,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.90977,,15712f5f-b933-4668-bd46-138d591a8e7c,26797,Francisco Medina Luna,19,Center Attacking Midfield,104.8,72.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77f11365-6a12-450e-b6d7-fc630717d84b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77f11365-6a12-450e-b6d7-fc630717d84b,83,1,00:02:03.778,2,3,2,Ball Recovery,5,360,Rayo Vallecano,4,From Throw In,1049,Granada,0.0,,dbc75d4a-6e5d-4911-bf5d-4e68a5369b45,6599,Rubén Salvador Pérez Del Mármol,11,Left Defensive Midfield,16.9,9.9,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15712f5f-b933-4668-bd46-138d591a8e7c,84,1,00:02:03.778,2,3,43,Carry,5,360,Rayo Vallecano,4,From Throw In,1049,Granada,0.647378,,309b9756-0d81-4ca3-ac9d-8ce1a1a8e825,6599,Rubén Salvador Pérez Del Mármol,11,Left Defensive Midfield,16.9,9.9,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,37923d7e-6ebb-4d14-97ff-2adec2b13c99,19.7,9.3,77f11365-6a12-450e-b6d7-fc630717d84b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dbc75d4a-6e5d-4911-bf5d-4e68a5369b45,,,,,,,,,,,,
309b9756-0d81-4ca3-ac9d-8ce1a1a8e825,85,1,00:02:04.213,2,4,17,Pressure,5,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.326027,,15712f5f-b933-4668-bd46-138d591a8e7c,24138,Joaquín José Marín Ruiz,2,Right Back,100.5,66.8,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,37923d7e-6ebb-4d14-97ff-2adec2b13c99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37923d7e-6ebb-4d14-97ff-2adec2b13c99,86,1,00:02:04.426,2,4,30,Pass,5,360,Rayo Vallecano,4,From Throw In,1049,Granada,1.030652,,309b9756-0d81-4ca3-ac9d-8ce1a1a8e825,6599,Rubén Salvador Pérez Del Mármol,11,Left Defensive Midfield,19.7,9.3,27109.0,Youssef El-Arabi,24.972385,-0.076157644,2.0,Low Pass,44.6,7.4,40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,603f0b34-60c0-4c7a-ada5-c78593ab2d2a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24d9c61e-2617-4ba6-ab43-0f0a1458597d,87,1,00:02:05.353,2,5,17,Pressure,5,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.279995,,603f0b34-60c0-4c7a-ada5-c78593ab2d2a,6743,Manuel Rolando Iturra Urrutia,11,Left Defensive Midfield,70.9,72.9,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,8b68a016-da9e-4453-b07e-25efcb12b76e,,,fdce877c-9b64-4175-8d26-39c8d0232ecd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603f0b34-60c0-4c7a-ada5-c78593ab2d2a,88,1,00:02:05.456,2,5,42,Ball Receipt*,5,360,Rayo Vallecano,4,From Throw In,1049,Granada,,,24d9c61e-2617-4ba6-ab43-0f0a1458597d,27109,Youssef El-Arabi,22,Right Center Forward,44.6,7.4,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,37923d7e-6ebb-4d14-97ff-2adec2b13c99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fdce877c-9b64-4175-8d26-39c8d0232ecd,89,1,00:02:05.456,2,5,43,Carry,5,360,Rayo Vallecano,4,From Throw In,1049,Granada,0.079998,,24d9c61e-2617-4ba6-ab43-0f0a1458597d,27109,Youssef El-Arabi,22,Right Center Forward,44.6,7.4,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,603f0b34-60c0-4c7a-ada5-c78593ab2d2a,45.1,6.9,8b68a016-da9e-4453-b07e-25efcb12b76e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8b68a016-da9e-4453-b07e-25efcb12b76e,90,1,00:02:05.536,2,5,38,Miscontrol,5,360,Rayo Vallecano,4,From Throw In,1049,Granada,0.0,,24d9c61e-2617-4ba6-ab43-0f0a1458597d,27109,Youssef El-Arabi,22,Right Center Forward,45.1,6.9,,,,,,,,,,,,,,True,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70a38240-6fdb-435d-b515-bd91ae90cfc7,91,1,00:02:19.238,2,19,30,Pass,6,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.569211,,13ce03c5-8d72-4b4e-8d44-0134f2ec42fd,24138,Joaquín José Marín Ruiz,2,Right Back,78.6,80.0,26685.0,Nicolás Ladislao Fedor Flores,24.167953,-0.61784446,3.0,High Pass,98.3,66.0,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,b1f4f5e1-bce9-402a-8bd9-0f0e57bda6a9,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13ce03c5-8d72-4b4e-8d44-0134f2ec42fd,92,1,00:02:20.808,2,20,42,Ball Receipt*,6,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,70a38240-6fdb-435d-b515-bd91ae90cfc7,26685,Nicolás Ladislao Fedor Flores,23,Center Forward,100.0,65.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ead2e7f6-7adb-4580-b9f8-287191cbbc24,93,1,00:02:20.808,2,20,4,Duel,6,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,b1f4f5e1-bce9-402a-8bd9-0f0e57bda6a9,26685,Nicolás Ladislao Fedor Flores,23,Center Forward,98.3,66.0,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,
b1f4f5e1-bce9-402a-8bd9-0f0e57bda6a9,94,1,00:02:20.808,2,20,9,Clearance,6,360,Rayo Vallecano,4,From Throw In,1049,Granada,0.0,,70a38240-6fdb-435d-b515-bd91ae90cfc7,19454,Ricardo Miguel Moreira da Costa,5,Left Center Back,21.8,14.1,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,ead2e7f6-7adb-4580-b9f8-287191cbbc24,,,,,,,,,,,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,,,
2a4ec905-f5db-4cb7-bd62-085851ab263c,95,1,00:02:20.811,2,20,6,Block,6,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,,26685,Nicolás Ladislao Fedor Flores,23,Center Forward,99.1,67.2,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59025c87-8a78-4ba2-bc52-e1106fe9280c,98,1,00:02:36.774,2,36,30,Pass,8,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.17021,,273f9f91-0c88-44bd-8a50-de02c8d1abd7,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,50.6,72.6,24138.0,Joaquín José Marín Ruiz,6.8622155,-1.8971552,2.0,Low Pass,48.4,66.1,38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,5b9b8bf8-0e77-456e-977e-55c00c73464f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b9b8bf8-0e77-456e-977e-55c00c73464f,99,1,00:02:37.944,2,37,42,Ball Receipt*,8,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,59025c87-8a78-4ba2-bc52-e1106fe9280c,24138,Joaquín José Marín Ruiz,2,Right Back,48.4,66.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bfa483fd-879e-45d9-b504-feb6bfdf2024,100,1,00:02:37.944,2,37,43,Carry,8,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.730576,,5b9b8bf8-0e77-456e-977e-55c00c73464f,24138,Joaquín José Marín Ruiz,2,Right Back,48.4,66.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6db0fc75-7d75-4a39-badc-4ac3a937d57b,44.7,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6db0fc75-7d75-4a39-badc-4ac3a937d57b,101,1,00:02:38.675,2,38,30,Pass,8,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.8,,6b4cf9f5-2616-48ac-9548-935193294927,24138,Joaquín José Marín Ruiz,2,Right Back,44.7,66.0,24255.0,Juan Carlos Martín Corral,35.00357,-2.5948038,1.0,Ground Pass,14.8,47.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6b4cf9f5-2616-48ac-9548-935193294927,102,1,00:02:41.475,2,41,42,Ball Receipt*,8,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,6db0fc75-7d75-4a39-badc-4ac3a937d57b,24255,Juan Carlos Martín Corral,1,Goalkeeper,14.8,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1bd4df39-6cc0-4fb5-a20d-fc2bf12fd7f6,103,1,00:02:41.475,2,41,43,Carry,8,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,4.0,,477cdecd-aff3-4d00-bfdc-1bf2bd58dd8b,24255,Juan Carlos Martín Corral,1,Goalkeeper,14.8,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b4cf9f5-2616-48ac-9548-935193294927,14.8,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477cdecd-aff3-4d00-bfdc-1bf2bd58dd8b,104,1,00:02:45.475,2,45,30,Pass,8,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.2,,6e49d290-282a-4f76-a88f-b5a314e0d1b1,24255,Juan Carlos Martín Corral,1,Goalkeeper,14.8,47.8,26222.0,José Eduardo Rosa Vale de Castro,27.652487,1.2810714,1.0,Ground Pass,22.7,74.3,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6e49d290-282a-4f76-a88f-b5a314e0d1b1,105,1,00:02:46.675,2,46,42,Ball Receipt*,8,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,477cdecd-aff3-4d00-bfdc-1bf2bd58dd8b,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,22.7,74.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e07ed53b-c70e-4409-b08d-c418c864ec1a,106,1,00:02:46.675,2,46,43,Carry,8,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.399998,,47f0f7cc-7be1-4b41-9c64-32445bfb1cc2,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,22.7,74.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6e49d290-282a-4f76-a88f-b5a314e0d1b1,22.2,72.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47f0f7cc-7be1-4b41-9c64-32445bfb1cc2,107,1,00:02:48.075,2,48,30,Pass,8,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.68,,41e41977-901e-49bb-b6b5-880cf5c53b9f,26222,José Eduardo Rosa Vale de Castro,3,Right Center Back,22.2,72.1,26848.0,Roberto Trashorras Gayoso,25.507057,-1.5472713,1.0,Ground Pass,22.8,46.6,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41e41977-901e-49bb-b6b5-880cf5c53b9f,108,1,00:02:49.755,2,49,42,Ball Receipt*,8,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,47f0f7cc-7be1-4b41-9c64-32445bfb1cc2,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,22.8,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21e387fd-243b-4d8f-9728-e2c5ba6ed624,109,1,00:02:49.755,2,49,43,Carry,8,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.421243,,41e41977-901e-49bb-b6b5-880cf5c53b9f,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,22.8,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c250bba9-099a-42a3-b0ba-5141996df70e,25.4,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c250bba9-099a-42a3-b0ba-5141996df70e,110,1,00:02:51.176,2,51,30,Pass,8,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.4,,4953bc7c-96f9-411c-a73c-e838732237ca,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,25.4,44.7,18404.0,José Ángel Crespo Rincón,30.342709,-1.1927379,1.0,Ground Pass,36.6,16.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4953bc7c-96f9-411c-a73c-e838732237ca,111,1,00:02:53.576,2,53,42,Ball Receipt*,8,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,c250bba9-099a-42a3-b0ba-5141996df70e,18404,José Ángel Crespo Rincón,5,Left Center Back,36.6,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
