id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,related_events,player,position,location,pass,carry,out,under_pressure,ball_receipt,counterpress,ball_recovery,interception,duel,dribble,shot,goalkeeper,off_camera,miscontrol,block,clearance,foul_won,50_50,foul_committed,substitution,bad_behaviour,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,ball_recovery_recovery_failure,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,related_events_3,dribble_overrun,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_switch,miscontrol_aerial_won,related_events_4,pass_cross,pass_assisted_shot_id,pass_goal_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_first_time,shot_deflected,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate
f4db89a9-cab0-40ac-b6f2-0b230a8e3141,30,1,00:00:54.253,0,54,30,Pass,4,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.460455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,b965e742-1b34-498f-ba2c-7c3ecb06bb3a,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,46.2,67.4,11539.0,Adrián Embarba Blázquez,6.203225,1.9333405,1.0,Ground Pass,44.0,73.2,40.0,Right Foot,,,ea92526b-b1df-4165-9d91-df2d04d45598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b965e742-1b34-498f-ba2c-7c3ecb06bb3a,31,1,00:00:54.713,0,54,42,Ball Receipt*,4,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f4db89a9-cab0-40ac-b6f2-0b230a8e3141,11539.0,Adrián Embarba Blázquez,17.0,Right Wing,44.0,73.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9c9d9135-4cf9-4621-8cad-b867559fc51d,32,1,00:00:54.713,0,54,30,Pass,4,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.060402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc3d3ae2-53d0-400a-8097-183b6b5ab809,11539.0,Adrián Embarba Blázquez,17.0,Right Wing,44.0,73.8,6852.0,Jozabed Sánchez Ruiz,11.670904,-1.3549155,1.0,Ground Pass,46.5,62.4,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cc3d3ae2-53d0-400a-8097-183b6b5ab809,33,1,00:00:55.774,0,55,42,Ball Receipt*,4,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c9d9135-4cf9-4621-8cad-b867559fc51d,6852.0,Jozabed Sánchez Ruiz,9.0,Right Defensive Midfield,46.5,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6f508e10-9c5d-4569-a27b-be79f9cf2519,34,1,00:00:55.774,0,55,43,Carry,4,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.079999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cc3d3ae2-53d0-400a-8097-183b6b5ab809,6852.0,Jozabed Sánchez Ruiz,9.0,Right Defensive Midfield,46.5,62.4,,,,,,,,,,,,,dbae16ea-3775-45a0-b8e3-b1ef3bb7bfd4,46.5,62.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dbae16ea-3775-45a0-b8e3-b1ef3bb7bfd4,35,1,00:00:55.854,0,55,30,Pass,4,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.759013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272b91f3-af0a-4a27-b853-e2242502ccdf,6852.0,Jozabed Sánchez Ruiz,9.0,Right Defensive Midfield,46.5,62.4,27144.0,Antonio Amaya Carazo,14.329341,-2.8441198,1.0,Ground Pass,32.8,58.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272b91f3-af0a-4a27-b853-e2242502ccdf,36,1,00:00:56.613,0,56,42,Ball Receipt*,4,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dbae16ea-3775-45a0-b8e3-b1ef3bb7bfd4,27144.0,Antonio Amaya Carazo,3.0,Right Center Back,32.8,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7a028d8e-40a7-465f-a09d-8ffb305defc9,37,1,00:00:56.613,0,56,30,Pass,4,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.455496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d6460b37-0b58-417f-a930-3c2c9e84dbf6,27144.0,Antonio Amaya Carazo,3.0,Right Center Back,32.8,58.4,24138.0,Joaquín José Marín Ruiz,17.96107,1.4367732,1.0,Ground Pass,35.2,76.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d6460b37-0b58-417f-a930-3c2c9e84dbf6,38,1,00:00:58.068,0,58,42,Ball Receipt*,4,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7a028d8e-40a7-465f-a09d-8ffb305defc9,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,35.2,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9f11bc6a-9396-4a5e-b83f-438ee63a1a99,39,1,00:00:58.068,0,58,30,Pass,4,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.667603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d502632-e36f-4127-93bb-adb8029160a9,24138.0,Joaquín José Marín Ruiz,2.0,Right Back,35.2,75.9,4711.0,Pablo Hernández Domínguez,25.59785,-0.2165503,3.0,High Pass,60.2,70.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0d502632-e36f-4127-93bb-adb8029160a9,40,1,00:00:59.736,0,59,42,Ball Receipt*,4,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9f11bc6a-9396-4a5e-b83f-438ee63a1a99,4711.0,Pablo Hernández Domínguez,19.0,Center Attacking Midfield,60.2,70.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15654f18-ce46-41fa-9e00-61d98a6dda81,41,1,00:00:59.736,0,59,38,Miscontrol,4,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4711.0,Pablo Hernández Domínguez,19.0,Center Attacking Midfield,58.7,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13ef1023-05c4-4cf9-b9e5-fff09ffdf10f,42,1,00:00:59.794,0,59,2,Ball Recovery,4,360,Rayo Vallecano,1,Regular Play,220,Real Madrid,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,59.9,9.3,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c74b5ede-05ef-4b27-bf5f-71ddd8f8116a,43,1,00:01:01.263,1,1,2,Ball Recovery,4,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4711.0,Pablo Hernández Domínguez,19.0,Center Attacking Midfield,64.3,65.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19e81123-3cb5-4226-9431-4d2c0e2aa0de,44,1,00:01:01.263,1,1,43,Carry,4,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,4.022187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,06e5bbc1-35f0-46fb-91ae-48cfae2a7dba,4711.0,Pablo Hernández Domínguez,19.0,Center Attacking Midfield,64.3,65.6,,,,,,,,,,,,,c74b5ede-05ef-4b27-bf5f-71ddd8f8116a,84.0,49.4,d9296c3b-8348-47d6-a00b-4dce616fa83b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d9296c3b-8348-47d6-a00b-4dce616fa83b,45,1,00:01:02.160,1,2,17,Pressure,4,360,Rayo Vallecano,1,Regular Play,220,Real Madrid,1.735596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19e81123-3cb5-4226-9431-4d2c0e2aa0de,5574.0,Toni Kroos,10.0,Center Defensive Midfield,56.0,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06e5bbc1-35f0-46fb-91ae-48cfae2a7dba,46,1,00:01:05.285,1,5,30,Pass,4,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.29916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,01dd6a80-65d2-4423-ba00-81bad85d00aa,4711.0,Pablo Hernández Domínguez,19.0,Center Attacking Midfield,84.0,49.4,26848.0,Roberto Trashorras Gayoso,13.731715,-1.7910451,1.0,Ground Pass,81.0,36.0,40.0,Right Foot,,,f3a1de97-58f6-4297-92db-fcecba156ae5,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3a1de97-58f6-4297-92db-fcecba156ae5,47,1,00:01:06.584,1,6,42,Ball Receipt*,4,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06e5bbc1-35f0-46fb-91ae-48cfae2a7dba,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,79.4,34.5,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01dd6a80-65d2-4423-ba00-81bad85d00aa,48,1,00:01:06.584,1,6,10,Interception,4,360,Rayo Vallecano,1,Regular Play,220,Real Madrid,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,06e5bbc1-35f0-46fb-91ae-48cfae2a7dba,5456.0,Mateo Kovačić,13.0,Right Center Midfield,39.1,44.1,,,,,,,,,,,,,,,,,,,,,,13.0,Lost In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44a42d98-a046-4924-b0b2-c79c503d62ed,49,1,00:01:06.763,1,6,6,Block,4,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,78.5,34.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95222f68-3f3f-4347-8244-f487489c133b,50,1,00:01:07.451,1,7,17,Pressure,4,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.728158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26725161-58d5-4cab-b168-7da32fb8d660,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,81.0,34.1,,,,,,,,,,,,,4bda14fb-721a-4270-9ffd-89e609a7d298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6e9b0208-7b61-4c47-b356-276734e0c389,102,1,00:01:44.766,1,44,2,Ball Recovery,6,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26685.0,Nicolás Ladislao Fedor Flores,23.0,Center Forward,47.1,61.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694007e0-2d15-47d6-936c-6b8357118677,103,1,00:01:44.766,1,44,43,Carry,6,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.668561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,37f3fe92-6fdb-4084-88df-3057f2d4f71f,26685.0,Nicolás Ladislao Fedor Flores,23.0,Center Forward,47.1,61.6,,,,,,,,,,,,,572ae3e0-0866-4bd5-8e1d-53d3652456fd,48.5,62.2,6e9b0208-7b61-4c47-b356-276734e0c389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37f3fe92-6fdb-4084-88df-3057f2d4f71f,104,1,00:01:44.896,1,44,17,Pressure,6,360,Rayo Vallecano,1,Regular Play,220,Real Madrid,0.498856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,694007e0-2d15-47d6-936c-6b8357118677,5574.0,Toni Kroos,10.0,Center Defensive Midfield,69.5,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314b1dc7-7c3d-4c4e-9652-8d3e0d880b48,105,1,00:01:45.435,1,45,39,Dribbled Past,6,360,Rayo Vallecano,1,Regular Play,220,Real Madrid,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,572ae3e0-0866-4bd5-8e1d-53d3652456fd,5574.0,Toni Kroos,10.0,Center Defensive Midfield,71.6,17.9,,,,,,,,,,,,,69c7bf8c-cc24-4393-8a26-86705330ba15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572ae3e0-0866-4bd5-8e1d-53d3652456fd,106,1,00:01:45.435,1,45,14,Dribble,6,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,314b1dc7-7c3d-4c4e-9652-8d3e0d880b48,26685.0,Nicolás Ladislao Fedor Flores,23.0,Center Forward,48.5,62.2,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69c7bf8c-cc24-4393-8a26-86705330ba15,107,1,00:01:45.435,1,45,43,Carry,6,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.60117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,11031035-4698-481c-b81b-e1bdb10e2b13,26685.0,Nicolás Ladislao Fedor Flores,23.0,Center Forward,48.5,62.2,,,,,,,,,,,,,314b1dc7-7c3d-4c4e-9652-8d3e0d880b48,50.7,60.4,572ae3e0-0866-4bd5-8e1d-53d3652456fd,,,,,,,,,,6ed0a542-96c7-498a-8aa0-a6d791dca822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6ed0a542-96c7-498a-8aa0-a6d791dca822,108,1,00:01:46.543,1,46,17,Pressure,6,360,Rayo Vallecano,1,Regular Play,220,Real Madrid,0.607085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,11031035-4698-481c-b81b-e1bdb10e2b13,5552.0,Marcelo Vieira da Silva Júnior,6.0,Left Back,69.5,17.0,,,,,,,,,,,,,69c7bf8c-cc24-4393-8a26-86705330ba15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
