id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,ball_receipt,counterpress,interception,out,duel,goalkeeper,clearance,dribble,foul_won,off_camera,shot,substitution,ball_recovery,foul_committed,block,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,related_events,ball_recovery_recovery_failure,player,position,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,clearance_right_foot,foul_won_defensive,pass_aerial_won,foul_committed_type_id,foul_committed_type_name,pass_switch,related_events_3,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,shot_freeze_frame_18_location_0,shot_freeze_frame_18_location_1,shot_freeze_frame_18_player_id,shot_freeze_frame_18_player_name,shot_freeze_frame_18_position_id,shot_freeze_frame_18_position_name,shot_freeze_frame_18_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,dribble_nutmeg,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_key_pass_id,shot_aerial_won,pass_technique_id,pass_technique_name,pass_inswinging,shot_first_time,pass_deflected,foul_committed_advantage,interception_outcome_id,interception_outcome_name,foul_won_advantage,pass_goal_assist
cc66b45c-4b30-48aa-8e60-53d65c49ef61,1949,2,00:08:28.556,53,28,30,Pass,126,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.689837,,2ef23ac4-16c2-4466-991e-9eaaf891a433,6743.0,Manuel Rolando Iturra Urrutia,9.0,Right Defensive Midfield,43.0,27.7,11298.0,José Ignacio Martínez García,12.850292,-2.0831857,1.0,Ground Pass,36.7,16.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2ef23ac4-16c2-4466-991e-9eaaf891a433,1950,2,00:08:29.246,53,29,42,Ball Receipt*,126,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,cc66b45c-4b30-48aa-8e60-53d65c49ef61,11298.0,José Ignacio Martínez García,6.0,Left Back,36.7,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603f970d-2c80-4e36-ae3b-4bf049c8fa24,1951,2,00:08:29.246,53,29,43,Carry,126,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.925366,,2ef23ac4-16c2-4466-991e-9eaaf891a433,11298.0,José Ignacio Martínez García,6.0,Left Back,36.7,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4d7495a-030c-4602-8838-475d1787e649,36.2,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d4d7495a-030c-4602-8838-475d1787e649,1952,2,00:08:30.171,53,30,30,Pass,126,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.716783,,b46a635f-d7c4-4fc8-a6d3-277aec5f0ea7,11298.0,José Ignacio Martínez García,6.0,Left Back,36.2,10.4,7900.0,Tiago Manuel Dias Correia,11.328283,-0.15063591,1.0,Ground Pass,47.4,8.7,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b46a635f-d7c4-4fc8-a6d3-277aec5f0ea7,1953,2,00:08:30.888,53,30,42,Ball Receipt*,126,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,d4d7495a-030c-4602-8838-475d1787e649,7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,47.4,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8cc47f1-248e-43ab-981d-591feb0dd83c,1954,2,00:08:30.888,53,30,30,Pass,126,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.227886,,db686d92-0e60-4a0f-9f81-93f19bbccef9,7900.0,Tiago Manuel Dias Correia,21.0,Left Wing,47.4,8.7,6743.0,Manuel Rolando Iturra Urrutia,15.654073,1.9026475,1.0,Ground Pass,42.3,23.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
db686d92-0e60-4a0f-9f81-93f19bbccef9,1955,2,00:08:32.116,53,32,42,Ball Receipt*,126,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,e8cc47f1-248e-43ab-981d-591feb0dd83c,6743.0,Manuel Rolando Iturra Urrutia,9.0,Right Defensive Midfield,42.3,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4700ee56-aaba-45a3-85c8-ac3f47ac3c16,1956,2,00:08:32.116,53,32,43,Carry,126,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.767337,,db686d92-0e60-4a0f-9f81-93f19bbccef9,6743.0,Manuel Rolando Iturra Urrutia,9.0,Right Defensive Midfield,42.3,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fca80634-8935-4733-8edc-26dd12e7c8d1,42.3,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fca80634-8935-4733-8edc-26dd12e7c8d1,1957,2,00:08:32.883,53,32,30,Pass,126,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.476233,,610012b5-016f-4c2a-b547-57cd3d931a30,6743.0,Manuel Rolando Iturra Urrutia,9.0,Right Defensive Midfield,42.3,23.5,26848.0,Roberto Trashorras Gayoso,10.0,1.5707964,1.0,Ground Pass,42.3,33.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610012b5-016f-4c2a-b547-57cd3d931a30,1958,2,00:08:33.359,53,33,42,Ball Receipt*,126,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,fca80634-8935-4733-8edc-26dd12e7c8d1,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,42.3,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bf4e2eb3-9095-4205-8cef-2d87f73d504e,1959,2,00:08:33.359,53,33,43,Carry,126,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.1879,,25c2abe8-d99a-46a0-b82c-2a146338cdf3,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,42.3,33.5,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,610012b5-016f-4c2a-b547-57cd3d931a30,42.3,33.5,d1a67406-0fd5-4781-91cd-5585743e9f08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25c2abe8-d99a-46a0-b82c-2a146338cdf3,1960,2,00:08:33.418,53,33,17,Pressure,126,360,Rayo Vallecano,1,Regular Play,1041,Sporting Gijón,0.077111,,bf4e2eb3-9095-4205-8cef-2d87f73d504e,27526.0,Rachid Aït-Atmane,9.0,Right Defensive Midfield,77.8,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d1a67406-0fd5-4781-91cd-5585743e9f08,1961,2,00:08:33.547,53,33,30,Pass,126,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.002626,,17918674-9f72-45a3-b67f-8e24ff3592d7,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,42.3,33.5,11543.0,José Antonio Dorado Ramírez,16.971151,-2.3645277,1.0,Ground Pass,30.2,21.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17918674-9f72-45a3-b67f-8e24ff3592d7,1962,2,00:08:34.550,53,34,42,Ball Receipt*,126,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,d1a67406-0fd5-4781-91cd-5585743e9f08,11543.0,José Antonio Dorado Ramírez,5.0,Left Center Back,30.2,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3b075aa8-6fa6-4169-89c7-b9fda870fb12,1963,2,00:08:34.550,53,34,43,Carry,126,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.817488,,10e72e44-bac1-42f9-a408-57674b3ee681,11543.0,José Antonio Dorado Ramírez,5.0,Left Center Back,30.2,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17918674-9f72-45a3-b67f-8e24ff3592d7,27.5,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10e72e44-bac1-42f9-a408-57674b3ee681,1964,2,00:08:35.367,53,35,30,Pass,126,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.060151,,3033333f-1575-44a9-be48-7d3b0b9fc5d8,11543.0,José Antonio Dorado Ramírez,5.0,Left Center Back,27.5,22.1,24255.0,Juan Carlos Martín Corral,22.98891,2.4702485,1.0,Ground Pass,9.5,36.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3033333f-1575-44a9-be48-7d3b0b9fc5d8,1965,2,00:08:37.428,53,37,42,Ball Receipt*,126,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,10e72e44-bac1-42f9-a408-57674b3ee681,24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,9.5,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
979b9169-cd41-4fe3-b5ac-15f2f1598df3,1966,2,00:08:37.428,53,37,43,Carry,126,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.449391,,3033333f-1575-44a9-be48-7d3b0b9fc5d8,24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,9.5,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,701b37cc-e622-45f2-bb38-b82aa09ba07c,9.5,36.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701b37cc-e622-45f2-bb38-b82aa09ba07c,1967,2,00:08:38.877,53,38,30,Pass,126,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.079711,,4a1e8dc9-25eb-46b3-8a9e-acb2467b4075,24255.0,Juan Carlos Martín Corral,1.0,Goalkeeper,9.5,36.4,26848.0,Roberto Trashorras Gayoso,14.334923,0.06981641,1.0,Ground Pass,23.8,37.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4a1e8dc9-25eb-46b3-8a9e-acb2467b4075,1968,2,00:08:39.957,53,39,42,Ball Receipt*,126,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,701b37cc-e622-45f2-bb38-b82aa09ba07c,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,23.8,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3c443006-35e6-48b6-8f0a-e9254d75b00c,1969,2,00:08:39.957,53,39,43,Carry,126,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.097379,,4a1e8dc9-25eb-46b3-8a9e-acb2467b4075,26848.0,Roberto Trashorras Gayoso,11.0,Left Defensive Midfield,23.8,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84601b31-8f60-422c-ac3c-d72f45cf86dc,23.8,37.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
