id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,counterpress,interception,out,duel,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,clearance,dribble,foul_won,off_camera,shot,substitution,ball_recovery,foul_committed,block,related_events,goalkeeper,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_outcome_id,pass_outcome_name,pass_type_id,pass_type_name,pass_switch,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,pass_cross,duel_type_id,duel_type_name,pass_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_aerial_won,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,related_events_3,foul_committed_card_id,foul_committed_card_name,dribble_nutmeg,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,pass_technique_id,pass_technique_name,pass_outswinging
9c8b7f50-e75d-4fcb-87dd-4d60e3a14b0b,1477,1,00:40:41.244,40,41,2,Ball Recovery,98,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,,7900,Tiago Manuel Dias Correia,21,Left Wing,81.7,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0652d2e1-ebe9-4311-a49b-70adc3d59ebb,1478,1,00:40:41.244,40,41,43,Carry,98,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,5.285137,,001d3f5b-385a-4d03-a557-d1ad5d724516,7900,Tiago Manuel Dias Correia,21,Left Wing,81.7,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,9c8b7f50-e75d-4fcb-87dd-4d60e3a14b0b,,90.4,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
001d3f5b-385a-4d03-a557-d1ad5d724516,1479,1,00:40:46.530,40,46,30,Pass,98,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.948531,,633d111f-dde7-4fba-b3f8-cc2b539a89e7,7900,Tiago Manuel Dias Correia,21,Left Wing,90.4,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26848.0,Roberto Trashorras Gayoso,7.1021123,2.9718144,1.0,Ground Pass,83.4,10.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633d111f-dde7-4fba-b3f8-cc2b539a89e7,1480,1,00:40:47.478,40,47,42,Ball Receipt*,98,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,001d3f5b-385a-4d03-a557-d1ad5d724516,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,83.4,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d40ad0a9-954c-464d-a8b4-95398aaeb0e0,1481,1,00:40:47.478,40,47,43,Carry,98,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.314619,,633d111f-dde7-4fba-b3f8-cc2b539a89e7,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,83.4,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,91a9886f-5e39-4470-966e-f2dd4fe1418e,,82.2,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91a9886f-5e39-4470-966e-f2dd4fe1418e,1482,1,00:40:49.793,40,49,30,Pass,98,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.837706,,dca00275-01f9-4e83-89ce-273f97d814d1,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,82.2,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6852.0,Jozabed Sánchez Ruiz,16.349007,1.2471116,1.0,Ground Pass,87.4,31.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dca00275-01f9-4e83-89ce-273f97d814d1,1483,1,00:40:50.630,40,50,42,Ball Receipt*,98,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,91a9886f-5e39-4470-966e-f2dd4fe1418e,6852,Jozabed Sánchez Ruiz,19,Center Attacking Midfield,87.4,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6f44698f-fa7e-4288-bc1a-b12f42ac9862,1484,1,00:40:50.630,40,50,43,Carry,98,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.966169,,4286cca1-299a-475b-aa6a-c2044f326963,6852,Jozabed Sánchez Ruiz,19,Center Attacking Midfield,87.4,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,dca00275-01f9-4e83-89ce-273f97d814d1,,81.7,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4286cca1-299a-475b-aa6a-c2044f326963,1485,1,00:40:51.597,40,51,30,Pass,98,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.398094,,d52f3f6b-2a32-44e1-8139-568b7ef428f6,6852,Jozabed Sánchez Ruiz,19,Center Attacking Midfield,81.7,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26848.0,Roberto Trashorras Gayoso,14.43468,-1.6401294,1.0,Ground Pass,80.7,8.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d52f3f6b-2a32-44e1-8139-568b7ef428f6,1486,1,00:40:52.995,40,52,42,Ball Receipt*,98,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,4286cca1-299a-475b-aa6a-c2044f326963,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,80.7,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25e67aa4-1711-4016-856d-e5e5a8345e61,1487,1,00:40:52.995,40,52,43,Carry,98,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.601556,,a6645173-b9b9-486d-9ee3-2f0e071c2a1f,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,80.7,8.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,b23570c2-2f26-41b0-a804-339d40e534b3,d52f3f6b-2a32-44e1-8139-568b7ef428f6,75.5,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a6645173-b9b9-486d-9ee3-2f0e071c2a1f,1488,1,00:40:53.857,40,53,17,Pressure,98,360,Rayo Vallecano,1,Regular Play,1041,Sporting Gijón,0.743605,,25e67aa4-1711-4016-856d-e5e5a8345e61,13107,Sergio Álvarez Díaz,11,Left Defensive Midfield,38.4,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,b23570c2-2f26-41b0-a804-339d40e534b3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b23570c2-2f26-41b0-a804-339d40e534b3,1489,1,00:40:54.596,40,54,30,Pass,98,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.204454,,3ebdba0a-b63e-4a7c-aed1-32734ecc486e,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,75.5,6.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,a6645173-b9b9-486d-9ee3-2f0e071c2a1f,,,,11543.0,José Antonio Dorado Ramírez,11.8456745,2.9375746,1.0,Ground Pass,63.9,8.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ebdba0a-b63e-4a7c-aed1-32734ecc486e,1490,1,00:40:55.801,40,55,42,Ball Receipt*,98,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,b23570c2-2f26-41b0-a804-339d40e534b3,11543,José Antonio Dorado Ramírez,5,Left Center Back,63.9,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8dc152ba-2f7c-4212-ac00-4e39c889606e,1491,1,00:40:55.801,40,55,43,Carry,98,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.299642,,3ebdba0a-b63e-4a7c-aed1-32734ecc486e,11543,José Antonio Dorado Ramírez,5,Left Center Back,63.9,8.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d62ea3c-c52d-4a69-a16e-daa23edd5145,,64.9,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6d62ea3c-c52d-4a69-a16e-daa23edd5145,1492,1,00:40:56.100,40,56,30,Pass,98,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.853986,,e3857453-3898-41a0-a243-5c01987ec958,11543,José Antonio Dorado Ramírez,5,Left Center Back,64.9,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6852.0,Jozabed Sánchez Ruiz,10.983624,0.9928944,1.0,Ground Pass,70.9,22.5,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e3857453-3898-41a0-a243-5c01987ec958,1493,1,00:40:56.954,40,56,42,Ball Receipt*,98,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,6d62ea3c-c52d-4a69-a16e-daa23edd5145,6852,Jozabed Sánchez Ruiz,19,Center Attacking Midfield,70.9,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c90ab3ca-d0b2-4f93-be10-16a59a918497,1494,1,00:40:56.954,40,56,43,Carry,98,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.193295,,05d23d8c-aaf7-4d26-8917-008387930fb2,6852,Jozabed Sánchez Ruiz,19,Center Attacking Midfield,70.9,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,e3857453-3898-41a0-a243-5c01987ec958,,66.5,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05d23d8c-aaf7-4d26-8917-008387930fb2,1495,1,00:40:59.148,40,59,30,Pass,98,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.025116,,4dd33396-05fa-4b91-83d7-1c62622f5314,6852,Jozabed Sánchez Ruiz,19,Center Attacking Midfield,66.5,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26848.0,Roberto Trashorras Gayoso,14.176036,-1.2847449,1.0,Ground Pass,70.5,7.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7a0f1bfa-5f26-4774-9904-6bc5ea5f0478,1496,1,00:41:00.117,41,0,17,Pressure,98,360,Rayo Vallecano,1,Regular Play,1041,Sporting Gijón,0.925343,,38e797da-2ddb-442c-95bf-03c3b2fc2e13,23848,Carlos Carmona Bonet,17,Right Wing,42.8,69.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,3d326218-7d0b-4786-af3f-65a1bbc4c684,4dd33396-05fa-4b91-83d7-1c62622f5314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4dd33396-05fa-4b91-83d7-1c62622f5314,1497,1,00:41:00.173,41,0,42,Ball Receipt*,98,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,05d23d8c-aaf7-4d26-8917-008387930fb2,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,70.5,7.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,7a0f1bfa-5f26-4774-9904-6bc5ea5f0478,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38e797da-2ddb-442c-95bf-03c3b2fc2e13,1498,1,00:41:00.173,41,0,43,Carry,98,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.838214,,3d326218-7d0b-4786-af3f-65a1bbc4c684,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,70.5,7.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,4dd33396-05fa-4b91-83d7-1c62622f5314,7a0f1bfa-5f26-4774-9904-6bc5ea5f0478,68.7,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3d326218-7d0b-4786-af3f-65a1bbc4c684,1499,1,00:41:01.011,41,1,30,Pass,98,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.361896,,26631b85-37a6-49da-973a-cc37a2c083d9,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,68.7,9.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,7a0f1bfa-5f26-4774-9904-6bc5ea5f0478,,,,11543.0,José Antonio Dorado Ramírez,20.00025,2.7518015,1.0,Ground Pass,50.2,17.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26631b85-37a6-49da-973a-cc37a2c083d9,1500,1,00:41:02.373,41,2,42,Ball Receipt*,98,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,3d326218-7d0b-4786-af3f-65a1bbc4c684,11543,José Antonio Dorado Ramírez,5,Left Center Back,50.2,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89a8ef81-d827-4c66-a182-09abddd52ae6,1501,1,00:41:02.373,41,2,43,Carry,98,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.915885,,26631b85-37a6-49da-973a-cc37a2c083d9,11543,José Antonio Dorado Ramírez,5,Left Center Back,50.2,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,e47f1f15-04b0-42f4-afa3-e058eaee9324,,45.6,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e47f1f15-04b0-42f4-afa3-e058eaee9324,1502,1,00:41:04.289,41,4,30,Pass,98,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.051063,,3e6d2e2e-cabe-4492-a57a-4190eb04ab8c,11543,José Antonio Dorado Ramírez,5,Left Center Back,45.6,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26848.0,Roberto Trashorras Gayoso,11.840608,-0.6536359,1.0,Ground Pass,55.0,11.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3e6d2e2e-cabe-4492-a57a-4190eb04ab8c,1503,1,00:41:05.340,41,5,42,Ball Receipt*,98,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,e47f1f15-04b0-42f4-afa3-e058eaee9324,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,55.0,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530d74e3-27b6-4b27-9154-8f9c95e5c2fc,1504,1,00:41:05.340,41,5,43,Carry,98,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,4.086741,,3e6d2e2e-cabe-4492-a57a-4190eb04ab8c,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,55.0,11.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,e716452e-2475-48f1-a92d-d2ac8948e563,edca17d4-3bb7-462d-a9b5-fe6637781027,54.8,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
edca17d4-3bb7-462d-a9b5-fe6637781027,1505,1,00:41:07.302,41,7,17,Pressure,98,360,Rayo Vallecano,1,Regular Play,1041,Sporting Gijón,2.34627,,530d74e3-27b6-4b27-9154-8f9c95e5c2fc,6602,Miguel Ángel Guerrero Martín,23,Center Forward,62.5,61.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,e716452e-2475-48f1-a92d-d2ac8948e563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e716452e-2475-48f1-a92d-d2ac8948e563,1506,1,00:41:09.427,41,9,30,Pass,98,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,2.029549,,1cf3b596-98ba-4347-86a1-1d12f59382f2,26848,Roberto Trashorras Gayoso,11,Left Defensive Midfield,54.8,8.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,edca17d4-3bb7-462d-a9b5-fe6637781027,,,,11543.0,José Antonio Dorado Ramírez,19.80707,2.3847582,1.0,Ground Pass,40.4,21.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1cf3b596-98ba-4347-86a1-1d12f59382f2,1507,1,00:41:11.456,41,11,42,Ball Receipt*,98,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,e716452e-2475-48f1-a92d-d2ac8948e563,11543,José Antonio Dorado Ramírez,5,Left Center Back,40.4,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146f8071-c590-486f-9c85-19866fc7b32f,1508,1,00:41:11.456,41,11,43,Carry,98,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,4.079744,,1cf3b596-98ba-4347-86a1-1d12f59382f2,11543,José Antonio Dorado Ramírez,5,Left Center Back,40.4,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,3cd5e1ec-f713-41b7-abc7-57d318e9ce9f,,40.0,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
