id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,ball_receipt,under_pressure,duel,clearance,counterpress,dribble,shot,goalkeeper,interception,foul_committed,foul_won,ball_recovery,out,miscontrol,block,substitution,pass,related_events_1,carry_end_location_0,carry_end_location_1,pass_outcome_id,pass_outcome_name,related_events_2,duel_type_id,duel_type_name,pass_assisted_shot_id,pass_shot_assist,pass_aerial_won,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,related_events,pass_technique_id,pass_technique_name,pass_through_ball,ball_receipt_outcome_id,ball_receipt_outcome_name,goalkeeper_outcome_id,goalkeeper_outcome_name,duel_outcome_id,duel_outcome_name,pass_switch,foul_committed_advantage,foul_won_advantage,foul_won_defensive,foul_committed_card_id,foul_committed_card_name,shot_end_location_2,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,player,position,location,pass_cross,clearance_body_part_id,clearance_body_part_name,clearance_head,dribble_outcome_id,dribble_outcome_name,shot_first_time,dribble_nutmeg,related_events_3,related_events_4,interception_outcome_id,interception_outcome_name,pass_outswinging,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,block_deflection,pass_cut_back,clearance_right_foot,shot_one_on_one,shot_aerial_won,ball_recovery_recovery_failure,clearance_left_foot
5b0e0b31-1b61-40d1-aef7-e36dc2f5f526,2660,2,00:28:43.732,73,43,30,Pass,176,360,Rayo Vallecano,1,Regular Play,215,Athletic Club,0.050606,,abf6f430-a5c7-473d-a72e-065d518138e9,,6394.0,Aritz Aduriz Zubeldia,23.0,Center Forward,78.3,47.0,6388.0,Ander Iturraspe Derteano,2.607681,2.5748634,2.0,Low Pass,76.1,48.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,f08485b4-4288-4ab3-b830-aceba3c23120,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abf6f430-a5c7-473d-a72e-065d518138e9,2661,2,00:28:43.782,73,43,42,Ball Receipt*,176,360,Rayo Vallecano,1,Regular Play,215,Athletic Club,,,5b0e0b31-1b61-40d1-aef7-e36dc2f5f526,,6388.0,Ander Iturraspe Derteano,9.0,Right Defensive Midfield,69.1,49.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f08485b4-4288-4ab3-b830-aceba3c23120,2662,2,00:28:43.782,73,43,6,Block,176,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,5b0e0b31-1b61-40d1-aef7-e36dc2f5f526,,26607.0,José Raúl Baena Urdiales,10.0,Center Defensive Midfield,44.0,31.7,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b168111a-d944-403b-b893-58842c18a268,2663,2,00:28:45.316,73,45,2,Ball Recovery,176,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,,,26607.0,José Raúl Baena Urdiales,10.0,Center Defensive Midfield,38.8,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47f866bc-3689-4c5c-a426-b3400bc1b906,2664,2,00:28:45.316,73,45,43,Carry,176,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,4.007877,,b168111a-d944-403b-b893-58842c18a268,,26607.0,José Raúl Baena Urdiales,10.0,Center Defensive Midfield,38.8,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fef5b315-670f-4b4d-a787-a0909fd3bf1b,44.0,48.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fef5b315-670f-4b4d-a787-a0909fd3bf1b,2665,2,00:28:49.324,73,49,30,Pass,176,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.870464,,17f5c566-b005-4565-a946-a56fa706d7f7,,26607.0,José Raúl Baena Urdiales,10.0,Center Defensive Midfield,44.0,48.7,23761.0,Alhassane Bangoura,25.052944,1.0803694,1.0,Ground Pass,55.8,70.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17f5c566-b005-4565-a946-a56fa706d7f7,2666,2,00:28:51.194,73,51,42,Ball Receipt*,176,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,fef5b315-670f-4b4d-a787-a0909fd3bf1b,,23761.0,Alhassane Bangoura,7.0,Right Wing Back,55.8,70.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b3fae5fb-cdeb-427b-9d1a-9e35ff29f9ff,2667,2,00:28:51.194,73,51,43,Carry,176,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.449536,,17f5c566-b005-4565-a946-a56fa706d7f7,,23761.0,Alhassane Bangoura,7.0,Right Wing Back,55.8,70.8,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,941e7214-f11c-411c-b87f-26eea1f0db4c,56.0,63.8,,,b425a4aa-cd9d-4ccc-a907-42b7469da28f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941e7214-f11c-411c-b87f-26eea1f0db4c,2668,2,00:28:52.420,73,52,17,Pressure,176,360,Rayo Vallecano,1,Regular Play,215,Athletic Club,0.478946,,b3fae5fb-cdeb-427b-9d1a-9e35ff29f9ff,,6392.0,Íñigo Lekue Martínez,16.0,Left Midfield,65.7,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b425a4aa-cd9d-4ccc-a907-42b7469da28f,,,,,ea27b20c-d3fb-4e0f-939c-95d7789840dd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70f178ac-40dd-4143-bc94-f591caad7334,2669,2,00:28:52.644,73,52,39,Dribbled Past,176,360,Rayo Vallecano,1,Regular Play,215,Athletic Club,0.0,,b425a4aa-cd9d-4ccc-a907-42b7469da28f,,6392.0,Íñigo Lekue Martínez,16.0,Left Midfield,64.1,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea27b20c-d3fb-4e0f-939c-95d7789840dd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b425a4aa-cd9d-4ccc-a907-42b7469da28f,2670,2,00:28:52.644,73,52,14,Dribble,176,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,70f178ac-40dd-4143-bc94-f591caad7334,,23761.0,Alhassane Bangoura,7.0,Right Wing Back,56.0,63.8,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,941e7214-f11c-411c-b87f-26eea1f0db4c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,
ea27b20c-d3fb-4e0f-939c-95d7789840dd,2671,2,00:28:52.644,73,52,43,Carry,176,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.914995,,70f178ac-40dd-4143-bc94-f591caad7334,,23761.0,Alhassane Bangoura,7.0,Right Wing Back,56.0,63.8,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,941e7214-f11c-411c-b87f-26eea1f0db4c,59.2,62.4,,,b425a4aa-cd9d-4ccc-a907-42b7469da28f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fbc91863-6a86-40c1-a560-1fec0258e0b3,ff6b7743-5cbb-452a-a8d9-2dd310d14eab,,,,,,,,,,,,,,
ff6b7743-5cbb-452a-a8d9-2dd310d14eab,2672,2,00:28:53.559,73,53,22,Foul Committed,176,360,Rayo Vallecano,1,Regular Play,215,Athletic Club,0.0,,81e95d93-c5e7-458b-ad94-f709250f20c6,,6392.0,Íñigo Lekue Martínez,16.0,Left Midfield,60.9,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea27b20c-d3fb-4e0f-939c-95d7789840dd,,,,,fbc91863-6a86-40c1-a560-1fec0258e0b3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbc91863-6a86-40c1-a560-1fec0258e0b3,2673,2,00:28:53.559,73,53,21,Foul Won,176,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,ff6b7743-5cbb-452a-a8d9-2dd310d14eab,,23761.0,Alhassane Bangoura,7.0,Right Wing Back,59.2,62.4,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81e95d93-c5e7-458b-ad94-f709250f20c6,2674,2,00:28:53.559,73,53,43,Carry,176,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.616091,,3632e328-1b67-4ad3-b91e-246450a20992,,23761.0,Alhassane Bangoura,7.0,Right Wing Back,59.2,62.4,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,fbc91863-6a86-40c1-a560-1fec0258e0b3,62.9,59.0,,,ff6b7743-5cbb-452a-a8d9-2dd310d14eab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3632e328-1b67-4ad3-b91e-246450a20992,2675,2,00:28:54.175,73,54,30,Pass,176,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.606383,,f570ed59-1e7a-412b-bedc-ea972cd4584c,,23761.0,Alhassane Bangoura,7.0,Right Wing Back,62.9,59.0,26607.0,José Raúl Baena Urdiales,22.60354,0.53890204,1.0,Ground Pass,82.3,70.6,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f570ed59-1e7a-412b-bedc-ea972cd4584c,2676,2,00:28:55.781,73,55,42,Ball Receipt*,176,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,3632e328-1b67-4ad3-b91e-246450a20992,,26607.0,José Raúl Baena Urdiales,10.0,Center Defensive Midfield,82.3,70.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1ee45866-5b12-4ae0-85d2-81705e18cfef,2677,2,00:28:55.781,73,55,43,Carry,176,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.927788,,770a1e4e-7b69-4c93-9c9f-4dfaefe1ac8c,,26607.0,José Raúl Baena Urdiales,10.0,Center Defensive Midfield,82.3,70.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f570ed59-1e7a-412b-bedc-ea972cd4584c,84.8,69.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770a1e4e-7b69-4c93-9c9f-4dfaefe1ac8c,2678,2,00:28:57.709,73,57,30,Pass,176,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.514412,,60d47509-d3a5-4cf8-8e1d-fa4702f9d1cb,,26607.0,José Raúl Baena Urdiales,10.0,Center Defensive Midfield,84.8,69.4,23761.0,Alhassane Bangoura,18.35756,-0.13111165,1.0,Ground Pass,103.0,67.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60d47509-d3a5-4cf8-8e1d-fa4702f9d1cb,2679,2,00:28:59.223,73,59,42,Ball Receipt*,176,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,770a1e4e-7b69-4c93-9c9f-4dfaefe1ac8c,,23761.0,Alhassane Bangoura,7.0,Right Wing Back,103.0,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3b7763c8-4165-4411-84a6-7e33fa8e33cf,2680,2,00:28:59.223,73,59,43,Carry,176,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.261251,,60d47509-d3a5-4cf8-8e1d-fa4702f9d1cb,,23761.0,Alhassane Bangoura,7.0,Right Wing Back,103.0,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1d8b6cb-46c1-4586-901a-3269ed38f788,103.4,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
