id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass,ball_receipt,under_pressure,duel,carry,clearance,counterpress,dribble,shot,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,interception,out,ball_recovery,foul_committed,foul_won,substitution,miscontrol,50_50,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,goalkeeper,duel_type_id,duel_type_name,related_events_1,pass_aerial_won,pass_outcome_id,pass_outcome_name,pass_body_part_id,pass_body_part_name,related_events_2,carry_end_location_0,carry_end_location_1,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_through_ball,pass_technique_id,pass_technique_name,pass_switch,pass_inswinging,interception_outcome_id,interception_outcome_name,related_events,ball_recovery_recovery_failure,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,pass_outswinging,clearance_aerial_won,clearance_head,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,foul_committed_type_id,foul_committed_type_name,pass_cross,foul_won_defensive,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,clearance_right_foot,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,foul_committed_card_id,foul_committed_card_name,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,player,position,shot_end_location_2
5150e50b-ae3a-4698-99fa-ec57ce9e0b38,863,1,00:29:09.041,29,9,17,Pressure,60,360,Rayo Vallecano,4,From Throw In,1049,Granada,0.877935,,13d4c7bd-cb47-4886-8108-83ccca8ba208,,7158.0,Cristiano Biraghi,6.0,Left Back,15.9,5.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0ca26eb8-c93d-43a0-927f-ec90a60e52ab,864,1,00:29:10.266,29,10,30,Pass,60,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.25114,,9c4acee4-aca4-4a8f-bc45-795a9738d3e5,,26848.0,Roberto Trashorras Gayoso,13.0,Right Center Midfield,103.1,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,11542.0,Javier Guerra Rodríguez,27.921677,-1.5313902,3.0,High Pass,104.2,46.6,,,,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9c4acee4-aca4-4a8f-bc45-795a9738d3e5,865,1,00:29:11.517,29,11,42,Ball Receipt*,60,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,0ca26eb8-c93d-43a0-927f-ec90a60e52ab,,11542.0,Javier Guerra Rodríguez,23.0,Center Forward,104.2,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
da300a5d-1cda-4e2a-9d27-47bd447eb04b,866,1,00:29:11.517,29,11,38,Miscontrol,60,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,,,11542.0,Javier Guerra Rodríguez,23.0,Center Forward,88.7,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820ae41c-528a-46e3-a3ec-ab3e3c5c506e,892,1,00:29:42.971,29,42,2,Ball Recovery,62,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.0,,58098313-c1d2-458b-bdf2-0f6bc2d56315,,11539.0,Adrián Embarba Blázquez,17.0,Right Wing,38.8,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33bd6d53-40fa-4806-a9f9-ebb17fa656c7,893,1,00:29:42.971,29,42,43,Carry,62,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.491266,,16676d7f-37ec-45e1-a530-6e5e599250c2,,11539.0,Adrián Embarba Blázquez,17.0,Right Wing,38.8,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,820ae41c-528a-46e3-a3ec-ab3e3c5c506e,,,,,,,51.6,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16676d7f-37ec-45e1-a530-6e5e599250c2,894,1,00:29:44.463,29,44,30,Pass,62,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.49552,,f7fb1113-27b8-4590-a638-924dd6465121,,11539.0,Adrián Embarba Blázquez,17.0,Right Wing,51.6,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,11543.0,José Antonio Dorado Ramírez,11.236102,2.1341126,1.0,Ground Pass,45.6,25.5,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f7fb1113-27b8-4590-a638-924dd6465121,895,1,00:29:45.958,29,45,42,Ball Receipt*,62,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,16676d7f-37ec-45e1-a530-6e5e599250c2,,11543.0,José Antonio Dorado Ramírez,21.0,Left Wing,45.6,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24d49e1b-e927-45d1-9017-6b8a32708f28,896,1,00:29:45.958,29,45,43,Carry,62,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,0.013065001,,e852228f-51a4-4962-bf02-fb9586a26564,,11543.0,José Antonio Dorado Ramírez,21.0,Left Wing,45.6,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7fb1113-27b8-4590-a638-924dd6465121,,,,,,,45.6,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e852228f-51a4-4962-bf02-fb9586a26564,897,1,00:29:45.971,29,45,30,Pass,62,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.375586,,7aa6a2a6-5374-4d84-80e8-eecf1d9dc42c,,11543.0,José Antonio Dorado Ramírez,21.0,Left Wing,45.6,25.5,,,,,,,,,,,,,,,,,,,,,,,,,,10727.0,Răzvan Dincă Raț,17.974426,-2.1742299,1.0,Ground Pass,35.4,10.7,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7aa6a2a6-5374-4d84-80e8-eecf1d9dc42c,898,1,00:29:47.347,29,47,42,Ball Receipt*,62,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,e852228f-51a4-4962-bf02-fb9586a26564,,10727.0,Răzvan Dincă Raț,6.0,Left Back,35.4,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31abd9a6-bb31-4a1b-9509-b970625e7906,899,1,00:29:47.347,29,47,43,Carry,62,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.437843,,3bf3b8e9-12a3-4846-881d-8ae8d94f282f,,10727.0,Răzvan Dincă Raț,6.0,Left Back,35.4,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7aa6a2a6-5374-4d84-80e8-eecf1d9dc42c,,,,,,,35.2,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3bf3b8e9-12a3-4846-881d-8ae8d94f282f,900,1,00:29:48.785,29,48,30,Pass,62,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,1.249385,,0e62663b-86cd-4ab3-9b30-1b0bba4b564e,,10727.0,Răzvan Dincă Raț,6.0,Left Back,35.2,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,11542.0,Javier Guerra Rodríguez,32.729958,-0.042787325,3.0,High Pass,67.9,9.4,,,,,,2c705b8b-7a57-45a2-81e9-b7766205730e,,9.0,Incomplete,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2c705b8b-7a57-45a2-81e9-b7766205730e,901,1,00:29:50.034,29,50,42,Ball Receipt*,62,360,Rayo Vallecano,1,Regular Play,360,Rayo Vallecano,,,3bf3b8e9-12a3-4846-881d-8ae8d94f282f,,11542.0,Javier Guerra Rodríguez,23.0,Center Forward,78.5,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e62663b-86cd-4ab3-9b30-1b0bba4b564e,902,1,00:29:50.034,29,50,2,Ball Recovery,62,360,Rayo Vallecano,1,Regular Play,1049,Granada,0.0,,3bf3b8e9-12a3-4846-881d-8ae8d94f282f,,20064.0,Hugo Miguel Almeida Costa Lopes,2.0,Right Back,52.2,70.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f12b5f36-c4da-4c19-a32c-49ddb248e00a,903,1,00:29:50.034,29,50,43,Carry,62,360,Rayo Vallecano,1,Regular Play,1049,Granada,1.161402,,0e62663b-86cd-4ab3-9b30-1b0bba4b564e,,20064.0,Hugo Miguel Almeida Costa Lopes,2.0,Right Back,52.2,70.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,930351b7-dd0b-4726-be48-b34b85411748,,,,,,,50.3,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
930351b7-dd0b-4726-be48-b34b85411748,904,1,00:29:51.195,29,51,30,Pass,62,360,Rayo Vallecano,1,Regular Play,1049,Granada,1.060263,,55703456-7a47-4400-8ae6-6cfb069dc522,,20064.0,Hugo Miguel Almeida Costa Lopes,2.0,Right Back,50.3,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,24783.0,Javier Márquez Moreno,26.73668,-0.7086263,1.0,Ground Pass,70.6,50.7,,,,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55703456-7a47-4400-8ae6-6cfb069dc522,905,1,00:29:52.256,29,52,42,Ball Receipt*,62,360,Rayo Vallecano,1,Regular Play,1049,Granada,,,930351b7-dd0b-4726-be48-b34b85411748,,24783.0,Javier Márquez Moreno,19.0,Center Attacking Midfield,70.6,50.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a6145d9-94f7-438d-ac1d-18c464f0f789,906,1,00:29:52.256,29,52,43,Carry,62,360,Rayo Vallecano,1,Regular Play,1049,Granada,1.116645,,55703456-7a47-4400-8ae6-6cfb069dc522,,24783.0,Javier Márquez Moreno,19.0,Center Attacking Midfield,70.6,50.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d4196a41-899e-409f-b304-0ab11da151a3,,,,,,,70.6,50.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d4196a41-899e-409f-b304-0ab11da151a3,907,1,00:29:53.372,29,53,30,Pass,62,360,Rayo Vallecano,1,Regular Play,1049,Granada,2.711273,,284f1bec-c95d-42c9-9abf-86a15bb0399c,,24783.0,Javier Márquez Moreno,19.0,Center Attacking Midfield,70.6,50.7,,,,,,,,,,,,,,,,,,,,,,,,,,27109.0,Youssef El-Arabi,37.689785,0.06903904,2.0,Low Pass,108.2,53.3,,,,,,dfbd4484-4f04-4548-996b-571ca64f5c82,,9.0,Incomplete,38.0,Left Foot,,,,,,True,108.0,Through Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dfbd4484-4f04-4548-996b-571ca64f5c82,908,1,00:29:56.084,29,56,42,Ball Receipt*,62,360,Rayo Vallecano,1,Regular Play,1049,Granada,,,d4196a41-899e-409f-b304-0ab11da151a3,,27109.0,Youssef El-Arabi,23.0,Center Forward,104.4,55.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284f1bec-c95d-42c9-9abf-86a15bb0399c,909,1,00:29:56.084,29,56,23,Goal Keeper,63,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,0.0,,d4196a41-899e-409f-b304-0ab11da151a3,,26070.0,Antonio Rodríguez Martínez,1.0,Goalkeeper,11.9,26.8,,,,,,,,,,,,,,27.0,Keeper Sweeper,47.0,Claim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a3f64ea3-829f-4e9d-aff9-2bb54d89646a,910,1,00:29:56.084,29,56,43,Carry,63,360,Rayo Vallecano,8,From Keeper,360,Rayo Vallecano,13.728403,,284f1bec-c95d-42c9-9abf-86a15bb0399c,,26070.0,Antonio Rodríguez Martínez,1.0,Goalkeeper,11.9,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40469475-2414-4d2a-8573-d0236c8cb977,,,,,,,15.7,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
