id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,ball_receipt,under_pressure,duel,clearance,counterpress,dribble,shot,goalkeeper,interception,foul_committed,foul_won,ball_recovery,out,miscontrol,block,substitution,pass,related_events,pass_switch,pass_outcome_id,pass_outcome_name,related_events_1,carry_end_location_0,carry_end_location_1,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,related_events_2,dribble_overrun,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,ball_recovery_recovery_failure,pass_cross,pass_aerial_won,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_punched_out,related_events_3,foul_won_defensive,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,pass_technique_id,pass_technique_name,pass_inswinging,foul_committed_card_id,foul_committed_card_name,block_offensive,clearance_body_part_id,clearance_body_part_name,clearance_head,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,clearance_left_foot
eb50ddb8-cf0f-443e-95ab-41a78bf3e078,203,1,00:04:54.117,4,54,42,Ball Receipt*,16,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,89ea372c-fdbb-4f9d-9ce0-cad4db7e735f,,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,98.3,76.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12aac79b-bf32-406e-a138-11d58f0e5734,204,1,00:04:54.339,4,54,17,Pressure,16,360,Rayo Vallecano,4,From Throw In,215,Athletic Club,1.341978,,,,6391,Raúl García Escudero,19,Center Attacking Midfield,21.0,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a4069ec0-9dc6-4800-8390-526202fbc238,205,1,00:04:55.728,4,55,30,Pass,16,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.25746,,a0aeac44-5ca0-46cd-9953-90e34ed997b2,,26848,Roberto Trashorras Gayoso,9,Right Defensive Midfield,99.1,76.1,,,2.5495098,-0.84089667,2.0,Low Pass,100.8,74.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a0aeac44-5ca0-46cd-9953-90e34ed997b2,206,1,00:04:55.985,4,55,6,Block,16,360,Rayo Vallecano,4,From Throw In,215,Athletic Club,0.0,,a4069ec0-9dc6-4800-8390-526202fbc238,,6391,Raúl García Escudero,19,Center Attacking Midfield,19.3,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3551d4a8-21b0-47a9-8e23-a9be7c43afe3,207,1,00:04:57.880,4,57,4,Duel,16,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,68390420-edbc-4a17-8ae7-6565e814385a,,11539,Adrián Embarba Blázquez,17,Right Wing,99.6,76.1,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,Aerial Lost,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68390420-edbc-4a17-8ae7-6565e814385a,208,1,00:04:57.880,4,57,30,Pass,16,360,Rayo Vallecano,4,From Throw In,215,Athletic Club,1.304197,,3551d4a8-21b0-47a9-8e23-a9be7c43afe3,,6392,Íñigo Lekue Martínez,21,Left Wing,20.5,4.0,6789.0,Mikel Balenziaga Oruesagasti,13.471823,2.07429,2.0,Low Pass,14.0,15.8,,,66.0,Recovery,,,True,,,,,,,,,,,,,,,,,,,,96005886-f6f9-46f1-ae73-0717c1fc87cb,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96005886-f6f9-46f1-ae73-0717c1fc87cb,209,1,00:04:59.185,4,59,42,Ball Receipt*,16,360,Rayo Vallecano,4,From Throw In,215,Athletic Club,,,68390420-edbc-4a17-8ae7-6565e814385a,,6789,Mikel Balenziaga Oruesagasti,6,Left Back,14.0,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404d473e-47e9-4f38-b331-e63f55d884e8,210,1,00:04:59.185,4,59,43,Carry,16,360,Rayo Vallecano,4,From Throw In,215,Athletic Club,1.246966,,96005886-f6f9-46f1-ae73-0717c1fc87cb,,6789,Mikel Balenziaga Oruesagasti,6,Left Back,14.0,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cbbca2cb-f58c-4177-892b-d6024b8072b8,14.0,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbbca2cb-f58c-4177-892b-d6024b8072b8,211,1,00:05:00.432,5,0,30,Pass,16,360,Rayo Vallecano,4,From Throw In,215,Athletic Club,2.90023,,18ffe98d-4bba-4487-8bb9-9819a40a4ef8,,6789,Mikel Balenziaga Oruesagasti,6,Left Back,14.0,15.8,6394.0,Aritz Aduriz Zubeldia,43.289722,-0.115759216,3.0,High Pass,57.0,10.8,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,cfaa9ced-dbec-471d-bbc8-ef1911dd7585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18ffe98d-4bba-4487-8bb9-9819a40a4ef8,212,1,00:05:03.332,5,3,42,Ball Receipt*,16,360,Rayo Vallecano,4,From Throw In,215,Athletic Club,,,cbbca2cb-f58c-4177-892b-d6024b8072b8,,6394,Aritz Aduriz Zubeldia,23,Center Forward,57.7,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfaa9ced-dbec-471d-bbc8-ef1911dd7585,213,1,00:05:03.332,5,3,2,Ball Recovery,16,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,cbbca2cb-f58c-4177-892b-d6024b8072b8,,6713,Diego Javier Llorente Ríos,3,Right Center Back,63.1,69.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dc597851-3303-4041-b0db-0800d6c6cb2a,214,1,00:05:03.332,5,3,43,Carry,16,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.461146,,cfaa9ced-dbec-471d-bbc8-ef1911dd7585,,6713,Diego Javier Llorente Ríos,3,Right Center Back,63.1,69.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f3868cf3-db0a-4b1e-9d7f-9450f92ca78a,63.5,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f3868cf3-db0a-4b1e-9d7f-9450f92ca78a,215,1,00:05:04.793,5,4,38,Miscontrol,16,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,,,6713,Diego Javier Llorente Ríos,3,Right Center Back,63.5,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e38724a4-64df-43e8-96a2-c0ffc770c92a,216,1,00:05:05.689,5,5,30,Pass,16,360,Rayo Vallecano,4,From Throw In,215,Athletic Club,1.451795,,22c61934-1744-497f-b2a7-c934ef157284,,6391,Raúl García Escudero,19,Center Attacking Midfield,51.6,18.7,6394.0,Aritz Aduriz Zubeldia,24.11742,-0.16242203,2.0,Low Pass,75.4,14.8,40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,6a2517d1-7449-4699-9133-e667c19206a9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22c61934-1744-497f-b2a7-c934ef157284,217,1,00:05:07.141,5,7,42,Ball Receipt*,16,360,Rayo Vallecano,4,From Throw In,215,Athletic Club,,,e38724a4-64df-43e8-96a2-c0ffc770c92a,,6394,Aritz Aduriz Zubeldia,23,Center Forward,77.6,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a2517d1-7449-4699-9133-e667c19206a9,218,1,00:05:07.141,5,7,10,Interception,16,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,e38724a4-64df-43e8-96a2-c0ffc770c92a,,27144,Antonio Amaya Carazo,5,Left Center Back,44.7,65.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fa945b44-f333-491f-859a-4cf2bd5bad34,219,1,00:05:07.924,5,7,2,Ball Recovery,16,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.0,,,,6713,Diego Javier Llorente Ríos,3,Right Center Back,51.6,66.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94bae877-ec3e-48eb-98f5-8cce4182ee01,220,1,00:05:07.924,5,7,43,Carry,16,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,2.429347,,bfc88671-a422-4741-beaa-9d35b33752da,,6713,Diego Javier Llorente Ríos,3,Right Center Back,51.6,66.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fa945b44-f333-491f-859a-4cf2bd5bad34,48.6,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bfc88671-a422-4741-beaa-9d35b33752da,221,1,00:05:10.354,5,10,30,Pass,16,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.154596,,2da7e45d-db4e-4e60-a156-db5f616e280d,,6713,Diego Javier Llorente Ríos,3,Right Center Back,48.6,67.3,11539.0,Adrián Embarba Blázquez,4.0706263,0.4856221,1.0,Ground Pass,52.2,69.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,9fd28c96-9556-44fc-bb00-f6796619d241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2da7e45d-db4e-4e60-a156-db5f616e280d,222,1,00:05:10.508,5,10,42,Ball Receipt*,16,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,bfc88671-a422-4741-beaa-9d35b33752da,,11539,Adrián Embarba Blázquez,17,Right Wing,59.6,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9fd28c96-9556-44fc-bb00-f6796619d241,223,1,00:05:10.508,5,10,6,Block,16,360,Rayo Vallecano,4,From Throw In,215,Athletic Club,0.0,,bfc88671-a422-4741-beaa-9d35b33752da,,6391,Raúl García Escudero,19,Center Attacking Midfield,67.9,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48f75247-ef47-42fe-8567-9e04e87f3cf2,224,1,00:05:15.863,5,15,30,Pass,17,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.790511,,8ef54f3d-cd24-467f-8ead-5a6e869c7ed1,True,6914,Roberto Román Triguero,2,Right Back,36.7,80.0,,,34.419327,-0.18998829,2.0,Low Pass,70.5,73.5,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8ef54f3d-cd24-467f-8ead-5a6e869c7ed1,225,1,00:05:17.654,5,17,10,Interception,17,360,Rayo Vallecano,4,From Throw In,215,Athletic Club,0.0,,48f75247-ef47-42fe-8567-9e04e87f3cf2,True,6392,Íñigo Lekue Martínez,21,Left Wing,49.6,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,Lost Out,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b8a16da4-0713-4309-9f36-ca67c63993fa,226,1,00:05:29.097,5,29,30,Pass,18,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.172836,,bb4e389c-ac6f-4c70-894c-d325ae79f665,,6914,Roberto Román Triguero,2,Right Back,72.4,80.0,11539.0,Adrián Embarba Blázquez,13.905754,-0.21008882,2.0,Low Pass,86.0,77.1,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4b9249f5-389e-4302-8454-bd0e51084c2e,227,1,00:05:30.230,5,30,17,Pressure,18,360,Rayo Vallecano,4,From Throw In,215,Athletic Club,0.830967,,55d9238f-127f-45ce-a45a-ae6c66afdba1,,6789,Mikel Balenziaga Oruesagasti,6,Left Back,31.1,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57e04fec-ba24-4149-816d-81f6011ad9ea,,,,,,,bb4e389c-ac6f-4c70-894c-d325ae79f665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bb4e389c-ac6f-4c70-894c-d325ae79f665,228,1,00:05:30.270,5,30,42,Ball Receipt*,18,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,,,4b9249f5-389e-4302-8454-bd0e51084c2e,,11539,Adrián Embarba Blázquez,17,Right Wing,86.0,77.1,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,b8a16da4-0713-4309-9f36-ca67c63993fa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55d9238f-127f-45ce-a45a-ae6c66afdba1,229,1,00:05:30.270,5,30,43,Carry,18,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,0.592657,,4b9249f5-389e-4302-8454-bd0e51084c2e,,11539,Adrián Embarba Blázquez,17,Right Wing,86.0,77.1,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,57e04fec-ba24-4149-816d-81f6011ad9ea,85.3,78.5,,,,,bb4e389c-ac6f-4c70-894c-d325ae79f665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57e04fec-ba24-4149-816d-81f6011ad9ea,230,1,00:05:30.863,5,30,30,Pass,18,360,Rayo Vallecano,4,From Throw In,360,Rayo Vallecano,1.217889,,4b9249f5-389e-4302-8454-bd0e51084c2e,,11539,Adrián Embarba Blázquez,17,Right Wing,85.3,78.5,,,10.83005,-2.640772,3.0,High Pass,75.8,73.3,38.0,Left Foot,,,,,True,,,,,,,,,,,,,,,,,,9.0,Incomplete,9020f880-981c-4396-9293-e511a42c0633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
