id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,ball_receipt,under_pressure,goalkeeper,counterpress,interception,duel,clearance,dribble,out,off_camera,foul_won,shot,miscontrol,foul_committed,ball_recovery,substitution,related_events_1,related_events_2,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_aerial_won,pass_type_id,pass_type_name,carry_end_location_0,carry_end_location_1,pass_body_part_id,pass_body_part_name,related_events,pass_cross,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,related_events_3,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,ball_recovery_recovery_failure,foul_committed_advantage,foul_won_advantage,pass_through_ball,pass_technique_id,pass_technique_name,related_events_4,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_switch
281649e5-2d4e-42bb-8a0f-090d6076c599,3791,2,00:44:15.677,89,15,30,Pass,160,217,Barcelona,1,Regular Play,217,Barcelona,1.5423,,04a89dd6-f0e7-4b04-a193-0c247d03763e,5211,Jordi Alba Ramos,6,Left Back,86.4,21.5,,,,,,,,,,,,,,,,,,,47c2bbc0-0423-4e71-8851-0c1e6fc3a4a6,,3958.0,Pedro Eliezer Rodríguez Ledesma,21.044,0.20578305,3.0,High Pass,107.0,25.8,,,,,,38.0,Left Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,True,108.0,Through Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47c2bbc0-0423-4e71-8851-0c1e6fc3a4a6,3792,2,00:44:17.219,89,17,42,Ball Receipt*,160,217,Barcelona,1,Regular Play,217,Barcelona,,,281649e5-2d4e-42bb-8a0f-090d6076c599,3958,Pedro Eliezer Rodríguez Ledesma,21,Left Wing,111.3,26.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04a89dd6-f0e7-4b04-a193-0c247d03763e,3793,2,00:44:17.219,89,17,30,Pass,160,217,Barcelona,1,Regular Play,219,RC Deportivo La Coruña,0.8712,,281649e5-2d4e-42bb-8a0f-090d6076c599,6738,Juan Francisco Moreno Fuertes,2,Right Back,13.1,54.3,,,,,,,,,,,,,,,,,,,4f09f46d-f9f1-4c7c-b8af-bebe6cb5f735,ab2841e8-9564-4764-a963-7b266cdcb75c,16083.0,José Rodríguez Martínez,5.147815,0.5070985,2.0,Low Pass,17.6,56.8,,66.0,Recovery,,,37.0,Head,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab2841e8-9564-4764-a963-7b266cdcb75c,3794,2,00:44:18.091,89,18,42,Ball Receipt*,160,217,Barcelona,1,Regular Play,219,RC Deportivo La Coruña,,,04a89dd6-f0e7-4b04-a193-0c247d03763e,16083,José Rodríguez Martínez,12,Right Midfield,21.9,61.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4f09f46d-f9f1-4c7c-b8af-bebe6cb5f735,3795,2,00:44:18.091,89,18,2,Ball Recovery,160,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,04a89dd6-f0e7-4b04-a193-0c247d03763e,5246,Luis Alberto Suárez Díaz,23,Center Forward,102.5,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ad83c49-aa70-4d1b-bd70-7876a938b1f6,3796,2,00:44:18.091,89,18,43,Carry,160,217,Barcelona,1,Regular Play,217,Barcelona,2.2248,,185ba21a-7458-4261-9d3f-a2df264f7138,5246,Luis Alberto Suárez Díaz,23,Center Forward,102.5,23.3,,,,True,,,,,,,,,,,,,,,4f09f46d-f9f1-4c7c-b8af-bebe6cb5f735,86b7ed21-3102-4f93-89b7-1a4e2d3588bf,,,,,,,,,,,,106.8,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86b7ed21-3102-4f93-89b7-1a4e2d3588bf,3797,2,00:44:19.464,89,19,17,Pressure,160,217,Barcelona,1,Regular Play,219,RC Deportivo La Coruña,0.8722,,185ba21a-7458-4261-9d3f-a2df264f7138,6738,Juan Francisco Moreno Fuertes,2,Right Back,13.7,52.9,,,,,,,,,,,,,,,,,,,3ad83c49-aa70-4d1b-bd70-7876a938b1f6,ab1f220d-0807-4f3c-bb83-51177c37e3e6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45662cc3-c773-4ecf-8619-e9e257faed19,3798,2,00:44:20.315,89,20,39,Dribbled Past,160,217,Barcelona,1,Regular Play,219,RC Deportivo La Coruña,0.0,,185ba21a-7458-4261-9d3f-a2df264f7138,6738,Juan Francisco Moreno Fuertes,2,Right Back,13.3,53.9,,,,,,,,,,,,,,,,,,,ab1f220d-0807-4f3c-bb83-51177c37e3e6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185ba21a-7458-4261-9d3f-a2df264f7138,3799,2,00:44:20.315,89,20,14,Dribble,160,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,45662cc3-c773-4ecf-8619-e9e257faed19,5246,Luis Alberto Suárez Díaz,23,Center Forward,106.8,26.2,,,,True,,,,,,,,,,,,,,,86b7ed21-3102-4f93-89b7-1a4e2d3588bf,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab1f220d-0807-4f3c-bb83-51177c37e3e6,3800,2,00:44:20.315,89,20,43,Carry,160,217,Barcelona,1,Regular Play,217,Barcelona,1.5186,,01d32df7-cec5-4d37-acc6-ceafbaa154d7,5246,Luis Alberto Suárez Díaz,23,Center Forward,106.8,26.2,,,,True,,,,,,,,,,,,,,,185ba21a-7458-4261-9d3f-a2df264f7138,45662cc3-c773-4ecf-8619-e9e257faed19,,,,,,,,,,,,114.3,26.0,,,,,,,,,,,,,86b7ed21-3102-4f93-89b7-1a4e2d3588bf,,,,,,,,,,,b819ad77-f44c-485b-9e98-39450ae99083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b819ad77-f44c-485b-9e98-39450ae99083,3801,2,00:44:21.834,89,21,39,Dribbled Past,160,217,Barcelona,1,Regular Play,219,RC Deportivo La Coruña,0.0,,01d32df7-cec5-4d37-acc6-ceafbaa154d7,6738,Juan Francisco Moreno Fuertes,2,Right Back,5.8,54.1,,,,,,,,,,,,,,,,,,,0cca83a8-654f-435a-b018-0419d21c7276,ab1f220d-0807-4f3c-bb83-51177c37e3e6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01d32df7-cec5-4d37-acc6-ceafbaa154d7,3802,2,00:44:21.834,89,21,14,Dribble,160,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,b819ad77-f44c-485b-9e98-39450ae99083,5246,Luis Alberto Suárez Díaz,23,Center Forward,114.3,26.0,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0cca83a8-654f-435a-b018-0419d21c7276,3803,2,00:44:21.834,89,21,43,Carry,160,217,Barcelona,1,Regular Play,217,Barcelona,1.1185,,01d32df7-cec5-4d37-acc6-ceafbaa154d7,5246,Luis Alberto Suárez Díaz,23,Center Forward,114.3,26.0,,,,True,,,,,,,,,,,,,,,b819ad77-f44c-485b-9e98-39450ae99083,bf68a376-3b82-4f24-8e60-a0e2f7e5bd8b,,,,,,,,,,,,112.6,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bf68a376-3b82-4f24-8e60-a0e2f7e5bd8b,3804,2,00:44:22.952,89,22,16,Shot,160,217,Barcelona,1,Regular Play,217,Barcelona,0.3594,,86d0c144-3509-43ee-8091-b59a8be94249,5246,Luis Alberto Suárez Díaz,23,Center Forward,112.6,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15858258,119.3,37.4,0.3,100.0,Saved,87.0,Open Play,40.0,Right Foot,93.0,Normal,115.1,28.9,6738.0,Juan Francisco Moreno Fuertes,2.0,Right Back,False,111.9,19.2,16083.0,José Rodríguez Martínez,12.0,Right Midfield,False,110.0,27.6,24234.0,Juan Domínguez Lamas,15.0,Left Center Midfield,False,107.7,28.4,23806.0,Alejandro Bergantiños García,9.0,Right Defensive Midfield,False,119.2,37.9,10277.0,Fabricio Martín Agosto Ramírez,1.0,Goalkeeper,False,111.7,33.2,26107.0,Alberto Lopo García,3.0,Right Center Back,False,95.7,32.8,6732.0,Lucas Pérez Martínez,22.0,Right Center Forward,False,114.0,37.4,6777.0,Sidnei Rechel da Silva Júnior,5.0,Left Center Back,False,100.1,20.4,5211.0,Jordi Alba Ramos,6.0,Left Back,True,107.6,38.5,3958.0,Pedro Eliezer Rodríguez Ledesma,21.0,Left Wing,True,114.6,43.1,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,True,113.7,40.7,6734.0,Luis Carlos Correia Pinto,6.0,Left Back,False,,,,,,,,,,,
86d0c144-3509-43ee-8091-b59a8be94249,3805,2,00:44:23.312,89,23,23,Goal Keeper,160,217,Barcelona,1,Regular Play,219,RC Deportivo La Coruña,0.0,,bf68a376-3b82-4f24-8e60-a0e2f7e5bd8b,10277,Fabricio Martín Agosto Ramírez,1,Goalkeeper,0.9,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.0,In Play Danger,33.0,Shot Saved,46.0,Standing,44.0,Set,38.0,Left Foot,
efaf5d00-5c45-469c-b812-b7a49daab80b,3806,2,00:44:24.614,89,24,2,Ball Recovery,160,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,,5246,Luis Alberto Suárez Díaz,23,Center Forward,113.9,29.6,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55b2add7-ac62-4da2-94bd-dfe38689d6f9,3811,2,00:44:57.627,89,57,30,Pass,162,217,Barcelona,1,Regular Play,217,Barcelona,1.9725,,97ef41ff-512a-4f0f-bc64-81866264ab15,4324,Daniel Alves da Silva,2,Right Back,23.7,47.8,,,,,,,,,,,,,,,,,,,c680d990-98ca-41b7-8e13-40420ee5fd7b,,4691.0,Claudio Andrés Bravo Muñoz,16.332176,-2.862452,1.0,Ground Pass,8.0,43.3,,66.0,Recovery,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c058179-f35d-43fd-9afb-927e7e9582d2,3812,2,00:44:58.652,89,58,17,Pressure,162,217,Barcelona,1,Regular Play,219,RC Deportivo La Coruña,0.8418,,,24080,José Verdú Nicolás,24,Left Center Forward,105.2,37.2,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c680d990-98ca-41b7-8e13-40420ee5fd7b,3813,2,00:44:59.599,89,59,42,Ball Receipt*,162,217,Barcelona,1,Regular Play,217,Barcelona,,,55b2add7-ac62-4da2-94bd-dfe38689d6f9,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,8.0,43.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b12a3c4-808a-4ed4-9124-9bdbfc875a24,3814,2,00:44:59.599,89,59,30,Pass,162,217,Barcelona,1,Regular Play,217,Barcelona,1.603825,,061aa635-a42e-45dd-a8ce-76d89f289318,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,9.4,43.3,,,,,,,,,,,,,,,,,,,,,7068.0,Marc Bartra Aregall,24.324884,-1.4347131,1.0,Ground Pass,12.7,19.2,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
061aa635-a42e-45dd-a8ce-76d89f289318,3815,2,00:45:01.203,90,1,42,Ball Receipt*,162,217,Barcelona,1,Regular Play,217,Barcelona,,,5b12a3c4-808a-4ed4-9124-9bdbfc875a24,7068,Marc Bartra Aregall,5,Left Center Back,12.7,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c7d1a975-d6d9-4257-984c-3ab5074d990b,3816,2,00:45:01.203,90,1,43,Carry,162,217,Barcelona,1,Regular Play,217,Barcelona,1.461688,,061aa635-a42e-45dd-a8ce-76d89f289318,7068,Marc Bartra Aregall,5,Left Center Back,12.7,19.2,,,,,,,,,,,,,,,,,,,ec324b34-692b-4518-9e3a-9f34b954839f,,,,,,,,,,,,,12.7,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec324b34-692b-4518-9e3a-9f34b954839f,3817,2,00:45:02.665,90,2,30,Pass,162,217,Barcelona,1,Regular Play,217,Barcelona,1.969287,,9036b16d-f573-49ad-81ac-3e3c73c2f17b,7068,Marc Bartra Aregall,5,Left Center Back,12.7,19.6,,,,,,,,,,,,,,,,,,,,,3958.0,Pedro Eliezer Rodríguez Ledesma,38.850613,-0.15245363,3.0,High Pass,51.1,13.7,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9036b16d-f573-49ad-81ac-3e3c73c2f17b,3818,2,00:45:04.634,90,4,42,Ball Receipt*,162,217,Barcelona,1,Regular Play,217,Barcelona,,,ec324b34-692b-4518-9e3a-9f34b954839f,3958,Pedro Eliezer Rodríguez Ledesma,21,Left Wing,51.1,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d0eab7d3-7794-43b8-871f-89a4c6c7f900,3819,2,00:45:04.641,90,4,30,Pass,162,217,Barcelona,1,Regular Play,217,Barcelona,1.352698,,b6fcba78-89a8-442d-9419-853367adb71f,3958,Pedro Eliezer Rodríguez Ledesma,21,Left Wing,51.1,13.7,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,17.50457,0.022853164,2.0,Low Pass,68.6,14.1,,,,,,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2d56960b-2922-44d4-8c9b-24522d7bc08e,3820,2,00:45:05.897,90,5,17,Pressure,162,217,Barcelona,1,Regular Play,219,RC Deportivo La Coruña,2.1609,,952e620f-53df-4499-a0a0-bad31d569bb2,26107,Alberto Lopo García,3,Right Center Back,49.2,63.1,,,,,,,,,,,,,,,,,,,b6fcba78-89a8-442d-9419-853367adb71f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b6fcba78-89a8-442d-9419-853367adb71f,3821,2,00:45:05.994,90,5,42,Ball Receipt*,162,217,Barcelona,1,Regular Play,217,Barcelona,,,2d56960b-2922-44d4-8c9b-24522d7bc08e,5246,Luis Alberto Suárez Díaz,23,Center Forward,68.6,14.1,,,,True,,,,,,,,,,,,,,,d0eab7d3-7794-43b8-871f-89a4c6c7f900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
952e620f-53df-4499-a0a0-bad31d569bb2,3822,2,00:45:05.994,90,5,43,Carry,162,217,Barcelona,1,Regular Play,217,Barcelona,2.290202,,2d56960b-2922-44d4-8c9b-24522d7bc08e,5246,Luis Alberto Suárez Díaz,23,Center Forward,68.6,14.1,,,,True,,,,,,,,,,,,,,,b412e4a1-6297-4e7c-a80c-42e11e693c13,b6fcba78-89a8-442d-9419-853367adb71f,,,,,,,,,,,,64.8,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b412e4a1-6297-4e7c-a80c-42e11e693c13,3823,2,00:45:08.284,90,8,30,Pass,162,217,Barcelona,1,Regular Play,217,Barcelona,1.3643,,62204d18-16be-41a5-a5ea-4a682b05bad0,5246,Luis Alberto Suárez Díaz,23,Center Forward,64.8,17.8,,,,,,,,,,,,,,,,,,,,,6998.0,Rafael Alcântara do Nascimento,27.821754,1.610344,2.0,Low Pass,63.7,45.6,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62204d18-16be-41a5-a5ea-4a682b05bad0,3824,2,00:45:09.649,90,9,42,Ball Receipt*,162,217,Barcelona,1,Regular Play,217,Barcelona,,,b412e4a1-6297-4e7c-a80c-42e11e693c13,6998,Rafael Alcântara do Nascimento,15,Left Center Midfield,63.7,45.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28bddf7b-585f-4e3b-9c94-00ee79f23ea8,3825,2,00:45:09.649,90,9,43,Carry,162,217,Barcelona,1,Regular Play,217,Barcelona,0.9431,,3dbfb511-5357-40e0-88dc-e8db30a05166,6998,Rafael Alcântara do Nascimento,15,Left Center Midfield,63.7,45.6,,,,,,,,,,,,,,,,,,,62204d18-16be-41a5-a5ea-4a682b05bad0,,,,,,,,,,,,,67.2,48.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3dbfb511-5357-40e0-88dc-e8db30a05166,3826,2,00:45:10.592,90,10,30,Pass,162,217,Barcelona,1,Regular Play,217,Barcelona,1.209374,,fe340033-3387-47cb-94b3-535a06d33f0d,6998,Rafael Alcântara do Nascimento,15,Left Center Midfield,67.2,48.6,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,7.8,0.0,1.0,Ground Pass,75.0,48.6,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fe340033-3387-47cb-94b3-535a06d33f0d,3827,2,00:45:11.801,90,11,42,Ball Receipt*,162,217,Barcelona,1,Regular Play,217,Barcelona,,,3dbfb511-5357-40e0-88dc-e8db30a05166,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,75.0,48.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
