id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,duel,ball_receipt,interception,counterpress,foul_won,off_camera,clearance,out,dribble,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,miscontrol,foul_committed,ball_recovery,substitution,block,bad_behaviour,related_events_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,goalkeeper,related_events_2,carry_end_location_0,carry_end_location_1,pass_switch,related_events,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events_3,dribble_outcome_id,dribble_outcome_name,pass_no_touch,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,player,position,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,interception_outcome_id,interception_outcome_name,related_events_4,related_events_5,dribble_overrun,pass_aerial_won,foul_committed_card_id,foul_committed_card_name,clearance_head,clearance_left_foot,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,goalkeeper_body_part_id,goalkeeper_body_part_name,bad_behaviour_card_id,bad_behaviour_card_name
0a9c309c-2bf0-4dbe-974d-80f8b00d4871,3200,2,00:32:40.652,77,40,43,Carry,144,217,Barcelona,1,Regular Play,217,Barcelona,0.040042,,97484d2f-010c-4021-b459-1ea83d353cbd,4324.0,Daniel Alves da Silva,2.0,Right Back,64.2,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,adcd299c-b496-4c74-8d9d-0e3698978133,,,,,,,,,,,,,,,64.0,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adcd299c-b496-4c74-8d9d-0e3698978133,3201,2,00:32:40.692,77,40,30,Pass,144,217,Barcelona,1,Regular Play,217,Barcelona,1.079726,,afc9a606-3d3d-493f-a8d4-3b2085a54621,4324.0,Daniel Alves da Silva,2.0,Right Back,64.0,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,17.018812,-1.6178205,1.0,Ground Pass,63.2,50.2,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afc9a606-3d3d-493f-a8d4-3b2085a54621,3202,2,00:32:41.771,77,41,42,Ball Receipt*,144,217,Barcelona,1,Regular Play,217,Barcelona,,,adcd299c-b496-4c74-8d9d-0e3698978133,5470.0,Ivan Rakitić,13.0,Right Center Midfield,63.2,50.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93ebed2e-a588-4f40-ac46-3c6a671d8719,3203,2,00:32:41.771,77,41,43,Carry,144,217,Barcelona,1,Regular Play,217,Barcelona,0.421974,,36b1324d-ac7b-46e3-82a8-f64f40bb27ff,5470.0,Ivan Rakitić,13.0,Right Center Midfield,63.2,50.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,afc9a606-3d3d-493f-a8d4-3b2085a54621,,,,,,,,,,,,,,,63.2,50.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36b1324d-ac7b-46e3-82a8-f64f40bb27ff,3204,2,00:32:42.193,77,42,30,Pass,144,217,Barcelona,1,Regular Play,217,Barcelona,0.751028,,df4c8e08-de89-4493-8fda-457ddeca394b,5470.0,Ivan Rakitić,13.0,Right Center Midfield,63.2,50.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,9.895453,-0.24497867,1.0,Ground Pass,72.8,47.8,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
df4c8e08-de89-4493-8fda-457ddeca394b,3205,2,00:32:42.944,77,42,42,Ball Receipt*,144,217,Barcelona,1,Regular Play,217,Barcelona,,,36b1324d-ac7b-46e3-82a8-f64f40bb27ff,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,72.8,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f136ef9d-71bb-48ea-8ad7-7e028a8a7186,3206,2,00:32:42.944,77,42,43,Carry,144,217,Barcelona,1,Regular Play,217,Barcelona,2.629461,,c7ab3a02-548f-40dd-af7a-d42ecaf6ad3f,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,72.8,47.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,d8f84f7d-43ab-45d0-8b55-9e1e0c672891,,,,,,,,,,,,,,df4c8e08-de89-4493-8fda-457ddeca394b,64.2,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c7ab3a02-548f-40dd-af7a-d42ecaf6ad3f,3207,2,00:32:43.130,77,43,17,Pressure,144,217,Barcelona,1,Regular Play,212,Atlético Madrid,2.721951,,d8f84f7d-43ab-45d0-8b55-9e1e0c672891,6382.0,Fernando José Torres Sanz,22.0,Right Center Forward,44.5,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,f136ef9d-71bb-48ea-8ad7-7e028a8a7186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d8f84f7d-43ab-45d0-8b55-9e1e0c672891,3208,2,00:32:45.574,77,45,30,Pass,144,217,Barcelona,1,Regular Play,217,Barcelona,0.758363,,c6ea125e-1cc8-4500-8492-ee7ca1831862,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,64.2,45.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,,c7ab3a02-548f-40dd-af7a-d42ecaf6ad3f,5470.0,Ivan Rakitić,8.532878,1.3940874,1.0,Ground Pass,65.7,53.9,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c6ea125e-1cc8-4500-8492-ee7ca1831862,3209,2,00:32:46.332,77,46,42,Ball Receipt*,144,217,Barcelona,1,Regular Play,217,Barcelona,,,d8f84f7d-43ab-45d0-8b55-9e1e0c672891,5470.0,Ivan Rakitić,13.0,Right Center Midfield,65.7,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632682b1-a69f-4d49-bd41-79d2cc009d76,3210,2,00:32:46.332,77,46,43,Carry,144,217,Barcelona,1,Regular Play,217,Barcelona,0.040048,,c6ea125e-1cc8-4500-8492-ee7ca1831862,5470.0,Ivan Rakitić,13.0,Right Center Midfield,65.7,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,e4054975-7d9f-4572-a905-42a03e01b56b,,,,,,,,,,,,,,,65.7,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e4054975-7d9f-4572-a905-42a03e01b56b,3211,2,00:32:46.372,77,46,30,Pass,144,217,Barcelona,1,Regular Play,217,Barcelona,1.413634,,5f9ae412-3d58-4e8b-95aa-ef6b3ca03e0b,5470.0,Ivan Rakitić,13.0,Right Center Midfield,65.7,53.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,20.567936,-2.9060476,1.0,Ground Pass,45.7,49.1,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5f9ae412-3d58-4e8b-95aa-ef6b3ca03e0b,3212,2,00:32:47.786,77,47,42,Ball Receipt*,144,217,Barcelona,1,Regular Play,217,Barcelona,,,e4054975-7d9f-4572-a905-42a03e01b56b,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,45.7,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6c32a450-929c-49eb-9840-61922075939b,3213,2,00:32:47.786,77,47,43,Carry,144,217,Barcelona,1,Regular Play,217,Barcelona,0.193929,,31e28572-13bf-4597-9b14-86d156d64f17,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,45.7,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f9ae412-3d58-4e8b-95aa-ef6b3ca03e0b,,,,,,,,,,,,,,,46.5,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31e28572-13bf-4597-9b14-86d156d64f17,3214,2,00:32:47.980,77,47,30,Pass,144,217,Barcelona,1,Regular Play,217,Barcelona,1.536189,,73911718-5f39-4ae2-94ff-61e0541a6799,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,46.5,49.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,17.951323,-0.22471116,1.0,Ground Pass,64.0,45.1,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73911718-5f39-4ae2-94ff-61e0541a6799,3215,2,00:32:49.516,77,49,42,Ball Receipt*,144,217,Barcelona,1,Regular Play,217,Barcelona,,,31e28572-13bf-4597-9b14-86d156d64f17,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,64.0,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65d9ca56-556c-4f50-ba20-4a0772a19b41,3216,2,00:32:49.516,77,49,43,Carry,144,217,Barcelona,1,Regular Play,217,Barcelona,0.557748,,73911718-5f39-4ae2-94ff-61e0541a6799,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,64.0,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,db181f4d-3ec4-46c0-a82a-e43452433ef7,,,,,,,,,,,,,,,64.0,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
db181f4d-3ec4-46c0-a82a-e43452433ef7,3217,2,00:32:50.074,77,50,30,Pass,144,217,Barcelona,1,Regular Play,217,Barcelona,1.1464,,597cc2cb-49b1-46cc-a325-22268aff18b7,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,64.0,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,ccd1caaa-3b01-4a84-90fb-0a95085e3c30,5503.0,Lionel Andrés Messi Cuccittini,15.284633,0.39630094,1.0,Ground Pass,78.1,51.0,,,40.0,Right Foot,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597cc2cb-49b1-46cc-a325-22268aff18b7,3218,2,00:32:51.220,77,51,42,Ball Receipt*,144,217,Barcelona,1,Regular Play,217,Barcelona,,,db181f4d-3ec4-46c0-a82a-e43452433ef7,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,75.3,52.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbb46a4f-c41e-4eb0-9e05-d723bc1e8359,3257,2,00:34:53.166,79,53,30,Pass,146,217,Barcelona,4,From Throw In,217,Barcelona,1.681546,,5216b159-5e3c-481f-a609-c6be46d18c31,10609.0,Jérémy Mathieu,6.0,Left Back,29.9,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,17.830591,2.8748486,2.0,Low Pass,12.7,4.8,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35b6b58b-759a-4997-bf99-879b6880cdae,3258,2,00:34:54.347,79,54,36,Tactical Shift,146,217,Barcelona,4,From Throw In,212,Atlético Madrid,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4411.0,6378.0,Jan Oblak,1.0,Goalkeeper,13.0,6375.0,Juan Francisco Torres Belén,2.0,Right Back,20.0,5259.0,José María Giménez de Vargas,3.0,Right Center Back,24.0,5249.0,Diego Roberto Godín Leal,5.0,Left Center Back,2.0,26780.0,Guilherme Magdalena Siqueira,6.0,Left Back,3.0,6384.0,Gabriel Fernández Arenas,9.0,Right Defensive Midfield,14.0,5199.0,Jorge Resurrección Merodio,11.0,Left Defensive Midfield,6.0,5487.0,Antoine Griezmann,12.0,Right Midfield,7.0,6381.0,Saúl Ñíguez Esclapez,16.0,Left Midfield,17.0,6391.0,Raúl García Escudero,19.0,Center Attacking Midfield,8.0,5472.0,Mario Mandžukić,23.0,Center Forward,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5216b159-5e3c-481f-a609-c6be46d18c31,3259,2,00:34:54.848,79,54,42,Ball Receipt*,146,217,Barcelona,4,From Throw In,217,Barcelona,,,cbb46a4f-c41e-4eb0-9e05-d723bc1e8359,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,12.7,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
