id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,duel,miscontrol,ball_receipt,out,dribble,clearance,counterpress,interception,shot,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,off_camera,foul_won,foul_committed,injury_stoppage,ball_recovery,block,bad_behaviour,substitution,50_50,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,goalkeeper,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,related_events,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_aerial_won,interception_outcome_id,interception_outcome_name,pass_cross,clearance_head,clearance_body_part_id,clearance_body_part_name,pass_switch,clearance_aerial_won,dribble_outcome_id,dribble_outcome_name,related_events_3,player,position,location
5578fdaa-75d5-4ef5-b10c-2b39cbe16e35,3648,2,00:43:45.760,88,45,43,Carry,154,217,Barcelona,3,From Free Kick,217,Barcelona,1.103076,,2c20acd9-1c69-4ad8-9dd2-59f0da24aba3,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,47.4,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90992d56-1fd0-4f80-a90b-3a590f23e765,,47.4,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90992d56-1fd0-4f80-a90b-3a590f23e765,3649,2,00:43:46.864,88,46,30,Pass,154,217,Barcelona,3,From Free Kick,217,Barcelona,1.352001,,e745ab2a-b24a-42f6-b1cc-83a96d5f4e7d,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,47.4,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10609.0,Jérémy Mathieu,14.481022,2.268187,1.0,Ground Pass,38.1,36.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,
e745ab2a-b24a-42f6-b1cc-83a96d5f4e7d,3650,2,00:43:48.216,88,48,42,Ball Receipt*,154,217,Barcelona,3,From Free Kick,217,Barcelona,,,90992d56-1fd0-4f80-a90b-3a590f23e765,10609.0,Jérémy Mathieu,5.0,Left Center Back,38.1,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4dab3461-e08d-4ec0-8135-dd1da75cf07d,3651,2,00:43:48.216,88,48,43,Carry,154,217,Barcelona,3,From Free Kick,217,Barcelona,1.199968,,2605a692-f067-4c8b-9b14-62e7157fc130,10609.0,Jérémy Mathieu,5.0,Left Center Back,38.1,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e745ab2a-b24a-42f6-b1cc-83a96d5f4e7d,,38.1,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2605a692-f067-4c8b-9b14-62e7157fc130,3652,2,00:43:49.416,88,49,30,Pass,154,217,Barcelona,3,From Free Kick,217,Barcelona,1.124879,,e084cec7-570e-4c02-b212-3bf7ae09b0f8,10609.0,Jérémy Mathieu,5.0,Left Center Back,38.1,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,25.088842,1.1035837,1.0,Ground Pass,49.4,59.1,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,
e084cec7-570e-4c02-b212-3bf7ae09b0f8,3653,2,00:43:50.540,88,50,42,Ball Receipt*,154,217,Barcelona,3,From Free Kick,217,Barcelona,,,2605a692-f067-4c8b-9b14-62e7157fc130,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,49.4,59.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e57ef1b5-1c4f-4ec8-a647-3693b5794e08,3654,2,00:43:50.540,88,50,43,Carry,154,217,Barcelona,3,From Free Kick,217,Barcelona,5.904721,,8ca64eb0-c3ea-47e7-8c18-12c9d05a879b,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,49.4,59.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e084cec7-570e-4c02-b212-3bf7ae09b0f8,,68.7,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8ca64eb0-c3ea-47e7-8c18-12c9d05a879b,3655,2,00:43:56.445,88,56,30,Pass,154,217,Barcelona,3,From Free Kick,217,Barcelona,1.409478,,05359014-18f6-4dba-9c95-33acb2f202ec,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,68.7,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3958.0,Pedro Eliezer Rodríguez Ledesma,30.6811,0.5409785,3.0,High Pass,95.0,77.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,
05359014-18f6-4dba-9c95-33acb2f202ec,3656,2,00:43:57.855,88,57,42,Ball Receipt*,154,217,Barcelona,3,From Free Kick,217,Barcelona,,,8ca64eb0-c3ea-47e7-8c18-12c9d05a879b,3958.0,Pedro Eliezer Rodríguez Ledesma,13.0,Right Center Midfield,95.0,77.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
895ca14c-5c3a-4033-bb1b-caf5823ec3fe,3657,2,00:43:57.855,88,57,43,Carry,154,217,Barcelona,3,From Free Kick,217,Barcelona,4.964822,,05359014-18f6-4dba-9c95-33acb2f202ec,3958.0,Pedro Eliezer Rodríguez Ledesma,13.0,Right Center Midfield,95.0,77.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5cfacf0c-7214-49bb-8d97-ae4ff30bbd10,71d3a28c-0a88-4b90-b542-1d576b7a27d9,93.8,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71d3a28c-0a88-4b90-b542-1d576b7a27d9,3658,2,00:44:00.274,89,0,17,Pressure,154,217,Barcelona,3,From Free Kick,373,Córdoba CF,1.5398,,895ca14c-5c3a-4033-bb1b-caf5823ec3fe,24136.0,Federico Vico Villegas,17.0,Right Wing,21.5,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6d05c42e-8fd0-4507-bbbc-8a625eda1590,3659,2,00:44:02.574,89,2,17,Pressure,154,217,Barcelona,3,From Free Kick,373,Córdoba CF,0.4022,,5cfacf0c-7214-49bb-8d97-ae4ff30bbd10,24811.0,David Omar Rodríguez Barrera,11.0,Left Defensive Midfield,21.1,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5cfacf0c-7214-49bb-8d97-ae4ff30bbd10,3660,2,00:44:02.819,89,2,30,Pass,154,217,Barcelona,3,From Free Kick,217,Barcelona,0.919506,,0108e7ce-f226-43d1-9928-329de288b259,3958.0,Pedro Eliezer Rodríguez Ledesma,13.0,Right Center Midfield,93.8,63.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d05c42e-8fd0-4507-bbbc-8a625eda1590,,,,,5503.0,Lionel Andrés Messi Cuccittini,11.526057,-1.4227644,1.0,Ground Pass,95.5,52.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,
0108e7ce-f226-43d1-9928-329de288b259,3661,2,00:44:03.739,89,3,42,Ball Receipt*,154,217,Barcelona,3,From Free Kick,217,Barcelona,,,5cfacf0c-7214-49bb-8d97-ae4ff30bbd10,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,95.5,52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3d7efc53-4a21-4bdb-af61-4d609f9132f9,3662,2,00:44:03.739,89,3,43,Carry,154,217,Barcelona,3,From Free Kick,217,Barcelona,3.083594,,0108e7ce-f226-43d1-9928-329de288b259,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,95.5,52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ea9c43d6-fd68-48ba-86e2-046869c4f072,,95.6,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ea9c43d6-fd68-48ba-86e2-046869c4f072,3663,2,00:44:06.823,89,6,30,Pass,154,217,Barcelona,3,From Free Kick,217,Barcelona,0.2772,,56129246-43b2-40ca-8828-407d077380fa,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,95.6,35.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cd65ee4f-d743-46a0-aacc-0e6c0bd9d68f,,,,,4320.0,Neymar da Silva Santos Junior,5.0931325,-0.75762755,2.0,Low Pass,99.3,32.3,38.0,Left Foot,,,9.0,Incomplete,,,,,,,,,,,,,,,,,
cd65ee4f-d743-46a0-aacc-0e6c0bd9d68f,3664,2,00:44:07.100,89,7,42,Ball Receipt*,154,217,Barcelona,3,From Free Kick,217,Barcelona,,,ea9c43d6-fd68-48ba-86e2-046869c4f072,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,105.2,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,
56129246-43b2-40ca-8828-407d077380fa,3665,2,00:44:07.100,89,7,6,Block,154,217,Barcelona,3,From Free Kick,373,Córdoba CF,0.0,,ea9c43d6-fd68-48ba-86e2-046869c4f072,23825.0,Fidel Chaves de la Torre,21.0,Left Wing,20.8,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192fef74-5f28-4e42-92ce-e7f2b083a083,3666,2,00:44:08.978,89,8,30,Pass,155,217,Barcelona,3,From Free Kick,217,Barcelona,1.416566,,7c05dd41-be7a-401c-85d6-69cee414d81e,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,86.1,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,23.365358,-1.2977877,1.0,Ground Pass,92.4,10.2,40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,
7c05dd41-be7a-401c-85d6-69cee414d81e,3667,2,00:44:10.394,89,10,42,Ball Receipt*,155,217,Barcelona,3,From Free Kick,217,Barcelona,,,192fef74-5f28-4e42-92ce-e7f2b083a083,5211.0,Jordi Alba Ramos,6.0,Left Back,92.4,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31d0f54d-9dc6-4e50-8bb6-b139ebc4edda,3668,2,00:44:10.394,89,10,43,Carry,155,217,Barcelona,3,From Free Kick,217,Barcelona,1.287021,,7c05dd41-be7a-401c-85d6-69cee414d81e,5211.0,Jordi Alba Ramos,6.0,Left Back,92.4,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95d4f045-4988-46e4-94ab-37755dcadf65,,94.7,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95d4f045-4988-46e4-94ab-37755dcadf65,3669,2,00:44:11.681,89,11,30,Pass,155,217,Barcelona,3,From Free Kick,217,Barcelona,0.988934,,bdb582de-416f-4ae2-bffb-f9fec700d32f,5211.0,Jordi Alba Ramos,6.0,Left Back,94.7,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,5.600893,0.017855246,1.0,Ground Pass,100.3,5.7,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,
bdb582de-416f-4ae2-bffb-f9fec700d32f,3670,2,00:44:12.670,89,12,42,Ball Receipt*,155,217,Barcelona,3,From Free Kick,217,Barcelona,,,95d4f045-4988-46e4-94ab-37755dcadf65,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,100.3,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a00d51af-9a2a-44fe-a502-7d5d98822633,3671,2,00:44:12.670,89,12,43,Carry,155,217,Barcelona,3,From Free Kick,217,Barcelona,3.010146,,1f127472-238f-4847-9f6c-a45c3bfc7b93,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,100.3,5.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80f2edec-f69c-4ec2-b6d0-d71a1f1a167e,bdb582de-416f-4ae2-bffb-f9fec700d32f,98.3,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1f127472-238f-4847-9f6c-a45c3bfc7b93,3672,2,00:44:14.581,89,14,17,Pressure,155,217,Barcelona,3,From Free Kick,373,Córdoba CF,1.0185,,a00d51af-9a2a-44fe-a502-7d5d98822633,27237.0,Adrián Javier Gunino Duque,2.0,Right Back,20.0,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80f2edec-f69c-4ec2-b6d0-d71a1f1a167e,3673,2,00:44:15.680,89,15,30,Pass,155,217,Barcelona,3,From Free Kick,217,Barcelona,0.612069,,1f71a054-9eb9-4838-b73d-145170e35606,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,98.3,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,11.7,1.5707964,1.0,Ground Pass,98.3,34.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,
553ef595-4d4d-41ce-ab66-f08ac8c5e0b9,3674,2,00:44:15.969,89,15,17,Pressure,155,217,Barcelona,3,From Free Kick,373,Córdoba CF,0.9191,,1f71a054-9eb9-4838-b73d-145170e35606,24811.0,David Omar Rodríguez Barrera,11.0,Left Defensive Midfield,21.5,46.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611202b8-dbed-4b59-b8e9-f429f68a8ba2,b2d63917-2962-48e6-a5e0-239ff9e5ba09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1f71a054-9eb9-4838-b73d-145170e35606,3675,2,00:44:16.292,89,16,42,Ball Receipt*,155,217,Barcelona,3,From Free Kick,217,Barcelona,,,553ef595-4d4d-41ce-ab66-f08ac8c5e0b9,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,98.3,34.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80f2edec-f69c-4ec2-b6d0-d71a1f1a167e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
