id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,duel,clearance,counterpress,interception,ball_recovery,dribble,out,off_camera,shot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,foul_won,foul_committed,miscontrol,substitution,block,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,goalkeeper,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_outcome_id,shot_outcome_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,related_events,clearance_head,clearance_body_part_id,clearance_body_part_name,pass_switch,pass_outswinging,pass_technique_id,pass_technique_name,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,pass_through_ball,shot_end_location_2,shot_first_time,goalkeeper_body_part_id,goalkeeper_body_part_name,interception_outcome_id,interception_outcome_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_left_foot,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,clearance_aerial_won,foul_won_advantage,foul_won_defensive,related_events_3,pass_aerial_won,pass_no_touch,block_deflection,foul_committed_advantage,ball_recovery_recovery_failure,pass_cross,pass_cut_back,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_goal_assist
6246dc43-1c0d-431e-a00d-abb585f8ad0c,2710,2,00:20:58.424,65,58,42,Ball Receipt*,125,217,Barcelona,3,From Free Kick,217,Barcelona,,,245ec81b-333b-4dc7-951b-a5470d7b15e0,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,103.2,46.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446f4f45-124f-43b5-9bfe-d1421d9bf35d,2711,2,00:20:58.424,65,58,43,Carry,125,217,Barcelona,3,From Free Kick,217,Barcelona,0.159986,,6246dc43-1c0d-431e-a00d-abb585f8ad0c,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,103.2,46.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a0ca5c7d-a49e-4667-8a1c-6af3cf616ced,,104.0,47.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a0ca5c7d-a49e-4667-8a1c-6af3cf616ced,2712,2,00:20:58.584,65,58,38,Miscontrol,125,217,Barcelona,3,From Free Kick,217,Barcelona,0.0,,,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,104.0,47.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e549a2be-1d75-47ab-b4fa-986fa9223a44,2713,2,00:20:59.725,65,59,17,Pressure,125,217,Barcelona,3,From Free Kick,217,Barcelona,0.876092,,56ff150f-e93a-4e1f-b6db-8724922cfb9a,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,108.0,55.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68de322b-ed2b-40e2-b807-3b27851933f3,a5410f0a-8db7-414d-b82c-2da8f7c809ce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56ff150f-e93a-4e1f-b6db-8724922cfb9a,2714,2,00:20:59.942,65,59,2,Ball Recovery,125,217,Barcelona,3,From Free Kick,322,Eibar,0.0,,e549a2be-1d75-47ab-b4fa-986fa9223a44,6727,Raúl Albentosa Redal,4,Center Back,11.8,25.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68de322b-ed2b-40e2-b807-3b27851933f3,2715,2,00:20:59.942,65,59,43,Carry,125,217,Barcelona,3,From Free Kick,322,Eibar,0.421691,,56ff150f-e93a-4e1f-b6db-8724922cfb9a,6727,Raúl Albentosa Redal,4,Center Back,11.8,25.8,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a5410f0a-8db7-414d-b82c-2da8f7c809ce,e549a2be-1d75-47ab-b4fa-986fa9223a44,9.0,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a5410f0a-8db7-414d-b82c-2da8f7c809ce,2716,2,00:21:00.364,66,0,30,Pass,125,217,Barcelona,3,From Free Kick,322,Eibar,1.382562,,e549a2be-1d75-47ab-b4fa-986fa9223a44,6727,Raúl Albentosa Redal,4,Center Back,9.0,24.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,9.10055,-2.9312668,1.0,Ground Pass,0.1,22.2,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.0,Out,,,,,,,,,,,,,,,,,,,,,,,,,,
2c757afa-2ce4-49d0-9bea-5ca575b1add9,2717,2,00:21:08.784,66,8,30,Pass,126,217,Barcelona,2,From Corner,217,Barcelona,3.628664,,83f554c0-83a5-4f98-b369-7bb413bf2816,3958,Pedro Eliezer Rodríguez Ledesma,17,Right Wing,120.0,80.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,13.669309,-2.7434251,1.0,Ground Pass,107.4,74.7,40.0,Right Foot,61.0,Corner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83f554c0-83a5-4f98-b369-7bb413bf2816,2718,2,00:21:12.412,66,12,42,Ball Receipt*,126,217,Barcelona,2,From Corner,217,Barcelona,,,2c757afa-2ce4-49d0-9bea-5ca575b1add9,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,107.4,74.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212cb84a-f169-4fc5-ad16-02dc057aa0f8,2719,2,00:21:15.322,66,15,30,Pass,126,217,Barcelona,2,From Corner,217,Barcelona,0.558,,ddbb14d2-90d4-42ca-849b-6d13db1e42ef,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,107.1,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,7.9075913,-2.130736,1.0,Ground Pass,102.9,56.0,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ddbb14d2-90d4-42ca-849b-6d13db1e42ef,2720,2,00:21:15.880,66,15,42,Ball Receipt*,126,217,Barcelona,2,From Corner,217,Barcelona,,,212cb84a-f169-4fc5-ad16-02dc057aa0f8,4324,Daniel Alves da Silva,2,Right Back,102.9,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cc7edaa3-7e28-496d-b16f-2aae78756626,2721,2,00:21:15.880,66,15,43,Carry,126,217,Barcelona,2,From Corner,217,Barcelona,0.08,,8aba4668-59de-4241-a559-3a15eb7ce92b,4324,Daniel Alves da Silva,2,Right Back,102.9,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ddbb14d2-90d4-42ca-849b-6d13db1e42ef,,102.9,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8aba4668-59de-4241-a559-3a15eb7ce92b,2722,2,00:21:15.960,66,15,30,Pass,126,217,Barcelona,2,From Corner,217,Barcelona,1.068912,,627390e2-7f25-4c66-ac59-e2f11f6efdfa,4324,Daniel Alves da Silva,2,Right Back,102.9,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,13.800363,0.24146374,3.0,High Pass,116.3,59.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627390e2-7f25-4c66-ac59-e2f11f6efdfa,2723,2,00:21:17.029,66,17,42,Ball Receipt*,126,217,Barcelona,2,From Corner,217,Barcelona,,,8aba4668-59de-4241-a559-3a15eb7ce92b,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,116.3,59.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667c0e60-b405-4bf5-afd3-7ccfa0bc027b,2724,2,00:21:17.029,66,17,43,Carry,126,217,Barcelona,2,From Corner,217,Barcelona,1.383888,,13b370cb-53bd-4724-9cf3-3efe3ec44964,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,116.3,59.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627390e2-7f25-4c66-ac59-e2f11f6efdfa,a1f0c06d-86f1-43eb-871a-9852571f4589,118.0,54.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13b370cb-53bd-4724-9cf3-3efe3ec44964,2725,2,00:21:17.285,66,17,17,Pressure,126,217,Barcelona,2,From Corner,322,Eibar,0.452554,,667c0e60-b405-4bf5-afd3-7ccfa0bc027b,6699,Ander Capa Rodríguez,22,Right Center Forward,6.9,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1f0c06d-86f1-43eb-871a-9852571f4589,2726,2,00:21:18.413,66,18,14,Dribble,126,217,Barcelona,2,From Corner,217,Barcelona,0.0,,616c6cc7-09be-4e8a-a5a6-428e90ef96d5,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,118.0,54.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,
616c6cc7-09be-4e8a-a5a6-428e90ef96d5,2727,2,00:21:18.413,66,18,4,Duel,126,217,Barcelona,2,From Corner,322,Eibar,0.0,,a1f0c06d-86f1-43eb-871a-9852571f4589,6699,Ander Capa Rodríguez,22,Right Center Forward,2.1,25.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,Tackle,13.0,Lost In Play,,,,,,,,,,,,,,,,,
748ead59-2c44-4fc2-a47a-1dfc69031378,2728,2,00:21:20.036,66,20,2,Ball Recovery,126,217,Barcelona,2,From Corner,217,Barcelona,0.0,,,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,116.0,52.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d5fe7825-9eed-4fa6-9cb7-4f403c83706a,2729,2,00:21:20.113,66,20,16,Shot,126,217,Barcelona,2,From Corner,217,Barcelona,0.1721,,352012a9-a161-40ab-bf19-a7e00d550381,5503,Lionel Andrés Messi Cuccittini,23,Center Forward,115.8,50.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.061743148,118.6,44.8,,93.0,Normal,100.0,Saved,38.0,Left Foot,87.0,Open Play,109.6,47.5,3958.0,Pedro Eliezer Rodríguez Ledesma,17.0,Right Wing,True,115.2,45.2,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,True,104.7,38.2,20131.0,Xavier Hernández Creus,13.0,Right Center Midfield,True,109.9,32.5,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,True,112.6,32.0,6386.0,Eneko Bóveda Altube,7.0,Right Wing Back,False,118.6,44.4,27462.0,Xabier Iruretagoiena Aranzamendi,1.0,Goalkeeper,False,116.6,43.8,24508.0,Manuel Castellano Castro,3.0,Right Center Back,False,114.7,43.8,6727.0,Raúl Albentosa Redal,4.0,Center Back,False,115.5,48.6,26736.0,Borja Ekiza Imaz,5.0,Left Center Back,False,117.7,53.2,6699.0,Ander Capa Rodríguez,22.0,Right Center Forward,False,104.5,44.5,6775.0,Daniel García Carrillo,13.0,Right Center Midfield,False,117.7,50.1,23942.0,Abraham Minero Fernández,8.0,Left Wing Back,False,108.7,49.2,27343.0,Jon Errasti Zabalete,10.0,Center Defensive Midfield,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352012a9-a161-40ab-bf19-a7e00d550381,2730,2,00:21:20.286,66,20,23,Goal Keeper,126,217,Barcelona,2,From Corner,322,Eibar,0.0,,d5fe7825-9eed-4fa6-9cb7-4f403c83706a,27462,Xabier Iruretagoiena Aranzamendi,1,Goalkeeper,1.5,35.7,,,,,,,,,,,,,,59.0,Touched Out,33.0,Shot Saved,44.0,Set,45.0,Diving,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6202608a-83f4-4348-bccf-ea14a33e9ae9,2731,2,00:21:49.028,66,49,30,Pass,127,217,Barcelona,2,From Corner,217,Barcelona,2.2937,,a42e9c95-fede-4c23-9433-7acdb0091795,20131,Xavier Hernández Creus,13,Right Center Midfield,120.0,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10609.0,Jérémy Mathieu,52.83654,-1.778585,3.0,High Pass,109.1,28.3,40.0,Right Foot,61.0,Corner,,,,,,cbc461ae-be3c-4b5b-8b09-cb5eb0121f18,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,105.0,Outswinging,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a42e9c95-fede-4c23-9433-7acdb0091795,2732,2,00:21:51.307,66,51,42,Ball Receipt*,127,217,Barcelona,2,From Corner,217,Barcelona,,,6202608a-83f4-4348-bccf-ea14a33e9ae9,10609,Jérémy Mathieu,5,Left Center Back,109.1,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbc461ae-be3c-4b5b-8b09-cb5eb0121f18,2733,2,00:21:51.307,66,51,16,Shot,127,217,Barcelona,2,From Corner,217,Barcelona,0.0704,,e1d8a3ce-90fe-417e-86b2-64efb5186f1f,10609,Jérémy Mathieu,5,Left Center Back,105.6,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.052837633,99.9,42.8,6202608a-83f4-4348-bccf-ea14a33e9ae9,95.0,Volley,101.0,Wayward,40.0,Right Foot,87.0,Open Play,98.4,28.1,3958.0,Pedro Eliezer Rodríguez Ledesma,17.0,Right Wing,True,106.6,34.7,27343.0,Jon Errasti Zabalete,10.0,Center Defensive Midfield,False,114.5,77.2,20131.0,Xavier Hernández Creus,13.0,Right Center Midfield,True,102.6,33.4,24070.0,Saúl Berjón Pérez,24.0,Left Center Forward,False,105.2,46.6,6699.0,Ander Capa Rodríguez,22.0,Right Center Forward,False,111.2,50.0,23942.0,Abraham Minero Fernández,8.0,Left Wing Back,False,115.8,41.3,26736.0,Borja Ekiza Imaz,5.0,Left Center Back,False,112.8,37.9,6727.0,Raúl Albentosa Redal,4.0,Center Back,False,107.8,40.9,6775.0,Daniel García Carrillo,13.0,Right Center Midfield,False,108.5,35.2,6386.0,Eneko Bóveda Altube,7.0,Right Wing Back,False,110.6,32.4,24508.0,Manuel Castellano Castro,3.0,Right Center Back,False,118.9,38.0,27462.0,Xabier Iruretagoiena Aranzamendi,1.0,Goalkeeper,False,110.0,41.5,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,True,,,,,,,,,,,112.0,33.4,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,True,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e1d8a3ce-90fe-417e-86b2-64efb5186f1f,2734,2,00:21:51.377,66,51,23,Goal Keeper,127,217,Barcelona,2,From Corner,322,Eibar,0.0,,cbc461ae-be3c-4b5b-8b09-cb5eb0121f18,27462,Xabier Iruretagoiena Aranzamendi,1,Goalkeeper,1.2,42.1,,,,,,,,,,,,,,,,32.0,Shot Faced,44.0,Set,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81ae3566-4546-4c18-bce5-962b0b1e4597,2735,2,00:21:53.659,66,53,30,Pass,127,217,Barcelona,2,From Corner,322,Eibar,1.297754,,99223172-080b-43bb-8ea0-4f870b566c90,6699,Ander Capa Rodríguez,22,Right Center Forward,24.3,37.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,24070.0,Saúl Berjón Pérez,22.270384,0.67403966,2.0,Low Pass,41.7,51.1,,,66.0,Recovery,,bd257636-87c7-4101-952c-77e2385fd324,cc194e15-f5fa-4c1b-b73b-3b072e31f6a1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,True,,,,,,,,,,,,
