id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,counterpress,dribble,duel,ball_receipt,block,off_camera,interception,ball_recovery,shot,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,foul_committed,foul_won,out,clearance,substitution,goalkeeper,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,dribble_outcome_id,dribble_outcome_name,dribble_overrun,related_events,pass_outcome_id,pass_outcome_name,pass_aerial_won,pass_type_id,pass_type_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,foul_committed_advantage,foul_won_advantage,pass_switch,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,pass_cross,pass_goal_assist
ba12a6b9-866f-48ff-b049-a3749ba9a8da,1730,1,00:40:30.528,40,30,39,Dribbled Past,77,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,25e1ea31-bc47-4268-83fd-e9c5a4f7b6e3,4320,Neymar da Silva Santos Junior,21,Left Wing,106.5,14.2,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35c0f01d-23a9-4e80-a640-c5b2f1738e72,a91c699c-d968-4490-ba32-0be40b56e3c8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25e1ea31-bc47-4268-83fd-e9c5a4f7b6e3,1731,1,00:40:30.528,40,30,14,Dribble,77,217,Barcelona,1,Regular Play,216,Getafe,0.0,,ba12a6b9-866f-48ff-b049-a3749ba9a8da,17054,Emiliano Daniel Velázquez Maldonado,3,Right Center Back,13.6,65.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,Complete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35c0f01d-23a9-4e80-a640-c5b2f1738e72,1732,1,00:40:30.528,40,30,43,Carry,77,217,Barcelona,1,Regular Play,216,Getafe,2.296192,,1b19cbf7-d81a-43ae-b700-e0ed3c4f2e03,17054,Emiliano Daniel Velázquez Maldonado,3,Right Center Back,13.6,65.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25e1ea31-bc47-4268-83fd-e9c5a4f7b6e3,ba12a6b9-866f-48ff-b049-a3749ba9a8da,19.8,72.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1b19cbf7-d81a-43ae-b700-e0ed3c4f2e03,1733,1,00:40:32.824,40,32,30,Pass,77,217,Barcelona,1,Regular Play,216,Getafe,4.975808,,27960c64-6951-4cfd-9331-e51b69298b2d,17054,Emiliano Daniel Velázquez Maldonado,3,Right Center Back,19.8,72.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.46536,-0.28989226,3.0,High Pass,90.2,51.2,40.0,Right Foot,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27960c64-6951-4cfd-9331-e51b69298b2d,1734,1,00:40:37.800,40,37,2,Ball Recovery,77,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,1b19cbf7-d81a-43ae-b700-e0ed3c4f2e03,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,29.9,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121cbecf-43bd-4301-a472-7dc10d6d0015,1735,1,00:40:37.800,40,37,43,Carry,77,217,Barcelona,1,Regular Play,217,Barcelona,0.606429,,27960c64-6951-4cfd-9331-e51b69298b2d,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,29.9,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88d77f6f-e939-44a1-94f3-cb6f473fe51e,,29.8,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88d77f6f-e939-44a1-94f3-cb6f473fe51e,1736,1,00:40:38.406,40,38,30,Pass,77,217,Barcelona,1,Regular Play,217,Barcelona,2.035171,,4e51e4a5-d386-4a62-85db-88c69d25c38b,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,29.8,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,7068.0,Marc Bartra Aregall,8.584288,1.4305468,1.0,Ground Pass,31.0,37.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4e51e4a5-d386-4a62-85db-88c69d25c38b,1737,1,00:40:40.441,40,40,42,Ball Receipt*,77,217,Barcelona,1,Regular Play,217,Barcelona,,,88d77f6f-e939-44a1-94f3-cb6f473fe51e,7068,Marc Bartra Aregall,3,Right Center Back,31.0,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f688da0d-25d9-4f6e-8423-ebeed9400fa3,1738,1,00:40:40.441,40,40,43,Carry,77,217,Barcelona,1,Regular Play,217,Barcelona,4.7974,,0bfabb17-82fc-4cc2-914e-3761276969e7,7068,Marc Bartra Aregall,3,Right Center Back,31.0,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4e51e4a5-d386-4a62-85db-88c69d25c38b,,46.3,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0bfabb17-82fc-4cc2-914e-3761276969e7,1739,1,00:40:45.239,40,45,30,Pass,77,217,Barcelona,1,Regular Play,217,Barcelona,2.2421,,7683a717-0ca6-4890-9ea0-227ce4696e55,7068,Marc Bartra Aregall,3,Right Center Back,46.3,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,25.456825,-1.2428347,1.0,Ground Pass,54.5,19.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7683a717-0ca6-4890-9ea0-227ce4696e55,1740,1,00:40:47.481,40,47,42,Ball Receipt*,77,217,Barcelona,1,Regular Play,217,Barcelona,,,0bfabb17-82fc-4cc2-914e-3761276969e7,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,54.5,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b7fe3f49-4edb-452e-827d-9311bcf6216c,1741,1,00:40:47.481,40,47,43,Carry,77,217,Barcelona,1,Regular Play,217,Barcelona,0.6782,,7683a717-0ca6-4890-9ea0-227ce4696e55,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,54.5,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d59c0231-912f-4b11-b7c5-40c2439d2938,,54.5,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d59c0231-912f-4b11-b7c5-40c2439d2938,1742,1,00:40:48.159,40,48,30,Pass,77,217,Barcelona,1,Regular Play,217,Barcelona,1.570966,,11ffea87-7dd8-4144-93dd-e6c4b88857be,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,54.5,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,31.094212,-0.49241665,1.0,Ground Pass,81.9,5.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11ffea87-7dd8-4144-93dd-e6c4b88857be,1743,1,00:40:49.730,40,49,42,Ball Receipt*,77,217,Barcelona,1,Regular Play,217,Barcelona,,,d59c0231-912f-4b11-b7c5-40c2439d2938,4320,Neymar da Silva Santos Junior,21,Left Wing,81.9,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8a49f285-f239-417b-94d3-77c697111bf1,1744,1,00:40:49.730,40,49,30,Pass,77,217,Barcelona,1,Regular Play,217,Barcelona,1.2173,,e6e74e45-0364-4759-9059-82e15cfa117a,4320,Neymar da Silva Santos Junior,21,Left Wing,82.2,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,22102.0,Adriano Correia Claro,8.935883,3.051946,1.0,Ground Pass,73.3,6.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e6e74e45-0364-4759-9059-82e15cfa117a,1745,1,00:40:50.947,40,50,42,Ball Receipt*,77,217,Barcelona,1,Regular Play,217,Barcelona,,,8a49f285-f239-417b-94d3-77c697111bf1,22102,Adriano Correia Claro,6,Left Back,73.3,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
