id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,shot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,foul_committed,foul_won,ball_receipt,out,clearance,counterpress,dribble,duel,50_50,interception,ball_recovery,block,miscontrol,substitution,bad_behaviour,goalkeeper,foul_committed_advantage,foul_won_advantage,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,related_events,pass_type_id,pass_type_name,related_events_1,carry_end_location_0,carry_end_location_1,pass_switch,pass_technique_id,pass_technique_name,pass_through_ball,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,goalkeeper_body_part_id,goalkeeper_body_part_name,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,related_events_2,dribble_outcome_id,dribble_outcome_name,related_events_3,related_events_4,pass_outcome_id,pass_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,duel_type_id,duel_type_name,pass_aerial_won,duel_outcome_id,duel_outcome_name,clearance_aerial_won,clearance_head,pass_miscommunication,ball_receipt_outcome_id,ball_receipt_outcome_name,shot_one_on_one,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,player,position,location,interception_outcome_id,interception_outcome_name,clearance_right_foot,foul_won_defensive,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,pass_goal_assist
f8aff853-12dd-477e-a958-8c8d3351b434,1499,1,00:41:04.649,41,4,30,Pass,84,217,Barcelona,1,Regular Play,217,Barcelona,2.7138,,2ac2b4a8-fbcd-4103-9bb2-710b5d92946a,,7068.0,Marc Bartra Aregall,5.0,Left Center Back,49.7,54.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22102.0,Adriano Correia Claro,50.12235,-1.2458912,3.0,High Pass,65.7,7.1,40.0,Right Foot,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9e75a25c-d77e-4c86-a363-96f2ad0b1db0,1502,1,00:41:08.695,41,8,30,Pass,84,217,Barcelona,1,Regular Play,217,Barcelona,0.8021,,0e3ec025-231d-4c29-a876-44c2e71cde69,,22102.0,Adriano Correia Claro,6.0,Left Back,66.1,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,9.402127,1.5920697,1.0,Ground Pass,65.9,16.8,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19032b0a-23b7-4199-96fc-47f3d4c2f7cf,1504,1,00:41:09.497,41,9,30,Pass,84,217,Barcelona,1,Regular Play,217,Barcelona,1.0219,,e8f0bb45-85ff-46a3-a000-b19f503b9c24,,20131.0,Xavier Hernández Creus,15.0,Left Center Midfield,65.9,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22102.0,Adriano Correia Claro,7.2027774,-1.598567,1.0,Ground Pass,65.7,9.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ce8361d7-2d24-4912-be99-a4a7b86a3c5c,1507,1,00:41:11.011,41,11,30,Pass,84,217,Barcelona,1,Regular Play,217,Barcelona,1.485468,,f2abe6f7-3e05-4a93-9752-602805c6ee0c,,22102.0,Adriano Correia Claro,6.0,Left Back,65.7,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,14.200352,-0.58995575,2.0,Low Pass,77.5,1.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f5ba9560-4ec9-4004-bf1b-b607aaa49feb,1510,1,00:41:18.046,41,18,30,Pass,84,217,Barcelona,1,Regular Play,217,Barcelona,0.8423,,7a4ab5da-b353-43df-9073-870cb1a8cb97,,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,85.3,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,11.515641,1.622923,1.0,Ground Pass,84.7,26.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbf0709c-c5a2-459a-ade8-3d91a9aa0e3a,1514,1,00:41:20.324,41,20,30,Pass,84,217,Barcelona,1,Regular Play,217,Barcelona,1.2455,,2babcdd7-c417-404a-a7c7-6a1c8858fb7b,,20131.0,Xavier Hernández Creus,15.0,Left Center Midfield,85.1,28.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6593.0,Martín Montoya Torralbo,34.90702,1.8345358,1.0,Ground Pass,76.0,62.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c2e3388e-5133-43d3-89b0-5aab85077da4,1517,1,00:41:22.712,41,22,30,Pass,84,217,Barcelona,1,Regular Play,217,Barcelona,1.4079,,77feb1fb-c9ff-427b-984e-7681c954dac8,,6593.0,Martín Montoya Torralbo,2.0,Right Back,77.9,61.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,19.303886,0.59374964,1.0,Ground Pass,93.9,72.1,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3fa711e9-ae98-4388-b292-74b3b29a4793,1525,1,00:41:28.166,41,28,30,Pass,84,217,Barcelona,1,Regular Play,217,Barcelona,1.2611,,32297b89-0f93-4f84-8503-631adf512bc3,,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,92.5,53.7,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.560135,-0.92389965,3.0,High Pass,106.7,34.9,38.0,Left Foot,,,,9c51a458-51b6-4ef4-a5b8-96b30fbb0130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b186595-f88d-4220-8388-85030f37ffc8,1528,1,00:41:31.408,41,31,30,Pass,84,217,Barcelona,1,Regular Play,217,Barcelona,2.3663,,60c7d9a8-c70d-49e1-82c0-92d76d5616d1,,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,79.6,56.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,11.882761,1.6888883,2.0,Low Pass,78.2,68.1,,,,66.0,Recovery,77fca07a-ad3b-4896-b231-72757c639da8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77a34f84-3a97-49d6-b139-073d82173b5e,1531,1,00:41:33.786,41,33,30,Pass,84,217,Barcelona,1,Regular Play,217,Barcelona,2.1243,,df3922c1-48e7-4e0a-b6f2-2bd68ba5794d,,5470.0,Ivan Rakitić,13.0,Right Center Midfield,78.2,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7068.0,Marc Bartra Aregall,22.51977,-2.8395026,1.0,Ground Pass,56.7,61.4,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ddc5e7e3-fe1c-47f6-809f-4a7245804205,1534,1,00:41:36.722,41,36,30,Pass,84,217,Barcelona,1,Regular Play,217,Barcelona,1.1528,,9861169d-7b29-4430-aa7c-f1a70ef8b3d7,,7068.0,Marc Bartra Aregall,5.0,Left Center Back,56.7,61.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,12.31097,0.75092906,1.0,Ground Pass,65.7,69.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4ef11d15-c9c0-481c-b663-ea09f1df185b,1537,1,00:41:39.626,41,39,30,Pass,84,217,Barcelona,1,Regular Play,217,Barcelona,1.2391,,91958a8a-38c3-4f32-88cf-24c3312582e3,,5470.0,Ivan Rakitić,13.0,Right Center Midfield,67.4,69.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6593.0,Martín Montoya Torralbo,15.965588,0.46084648,1.0,Ground Pass,81.7,76.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e4a4523-1523-45ec-8679-b45ded8fdb54,1540,1,00:41:42.364,41,42,30,Pass,84,217,Barcelona,1,Regular Play,217,Barcelona,1.617,,efd97a64-bac5-422e-a3b4-586da283e216,,6593.0,Martín Montoya Torralbo,2.0,Right Back,81.1,76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,10.998636,-2.4398696,1.0,Ground Pass,72.7,69.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b54e1fe4-f40b-4279-9592-8647462dee71,1543,1,00:41:44.490,41,44,30,Pass,84,217,Barcelona,1,Regular Play,217,Barcelona,1.329046,,a894886c-1211-45a9-8259-7e26c586e9bf,,5470.0,Ivan Rakitić,13.0,Right Center Midfield,72.7,69.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,22.14159,-2.0142446,1.0,Ground Pass,63.2,49.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2222c6a-5301-4fac-b947-b580bde85235,1546,1,00:41:47.033,41,47,30,Pass,84,217,Barcelona,1,Regular Play,217,Barcelona,2.109021,,b6aab6e4-9798-461e-a049-9cd5b5d3262c,,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,64.0,46.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,22.800219,-1.5664104,1.0,Ground Pass,64.1,23.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174c88d9-3f01-4ff6-a8c4-d967d749bdc4,1549,1,00:41:49.899,41,49,30,Pass,84,217,Barcelona,1,Regular Play,217,Barcelona,1.2055,,51ea533f-c09a-456f-8ec2-a56420e6084f,,5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,68.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22102.0,Adriano Correia Claro,26.076809,-0.720273,1.0,Ground Pass,87.6,3.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f946128a-ecd5-45a5-a3ee-2b90f46ea988,1553,1,00:41:53.429,41,53,30,Pass,84,217,Barcelona,1,Regular Play,217,Barcelona,1.3758,,0ba8c086-29ef-461b-9f8c-22f537d5f778,,22102.0,Adriano Correia Claro,6.0,Left Back,81.9,5.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,22.19234,2.4647405,1.0,Ground Pass,64.6,19.3,40.0,Right Foot,,,,a6e6869d-9a77-40ed-94a2-2e3b2decb182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0eeba5fe-263c-4b4d-a545-cf1dc5961c4d,1556,1,00:41:56.199,41,56,30,Pass,84,217,Barcelona,1,Regular Play,217,Barcelona,1.3641,,02dceeb5-0390-4dc8-a904-d03826c45346,,5506.0,Javier Alejandro Mascherano,3.0,Right Center Back,64.6,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,34.77039,1.4061204,1.0,Ground Pass,70.3,53.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ebd29bbb-69d7-4746-a3f9-f443783adf49,1559,1,00:41:57.603,41,57,30,Pass,84,217,Barcelona,1,Regular Play,217,Barcelona,1.4278,,bb10ac8c-c92b-44fd-90fd-57055dde68b6,,5470.0,Ivan Rakitić,13.0,Right Center Midfield,70.3,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7068.0,Marc Bartra Aregall,13.242356,-2.7049656,1.0,Ground Pass,58.3,48.0,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c7c43cd5-8422-4773-90bb-d00604b8fa94,1562,1,00:42:00.189,42,0,30,Pass,84,217,Barcelona,1,Regular Play,217,Barcelona,1.4748,,e4461ef4-e77c-4b59-9c31-689b58d1c513,,7068.0,Marc Bartra Aregall,5.0,Left Center Back,59.4,53.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6593.0,Martín Montoya Torralbo,26.29924,1.0049419,1.0,Ground Pass,73.5,75.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5c742d2d-c786-43e8-8b03-64e6bce54bd0,1565,1,00:42:02.955,42,2,30,Pass,84,217,Barcelona,1,Regular Play,217,Barcelona,1.148,,1cfb3e99-1dca-4038-96e7-27770ce370cb,,6593.0,Martín Montoya Torralbo,2.0,Right Back,75.0,75.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,16.609034,-1.4561498,1.0,Ground Pass,76.9,59.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dfe93f2d-72f4-47a6-94bb-03bb82ff9a58,1568,1,00:42:04.378,42,4,30,Pass,84,217,Barcelona,1,Regular Play,217,Barcelona,1.1149,,afb78aa2-c9f1-4c7a-b718-88c1e67c112d,,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,76.9,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,9.476286,2.3412702,1.0,Ground Pass,70.3,65.8,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d129aec0-f30b-44fb-a20b-9c2b9db3734a,1571,1,00:42:08.252,42,8,30,Pass,84,217,Barcelona,1,Regular Play,217,Barcelona,1.1112,,4c87a61d-2cb3-411f-acc4-1406df54b5b5,,5470.0,Ivan Rakitić,13.0,Right Center Midfield,70.3,65.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6593.0,Martín Montoya Torralbo,13.800363,0.93454146,1.0,Ground Pass,78.5,76.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
944d819b-8740-4061-bfab-d1eaf966731f,1574,1,00:42:09.978,42,9,30,Pass,84,217,Barcelona,1,Regular Play,217,Barcelona,0.7108,,6b4e8b24-0828-4ea7-840a-228aba4b3739,,6593.0,Martín Montoya Torralbo,2.0,Right Back,78.5,76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3958.0,Pedro Eliezer Rodríguez Ledesma,9.104943,-0.0329551,1.0,Ground Pass,87.6,76.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a70c6f7-9432-488f-8691-a01f92e8c8fb,1577,1,00:42:10.700,42,10,30,Pass,84,217,Barcelona,1,Regular Play,217,Barcelona,0.88184,,9b81f080-c294-4410-8aa7-df224ba2a1e3,,3958.0,Pedro Eliezer Rodríguez Ledesma,23.0,Center Forward,87.6,76.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6593.0,Martín Montoya Torralbo,6.576473,-2.0616481,1.0,Ground Pass,84.5,70.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62b981bb-1615-4cce-a5af-028d0ec75c96,1580,1,00:42:12.705,42,12,30,Pass,84,217,Barcelona,1,Regular Play,217,Barcelona,0.9121,,6abf209c-ccad-41e6-95a3-9f0f884a329e,,6593.0,Martín Montoya Torralbo,2.0,Right Back,87.0,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,7.7781744,-2.9996955,1.0,Ground Pass,79.3,62.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
