id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,ball_receipt,under_pressure,clearance,counterpress,dribble,duel,interception,off_camera,out,foul_won,block,shot,goalkeeper,ball_recovery,foul_committed,miscontrol,50_50,bad_behaviour,substitution,pass,related_events_1,carry_end_location_0,carry_end_location_1,related_events_2,pass_outcome_id,pass_outcome_name,related_events,50_50_outcome_id,50_50_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,clearance_right_foot,location,bad_behaviour_card_id,bad_behaviour_card_name,dribble_outcome_id,dribble_outcome_name,related_events_3,pass_switch,duel_outcome_id,duel_outcome_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,foul_committed_card_id,foul_committed_card_name,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,pass_aerial_won,related_events_4,foul_committed_advantage,foul_won_advantage,pass_miscommunication,interception_outcome_id,interception_outcome_name,ball_recovery_recovery_failure,foul_won_defensive,tactics_formation,tactics_lineup_0_player_id,tactics_lineup_0_player_name,tactics_lineup_0_position_id,tactics_lineup_0_position_name,tactics_lineup_0_jersey_number,tactics_lineup_1_player_id,tactics_lineup_1_player_name,tactics_lineup_1_position_id,tactics_lineup_1_position_name,tactics_lineup_1_jersey_number,tactics_lineup_2_player_id,tactics_lineup_2_player_name,tactics_lineup_2_position_id,tactics_lineup_2_position_name,tactics_lineup_2_jersey_number,tactics_lineup_3_player_id,tactics_lineup_3_player_name,tactics_lineup_3_position_id,tactics_lineup_3_position_name,tactics_lineup_3_jersey_number,tactics_lineup_4_player_id,tactics_lineup_4_player_name,tactics_lineup_4_position_id,tactics_lineup_4_position_name,tactics_lineup_4_jersey_number,tactics_lineup_5_player_id,tactics_lineup_5_player_name,tactics_lineup_5_position_id,tactics_lineup_5_position_name,tactics_lineup_5_jersey_number,tactics_lineup_6_player_id,tactics_lineup_6_player_name,tactics_lineup_6_position_id,tactics_lineup_6_position_name,tactics_lineup_6_jersey_number,tactics_lineup_7_player_id,tactics_lineup_7_player_name,tactics_lineup_7_position_id,tactics_lineup_7_position_name,tactics_lineup_7_jersey_number,tactics_lineup_8_player_id,tactics_lineup_8_player_name,tactics_lineup_8_position_id,tactics_lineup_8_position_name,tactics_lineup_8_jersey_number,tactics_lineup_9_player_id,tactics_lineup_9_player_name,tactics_lineup_9_position_id,tactics_lineup_9_position_name,tactics_lineup_9_jersey_number,tactics_lineup_10_player_id,tactics_lineup_10_player_name,tactics_lineup_10_position_id,tactics_lineup_10_position_name,tactics_lineup_10_jersey_number,player,position,dribble_nutmeg,dribble_overrun,pass_cross,goalkeeper_outcome_id,goalkeeper_outcome_name,foul_committed_offensive,foul_committed_type_id,foul_committed_type_name,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,shot_end_location_2,shot_first_time,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_body_part_id,goalkeeper_body_part_name
915f64dd-b4c9-44fb-a0c1-b239155fadf8,2183,2,00:12:47.814,57,47,30,Pass,103,217,Barcelona,9,From Kick Off,217,Barcelona,0.903983,,f45ebdb6-fe8a-45b0-825a-5b57fa403d13,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,99.7,18.3,5246.0,Luis Alberto Suárez Díaz,10.977249,1.6895016,1.0,Ground Pass,98.4,29.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bfd98f8e-2d52-473d-9e0b-da2e8ebfd041,2187,2,00:12:48.999,57,48,30,Pass,103,217,Barcelona,9,From Kick Off,217,Barcelona,1.349922,,731a829e-631c-40a2-9c69-9ca09b48e7cb,5246.0,Luis Alberto Suárez Díaz,23.0,Center Forward,99.0,30.6,5470.0,Ivan Rakitić,8.786353,2.4206214,1.0,Ground Pass,92.4,36.4,40.0,Right Foot,,,,,True,,,,,,,,,,,,,,,,,,,77a2f3af-d57e-448e-8706-760eba21a7d0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f10a6fbe-5f30-4162-b5f2-0274279de136,2190,2,00:12:50.849,57,50,30,Pass,103,217,Barcelona,9,From Kick Off,217,Barcelona,1.372505,,24410f31-b071-4527-9ba7-9eab2dfb546f,5470.0,Ivan Rakitić,13.0,Right Center Midfield,91.7,40.5,5503.0,Lionel Andrés Messi Cuccittini,17.98694,1.3919374,1.0,Ground Pass,94.9,58.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114afb91-6883-4b80-b0e5-ec3ebb7b1579,2194,2,00:12:53.851,57,53,30,Pass,103,217,Barcelona,9,From Kick Off,217,Barcelona,1.6114,,09cd9f44-2645-44b7-a382-1e0c3bd7e63b,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,93.9,57.6,5470.0,Ivan Rakitić,23.598305,-0.5433265,3.0,High Pass,114.1,45.4,38.0,Left Foot,,,,,True,,,,,,,,,,,,,,,,,,,bc75b1e5-9834-4523-864c-c569184ae544,,,c87bd5e0-62e5-4e8c-8df5-1cb36e7d48ed,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0173a1ba-2f5e-4e5b-93a7-0e915913b583,2200,2,00:13:29.668,58,29,30,Pass,104,217,Barcelona,4,From Throw In,217,Barcelona,1.315221,,e26e91bb-cb48-4c4d-9a94-822aa2ce4b18,4324.0,Daniel Alves da Silva,2.0,Right Back,101.8,80.0,5503.0,Lionel Andrés Messi Cuccittini,12.25765,-2.703487,2.0,Low Pass,90.7,74.8,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d5a29881-8a85-49aa-9525-b4eefc8a2809,2203,2,00:13:34.536,58,34,30,Pass,104,217,Barcelona,4,From Throw In,217,Barcelona,1.125944,,64bbf743-5be2-451f-a76c-4215d1a1318c,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,90.7,74.8,5203.0,Sergio Busquets i Burgos,14.545446,-2.273457,1.0,Ground Pass,81.3,63.7,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
993c773f-4d17-446f-ad95-488516404a1d,2207,2,00:13:36.860,58,36,30,Pass,104,217,Barcelona,4,From Throw In,217,Barcelona,1.892373,,efdce342-b8cb-4d54-8384-af32d6bd5d5b,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,82.0,64.0,5213.0,Gerard Piqué Bernabéu,22.593805,-2.9546134,1.0,Ground Pass,59.8,59.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a68dee7-d4ab-47d6-be8d-3f4b41c42aad,2210,2,00:13:39.844,58,39,30,Pass,104,217,Barcelona,4,From Throw In,217,Barcelona,1.850046,,ff7fdb70-04e2-4f43-ad8b-093e29246d45,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,58.9,57.9,5211.0,Jordi Alba Ramos,36.2,-1.5707964,1.0,Ground Pass,58.9,21.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828a2dd2-c5f9-497e-8d9c-ffbef7f5e1a2,2213,2,00:13:42.761,58,42,30,Pass,104,217,Barcelona,4,From Throw In,217,Barcelona,1.727633,,f00d445e-881e-4ef9-ac38-3f414e828e86,5211.0,Jordi Alba Ramos,6.0,Left Back,58.6,21.7,4320.0,Neymar da Silva Santos Junior,26.307793,-0.76927054,1.0,Ground Pass,77.5,3.4,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6afe1ff8-fa4c-48f3-abc1-aced2eace481,2218,2,00:14:17.534,59,17,30,Pass,105,217,Barcelona,3,From Free Kick,217,Barcelona,1.420028,,6e82ddda-57fe-4fec-bb87-754b82263642,5211.0,Jordi Alba Ramos,6.0,Left Back,80.6,3.4,5506.0,Javier Alejandro Mascherano,24.307405,2.7221153,1.0,Ground Pass,58.4,13.3,38.0,Left Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e1f24948-5d8c-4770-9e5c-907299c6a6af,2221,2,00:14:19.478,59,19,30,Pass,105,217,Barcelona,3,From Free Kick,217,Barcelona,0.594013,,6d02cc59-ec9f-4341-87bb-ff686cf70da6,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,58.4,15.5,5203.0,Sergio Busquets i Burgos,6.942622,0.84654635,1.0,Ground Pass,63.0,20.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50a81261-062f-4dc1-bc64-c516313b6bad,2224,2,00:14:20.112,59,20,30,Pass,105,217,Barcelona,3,From Free Kick,217,Barcelona,0.88397,,ecadbe96-2949-4463-84bd-6299c0dd1dd6,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,62.8,20.8,5211.0,Jordi Alba Ramos,16.84666,-1.36758,1.0,Ground Pass,66.2,4.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8178a7cf-aa58-48e3-a4ef-0f0974c33bc7,2235,2,00:15:24.609,60,24,30,Pass,107,217,Barcelona,3,From Free Kick,217,Barcelona,2.883686,,861b2587-97d5-46cb-87ee-867bcb2ad284,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,37.6,10.4,4691.0,Claudio Andrés Bravo Muñoz,33.96498,2.318712,1.0,Ground Pass,14.5,35.3,40.0,Right Foot,62.0,Free Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e28bf39f-abc8-4c91-b63f-d0fba18d28b0,2238,2,00:15:30.501,60,30,30,Pass,107,217,Barcelona,3,From Free Kick,217,Barcelona,2.424744,,2a7cdaa3-4783-4eff-8d9e-e5110af779f4,4691.0,Claudio Andrés Bravo Muñoz,1.0,Goalkeeper,14.5,35.2,5506.0,Javier Alejandro Mascherano,23.71919,-1.2623783,1.0,Ground Pass,21.7,12.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8106a5c4-3b8f-49ef-a457-2208b95faaf7,2242,2,00:15:36.091,60,36,30,Pass,107,217,Barcelona,3,From Free Kick,217,Barcelona,1.2946,,7ead6f72-cfc5-4028-9279-1c3ed2a10756,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,20.5,4.1,5216.0,Andrés Iniesta Luján,23.086792,0.30805278,3.0,High Pass,42.5,11.1,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ab8edbe7-6505-4648-9990-7122cabf48ac,2245,2,00:15:37.426,60,37,30,Pass,107,217,Barcelona,3,From Free Kick,217,Barcelona,1.286646,,047bcb38-56a1-40e5-9537-a894ab907d85,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,44.6,11.1,4320.0,Neymar da Silva Santos Junior,14.831386,-0.31535405,2.0,Low Pass,58.7,6.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65ba19ce-7b38-44f7-bb78-48e8857ef1a3,2249,2,00:15:41.937,60,41,30,Pass,107,217,Barcelona,3,From Free Kick,217,Barcelona,1.214709,,74de3390-239e-4337-9e14-c6dc6e24c671,4320.0,Neymar da Silva Santos Junior,21.0,Left Wing,56.5,8.2,5203.0,Sergio Busquets i Burgos,16.840427,1.8474647,1.0,Ground Pass,51.9,24.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01f8c26e-140c-4b78-9e17-8960d9e4c06d,2252,2,00:15:44.069,60,44,30,Pass,107,217,Barcelona,3,From Free Kick,217,Barcelona,2.389425,,be887ad7-b3e0-44e0-85c0-c3955109df0f,5203.0,Sergio Busquets i Burgos,10.0,Center Defensive Midfield,50.9,26.1,4324.0,Daniel Alves da Silva,36.93887,1.2627436,3.0,High Pass,62.1,61.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33424755-8c4c-4c2d-b24e-551acf118443,2255,2,00:15:48.669,60,48,30,Pass,107,217,Barcelona,3,From Free Kick,217,Barcelona,1.92243,,a50d45f4-602a-4a2d-b929-9ecef7640cb0,4324.0,Daniel Alves da Silva,2.0,Right Back,81.6,63.7,5503.0,Lionel Andrés Messi Cuccittini,16.7003,0.92130727,1.0,Ground Pass,91.7,77.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93b10da8-06fe-42c0-ba8a-38ad154c075b,2262,2,00:15:53.801,60,53,30,Pass,107,217,Barcelona,3,From Free Kick,217,Barcelona,1.514885,,728441d9-d0c3-44bb-957d-e8bbe7e3e913,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,95.5,64.9,5203.0,Sergio Busquets i Burgos,24.196281,-2.047382,1.0,Ground Pass,84.4,43.4,38.0,Left Foot,,,,,True,,,,,,,,,,,,,,,,,,,d4625c47-c2dd-414b-8bba-1826d328a38f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
