id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,ball_receipt,under_pressure,counterpress,clearance,out,foul_committed,interception,foul_won,dribble,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,shot,goalkeeper,miscontrol,block,ball_recovery,substitution,bad_behaviour,related_events_1,carry_end_location_0,carry_end_location_1,duel,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,related_events_2,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_type_id,pass_type_name,interception_outcome_id,interception_outcome_name,related_events,ball_recovery_recovery_failure,clearance_body_part_id,clearance_body_part_name,clearance_right_foot,dribble_outcome_id,dribble_outcome_name,pass_cross,pass_assisted_shot_id,pass_shot_assist,shot_one_on_one,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,pass_technique_id,pass_technique_name,pass_outswinging,clearance_head,pass_switch,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,clearance_left_foot,clearance_aerial_won,pass_goal_assist,shot_first_time
794f028c-5b08-42bf-9596-825b05e133c8,678,1,00:16:48.641,16,48,30,Pass,41,217,Barcelona,7,From Goal Kick,217,Barcelona,0.9184,,d4e9a329-5075-4563-82d5-092586d6a5c4,True,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,7.0,44.1,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,47.501682,0.69446874,3.0,High Pass,43.5,74.5,40.0,Right Foot,,,,,,63.0,Goal Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
750dedbc-d9bd-4fa9-a92e-bb747a80b4df,681,1,00:16:51.367,16,51,30,Pass,41,217,Barcelona,7,From Goal Kick,217,Barcelona,0.7255,,83c1c8f0-8d7e-450c-9657-e65c913b281c,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,40.1,61.3,,,,True,,,,,,,,,,,,,,,,,,,d13c7a6d-0e91-4155-9508-56b2df08dee8,,,,5203.0,Sergio Busquets i Burgos,7.1589108,-2.6467052,1.0,Ground Pass,33.8,57.9,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7416b2e3-2b4b-4a22-91be-e3553e7ac69c,684,1,00:16:52.577,16,52,30,Pass,41,217,Barcelona,7,From Goal Kick,217,Barcelona,1.844,,eda63c65-102b-4654-95e0-48fcfcbb2a32,,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,34.3,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,10609.0,Jérémy Mathieu,30.569265,-1.9670973,1.0,Ground Pass,22.5,29.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
718a082d-6944-42e9-b3af-f208a8faac10,687,1,00:16:55.764,16,55,30,Pass,41,217,Barcelona,7,From Goal Kick,217,Barcelona,1.0306,,2d034d17-ecba-4765-b515-1a3f6c4cc732,,10609,Jérémy Mathieu,5,Left Center Back,28.2,31.0,,,,,,,,,,,,,,,,,,,,,,,3e269bcd-6580-47a3-99bf-e3bec296c885,,,,20131.0,Xavier Hernández Creus,25.200397,-0.23631671,1.0,Ground Pass,52.7,25.1,38.0,Left Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42c29218-c9ad-4709-bf03-4314e3826daa,694,1,00:17:00.838,17,0,30,Pass,41,217,Barcelona,7,From Goal Kick,217,Barcelona,0.3955,,e5a53d44-8da3-410e-8ee2-37a697a9f94a,,20131,Xavier Hernández Creus,13,Right Center Midfield,55.5,19.6,,,,,,,,,,,,,,,,,,,,,,,f44fc767-10b5-43d7-a664-6a6152cddd7a,,,,5503.0,Lionel Andrés Messi Cuccittini,4.9658837,1.1341692,1.0,Ground Pass,57.6,24.1,40.0,Right Foot,,,,,,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1f441999-ef42-4124-b400-343dd767ce43,697,1,00:17:01.314,17,1,30,Pass,41,217,Barcelona,7,From Goal Kick,217,Barcelona,1.5304,,23e7d00b-a7e0-42c1-a999-8fa5e52701de,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,57.6,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,17.39684,-1.7557912,1.0,Ground Pass,54.4,7.0,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baecfed0-8d5e-4f82-a726-dcbc3319e1cb,700,1,00:17:03.566,17,3,30,Pass,41,217,Barcelona,7,From Goal Kick,217,Barcelona,0.667001,,b0ff18e8-fa4a-4ff6-aa04-3da29c0a727b,,5211,Jordi Alba Ramos,6,Left Back,56.9,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,8.48646,-0.8020633,1.0,Ground Pass,62.8,3.9,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470c379b-8be1-431c-9894-0ea67e69be32,703,1,00:17:04.273,17,4,30,Pass,41,217,Barcelona,7,From Goal Kick,217,Barcelona,1.6627,,d1086a00-3634-4ff8-a662-ecd2af2def94,,4320,Neymar da Silva Santos Junior,21,Left Wing,62.8,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,20.525106,0.9936041,1.0,Ground Pass,74.0,21.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f8a99592-d392-49aa-a756-cd788aa32419,707,1,00:17:06.005,17,6,30,Pass,41,217,Barcelona,7,From Goal Kick,217,Barcelona,1.057201,,5ae556d3-aec3-4dee-86ee-bae1c1d396d3,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,73.1,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,13.669309,1.1726288,1.0,Ground Pass,78.4,31.8,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8807f576-92d1-4c14-8ad2-b157d63d64d9,710,1,00:17:07.102,17,7,30,Pass,41,217,Barcelona,7,From Goal Kick,217,Barcelona,2.0091,,409eda6d-3788-4f09-b9a4-f93e965aac2a,,5246,Luis Alberto Suárez Díaz,23,Center Forward,78.4,31.8,,,,,,,,,,,,,,,,,,,,,,,992ba8a4-f842-4f5b-9490-dfb206ef012d,,,,5503.0,Lionel Andrés Messi Cuccittini,21.914606,-0.45344388,1.0,Ground Pass,98.1,22.2,40.0,Right Foot,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bdf850f2-4864-4b5b-8294-8c7df16dc579,743,1,00:19:18.941,19,18,30,Pass,46,217,Barcelona,1,Regular Play,217,Barcelona,1.7959,,52b9da74-a1a3-414c-aad1-a45301a74037,,20131,Xavier Hernández Creus,13,Right Center Midfield,20.0,40.2,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,14.60137,-1.1623074,2.0,Low Pass,25.8,26.8,40.0,Right Foot,,,,,,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58522743-0d41-4c93-91a8-a42e6ded3e81,746,1,00:19:20.737,19,20,30,Pass,46,217,Barcelona,1,Regular Play,217,Barcelona,1.9122,,32fc5b19-f0a4-432d-90a0-8f439490b27e,,5246,Luis Alberto Suárez Díaz,23,Center Forward,27.1,27.6,,,,True,,,,,,,,,,,,,,,,,,,53bf32ae-0f2d-468d-8ff1-df74f65de42e,,,,5211.0,Jordi Alba Ramos,17.78595,-0.95316124,1.0,Ground Pass,37.4,13.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e5a5b164-76fe-4f30-9908-3e7e24ee62b3,749,1,00:19:26.252,19,26,30,Pass,46,217,Barcelona,1,Regular Play,217,Barcelona,1.9773,,397c06de-012d-42fc-9a9f-cbb10eaf0f73,,5211,Jordi Alba Ramos,6,Left Back,71.2,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,18.532135,-0.5070985,1.0,Ground Pass,87.4,3.7,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
