id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,duel,miscontrol,ball_receipt,out,dribble,clearance,counterpress,interception,shot,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,off_camera,foul_won,foul_committed,injury_stoppage,ball_recovery,block,bad_behaviour,substitution,50_50,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,goalkeeper,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,related_events_1,carry_end_location_0,carry_end_location_1,pass_outcome_id,pass_outcome_name,pass_through_ball,pass_technique_id,pass_technique_name,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_head,clearance_body_part_id,clearance_body_part_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,related_events,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,related_events_2,clearance_right_foot,dribble_outcome_id,dribble_outcome_name,interception_outcome_id,interception_outcome_name,pass_switch,pass_cross,related_events_3,foul_committed_advantage,foul_won_advantage,ball_recovery_recovery_failure,miscontrol_aerial_won,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,foul_won_defensive,shot_open_goal,shot_first_time
a2b1d1c2-f692-461f-8cda-5f65d749f836,2892,2,00:24:25.509,69,25,30,Pass,127,217,Barcelona,7,From Goal Kick,217,Barcelona,1.11638,,bf2fe2b2-ae87-4c66-bfaf-684681de3be3,5211,Jordi Alba Ramos,6,Left Back,75.0,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,9.339165,-0.22679885,1.0,Ground Pass,84.1,4.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
caf82b84-bd45-4f55-afa0-f14d271bb5a8,2895,2,00:24:27.210,69,27,30,Pass,127,217,Barcelona,7,From Goal Kick,217,Barcelona,1.188528,,4c0e00a1-001e-4472-85c9-ac91dcfb822f,4320,Neymar da Silva Santos Junior,21,Left Wing,82.5,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,8.5,1.5707964,1.0,Ground Pass,82.5,12.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e13803ac-e483-47d3-9d4f-ce75b9e5b04e,2899,2,00:24:29.373,69,29,30,Pass,127,217,Barcelona,7,From Goal Kick,217,Barcelona,0.3295,,0b6de40f-bcf5-4e78-a4c1-0f5f31a2d633,5211,Jordi Alba Ramos,6,Left Back,83.5,11.0,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,2.7513633,-0.3332443,1.0,Ground Pass,86.1,10.1,40.0,Right Foot,,,2cf1b805-4d15-408d-9f3d-863c1887f6f2,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,da7c180a-2e3c-4de5-9086-2c9edfb31ef2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b547df62-e54d-433a-9d59-3438c7628d80,2905,2,00:24:38.818,69,38,30,Pass,127,217,Barcelona,7,From Goal Kick,217,Barcelona,1.317543,,6e65f5d4-e86e-41b6-be0a-d3abe4d21954,5211,Jordi Alba Ramos,6,Left Back,54.9,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10609.0,Jérémy Mathieu,17.938786,2.6030853,1.0,Ground Pass,39.5,12.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3cbeda58-f878-414f-a441-93e84fe8bfdc,2908,2,00:24:41.753,69,41,30,Pass,127,217,Barcelona,7,From Goal Kick,217,Barcelona,0.765015,,d36908f0-3fb8-453c-a494-c86cf7f69931,10609,Jérémy Mathieu,5,Left Center Back,34.6,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,5.903389,-0.8934099,1.0,Ground Pass,38.3,4.4,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed372f00-7780-4cc7-9f8a-4a90d5786ae4,2911,2,00:24:44.389,69,44,30,Pass,127,217,Barcelona,7,From Goal Kick,217,Barcelona,1.778634,,9910154b-dc03-42ec-b1af-c17d31e301ef,5211,Jordi Alba Ramos,6,Left Back,42.3,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,28.284271,1.7126933,1.0,Ground Pass,38.3,38.1,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7b03448e-1a29-4045-b1e9-a6bf6e7e16ad,2914,2,00:24:47.402,69,47,30,Pass,127,217,Barcelona,7,From Goal Kick,217,Barcelona,1.678975,,a2764530-9f5e-4a7a-9c4d-93418859c286,5213,Gerard Piqué Bernabéu,3,Right Center Back,38.3,38.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,23.213142,0.8738518,2.0,Low Pass,53.2,55.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9b29100b-2d60-48f3-bce4-8dbb6238cd6a,2917,2,00:24:51.179,69,51,30,Pass,127,217,Barcelona,7,From Goal Kick,217,Barcelona,3.1673,,3f316eb4-6f44-431f-b70b-cd4e8e5cac19,20131,Xavier Hernández Creus,15,Left Center Midfield,63.9,56.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,42.87773,-0.091082186,3.0,High Pass,106.6,52.3,40.0,Right Foot,,,,,,,,True,108.0,Through Ball,,,,,,fa9fc772-0315-43fd-8c34-3e0210285d2b,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93e7ba36-f1c2-4cf9-87b7-29f51749ca17,2929,2,00:25:38.299,70,38,30,Pass,129,217,Barcelona,4,From Throw In,217,Barcelona,1.568,,d3d49782-6965-4fda-a904-3267be1c59d3,4324,Daniel Alves da Silva,2,Right Back,35.8,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,19.621672,0.2523951,2.0,Low Pass,54.8,5.0,,,67.0,Throw-in,e51862ce-66dc-4520-aba7-10ea0ee5fa6c,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f33ffb83-510e-4bcd-8159-61248f7e261c,2965,2,00:26:24.685,71,24,30,Pass,131,217,Barcelona,7,From Goal Kick,217,Barcelona,2.337689,,5b67676d-20a7-444b-994c-739a7bb45e11,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,7.0,44.1,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,73.31855,0.42154795,2.0,Low Pass,73.9,74.1,40.0,Right Foot,63.0,Goal Kick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ed09b46b-c6c4-410b-aeb6-fb89cb7d6d5c,2967,2,00:26:30.559,71,30,30,Pass,131,217,Barcelona,7,From Goal Kick,217,Barcelona,0.937515,,704132a7-2b33-4c29-bc29-a5432aa604e3,4324,Daniel Alves da Silva,2,Right Back,84.2,75.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,17.1,3.1415927,2.0,Low Pass,67.1,75.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e49d5ebc-09f6-4dbb-8382-1032374accc2,2970,2,00:26:33.361,71,33,30,Pass,131,217,Barcelona,7,From Goal Kick,217,Barcelona,0.630262,,e3c74cfe-51a5-4dd5-a8dd-c3b4e432f5f1,20131,Xavier Hernández Creus,15,Left Center Midfield,66.5,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,13.269891,-1.3038833,1.0,Ground Pass,70.0,61.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b18603f7-4325-44b1-912e-d547ed24ebde,2973,2,00:26:34.392,71,34,30,Pass,131,217,Barcelona,7,From Goal Kick,217,Barcelona,0.958282,,58310c91-593f-440a-a9ca-9b4116f5d255,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,69.7,61.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,9.533625,1.486784,1.0,Ground Pass,70.5,71.4,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bb004f19-4eb9-46ed-9dd3-3e7a371b6b5c,2976,2,00:26:38.413,71,38,30,Pass,131,217,Barcelona,7,From Goal Kick,217,Barcelona,0.829863,,1940e8d9-b3e4-4b95-9f43-a9dbd2d480b0,20131,Xavier Hernández Creus,15,Left Center Midfield,80.2,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,20.382835,-2.230979,1.0,Ground Pass,67.7,52.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4bc680a9-496b-4e4d-b626-c24617e40ae7,2979,2,00:26:40.882,71,40,30,Pass,131,217,Barcelona,7,From Goal Kick,217,Barcelona,1.860261,,32c3523d-b9f1-4235-9719-3241c43a16a3,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,66.5,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10609.0,Jérémy Mathieu,25.0018,-1.5587969,1.0,Ground Pass,66.8,25.0,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a2026bc0-22d6-44be-99de-77d7a264f82d,2982,2,00:26:45.125,71,45,30,Pass,131,217,Barcelona,7,From Goal Kick,217,Barcelona,1.19279,,9efff7fb-06a7-4739-b9da-1cc8ed17ce78,10609,Jérémy Mathieu,5,Left Center Back,70.7,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,20.706762,2.0258048,1.0,Ground Pass,61.6,43.8,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34c92112-cbab-4db1-ac30-42403d048e8b,2985,2,00:26:51.553,71,51,30,Pass,131,217,Barcelona,7,From Goal Kick,217,Barcelona,1.204571,,3dc01b45-433a-42f0-8b3a-eb7aadf49d53,5213,Gerard Piqué Bernabéu,3,Right Center Back,82.1,47.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,11.584904,1.6919394,1.0,Ground Pass,80.7,58.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a0c39eac-13e8-45be-8e5e-8c1934828f73,2988,2,00:26:55.497,71,55,30,Pass,131,217,Barcelona,7,From Goal Kick,217,Barcelona,2.448539,,2d4ae23f-b62b-42a4-ad51-539aa5ad494f,20131,Xavier Hernández Creus,15,Left Center Midfield,87.9,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,46.231266,-1.312702,3.0,High Pass,99.7,10.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d879b3a6-3927-4d9c-8140-03e220b1a0bc,2996,2,00:27:19.954,72,19,30,Pass,133,217,Barcelona,4,From Throw In,217,Barcelona,0.721334,,ea3dc7f8-8027-4b65-ac99-3908c95865cb,5211,Jordi Alba Ramos,6,Left Back,71.6,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,8.5906925,2.003204,2.0,Low Pass,68.0,7.9,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a038475-09fa-4761-ab56-1128316e1d1c,2999,2,00:27:20.761,72,20,30,Pass,133,217,Barcelona,4,From Throw In,217,Barcelona,0.63087,,bef3a509-ce88-4241-9370-27e90ba6b2ef,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,68.0,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,8.0,-0.6435011,2.0,Low Pass,74.4,3.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9a6814bb-542c-4991-99b2-2a2e209c4ba4,3002,2,00:27:21.432,72,21,30,Pass,133,217,Barcelona,4,From Throw In,217,Barcelona,1.812593,,f279943d-410c-42e7-a3e9-91db6408125b,5211,Jordi Alba Ramos,6,Left Back,74.4,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10609.0,Jérémy Mathieu,19.732714,2.816637,3.0,High Pass,55.7,9.4,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88fd92d5-5a3e-4041-88a5-3351a54ae00c,3005,2,00:27:24.554,72,24,30,Pass,133,217,Barcelona,4,From Throw In,217,Barcelona,1.830573,,b8e57117-0f78-4d66-aa3d-c2af718e2ac4,10609,Jérémy Mathieu,5,Left Center Back,53.2,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,31.4078,1.6536732,1.0,Ground Pass,50.6,42.0,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1bb4c633-08a4-49b8-be05-0ce331a67935,3008,2,00:27:27.832,72,27,30,Pass,133,217,Barcelona,4,From Throw In,217,Barcelona,1.291113,,00d6c3c5-2101-414a-9b1f-b3508eace51b,5213,Gerard Piqué Bernabéu,3,Right Center Back,56.2,46.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,25.967672,1.3613168,1.0,Ground Pass,61.6,71.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36eba7dd-0330-4683-aa6f-9b3558f2bafe,3011,2,00:27:29.933,72,29,30,Pass,133,217,Barcelona,4,From Throw In,217,Barcelona,1.34868,,4b9d56e3-86cc-43cd-96e4-0e16cd43db52,4324,Daniel Alves da Silva,2,Right Back,68.7,72.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3958.0,Pedro Eliezer Rodríguez Ledesma,11.985408,0.31383514,1.0,Ground Pass,80.1,76.5,69.0,Keeper Arm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8d9ad87f-92b8-4010-8d6a-ea3eaef29e87,3014,2,00:27:32.699,72,32,30,Pass,133,217,Barcelona,4,From Throw In,217,Barcelona,1.125823,,cae9e2f8-fcb8-4715-bb08-b98a215e653c,3958,Pedro Eliezer Rodríguez Ledesma,13,Right Center Midfield,80.1,76.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,9.838699,-2.6779451,1.0,Ground Pass,71.3,72.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83157a94-126e-467d-9bd3-2319bac09eaf,3017,2,00:27:34.323,72,34,30,Pass,133,217,Barcelona,4,From Throw In,217,Barcelona,0.762416,,daa7d1f4-f236-475b-8e5b-2445a3968d5c,4324,Daniel Alves da Silva,2,Right Back,71.3,72.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,15.316984,-1.3669988,1.0,Ground Pass,74.4,57.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ffe8ffd4-0507-4e81-95ab-7797a0b655b6,3020,2,00:27:37.502,72,37,30,Pass,133,217,Barcelona,4,From Throw In,217,Barcelona,2.455765,,f9fe84f1-c094-4817-b962-f93b60c07f7e,20131,Xavier Hernández Creus,15,Left Center Midfield,79.5,54.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,52.55435,-1.1803963,3.0,High Pass,99.5,6.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4d1f703b-72db-4c44-8b33-2736bebdc7c6,3023,2,00:27:41.483,72,41,30,Pass,133,217,Barcelona,4,From Throw In,217,Barcelona,1.0718,,5e07838b-f334-4372-952b-ab94414cb24c,5211,Jordi Alba Ramos,6,Left Back,108.3,7.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,28.507017,1.4016107,3.0,High Pass,113.1,35.8,38.0,Left Foot,,,c40d5c71-66e2-4348-9810-ff493f237a29,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b28a221c-0193-4778-b963-91209afb6049,3052,2,00:28:12.667,73,12,30,Pass,135,217,Barcelona,4,From Throw In,217,Barcelona,2.896007,,011e266b-3bb0-415d-99c1-b86051632cb9,5211,Jordi Alba Ramos,6,Left Back,57.4,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,28.821,1.6089722,2.0,Low Pass,56.3,28.9,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6bea6f26-c26b-4495-bdcf-80c0edacdb2c,3055,2,00:28:18.656,73,18,30,Pass,135,217,Barcelona,4,From Throw In,217,Barcelona,1.20607,,75f32b38-9846-49c7-b7fd-be716eebc503,20131,Xavier Hernández Creus,15,Left Center Midfield,74.5,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,18.774717,1.9414119,1.0,Ground Pass,67.7,60.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
