id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,ball_receipt,out,under_pressure,counterpress,shot,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,off_camera,dribble,clearance,duel,50_50,interception,foul_committed,foul_won,block,substitution,ball_recovery,injury_stoppage,related_events_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,goalkeeper,related_events_2,carry_end_location_0,carry_end_location_1,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,related_events_3,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,related_events,ball_recovery_recovery_failure,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,foul_committed_card_id,foul_committed_card_name,pass_deflected,pass_switch,pass_cross,pass_assisted_shot_id,pass_shot_assist,pass_through_ball,pass_technique_id,pass_technique_name,shot_one_on_one,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,goalkeeper_body_part_id,goalkeeper_body_part_name,foul_won_defensive,block_deflection,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate
55595b7e-9980-44f9-a852-a288fcbd0f11,2196,2,00:03:14.239,48,14,30,Pass,96,217,Barcelona,1,Regular Play,217,Barcelona,1.84965,,b97ca5d8-681c-4db2-8c1c-65b9b8f8ebc6,5470,Ivan Rakitić,13,Right Center Midfield,56.6,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7068.0,Marc Bartra Aregall,17.664087,2.4765773,1.0,Ground Pass,42.7,59.4,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d7ca33c7-fa0e-4837-8f0c-b4d827a810c3,2200,2,00:03:18.205,48,18,30,Pass,96,217,Barcelona,1,Regular Play,217,Barcelona,1.365483,,0bc9d97d-5e0c-47df-8774-4614f3e26a4e,7068,Marc Bartra Aregall,3,Right Center Back,44.4,61.7,,,,,True,,,,,,,,,,,,,,,,,,,,,,,346d7984-53a6-4087-b8ff-ac49787de380,4324.0,Daniel Alves da Silva,19.720041,0.9293236,1.0,Ground Pass,56.2,77.5,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f98554e3-757d-4971-82ee-a35937a9d75b,2204,2,00:03:23.481,48,23,30,Pass,96,217,Barcelona,1,Regular Play,217,Barcelona,1.586204,,eeeda889-270c-4710-85a4-3a1008dc3a17,4324,Daniel Alves da Silva,2,Right Back,37.0,72.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7068.0,Marc Bartra Aregall,15.655351,3.000599,1.0,Ground Pass,21.5,74.6,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c39fcc66-90a9-4ae8-bb53-e75eb8110d92,2207,2,00:03:26.283,48,26,30,Pass,96,217,Barcelona,1,Regular Play,217,Barcelona,2.431718,,f1c1b5d4-075f-4aea-ae7d-6120690afe53,7068,Marc Bartra Aregall,3,Right Center Back,23.2,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4691.0,Claudio Andrés Bravo Muñoz,30.641476,-2.0563383,1.0,Ground Pass,8.9,47.0,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8290733f-d14f-44a1-a3e2-eb452ef887a5,2210,2,00:03:31.035,48,31,30,Pass,96,217,Barcelona,1,Regular Play,217,Barcelona,1.131538,,62c48957-2fb1-4a46-90cf-fa3fe56509c9,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,13.3,47.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,13.001538,0.015383402,1.0,Ground Pass,26.3,47.4,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5efe1c6c-3603-4310-a084-0c7a862b9a21,2217,2,00:03:36.138,48,36,30,Pass,96,217,Barcelona,1,Regular Play,217,Barcelona,1.727934,,832fd012-3902-4d3b-bb17-dfe29705c17b,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,21.3,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7068.0,Marc Bartra Aregall,19.136614,1.7282132,1.0,Ground Pass,18.3,64.9,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512790b9-4e82-4748-a8bb-429ff08e6f5d,2220,2,00:03:37.988,48,37,30,Pass,96,217,Barcelona,1,Regular Play,217,Barcelona,1.232509,,a7e9e7d5-72e6-49f9-92b5-f60fbe563abb,7068,Marc Bartra Aregall,3,Right Center Back,18.3,64.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,14.599315,-0.116708584,1.0,Ground Pass,32.8,63.2,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7443fe7d-3df7-4f67-a5f4-317cd720afb7,2223,2,00:03:40.526,48,40,30,Pass,96,217,Barcelona,1,Regular Play,217,Barcelona,1.262259,,4ab3d133-57db-47fd-b475-68c36fd0baac,5470,Ivan Rakitić,13,Right Center Midfield,35.8,72.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,17.199127,0.26472223,1.0,Ground Pass,52.4,76.7,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91fa42c4-94f6-45f1-991a-3f6616de143c,2226,2,00:03:42.907,48,42,30,Pass,96,217,Barcelona,1,Regular Play,217,Barcelona,1.021571,,7dffaae1-66ed-4cb6-baf3-4195b924709e,4324,Daniel Alves da Silva,2,Right Back,57.2,74.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,7.879086,-1.152572,1.0,Ground Pass,60.4,67.4,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1c774f5-4bfa-4c01-b073-d29acf94b196,2250,2,00:04:33.304,49,33,30,Pass,100,217,Barcelona,3,From Free Kick,217,Barcelona,0.6812,,22fe0b40-379f-4bad-9932-d2bce65fd754,4324,Daniel Alves da Silva,2,Right Back,42.9,77.1,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,9.052072,-0.8010219,1.0,Ground Pass,49.2,70.6,62.0,Free Kick,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9cfc54e3-6ddd-45f9-8828-3379648974de,2252,2,00:04:34.025,49,34,30,Pass,100,217,Barcelona,3,From Free Kick,217,Barcelona,1.097095,,6478e1ab-dbff-4b54-a8f9-c88781e266ae,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,49.2,70.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,7.9924965,0.5532943,1.0,Ground Pass,56.0,74.8,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44782edc-7919-488f-af5b-b2125fcb494d,2255,2,00:04:36.799,49,36,30,Pass,100,217,Barcelona,3,From Free Kick,217,Barcelona,1.185919,,fbcebac7-b754-45c2-9261-7d24b79b768c,5470,Ivan Rakitić,13,Right Center Midfield,70.9,75.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,8.6,-1.5707964,1.0,Ground Pass,70.9,66.8,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22af0097-6ab1-42a2-bd8d-7f0ad4ce6ec6,2258,2,00:04:39.088,49,39,30,Pass,100,217,Barcelona,3,From Free Kick,217,Barcelona,0.791067,,e3006d3b-1299-4a4f-8370-8bb8855e00ae,5503,Lionel Andrés Messi Cuccittini,22,Right Center Forward,68.1,66.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,13.572398,-2.4553447,1.0,Ground Pass,57.6,58.2,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f412d010-167f-4dab-9f03-85f8194d35a7,2261,2,00:04:39.919,49,39,30,Pass,100,217,Barcelona,3,From Free Kick,217,Barcelona,1.233551,,9f43fcea-f356-4604-a7e3-ad1bf3199264,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,57.6,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,19.037857,-1.6338705,1.0,Ground Pass,56.4,39.2,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
