id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,ball_receipt,counterpress,duel,interception,dribble,foul_committed,foul_won,off_camera,clearance,ball_recovery,out,shot,goalkeeper,block,miscontrol,50_50,substitution,bad_behaviour,pass,related_events_1,carry_end_location_0,carry_end_location_1,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,related_events,clearance_body_part_id,clearance_body_part_name,clearance_head,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_position_id,goalkeeper_position_name,related_events_2,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,dribble_outcome_id,dribble_outcome_name,foul_won_defensive,foul_committed_advantage,foul_won_advantage,pass_cross,clearance_left_foot,dribble_nutmeg,pass_aerial_won,pass_switch,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,related_events_3,pass_technique_id,pass_technique_name,pass_through_ball,pass_assisted_shot_id,pass_goal_assist,shot_key_pass_id
ab063659-9597-40c4-8a62-d55d96392108,1813,2,00:08:08.325,53,8,30,Pass,101,217,Barcelona,9,From Kick Off,217,Barcelona,1.020662,,2866fefd-04ab-489a-9a5c-d3a6964aae35,5246,Luis Alberto Suárez Díaz,23,Center Forward,60.0,40.0,4320.0,Neymar da Silva Santos Junior,3.905125,2.9090357,1.0,Ground Pass,56.2,40.9,40.0,Right Foot,65.0,Kick Off,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374aee2f-45ea-4888-9524-1e2f96859d0b,1815,2,00:08:12.498,53,12,30,Pass,101,217,Barcelona,9,From Kick Off,217,Barcelona,2.00327,,f8c4434b-b99c-4ecd-ab7d-d79b191acded,4320,Neymar da Silva Santos Junior,21,Left Wing,80.0,41.7,5503.0,Lionel Andrés Messi Cuccittini,34.814365,1.0274211,1.0,Ground Pass,98.0,71.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3076c8cf-9645-4f33-b7be-dfc11c58623b,1818,2,00:08:17.140,53,17,30,Pass,101,217,Barcelona,9,From Kick Off,217,Barcelona,2.4038,,28d6453d-b569-4704-aa17-205874bb2eda,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,100.3,59.4,20131.0,Xavier Hernández Creus,24.833847,-1.038664,3.0,High Pass,112.9,38.0,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,d47acc48-e6d2-4fe0-bc0f-66dd71342da6,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40a9ad14-faea-409b-a846-fc5b58e8cca1,1830,2,00:09:17.099,54,17,30,Pass,103,217,Barcelona,4,From Throw In,217,Barcelona,0.943157,,b991e5b4-b4ab-47c2-a73d-6a7dbb0d461f,5211,Jordi Alba Ramos,6,Left Back,50.2,0.1,4320.0,Neymar da Silva Santos Junior,7.4726167,0.27094686,2.0,Low Pass,57.4,2.1,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c0c76f9a-6ca6-495e-816c-b3345443cfb0,1854,2,00:10:40.975,55,40,30,Pass,106,217,Barcelona,7,From Goal Kick,217,Barcelona,3.098157,,364948c2-1c82-4f8c-8c8c-489cbb49f9f0,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,6.0,44.0,10609.0,Jérémy Mathieu,34.38212,-1.3865204,1.0,Ground Pass,12.3,10.2,40.0,Right Foot,63.0,Goal Kick,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42a400ae-0b46-42f2-9e95-38690b3508fd,1856,2,00:10:50.132,55,50,30,Pass,106,217,Barcelona,7,From Goal Kick,217,Barcelona,5.539609,,450192c0-1e66-42ad-995e-727cd9819f98,10609,Jérémy Mathieu,5,Left Center Back,26.6,9.0,4320.0,Neymar da Silva Santos Junior,57.749893,-0.041570492,3.0,High Pass,84.3,6.6,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aaef10ce-6dd5-46d5-8b31-1e74c139be83,1862,2,00:11:15.195,56,15,30,Pass,107,217,Barcelona,4,From Throw In,217,Barcelona,1.290833,,cd790439-f396-4052-8647-e24fcf25f641,5211,Jordi Alba Ramos,6,Left Back,100.3,0.1,4320.0,Neymar da Silva Santos Junior,9.6208105,2.7803888,2.0,Low Pass,91.3,3.5,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31bd916c-bf01-4e0d-89ec-ad586cc0a571,1866,2,00:11:18.045,56,18,30,Pass,107,217,Barcelona,4,From Throw In,217,Barcelona,0.710413,,01e56406-033e-475c-bd1c-08629a2216a7,4320,Neymar da Silva Santos Junior,21,Left Wing,90.0,4.9,5211.0,Jordi Alba Ramos,9.044335,-0.31475767,1.0,Ground Pass,98.6,2.1,40.0,Right Foot,,,,True,,,,,,,,,,,,,,,,,,,,8800716a-42d1-4058-b92f-aae46c5ef71c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d456a658-e9b3-4fb8-8375-d5a8d07e03b7,1869,2,00:11:18.788,56,18,30,Pass,107,217,Barcelona,4,From Throw In,217,Barcelona,0.609953,,6e19a1c3-f24f-4ced-9bb1-f67f712597ba,5211,Jordi Alba Ramos,6,Left Back,98.6,2.1,4320.0,Neymar da Silva Santos Junior,7.420243,2.4900055,1.0,Ground Pass,92.7,6.6,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66abdcc7-5d45-41c7-adc4-b4add373751b,1873,2,00:11:21.018,56,21,30,Pass,107,217,Barcelona,4,From Throw In,217,Barcelona,0.2092,,c6fc21a4-4cd0-496c-9032-40d5ab4b40df,4320,Neymar da Silva Santos Junior,21,Left Wing,88.2,8.8,,,6.0207973,0.20065288,2.0,Low Pass,94.1,10.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b6f99a3c-acb7-4aaa-ab25-6e96ba30ff77,1875,2,00:11:34.733,56,34,30,Pass,108,217,Barcelona,4,From Throw In,217,Barcelona,0.865814,,01e3c286-d71a-43e7-bf84-303df7a004ed,5211,Jordi Alba Ramos,6,Left Back,67.0,0.1,20131.0,Xavier Hernández Creus,13.038404,0.360566,2.0,Low Pass,79.2,4.7,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
