id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,clearance,dribble,counterpress,duel,interception,out,off_camera,shot,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,ball_recovery,miscontrol,foul_committed,foul_won,injury_stoppage,bad_behaviour,substitution,50_50,block,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,goalkeeper,related_events_1,related_events_2,related_events_3,carry_end_location_0,carry_end_location_1,dribble_outcome_id,dribble_outcome_name,related_events_4,foul_committed_advantage,foul_won_advantage,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events,location,injury_stoppage_in_chain,player,position,pass_cross,goalkeeper_body_part_id,goalkeeper_body_part_name,clearance_aerial_won,clearance_body_part_id,clearance_body_part_name,clearance_head,pass_switch,pass_type_id,pass_type_name,clearance_right_foot,pass_technique_id,pass_technique_name,pass_through_ball,interception_outcome_id,interception_outcome_name,clearance_left_foot,pass_inswinging,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_first_time,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,pass_goal_assist
50e051e7-97df-4726-8763-387791ff5235,1335,1,00:34:28.057,34,28,30,Pass,68,217,Barcelona,1,Regular Play,217,Barcelona,0.761712,,341045c9-1abf-454b-98c4-22bd2d9d49ff,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,68.5,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,8.221922,0.85425466,1.0,Ground Pass,73.9,32.0,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4630a972-bc28-4306-9aad-1d181adefd37,1338,1,00:34:32.577,34,32,30,Pass,68,217,Barcelona,1,Regular Play,217,Barcelona,1.46888,,39f90484-e98e-4a5d-937c-0837171cf7f7,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,84.6,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3958.0,Pedro Eliezer Rodríguez Ledesma,14.787157,-0.56361717,3.0,High Pass,97.1,27.5,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a5b112f-6bd0-4b85-974c-be60ca93229f,1340,1,00:34:34.086,34,34,30,Pass,68,217,Barcelona,1,Regular Play,217,Barcelona,0.7406,,1038009d-01e8-4e48-807e-5f553c72730a,3958.0,Pedro Eliezer Rodríguez Ledesma,21.0,Left Wing,97.1,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97140b17-7db5-41bb-aab3-fa8f477e864e,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,4.7201695,2.205823,2.0,Low Pass,94.3,31.3,37.0,Head,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9fc139e9-ecfa-45ec-87c1-15976b7498de,1375,1,00:35:45.009,35,45,30,Pass,72,217,Barcelona,1,Regular Play,217,Barcelona,0.906378,,9c326f58-195f-4d7a-ba90-481699069d8e,6379.0,Sergi Roberto Carnicer,10.0,Center Defensive Midfield,48.8,69.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,5.408327,0.5880026,2.0,Low Pass,53.3,72.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6417cc34-fb5f-486c-a50d-98a67786a89f,1379,1,00:35:46.880,35,46,30,Pass,72,217,Barcelona,1,Regular Play,217,Barcelona,0.840662,,29d3e47e-f085-43aa-85f3-3fe3462df80a,5470.0,Ivan Rakitić,13.0,Right Center Midfield,54.0,75.9,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95388036-0241-412a-ba8e-164d83a7f298,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,5.4230986,0.09232934,1.0,Ground Pass,59.4,76.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19372882-b629-4f8b-9f28-4249118b9cb4,1386,1,00:36:15.485,36,15,30,Pass,74,217,Barcelona,1,Regular Play,217,Barcelona,3.1205,,2b3aa554-9afb-4148-a18f-5356e56d9dbb,7068.0,Marc Bartra Aregall,3.0,Right Center Back,37.8,61.4,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,31.607752,-1.3442346,1.0,Ground Pass,44.9,30.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18866270-5242-41ed-8554-a810dcacda56,1388,1,00:36:20.615,36,20,30,Pass,74,217,Barcelona,1,Regular Play,217,Barcelona,3.2354,,ef149d19-c92e-4dd0-a4fe-f546ad9bb031,5506.0,Javier Alejandro Mascherano,5.0,Left Center Back,44.9,30.6,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,19.483326,-0.3022725,1.0,Ground Pass,63.5,24.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c9f2a8d-2653-4a58-af1f-914842e10b45,1390,1,00:36:28.857,36,28,30,Pass,74,217,Barcelona,1,Regular Play,217,Barcelona,1.355828,,5ec25df3-9a1a-4d3b-b6f5-3720e0a3d4a2,20131.0,Xavier Hernández Creus,15.0,Left Center Midfield,68.7,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3958.0,Pedro Eliezer Rodríguez Ledesma,21.351582,-1.0295736,1.0,Ground Pass,79.7,4.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f7ed1779-25a4-409e-9ae4-e47b99561fcb,1393,1,00:36:30.466,36,30,30,Pass,74,217,Barcelona,1,Regular Play,217,Barcelona,1.246384,,1ee368f9-e7c3-450a-9564-db1873add894,3958.0,Pedro Eliezer Rodríguez Ledesma,21.0,Left Wing,79.7,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22102.0,Adriano Correia Claro,9.4429865,2.7158415,1.0,Ground Pass,71.1,8.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b48f2d1d-639f-40c8-bf95-61582e50b532,1396,1,00:36:31.752,36,31,30,Pass,74,217,Barcelona,1,Regular Play,217,Barcelona,0.6229,,ffd9e82d-4052-4096-bcff-ee1502ddf305,22102.0,Adriano Correia Claro,6.0,Left Back,70.9,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3958.0,Pedro Eliezer Rodríguez Ledesma,10.454664,-0.38228258,1.0,Ground Pass,80.6,4.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8164dbc2-3764-4716-8ae4-fc65809cca5b,1399,1,00:36:32.455,36,32,30,Pass,74,217,Barcelona,1,Regular Play,217,Barcelona,1.0456,,b786d7d2-de91-45b8-84e0-09cb3c0e4059,3958.0,Pedro Eliezer Rodríguez Ledesma,21.0,Left Wing,80.6,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22102.0,Adriano Correia Claro,8.764132,2.8523216,1.0,Ground Pass,72.2,6.6,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
