id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,under_pressure,carry,counterpress,ball_receipt,clearance,shot,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_type_id,goalkeeper_type_name,off_camera,duel,out,dribble,foul_won,interception,foul_committed,ball_recovery,block,substitution,50_50,related_events_1,related_events_2,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_aerial_won,pass_type_id,pass_type_name,goalkeeper,carry_end_location_0,carry_end_location_1,pass_body_part_id,pass_body_part_name,related_events,dribble_nutmeg,dribble_outcome_id,dribble_outcome_name,related_events_3,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,pass_switch,clearance_head,clearance_body_part_id,clearance_body_part_name,interception_outcome_id,interception_outcome_name,pass_cross,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate
6047d137-03f9-422b-8956-75cc50c6312e,3820,2,00:41:02.153,86,2,30,Pass,166,217,Barcelona,1,Regular Play,217,Barcelona,1.631057,,e35e76e4-4005-47ae-88aa-ada6468af9f6,6593,Martín Montoya Torralbo,2,Right Back,64.0,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,12.050726,-1.4124688,1.0,Ground Pass,65.9,65.1,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32a83dee-dcf6-4889-ae34-fb2dc16ace6f,3823,2,00:41:06.493,86,6,30,Pass,166,217,Barcelona,1,Regular Play,217,Barcelona,4.89485,,a3e60b3b-7f44-4a62-bb34-91e376228d43,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,67.9,58.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3958.0,Pedro Eliezer Rodríguez Ledesma,73.758865,-0.77101755,3.0,High Pass,120.8,6.9,,,,,,,40.0,Right Foot,,,,,,,,,,75.0,Out,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26e3a185-ccd9-47c1-9548-1831f3d7e1aa,3827,2,00:41:39.528,86,39,30,Pass,168,217,Barcelona,1,Regular Play,217,Barcelona,0.8632,,a9967b13-2ead-44d7-b580-ab78369895f3,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,59.3,5.9,,,,,,,,,,,,,,,,,,,,,,,,,,,d1379e24-94f8-4ded-ad59-03fd6d5f9f75,,20131.0,Xavier Hernández Creus,12.106196,1.7033478,2.0,Low Pass,57.7,17.9,,66.0,Recovery,,,,37.0,Head,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d01a357a-adb3-41fe-9cbf-500bdf9f4b65,3830,2,00:41:41.127,86,41,30,Pass,168,217,Barcelona,1,Regular Play,217,Barcelona,0.3291,,b0edf456-b473-4484-9ca1-8a513e94b8be,20131,Xavier Hernández Creus,13,Right Center Midfield,56.7,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3958.0,Pedro Eliezer Rodríguez Ledesma,5.818075,-1.0687062,1.0,Ground Pass,59.5,13.3,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e2b9974f-0e82-4595-a272-ab85d5348e62,3833,2,00:41:41.537,86,41,30,Pass,168,217,Barcelona,1,Regular Play,217,Barcelona,1.399347,,9b9ee973-0b4c-4ff6-bef5-5a81cef5233b,3958,Pedro Eliezer Rodríguez Ledesma,21,Left Wing,59.5,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,23.09502,2.2949216,1.0,Ground Pass,44.2,30.6,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179bdb85-febd-4dca-b710-580d8fd4cfe9,3837,2,00:41:44.217,86,44,30,Pass,168,217,Barcelona,1,Regular Play,217,Barcelona,2.671356,,9c0090bc-8511-4c6d-a940-56f3cc176723,5213,Gerard Piqué Bernabéu,3,Right Center Back,43.7,31.8,,True,,,,,,,,,,,,,,,,,,,,,,,,,c6943864-c0e3-4764-9094-b13edac6991d,,4691.0,Claudio Andrés Bravo Muñoz,31.205929,2.928485,1.0,Ground Pass,13.2,38.4,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0f6c6aea-372f-42ab-a435-0e67948fa13d,3840,2,00:41:47.985,86,47,30,Pass,168,217,Barcelona,1,Regular Play,217,Barcelona,2.825,,587206dd-346f-4d5f-816d-c2f3aa507d65,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,13.2,38.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,53.50187,0.58178186,3.0,High Pass,57.9,67.8,,,,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35efa447-7c66-44dc-a29e-3d257d59d1c2,3843,2,00:41:50.850,86,50,30,Pass,168,217,Barcelona,1,Regular Play,217,Barcelona,1.728192,,476db378-5e22-4196-8a5b-6326aaaea177,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,57.9,67.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6998.0,Rafael Alcântara do Nascimento,15.394155,-1.1914963,2.0,Low Pass,63.6,53.5,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e76a2ec1-69e8-4991-805c-fb42fbc50463,3850,2,00:41:54.281,86,54,30,Pass,168,217,Barcelona,1,Regular Play,217,Barcelona,1.039716,,f570c57c-f6b1-4114-a53c-f80e9467caaf,6998,Rafael Alcântara do Nascimento,15,Left Center Midfield,66.1,53.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,8.609298,-1.5243182,1.0,Ground Pass,66.5,45.1,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb351d18-0a21-4b3e-9190-5b5d5ca06d3b,3853,2,00:41:58.445,86,58,30,Pass,168,217,Barcelona,1,Regular Play,217,Barcelona,0.893876,,8b04df06-c644-4dbe-b62e-064528168e58,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,86.3,31.8,,,,,,,,,,,,,,,,,,,,,,,,,,,a17b9feb-6c1d-4b2b-8791-b069fe627f55,,3958.0,Pedro Eliezer Rodríguez Ledesma,14.516887,-0.17307603,2.0,Low Pass,100.6,29.3,,,,,,,38.0,Left Foot,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435cdf99-4cf1-485b-83f8-5d1e77bf16ff,3857,2,00:42:01.385,87,1,30,Pass,168,217,Barcelona,1,Regular Play,217,Barcelona,1.425446,,4ae284ff-ece7-45f7-bca4-b6ebd7000271,20131,Xavier Hernández Creus,13,Right Center Midfield,86.7,29.4,,True,,,,,,,,,,,,,,,,,,,,,,,,,e83b2467-68ed-4f33-9cb1-2cd5e1da38bf,,6998.0,Rafael Alcântara do Nascimento,13.916896,1.4410938,2.0,Low Pass,88.5,43.2,,66.0,Recovery,,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312fb513-4afb-46df-abd2-9609a0711676,3861,2,00:42:04.820,87,4,30,Pass,168,217,Barcelona,1,Regular Play,217,Barcelona,0.6513,,a8fed57c-0a41-4478-8689-9887f5fdddcd,6998,Rafael Alcântara do Nascimento,15,Left Center Midfield,86.9,35.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,9.052072,-2.3405707,1.0,Ground Pass,80.6,29.4,,,,,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
