id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,counterpress,off_camera,duel,interception,dribble,foul_committed,foul_won,shot,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,out,clearance,ball_recovery,block,substitution,miscontrol,related_events_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,goalkeeper,related_events_2,carry_end_location_0,carry_end_location_1,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events,dribble_outcome_id,dribble_outcome_name,dribble_no_touch,related_events_3,pass_cross,clearance_head,clearance_body_part_id,clearance_body_part_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,dribble_overrun,foul_committed_advantage,foul_won_advantage,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_first_time,shot_outcome_id,shot_outcome_name,shot_type_id,shot_type_name,shot_body_part_id,shot_body_part_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,pass_switch,block_offensive,shot_end_location_2,clearance_right_foot,ball_recovery_recovery_failure,pass_goal_assist,shot_deflected
7f678906-a925-46cb-a3cc-3dca8372ce4e,2451,2,00:09:07.609,54,7,30,Pass,114,217,Barcelona,1,Regular Play,217,Barcelona,1.5783,,709c10e2-5fa4-4bb2-be70-4c46b3f06c88,4320,Neymar da Silva Santos Junior,21,Left Wing,92.0,8.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,c401de70-167d-4a11-97c1-fe916e287062,5470.0,Ivan Rakitić,13.440238,2.2083452,1.0,Ground Pass,84.0,19.3,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0da0cf89-da20-4ce8-8065-a308cc89f5e5,2454,2,00:09:10.751,54,10,30,Pass,114,217,Barcelona,1,Regular Play,217,Barcelona,1.039113,,ae2e71a2-8a0d-48a1-bd3a-98ffe6ae8d24,5470,Ivan Rakitić,15,Left Center Midfield,84.2,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,18.879883,-0.78914344,1.0,Ground Pass,97.5,5.9,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84865a68-c4df-4699-bf31-893fcc3b9c9b,2457,2,00:09:13.981,54,13,30,Pass,114,217,Barcelona,1,Regular Play,217,Barcelona,1.382544,,f1536f85-17c7-44db-a803-18d32c2d51fa,5211,Jordi Alba Ramos,6,Left Back,94.3,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,18.296448,2.8647945,1.0,Ground Pass,76.7,11.1,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b0b24240-3250-41f3-9a17-7fe0b8d0bbae,2460,2,00:09:15.900,54,15,30,Pass,114,217,Barcelona,1,Regular Play,217,Barcelona,1.54199,,93bd5d1f-4de8-4a3d-9d09-a6198e870e99,5470,Ivan Rakitić,15,Left Center Midfield,76.7,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,19.734488,1.6876091,1.0,Ground Pass,74.4,32.1,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628e9709-5774-4177-89b2-b3bfe8391e2f,2463,2,00:09:18.719,54,18,30,Pass,114,217,Barcelona,1,Regular Play,217,Barcelona,1.627823,,8253b5df-04a2-4237-bbb4-dcee2b272842,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,75.5,33.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,32.567623,1.028797,1.0,Ground Pass,92.3,61.0,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5e8477f7-7b70-4dc9-b8c8-0234e8333e0d,2471,2,00:09:27.648,54,27,30,Pass,114,217,Barcelona,1,Regular Play,217,Barcelona,1.302339,,3e0990f6-c325-4951-a925-5c6f16ffc9a0,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,112.2,66.2,,,True,,,,,,,,,,,,,,,,,,,,,,,,4ab5cccb-db0a-4911-82a7-cd90838cefae,4324.0,Daniel Alves da Silva,8.692526,-2.739722,1.0,Ground Pass,104.2,62.8,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbb416ab-3c7a-4fbf-a9f1-22b6184075a4,2475,2,00:09:30.452,54,30,30,Pass,114,217,Barcelona,1,Regular Play,217,Barcelona,1.1677,,2aa15778-d060-40f8-a542-e0976e207a39,4324,Daniel Alves da Silva,2,Right Back,98.8,57.3,,,True,,,,,,,,,,,,,,,,,,,,,,,,bcb00609-06e7-44a9-abda-ab518b65bac9,5203.0,Sergio Busquets i Burgos,10.247438,-2.0693643,1.0,Ground Pass,93.9,48.3,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,b43bd8d6-bbaa-42e5-b2bd-c35a0e559f5a,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
df13cd22-2511-4ed4-8f1f-dcd599aabade,2481,2,00:09:34.077,54,34,30,Pass,114,217,Barcelona,1,Regular Play,217,Barcelona,1.971945,,7ecaf3bb-9a60-4783-bd15-6e129d4d8197,20131,Xavier Hernández Creus,13,Right Center Midfield,84.9,68.6,,,True,,,,,,,,,,,,,,,,,,,,,,,,895cb9bd-9e61-4aa2-a2d3-0b8d6ca1d7c3,5213.0,Gerard Piqué Bernabéu,23.546762,-2.3591974,3.0,High Pass,68.2,52.0,66.0,Recovery,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c443f231-6075-44e5-9420-246fb06a90d8,2485,2,00:09:38.609,54,38,30,Pass,114,217,Barcelona,1,Regular Play,217,Barcelona,0.8176,,54f8946a-4862-436b-9887-bd3d26a95866,5213,Gerard Piqué Bernabéu,3,Right Center Back,68.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,8.823832,-0.40786797,1.0,Ground Pass,76.1,44.5,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c50e61cc-c583-4190-a56f-1c8bab08886f,2488,2,00:09:39.467,54,39,30,Pass,114,217,Barcelona,1,Regular Play,217,Barcelona,1.57906,,92b295a8-63ef-4a72-be71-ca077c6cd32c,20131,Xavier Hernández Creus,13,Right Center Midfield,71.7,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,10609.0,Jérémy Mathieu,19.066463,-2.074329,1.0,Ground Pass,62.5,27.6,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b1820ce4-7e9b-4d89-a8a4-ea994bf92bde,2491,2,00:09:42.321,54,42,30,Pass,114,217,Barcelona,1,Regular Play,217,Barcelona,1.58697,,3f097c60-50cb-4f8a-89c3-c9bf459b8eda,10609,Jérémy Mathieu,5,Left Center Back,64.4,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,26.645075,-0.9077782,1.0,Ground Pass,80.8,3.8,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57703b0e-19c6-4db5-991e-76ce45cafabe,2494,2,00:09:44.718,54,44,30,Pass,114,217,Barcelona,1,Regular Play,217,Barcelona,1.3689,,7243a0ec-3447-4498-a004-5758137fea0f,5211,Jordi Alba Ramos,6,Left Back,83.1,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,15.9380045,0.06907233,1.0,Ground Pass,99.0,6.1,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75abe1b0-956c-4cd2-a0fd-b75eff5527ff,2498,2,00:09:49.552,54,49,30,Pass,114,217,Barcelona,1,Regular Play,217,Barcelona,0.6715,,487d2f92-b044-4d51-8d4c-f05de0bbf074,4320,Neymar da Silva Santos Junior,21,Left Wing,83.1,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,4.9497476,0.7853982,1.0,Ground Pass,86.6,6.8,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a7dfc70a-2c58-40d3-b404-80f72796601d,2502,2,00:09:50.303,54,50,30,Pass,114,217,Barcelona,1,Regular Play,217,Barcelona,1.008325,,769ea8a5-0c3e-47a0-8aa5-a76cd6421b41,5211,Jordi Alba Ramos,6,Left Back,86.3,6.5,,,True,,,,,,,,,,,,,,,,,,,,,,,,c3a7101b-cfb2-4dec-951f-f9833c7c566e,4320.0,Neymar da Silva Santos Junior,4.2190046,-3.0466409,1.0,Ground Pass,82.1,6.1,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e075427d-41cc-4816-918b-7cbc4843c5aa,2509,2,00:09:52.984,54,52,30,Pass,114,217,Barcelona,1,Regular Play,217,Barcelona,0.418318,,c899610c-6726-4288-9d6f-ba9783c4f84e,4320,Neymar da Silva Santos Junior,21,Left Wing,81.1,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,8.809086,2.2597208,1.0,Ground Pass,75.5,16.7,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
027921ab-b2cd-430b-b569-12cd1b6ab68f,2512,2,00:09:54.468,54,54,30,Pass,114,217,Barcelona,1,Regular Play,217,Barcelona,2.779396,,cda7ffb4-86f4-467f-925a-1939808108b7,5470,Ivan Rakitić,15,Left Center Midfield,75.9,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,53.818398,1.0214542,3.0,High Pass,104.0,64.6,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
fc0324c2-0471-47ab-b958-e7631ee3cdb4,2515,2,00:09:58.393,54,58,30,Pass,114,217,Barcelona,1,Regular Play,217,Barcelona,1.081521,,9f70d06f-ddcf-4954-8686-4a6ca32210fd,4324,Daniel Alves da Silva,2,Right Back,104.5,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,a2118efa-dbb7-44dd-9dc5-fe214832e274,4320.0,Neymar da Silva Santos Junior,22.042913,-1.2619575,3.0,High Pass,111.2,43.6,,,40.0,Right Foot,,,,,9.0,Incomplete,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52714f3c-a48a-495d-a216-6f0743df83a1,2518,2,00:10:09.079,55,9,30,Pass,115,217,Barcelona,4,From Throw In,217,Barcelona,0.9119,,d672eaf9-129a-4b09-9fde-a9da37176f9c,4324,Daniel Alves da Silva,2,Right Back,111.5,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,10.084641,-2.7445133,2.0,Low Pass,102.2,76.1,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44ac9986-4f24-4bd1-914c-85706311acb9,2524,2,00:10:16.058,55,16,30,Pass,116,217,Barcelona,3,From Free Kick,217,Barcelona,0.6269,,abe0717a-b315-4ef2-9d13-3d8b2214190c,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,90.7,73.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,6.040695,0.33745608,1.0,Ground Pass,96.4,75.6,62.0,Free Kick,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f51acb8c-1d73-47ee-9075-3914575fa846,2527,2,00:10:16.725,55,16,30,Pass,116,217,Barcelona,3,From Free Kick,217,Barcelona,0.838488,,4120e400-8945-4b26-9447-ea66fb4cea39,4324,Daniel Alves da Silva,2,Right Back,96.4,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,6.8593,-1.7023845,1.0,Ground Pass,95.5,68.8,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3b948c92-4cda-409e-95af-12e76b001ea4,2534,2,00:10:21.971,55,21,30,Pass,116,217,Barcelona,3,From Free Kick,217,Barcelona,5.901714,,55a61ec8-4696-44df-a54f-59e881429b1f,4324,Daniel Alves da Silva,2,Right Back,104.0,58.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,54.608883,-1.4643857,3.0,High Pass,109.8,4.1,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
48ab6b0d-9f2d-445e-b478-ef112219d298,2537,2,00:10:27.990,55,27,30,Pass,116,217,Barcelona,3,From Free Kick,217,Barcelona,1.5659,,7ced6ce2-8b0f-461d-a49b-d0de9ddf46d1,5211,Jordi Alba Ramos,6,Left Back,110.1,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,21.67787,2.457486,3.0,High Pass,93.3,17.5,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e79d5191-a1f5-4355-bd21-2285c597ae4b,2539,2,00:10:29.556,55,29,30,Pass,116,217,Barcelona,3,From Free Kick,217,Barcelona,1.54303,,5fa83858-5447-4c39-bde1-57e7f662eb26,5470,Ivan Rakitić,15,Left Center Midfield,91.8,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,d70e5d13-2dd1-45da-874d-a6d660aef24a,5246.0,Luis Alberto Suárez Díaz,14.558159,0.08941611,3.0,High Pass,106.3,20.2,,,70.0,Other,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9125185a-132c-4462-a1fa-65204b522083,2602,2,00:12:05.674,57,5,30,Pass,119,217,Barcelona,1,Regular Play,217,Barcelona,1.551247,,db2104ae-e3ce-435e-ab7a-43315e4c0399,20131,Xavier Hernández Creus,13,Right Center Midfield,80.5,48.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,9.095603,1.8264413,1.0,Ground Pass,78.2,57.6,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cff1ba95-7f6a-4f17-bcb5-e02b58f844aa,2605,2,00:12:08.770,57,8,30,Pass,119,217,Barcelona,1,Regular Play,217,Barcelona,0.815,,4ae365f9-e52e-441f-9101-59c0ea79324f,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,84.9,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,5246.0,Luis Alberto Suárez Díaz,10.962208,-0.6234308,1.0,Ground Pass,93.8,49.4,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390b9c89-4224-4ee9-947d-ef3fc4411f82,2609,2,00:12:09.679,57,9,30,Pass,119,217,Barcelona,1,Regular Play,217,Barcelona,1.031085,,52dce3ce-2266-46ff-bce5-db483ecc9c9a,5246,Luis Alberto Suárez Díaz,23,Center Forward,93.8,49.4,,,True,,,,,,,,,,,,,,,,,,,,,,,,e69674c5-bcf1-42b8-bc46-9bdb1cb2c4b6,5503.0,Lionel Andrés Messi Cuccittini,2.6400757,-2.7118304,1.0,Ground Pass,91.4,48.3,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
