id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,related_events_1,off_camera,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,ball_receipt,under_pressure,counterpress,clearance,out,foul_committed,interception,foul_won,dribble,duel,shot,goalkeeper,miscontrol,block,ball_recovery,substitution,bad_behaviour,pass,related_events_2,carry_end_location_0,carry_end_location_1,pass_outcome_id,pass_outcome_name,related_events,ball_receipt_outcome_id,ball_receipt_outcome_name,clearance_body_part_id,clearance_body_part_name,clearance_left_foot,foul_committed_type_id,foul_committed_type_name,pass_switch,related_events_3,related_events_4,related_events_5,dribble_outcome_id,dribble_outcome_name,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,clearance_right_foot,miscontrol_aerial_won,clearance_aerial_won,clearance_head,pass_aerial_won,pass_cross,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_outcome_id,shot_outcome_name,shot_deflected,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,shot_freeze_frame_15_location_0,shot_freeze_frame_15_location_1,shot_freeze_frame_15_player_id,shot_freeze_frame_15_player_name,shot_freeze_frame_15_position_id,shot_freeze_frame_15_position_name,shot_freeze_frame_15_teammate,shot_freeze_frame_16_location_0,shot_freeze_frame_16_location_1,shot_freeze_frame_16_player_id,shot_freeze_frame_16_player_name,shot_freeze_frame_16_position_id,shot_freeze_frame_16_position_name,shot_freeze_frame_16_teammate,shot_freeze_frame_17_location_0,shot_freeze_frame_17_location_1,shot_freeze_frame_17_player_id,shot_freeze_frame_17_player_name,shot_freeze_frame_17_position_id,shot_freeze_frame_17_position_name,shot_freeze_frame_17_teammate,shot_freeze_frame_18_location_0,shot_freeze_frame_18_location_1,shot_freeze_frame_18_player_id,shot_freeze_frame_18_player_name,shot_freeze_frame_18_position_id,shot_freeze_frame_18_position_name,shot_freeze_frame_18_teammate,shot_freeze_frame_19_location_0,shot_freeze_frame_19_location_1,shot_freeze_frame_19_player_id,shot_freeze_frame_19_player_name,shot_freeze_frame_19_position_id,shot_freeze_frame_19_position_name,shot_freeze_frame_19_teammate
b6e4ec74-9408-499c-83ea-1b897440f4c1,53,1,00:01:12.936,1,12,30,Pass,5,217,Barcelona,4,From Throw In,217,Barcelona,0.7149,,4c2f5eb9-b3e8-40b1-bce4-dcc14e026ed1,ce3cdd68-fc70-4b5f-8b64-654cc7ef8021,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,40.6,66.1,5470.0,Ivan Rakitić,10.711676,-1.6174914,1.0,Ground Pass,40.1,55.4,38.0,Left Foot,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1f9c114f-dc4f-4005-ba5c-2217e58fb6e6,55,1,00:01:13.651,1,13,30,Pass,5,217,Barcelona,4,From Throw In,217,Barcelona,2.2202,,0fd6d75b-cbab-4f3f-bf87-bd7286b94637,,,5470,Ivan Rakitić,15,Left Center Midfield,40.1,55.4,5213.0,Gerard Piqué Bernabéu,17.45623,3.0613058,3.0,High Pass,22.7,56.8,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5597caee-e5ae-453d-ad9c-56746ecded20,58,1,00:01:15.919,1,15,30,Pass,5,217,Barcelona,4,From Throw In,217,Barcelona,2.6073,,29cdd233-2ccf-42a8-8d2a-e75ac949b6a9,,,5213,Gerard Piqué Bernabéu,3,Right Center Back,22.7,56.8,10609.0,Jérémy Mathieu,30.579079,-1.7284182,2.0,Low Pass,17.9,26.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72498c40-b83d-41b2-a52e-73a2d572e6c4,62,1,00:01:20.899,1,20,30,Pass,5,217,Barcelona,4,From Throw In,217,Barcelona,1.3079,,98c7e182-274e-48e8-99fd-dd28252f54f9,,,10609,Jérémy Mathieu,5,Left Center Back,25.0,22.4,5211.0,Jordi Alba Ramos,17.756407,-1.3435754,1.0,Ground Pass,29.0,5.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bccf1449-6255-403d-a41f-e30825b28f5a,66,1,00:01:22.862,1,22,30,Pass,5,217,Barcelona,4,From Throw In,217,Barcelona,0.0927,,6c9cac1c-71e5-44a9-860f-98ed6dd6f960,ce8df8f2-bfa5-4b56-873c-0b57e7071688,,5211,Jordi Alba Ramos,6,Left Back,29.4,4.1,,,3.2,0.0,1.0,Ground Pass,32.6,4.1,38.0,Left Foot,,,,,True,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08d19ad5-187f-4fac-bf26-e5673789557f,68,1,00:01:33.019,1,33,30,Pass,6,217,Barcelona,4,From Throw In,217,Barcelona,0.8291,,38199fc8-ca2f-4375-b25e-58f3165c7a5d,,,5211,Jordi Alba Ramos,6,Left Back,47.7,0.1,4320.0,Neymar da Silva Santos Junior,8.886507,0.3324263,2.0,Low Pass,56.1,3.0,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9dd6b17e-5ac6-4965-b44c-aebc7ee915a3,71,1,00:01:33.888,1,33,30,Pass,6,217,Barcelona,4,From Throw In,217,Barcelona,0.5162,,f24c2c44-e1d7-478f-9de9-b186e936a79f,,,4320,Neymar da Silva Santos Junior,21,Left Wing,56.1,3.0,,,3.6878178,1.3521274,1.0,Ground Pass,56.9,6.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235796ab-992a-46b0-853e-2845c829b242,84,1,00:01:40.475,1,40,30,Pass,8,217,Barcelona,1,Regular Play,217,Barcelona,0.8352,,6ab41378-03a6-491f-a087-911f9cb2337d,,,5213,Gerard Piqué Bernabéu,3,Right Center Back,18.5,42.8,4691.0,Claudio Andrés Bravo Muñoz,6.9720874,2.9976673,1.0,Ground Pass,11.6,43.8,38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1d0a1571-ca2a-4403-b331-1fa3c8705232,88,1,00:01:43.456,1,43,30,Pass,8,217,Barcelona,1,Regular Play,217,Barcelona,1.8393,,0d05165e-0928-40a0-9e4f-8dd568f0b51b,,,4691,Claudio Andrés Bravo Muñoz,1,Goalkeeper,15.5,34.4,5211.0,Jordi Alba Ramos,23.262201,-1.4976512,1.0,Ground Pass,17.2,11.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecf930e9-2d0b-406b-b40a-1ecb10063026,92,1,00:01:46.146,1,46,30,Pass,8,217,Barcelona,1,Regular Play,217,Barcelona,1.965,,8614b9c9-2cec-4c55-9b59-0805e2f12c61,863186d8-4b07-47e9-82c8-7a45f99a08bd,,5211,Jordi Alba Ramos,6,Left Back,18.5,11.2,10609.0,Jérémy Mathieu,13.296617,2.8674252,1.0,Ground Pass,5.7,14.8,38.0,Left Foot,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36429a4b-0cee-4d15-b9ba-8c4ffa1e59be,95,1,00:01:48.808,1,48,30,Pass,8,217,Barcelona,1,Regular Play,217,Barcelona,1.2298,,8614b9c9-2cec-4c55-9b59-0805e2f12c61,983a2712-717a-4e08-8e6a-c3ac108838b7,,10609,Jérémy Mathieu,5,Left Center Back,5.7,14.8,5211.0,Jordi Alba Ramos,12.44508,-0.7853982,1.0,Ground Pass,14.5,6.0,40.0,Right Foot,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c054a7d0-415d-47e8-8fd1-915e7661e57d,98,1,00:01:51.034,1,51,30,Pass,8,217,Barcelona,1,Regular Play,217,Barcelona,4.6539,,b27a125d-2e26-4022-98fc-60c62d9886eb,,,5211,Jordi Alba Ramos,6,Left Back,15.1,6.0,5213.0,Gerard Piqué Bernabéu,52.85319,1.6864681,3.0,High Pass,9.0,58.5,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2359fed2-ad04-4a5d-95d1-f83cac5e830d,101,1,00:01:58.294,1,58,30,Pass,8,217,Barcelona,1,Regular Play,217,Barcelona,3.2859,,bb0ee48c-6883-4654-bd0f-b722bfac7da2,,,5213,Gerard Piqué Bernabéu,3,Right Center Back,10.1,57.0,4320.0,Neymar da Silva Santos Junior,69.09703,-0.8345389,3.0,High Pass,56.5,5.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44763ff1-4c6e-42b6-8538-2f62361a3dff,105,1,00:02:06.503,2,6,30,Pass,8,217,Barcelona,1,Regular Play,217,Barcelona,1.4885,,5f9a8467-9c8a-40ab-b3af-e18adefe1b8b,,,4320,Neymar da Silva Santos Junior,21,Left Wing,56.1,8.3,5246.0,Luis Alberto Suárez Díaz,15.917601,0.7542971,1.0,Ground Pass,67.7,19.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
986f6e91-d345-44ce-ba0d-12bc90ec1c72,108,1,00:02:08.031,2,8,30,Pass,8,217,Barcelona,1,Regular Play,217,Barcelona,3.4795,,255a60ac-6922-4c08-b83a-5c0526277997,,,5246,Luis Alberto Suárez Díaz,23,Center Forward,67.7,19.2,5211.0,Jordi Alba Ramos,27.718946,-0.5589817,2.0,Low Pass,91.2,4.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11c6989c-7e64-4a75-9098-ba902e63eb68,111,1,00:02:13.072,2,13,30,Pass,8,217,Barcelona,1,Regular Play,217,Barcelona,1.4532,,8b71a035-caeb-4d14-a767-c43800524b1f,,,5211,Jordi Alba Ramos,6,Left Back,101.3,3.9,4320.0,Neymar da Silva Santos Junior,15.484185,2.5213432,1.0,Ground Pass,88.7,12.9,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938d75da-6dd2-4b3a-a248-7866efb41a0e,114,1,00:02:16.947,2,16,30,Pass,8,217,Barcelona,1,Regular Play,217,Barcelona,2.341748,,fdd92d5e-fb07-4490-a715-b21826535db4,,,4320,Neymar da Silva Santos Junior,21,Left Wing,84.9,13.5,5503.0,Lionel Andrés Messi Cuccittini,45.918407,1.5991112,3.0,High Pass,83.6,59.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67b74cab-06c7-463b-b321-6465965ede8b,118,1,00:02:22.673,2,22,30,Pass,8,217,Barcelona,1,Regular Play,217,Barcelona,0.4577,,451125bb-de1a-4070-9ce1-ff0253c4d830,8d61e903-a2ea-4763-9758-d113d67471c3,,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,92.9,58.7,,,6.041523,-1.7876699,2.0,Low Pass,91.6,52.8,38.0,Left Foot,,,,,True,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
079fb150-b3f3-42a3-935e-daff12f67319,120,1,00:02:24.872,2,24,30,Pass,8,217,Barcelona,1,Regular Play,217,Barcelona,1.0717,,0537281b-f359-4124-aa11-e6313e6d9afe,07386f59-9524-4e4a-8536-a9a3caa2b08e,,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,83.8,39.8,4320.0,Neymar da Silva Santos Junior,19.32589,-0.7378151,1.0,Ground Pass,98.1,26.8,38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f44765da-318c-4fe9-87ca-8c26bc1fd0fa,127,1,00:02:32.881,2,32,30,Pass,8,217,Barcelona,1,Regular Play,217,Barcelona,1.3301,,2e97e34e-02c3-4c5a-9cf3-a7f7878beec2,,,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,79.2,25.1,5211.0,Jordi Alba Ramos,18.597311,-1.6731402,1.0,Ground Pass,77.3,6.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21c52f38-e1c8-40b2-b405-cecfad139c5a,130,1,00:02:34.940,2,34,30,Pass,8,217,Barcelona,1,Regular Play,217,Barcelona,2.0812,,6bec7c92-2dce-498f-a85a-bdd70386e98e,,,5211,Jordi Alba Ramos,6,Left Back,71.2,5.6,10609.0,Jérémy Mathieu,24.860008,2.2134929,1.0,Ground Pass,56.3,25.5,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443e9baa-7513-412f-91c4-05808b6d32f3,132,1,00:02:37.021,2,37,30,Pass,8,217,Barcelona,1,Regular Play,217,Barcelona,2.2313,,47b449e5-c9e0-4b4e-8f2c-b5d2d748f005,,,10609,Jérémy Mathieu,5,Left Center Back,57.6,25.5,5213.0,Gerard Piqué Bernabéu,20.90574,1.6714169,1.0,Ground Pass,55.5,46.3,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b08973c5-cd9b-4c1b-a88f-cdcd3066fe8b,135,1,00:02:40.218,2,40,30,Pass,8,217,Barcelona,1,Regular Play,217,Barcelona,1.9699,,f9c44a5c-a8ad-41a7-a155-17f09e75c8ba,,,5213,Gerard Piqué Bernabéu,3,Right Center Back,55.9,47.2,4324.0,Daniel Alves da Silva,36.180798,0.9206618,1.0,Ground Pass,77.8,76.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4b9df083-9d27-459f-a13a-ed3cfdd6100c,138,1,00:02:45.216,2,45,30,Pass,8,217,Barcelona,1,Regular Play,217,Barcelona,0.8425,,abd77c6b-437e-4d4f-9752-dc0c3ad6029d,,,4324,Daniel Alves da Silva,2,Right Back,81.1,77.2,5470.0,Ivan Rakitić,10.840664,-2.6201582,1.0,Ground Pass,71.7,71.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82fd9a79-fa99-4a31-b589-bf1bcbd353a7,141,1,00:02:47.380,2,47,30,Pass,8,217,Barcelona,1,Regular Play,217,Barcelona,2.9234,,2fe72130-f04c-473b-a329-e26df37d104e,,,5470,Ivan Rakitić,15,Left Center Midfield,71.2,69.9,10609.0,Jérémy Mathieu,37.60771,-1.9666102,1.0,Ground Pass,56.7,35.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d59fe1c2-9803-4eca-8960-2093b1930419,144,1,00:02:51.017,2,51,30,Pass,8,217,Barcelona,1,Regular Play,217,Barcelona,1.5444,,b9365296-d508-464c-8394-191001de9f3c,,,10609,Jérémy Mathieu,5,Left Center Back,62.2,25.7,4320.0,Neymar da Silva Santos Junior,27.644892,-0.9084841,1.0,Ground Pass,79.2,3.9,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35ce6931-3d5f-44cd-b162-25a3b2afd9de,147,1,00:02:52.562,2,52,30,Pass,8,217,Barcelona,1,Regular Play,217,Barcelona,1.6947,,e746c8d8-e667-4eaa-8d91-c8429a01b831,,,4320,Neymar da Silva Santos Junior,21,Left Wing,79.2,3.9,5211.0,Jordi Alba Ramos,15.764834,2.8981524,1.0,Ground Pass,63.9,7.7,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
