id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,ball_receipt,duel,clearance,counterpress,interception,ball_recovery,dribble,out,off_camera,shot,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,foul_won,foul_committed,miscontrol,substitution,block,related_events,location,goalkeeper,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,related_events_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,related_events_2,carry_end_location_0,carry_end_location_1,foul_committed_advantage,foul_won_advantage,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,interception_outcome_id,interception_outcome_name,dribble_outcome_id,dribble_outcome_name,pass_switch,pass_assisted_shot_id,pass_shot_assist,related_events_3,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,pass_cross,shot_end_location_2,shot_aerial_won,clearance_left_foot,clearance_body_part_id,clearance_body_part_name,related_events_4,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,goalkeeper_body_part_id,goalkeeper_body_part_name,pass_through_ball,pass_technique_id,pass_technique_name,shot_one_on_one,player,position
01114ccd-95bb-4cb8-8156-65a4dd2c0678,3236,2,00:34:26.026,79,26,30,Pass,167,217,Barcelona,3,From Free Kick,217,Barcelona,1.477453,,93f3db6e-f7ba-4ec3-b1e7-b1c2cc3f9bac,5211.0,Jordi Alba Ramos,6.0,Left Back,92.9,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,16.877203,2.431681,1.0,Ground Pass,80.1,19.5,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2f09d1c0-5eed-4c6e-b93d-0586745ac38b,3239,2,00:34:28.808,79,28,30,Pass,167,217,Barcelona,3,From Free Kick,217,Barcelona,1.613352,,beb95e7e-5fe5-40d0-b60d-880cfdc77724,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,80.1,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5213.0,Gerard Piqué Bernabéu,31.320919,1.8622531,2.0,Low Pass,71.1,49.5,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c381cd6b-09ca-4107-9a56-a391871368dd,3242,2,00:34:33.024,79,33,30,Pass,167,217,Barcelona,3,From Free Kick,217,Barcelona,1.054669,,24e0907c-a323-4656-b478-9d3ea1b6307b,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,76.7,54.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,19.024458,0.7668129,1.0,Ground Pass,90.4,67.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4e9e500f-5dbb-4be1-81d9-589b6c833232,3245,2,00:34:37.560,79,37,30,Pass,167,217,Barcelona,3,From Free Kick,217,Barcelona,2.189322,,f51edb81-206c-45e9-a48a-447a7b4d3be2,5503.0,Lionel Andrés Messi Cuccittini,23.0,Center Forward,93.2,59.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,50.987255,-1.2701344,3.0,High Pass,108.3,11.0,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ebc32447-9045-4786-a867-f2c4ec0bbbff,3248,2,00:34:42.059,79,42,30,Pass,167,217,Barcelona,3,From Free Kick,217,Barcelona,1.392419,,8baab14d-c3e7-4c23-b100-8d27f107f3d1,5211.0,Jordi Alba Ramos,6.0,Left Back,109.4,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,28.838343,2.0856414,1.0,Ground Pass,95.2,38.7,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513cb836-3f17-449d-a128-cbda74688cdb,3251,2,00:34:44.757,79,44,30,Pass,167,217,Barcelona,3,From Free Kick,217,Barcelona,1.499135,,73236549-80db-4b14-a465-1bc4bfdd7963,5503.0,Lionel Andrés Messi Cuccittini,23.0,Center Forward,95.0,38.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,22.480213,1.1588953,2.0,Low Pass,104.0,59.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0ca6f117-42bf-4e24-bce5-687ae636989f,3254,2,00:34:46.875,79,46,30,Pass,167,217,Barcelona,3,From Free Kick,217,Barcelona,4.761506,,898967b4-d3a9-4714-8238-6e7dcbd4bc41,4324.0,Daniel Alves da Silva,2.0,Right Back,104.4,58.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3508.0,Sandro Ramírez Castillo,59.20355,-1.4164776,3.0,High Pass,113.5,0.1,40.0,Right Foot,,,,,,,,75.0,Out,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9ee08cf6-fd1c-44ef-8e25-10981e016bc5,3268,2,00:35:20.480,80,20,30,Pass,169,217,Barcelona,1,Regular Play,217,Barcelona,0.595994,,9f626922-e135-4fb9-9575-165e030ef928,5506.0,Javier Alejandro Mascherano,10.0,Center Defensive Midfield,71.3,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10609.0,Jérémy Mathieu,8.091971,2.4436898,2.0,Low Pass,65.1,19.3,37.0,Head,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16909bc3-c95e-4519-ad6e-9847ff39b6d7,3271,2,00:35:21.196,80,21,30,Pass,169,217,Barcelona,1,Regular Play,217,Barcelona,0.6323,,2faaff5f-71ba-42e4-a562-7db7e8800059,10609.0,Jérémy Mathieu,5.0,Left Center Back,65.4,18.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4880f8ee-5cf6-463a-b5a5-0d34c8e9df03,20131.0,Xavier Hernández Creus,1.7804494,-0.9048271,2.0,Low Pass,66.5,17.5,38.0,Left Foot,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77391e3d-28b4-4583-9bcf-e1105c6af0a1,3274,2,00:35:22.898,80,22,30,Pass,169,217,Barcelona,1,Regular Play,217,Barcelona,1.600455,,b6f8b5d1-5eb3-47fc-9ce2-6015d640d4ff,5506.0,Javier Alejandro Mascherano,10.0,Center Defensive Midfield,62.2,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,25.701752,1.5591238,2.0,Low Pass,62.5,43.8,40.0,Right Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9dc6f15d-3160-4115-8a4f-8ee1da0f2642,3277,2,00:35:29.357,80,29,30,Pass,169,217,Barcelona,1,Regular Play,217,Barcelona,1.927195,,f506fc2d-65bf-472d-bbd3-c7811cf5b029,4324.0,Daniel Alves da Silva,2.0,Right Back,77.8,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6616.0,Munir El Haddadi Mohamed,15.847397,0.5512416,1.0,Ground Pass,91.3,76.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14aac534-0c82-418f-a61f-f41ef9e39780,3280,2,00:35:33.547,80,33,30,Pass,169,217,Barcelona,1,Regular Play,217,Barcelona,2.631952,,6ce16dbc-75f2-4df2-800d-5a1cf9832f74,6616.0,Munir El Haddadi Mohamed,21.0,Left Wing,96.3,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3508.0,Sandro Ramírez Castillo,47.097557,-1.043486,3.0,High Pass,120.0,28.1,38.0,Left Foot,,,,,,,,75.0,Out,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,
d9b5f9a6-5cae-431e-83cc-e07a84b837cd,3295,2,00:36:15.394,81,15,30,Pass,172,217,Barcelona,6,From Counter,217,Barcelona,1.859315,,3ac0d879-e34c-41e6-a403-b0c8e55af119,4324.0,Daniel Alves da Silva,2.0,Right Back,64.2,59.7,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,df651ea5-bd5f-4f4e-8f6e-033d0fb1184d,6616.0,Munir El Haddadi Mohamed,24.874485,-0.17374067,1.0,Ground Pass,88.7,55.4,40.0,Right Foot,64.0,Interception,,,,,,,,,,,,,,,,,,,183da45a-cecf-42d4-9d85-e01d0aa47572,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8cff6070-b41d-48cf-a3d0-6165fd712a71,3302,2,00:36:35.921,81,35,30,Pass,173,217,Barcelona,2,From Corner,217,Barcelona,3.882796,,ab7eae0c-164d-4962-85aa-f770ec7bee76,4324.0,Daniel Alves da Silva,2.0,Right Back,120.0,80.0,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,20131.0,Xavier Hernández Creus,8.631338,-2.3889697,1.0,Ground Pass,113.7,74.1,40.0,Right Foot,61.0,Corner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f5e1d30a-6d28-4eb0-b28a-a7f2380e7296,3304,2,00:36:41.203,81,41,30,Pass,173,217,Barcelona,2,From Corner,217,Barcelona,1.445807,,68fe7ac0-9226-453b-b220-3e7bd34f3d75,20131.0,Xavier Hernández Creus,13.0,Right Center Midfield,113.7,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,27.285528,-2.4548316,1.0,Ground Pass,92.6,56.8,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592b6fc8-d0be-4d2d-a1ed-72583a6eed13,3307,2,00:36:43.737,81,43,30,Pass,173,217,Barcelona,2,From Corner,217,Barcelona,1.471081,,73422a5d-15b0-4cf5-9126-a334bda509a8,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,93.5,53.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,903baaa0-b364-42dd-9e85-23101dac3ffd,5213.0,Gerard Piqué Bernabéu,21.8,-0.5829136,3.0,High Pass,111.7,41.2,40.0,Right Foot,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547dac17-5f18-480d-81f4-b78c68cd1d1d,3376,2,00:38:06.597,83,6,30,Pass,176,217,Barcelona,4,From Throw In,217,Barcelona,1.967724,,ae603a31-1ae5-4e48-9e24-c5844d5bd1cb,5213.0,Gerard Piqué Bernabéu,3.0,Right Center Back,33.2,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10609.0,Jérémy Mathieu,25.423218,-1.9622592,2.0,Low Pass,23.5,56.5,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b5545e3a-48ae-4c33-a7bf-b820748bd545,3379,2,00:38:11.388,83,11,30,Pass,176,217,Barcelona,4,From Throw In,217,Barcelona,1.267302,,2070fb59-b993-4da3-8229-0e09e33a63a7,10609.0,Jérémy Mathieu,5.0,Left Center Back,23.9,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5216.0,Andrés Iniesta Luján,30.25376,-0.7222504,1.0,Ground Pass,46.6,34.3,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a410c194-f4a7-498b-9a49-2bc7342d22c0,3382,2,00:38:13.905,83,13,30,Pass,176,217,Barcelona,4,From Throw In,217,Barcelona,1.015549,,04c5ba65-4f95-48fe-9e30-d49405fe35ed,5216.0,Andrés Iniesta Luján,15.0,Left Center Midfield,46.0,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,10.4,1.5707964,2.0,Low Pass,46.0,47.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cbea2ecd-dc88-4f7d-85e4-8c002130e3d8,3385,2,00:38:15.000,83,15,30,Pass,176,217,Barcelona,4,From Throw In,217,Barcelona,1.019906,,a90ffdbe-50a5-4699-81e4-c96ac1aa3bbb,5506.0,Javier Alejandro Mascherano,10.0,Center Defensive Midfield,46.1,47.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10609.0,Jérémy Mathieu,12.868955,-2.4607837,1.0,Ground Pass,36.1,39.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24a1773a-207f-4583-ac4d-d8d535b92683,3388,2,00:38:17.849,83,17,30,Pass,176,217,Barcelona,4,From Throw In,217,Barcelona,0.731084,,791d5b2a-affa-466b-b039-c35816423cbe,10609.0,Jérémy Mathieu,5.0,Left Center Back,40.1,39.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5506.0,Javier Alejandro Mascherano,5.813777,1.1071488,1.0,Ground Pass,42.7,44.3,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47683141-9daa-4021-aad2-44d549036b95,3391,2,00:38:20.281,83,20,30,Pass,176,217,Barcelona,4,From Throw In,217,Barcelona,2.412261,,20f10aa6-1afe-48d5-9971-26586f54b058,5506.0,Javier Alejandro Mascherano,10.0,Center Defensive Midfield,42.7,45.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,64.063095,-0.6703529,3.0,High Pass,92.9,5.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e149968c-cf44-4ef6-b5de-34d844c6554c,3432,2,00:39:18.844,84,18,30,Pass,179,217,Barcelona,1,Regular Play,217,Barcelona,0.132,,9653d261-ea87-4f92-879f-89d3e03a1945,10609.0,Jérémy Mathieu,5.0,Left Center Back,4.6,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.627882,-0.18534794,2.0,Low Pass,6.2,9.1,38.0,Left Foot,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afc4b0a9-c6cd-48fb-8726-a8566c7f9803,3434,2,00:39:36.373,84,36,30,Pass,180,217,Barcelona,4,From Throw In,217,Barcelona,1.081938,,447e0750-0938-4d39-b142-785731e026d7,5211.0,Jordi Alba Ramos,6.0,Left Back,6.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10609.0,Jérémy Mathieu,11.088733,1.6973884,2.0,Low Pass,4.6,11.1,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a8ee2c52-c1f9-4b9d-a18f-b5912dc4c251,3438,2,00:39:37.615,84,37,30,Pass,180,217,Barcelona,4,From Throw In,217,Barcelona,0.689035,,8d6b6275-66a7-422b-a184-3ecc474c7586,10609.0,Jérémy Mathieu,5.0,Left Center Back,5.1,10.1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ff5595a7-8bef-402a-a510-4d32d590354a,5211.0,Jordi Alba Ramos,6.040695,-1.2333403,1.0,Ground Pass,7.1,4.4,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3b880214-ef24-4fc2-9d45-29ea259da82d,3441,2,00:39:38.692,84,38,30,Pass,180,217,Barcelona,4,From Throw In,217,Barcelona,0.0806,,08ea2d70-da5f-4db6-8496-80fe28f32227,5211.0,Jordi Alba Ramos,6.0,Left Back,7.4,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498138a7-9d2e-4458-9636-a16fd0addd18,10609.0,Jérémy Mathieu,2.302173,0.043450896,1.0,Ground Pass,9.7,4.5,38.0,Left Foot,,,,,,,,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eeaf6351-f302-42cd-ab58-0c8ed641f59e,3444,2,00:39:51.178,84,51,30,Pass,181,217,Barcelona,4,From Throw In,217,Barcelona,1.497555,,752f12f8-7918-4571-8ba7-b2ce90aa1490,5211.0,Jordi Alba Ramos,6.0,Left Back,7.7,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3508.0,Sandro Ramírez Castillo,19.283672,0.43349433,3.0,High Pass,25.2,8.2,,,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6e050227-5f33-4a1f-9b8b-2e349d90e177,3457,2,00:40:33.085,85,33,30,Pass,183,217,Barcelona,1,Regular Play,217,Barcelona,0.685199,,710e9469-c2bd-4951-9097-5a9055ff3760,3508.0,Sandro Ramírez Castillo,17.0,Right Wing,22.1,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6616.0,Munir El Haddadi Mohamed,9.687621,1.7053943,2.0,Low Pass,20.8,25.8,38.0,Left Foot,66.0,Recovery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ecfd34f5-fb6c-4254-a367-e7734931ac29,3460,2,00:40:36.590,85,36,30,Pass,183,217,Barcelona,1,Regular Play,217,Barcelona,1.343305,,c308c726-2a19-4ec2-ac68-531e39774e85,6616.0,Munir El Haddadi Mohamed,21.0,Left Wing,40.0,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3508.0,Sandro Ramírez Castillo,14.814182,-0.42439285,1.0,Ground Pass,53.5,12.1,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
