id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass,carry,under_pressure,clearance,shot,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,duel,counterpress,off_camera,ball_receipt,out,interception,dribble,foul_committed,foul_won,block,ball_recovery,50_50,substitution,bad_behaviour,goalkeeper,related_events_1,carry_end_location_0,carry_end_location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_outcome_id,pass_outcome_name,clearance_head,clearance_body_part_id,clearance_body_part_name,pass_type_id,pass_type_name,related_events_2,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,pass_assisted_shot_id,pass_shot_assist,pass_through_ball,pass_technique_id,pass_technique_name,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_technique_id,shot_technique_name,shot_first_time,shot_outcome_id,shot_outcome_name,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events
ea6e431e-ed8a-4cf9-a692-75892a659dc7,1618,1,00:35:08.603,35,8,30,Pass,65,217,Barcelona,4,From Throw In,217,Barcelona,2.53831,,339555f9-fd62-404f-b64a-ebaf723ebe9e,5213,Gerard Piqué Bernabéu,3,Right Center Back,42.1,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10609.0,Jérémy Mathieu,23.790125,-2.0946348,1.0,Ground Pass,30.2,16.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158c94cc-7a01-4918-857a-971b8bcbf3ea,1621,1,00:35:12.574,35,12,30,Pass,65,217,Barcelona,4,From Throw In,217,Barcelona,1.6063,,67a8de7b-126b-43c3-a5e7-c826728ed061,10609,Jérémy Mathieu,5,Left Center Back,35.6,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759eb394-21fd-420d-b68f-ed7188b416df,,,5216.0,Andrés Iniesta Luján,21.021893,-0.36990607,3.0,High Pass,55.2,4.1,38.0,Left Foot,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5b846d47-00d8-4bb2-92f9-fed53078eace,1629,1,00:35:16.323,35,16,30,Pass,65,217,Barcelona,4,From Throw In,217,Barcelona,0.951355,,c9081e97-ff47-4ede-bab9-6bd88f0fa7c5,5211,Jordi Alba Ramos,6,Left Back,46.3,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,12.95415,0.9999227,1.0,Ground Pass,53.3,16.7,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1ae93f5b-0dea-4ead-9dd5-23019e97f4b4,1632,1,00:35:17.737,35,17,30,Pass,65,217,Barcelona,4,From Throw In,217,Barcelona,1.414234,,f087f9f9-d64c-4461-81f9-c6fd7a749df3,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,55.2,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,8.605231,0.03486958,1.0,Ground Pass,63.8,17.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bce52870-7143-49df-91bc-7f721069b30e,1635,1,00:35:20.071,35,20,30,Pass,65,217,Barcelona,4,From Throw In,217,Barcelona,1.211932,,8e7ef164-0938-46a9-89de-dcd75c3352ff,5211,Jordi Alba Ramos,6,Left Back,69.2,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5470.0,Ivan Rakitić,18.12181,1.3820585,1.0,Ground Pass,72.6,40.9,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
931bbd26-624a-4746-872b-955841b88e10,1638,1,00:35:22.824,35,22,30,Pass,65,217,Barcelona,4,From Throw In,217,Barcelona,0.672309,,155c0ede-5d25-4db0-a209-3689af48971b,5470,Ivan Rakitić,13,Right Center Midfield,72.0,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5211.0,Jordi Alba Ramos,14.851936,-0.8044435,1.0,Ground Pass,82.3,22.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0e35620f-23eb-4185-aea9-bcbbceb297c8,1641,1,00:35:23.536,35,23,30,Pass,65,217,Barcelona,4,From Throw In,217,Barcelona,2.1301,,948fba86-9366-4d32-b542-c02294d9ea8f,5211,Jordi Alba Ramos,6,Left Back,82.3,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4324.0,Daniel Alves da Silva,26.226894,1.7898788,1.0,Ground Pass,76.6,51.0,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3fcace45-880f-4c30-b354-8ebd4351465b,1644,1,00:35:27.169,35,27,30,Pass,65,217,Barcelona,4,From Throw In,217,Barcelona,1.215183,,2595f821-17ff-4a23-9d35-c999fb9d265d,4324,Daniel Alves da Silva,2,Right Back,84.8,52.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,12.244183,0.9011574,1.0,Ground Pass,92.4,62.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d9e4cdc0-e2d9-4b32-a359-e1a3118faa5c,1647,1,00:35:30.503,35,30,30,Pass,65,217,Barcelona,4,From Throw In,217,Barcelona,1.966625,,2fff8fde-da79-4b3c-9419-35673e9a4314,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,92.4,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d77dcaaa-5119-45fd-af20-6717d6145aa9,,,5246.0,Luis Alberto Suárez Díaz,25.776928,-0.30334774,1.0,Ground Pass,117.0,48.1,38.0,Left Foot,9.0,Incomplete,,,,,,,,,,,,,True,108.0,Through Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
045a3c33-0862-409c-8bb7-2387bee0e9fb,1679,1,00:36:04.237,36,4,30,Pass,67,217,Barcelona,6,From Counter,217,Barcelona,2.065962,,fdfcaf07-88fc-4f6c-abab-32699ca5552e,5470,Ivan Rakitić,13,Right Center Midfield,23.0,51.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5203.0,Sergio Busquets i Burgos,21.507673,-0.81828105,2.0,Low Pass,37.7,35.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7df71c99-d35f-433f-a3fd-b882f0bc98b2,1682,1,00:36:07.303,36,7,30,Pass,67,217,Barcelona,6,From Counter,217,Barcelona,1.220994,,76e2014f-5528-4a2a-97f2-04fdf24d0216,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,47.4,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5503.0,Lionel Andrés Messi Cuccittini,16.4195,0.5947593,1.0,Ground Pass,61.0,43.0,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87d29c9f-6197-477c-aaff-58851fdc8083,1685,1,00:36:11.411,36,11,30,Pass,67,217,Barcelona,6,From Counter,217,Barcelona,1.585065,,e38a312a-9c62-4ce9-8279-608a2314e016,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,78.1,37.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4320.0,Neymar da Silva Santos Junior,22.663185,-0.841589,2.0,Low Pass,93.2,20.9,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417623ec-c2c8-47e2-a395-a9a5669e88b0,1688,1,00:36:15.602,36,15,30,Pass,67,217,Barcelona,6,From Counter,217,Barcelona,0.5888,,75815801-f21a-4ecb-a215-6dc20d06d971,4320,Neymar da Silva Santos Junior,21,Left Wing,105.8,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c5dc16a-2f7e-4feb-ab70-c39623c4ec5c,,,5246.0,Luis Alberto Suárez Díaz,15.282997,1.3464496,1.0,Ground Pass,109.2,43.0,40.0,Right Foot,9.0,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
