id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_type_id,pass_type_name,pass_body_part_id,pass_body_part_name,carry,ball_receipt,out,under_pressure,clearance,counterpress,duel,off_camera,interception,dribble,goalkeeper,shot,foul_committed,foul_won,ball_recovery,substitution,block,pass,related_events_1,related_events_2,carry_end_location_0,carry_end_location_1,pass_cross,pass_outcome_id,pass_outcome_name,ball_receipt_outcome_id,ball_receipt_outcome_name,related_events,ball_recovery_recovery_failure,pass_switch,duel_outcome_id,duel_outcome_name,duel_type_id,duel_type_name,clearance_right_foot,clearance_body_part_id,clearance_body_part_name,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_technique_id,shot_technique_name,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,goalkeeper_end_location_0,goalkeeper_end_location_1,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_position_id,goalkeeper_position_name,location,substitution_outcome_id,substitution_outcome_name,substitution_replacement_id,substitution_replacement_name,pass_aerial_won,dribble_outcome_id,dribble_outcome_name,pass_deflected,block_deflection,shot_freeze_frame_13_location_0,shot_freeze_frame_13_location_1,shot_freeze_frame_13_player_id,shot_freeze_frame_13_player_name,shot_freeze_frame_13_position_id,shot_freeze_frame_13_position_name,shot_freeze_frame_13_teammate,shot_freeze_frame_14_location_0,shot_freeze_frame_14_location_1,shot_freeze_frame_14_player_id,shot_freeze_frame_14_player_name,shot_freeze_frame_14_position_id,shot_freeze_frame_14_position_name,shot_freeze_frame_14_teammate,pass_goal_assist,shot_first_time
d68d1473-3b78-444b-9a04-019073306f9a,2675,2,00:29:39.460,74,39,30,Pass,142,217,Barcelona,1,Regular Play,217,Barcelona,1.458297,,26e9f67e-f386-46d9-91bf-2c60273e6d14,5506,Javier Alejandro Mascherano,3,Right Center Back,38.2,65.2,5503.0,Lionel Andrés Messi Cuccittini,18.102486,0.016573068,1.0,Ground Pass,56.3,65.5,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dd1433b7-84a1-4da1-abad-486642d85d48,2678,2,00:29:40.959,74,40,30,Pass,142,217,Barcelona,1,Regular Play,217,Barcelona,1.3725,,da9c422f-feda-46ed-9dcc-1b0cc4ff1c1f,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,56.3,65.5,5506.0,Javier Alejandro Mascherano,12.033703,-3.066733,1.0,Ground Pass,44.3,64.6,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ea922f47-474f-45fb-af4b-5eb7aeb0ce2f,2682,2,00:29:45.686,74,45,30,Pass,142,217,Barcelona,1,Regular Play,217,Barcelona,2.050824,,5791eb45-5850-45af-9936-31bd5e78736f,5506,Javier Alejandro Mascherano,3,Right Center Back,52.5,51.2,20131.0,Xavier Hernández Creus,24.600813,-1.5626664,1.0,Ground Pass,52.7,26.6,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b44a62b0-860f-4146-9ac0-a9b77dace927,2686,2,00:29:49.009,74,49,30,Pass,142,217,Barcelona,1,Regular Play,217,Barcelona,0.9818,,c1115f12-96fe-489a-a687-d1ca8fce3c26,20131,Xavier Hernández Creus,10,Center Defensive Midfield,52.5,32.3,7068.0,Marc Bartra Aregall,9.035485,2.6581457,1.0,Ground Pass,44.5,36.5,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d5cbd451-4322-464b-9587-896876da2dce,2689,2,00:29:50.070,74,50,30,Pass,142,217,Barcelona,1,Regular Play,217,Barcelona,1.1678,,9e6d155d-d85c-426c-a150-1c60585356a0,7068,Marc Bartra Aregall,5,Left Center Back,44.5,36.9,6998.0,Rafael Alcântara do Nascimento,23.471046,-0.9579761,2.0,Low Pass,58.0,17.7,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128464ea-5ab6-4e4d-8edc-8e4fb0e49f78,2692,2,00:29:54.983,74,54,30,Pass,142,217,Barcelona,1,Regular Play,217,Barcelona,1.0842,,897a0302-dc98-46ff-a3a5-78122dd83f34,6998,Rafael Alcântara do Nascimento,15,Left Center Midfield,62.6,29.1,5506.0,Javier Alejandro Mascherano,17.720045,1.8568478,1.0,Ground Pass,57.6,46.1,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37facb60-2267-4da3-a06a-a350c7434587,2695,2,00:29:58.670,74,58,30,Pass,142,217,Barcelona,1,Regular Play,217,Barcelona,2.561512,,5e7bb3bc-b579-4426-9788-84886fcef7a6,5506,Javier Alejandro Mascherano,3,Right Center Back,63.7,47.6,5503.0,Lionel Andrés Messi Cuccittini,31.45314,1.0772856,1.0,Ground Pass,78.6,75.3,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2f189a2a-19e7-40b7-a4ca-8d3a121f5ce6,2699,2,00:30:07.634,75,7,30,Pass,142,217,Barcelona,1,Regular Play,217,Barcelona,1.6717,,47e737ee-cc67-43f4-b010-0cfaa4f68646,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,102.6,70.7,22102.0,Adriano Correia Claro,9.527329,-2.7766795,1.0,Ground Pass,93.7,67.3,,,38.0,Left Foot,,,,True,,,,,,,,,,,,,,,5d268f3a-f05e-479b-9241-2fb40bbf057d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dc728c89-8055-49fd-b536-8e018d65ce49,2702,2,00:30:09.787,75,9,30,Pass,142,217,Barcelona,1,Regular Play,217,Barcelona,1.2521,,83199c36-f20e-4c52-9794-745c214a1499,22102,Adriano Correia Claro,2,Right Back,93.7,67.3,20131.0,Xavier Hernández Creus,17.72597,-2.0773468,1.0,Ground Pass,85.1,51.8,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0ebc71a6-da10-4d4b-8b22-a31ae53931a2,2706,2,00:30:13.243,75,13,30,Pass,142,217,Barcelona,1,Regular Play,217,Barcelona,1.2595,,30061d3c-c981-4131-a52e-024a47dc1ff9,20131,Xavier Hernández Creus,10,Center Defensive Midfield,80.1,53.5,5506.0,Javier Alejandro Mascherano,9.13017,2.6387494,1.0,Ground Pass,72.1,57.9,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f30a8ff2-b65c-439d-b8d7-813005ccb0b4,2709,2,00:30:15.133,75,15,30,Pass,142,217,Barcelona,1,Regular Play,217,Barcelona,1.7691,,0c4ca6e3-a1c5-4fa8-8245-9f84d84da228,5506,Javier Alejandro Mascherano,3,Right Center Back,72.1,57.9,5470.0,Ivan Rakitić,34.95168,0.05438757,3.0,High Pass,107.0,59.8,,,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a7dd6717-1018-4cd8-baf6-c85dc9a340dc,2715,2,00:30:23.980,75,23,30,Pass,143,217,Barcelona,4,From Throw In,217,Barcelona,1.4683,,c553b5e8-4aa4-4fe5-a8cd-b9acc4634077,5470,Ivan Rakitić,13,Right Center Midfield,112.4,80.0,5503.0,Lionel Andrés Messi Cuccittini,16.570456,-2.8160253,2.0,Low Pass,96.7,74.7,67.0,Throw-in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d58baa2e-dae7-4a66-afea-f865a3e44afb,2718,2,00:30:31.560,75,31,30,Pass,143,217,Barcelona,4,From Throw In,217,Barcelona,0.665,,caee4c98-9313-4c89-b881-fb81599b27c8,5503,Lionel Andrés Messi Cuccittini,17,Right Wing,86.6,60.8,4320.0,Neymar da Silva Santos Junior,15.160475,-1.0303768,1.0,Ground Pass,94.4,47.8,,,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
