id,index,period,timestamp,minute,second,type_id,type_name,possession,possession_team_id,possession_team_name,play_pattern_id,play_pattern_name,team_id,team_name,duration,tactics,related_events_0,player_id,player_name,position_id,position_name,location_0,location_1,pass_recipient_id,pass_recipient_name,pass_length,pass_angle,pass_height_id,pass_height_name,pass_end_location_0,pass_end_location_1,pass_body_part_id,pass_body_part_name,pass_type_id,pass_type_name,carry,under_pressure,out,clearance,foul_won,ball_receipt,dribble,duel,ball_recovery,shot,goalkeeper,counterpress,off_camera,interception,foul_committed,block,substitution,miscontrol,bad_behaviour,pass,related_events_1,carry_end_location_0,carry_end_location_1,pass_outcome_id,pass_outcome_name,pass_switch,related_events_2,related_events,dribble_outcome_id,dribble_outcome_name,duel_type_id,duel_type_name,duel_outcome_id,duel_outcome_name,ball_recovery_recovery_failure,pass_assisted_shot_id,pass_shot_assist,shot_statsbomb_xg,shot_end_location_0,shot_end_location_1,shot_end_location_2,shot_key_pass_id,shot_body_part_id,shot_body_part_name,shot_technique_id,shot_technique_name,shot_type_id,shot_type_name,shot_outcome_id,shot_outcome_name,shot_first_time,shot_freeze_frame_0_location_0,shot_freeze_frame_0_location_1,shot_freeze_frame_0_player_id,shot_freeze_frame_0_player_name,shot_freeze_frame_0_position_id,shot_freeze_frame_0_position_name,shot_freeze_frame_0_teammate,shot_freeze_frame_1_location_0,shot_freeze_frame_1_location_1,shot_freeze_frame_1_player_id,shot_freeze_frame_1_player_name,shot_freeze_frame_1_position_id,shot_freeze_frame_1_position_name,shot_freeze_frame_1_teammate,shot_freeze_frame_2_location_0,shot_freeze_frame_2_location_1,shot_freeze_frame_2_player_id,shot_freeze_frame_2_player_name,shot_freeze_frame_2_position_id,shot_freeze_frame_2_position_name,shot_freeze_frame_2_teammate,shot_freeze_frame_3_location_0,shot_freeze_frame_3_location_1,shot_freeze_frame_3_player_id,shot_freeze_frame_3_player_name,shot_freeze_frame_3_position_id,shot_freeze_frame_3_position_name,shot_freeze_frame_3_teammate,shot_freeze_frame_4_location_0,shot_freeze_frame_4_location_1,shot_freeze_frame_4_player_id,shot_freeze_frame_4_player_name,shot_freeze_frame_4_position_id,shot_freeze_frame_4_position_name,shot_freeze_frame_4_teammate,shot_freeze_frame_5_location_0,shot_freeze_frame_5_location_1,shot_freeze_frame_5_player_id,shot_freeze_frame_5_player_name,shot_freeze_frame_5_position_id,shot_freeze_frame_5_position_name,shot_freeze_frame_5_teammate,shot_freeze_frame_6_location_0,shot_freeze_frame_6_location_1,shot_freeze_frame_6_player_id,shot_freeze_frame_6_player_name,shot_freeze_frame_6_position_id,shot_freeze_frame_6_position_name,shot_freeze_frame_6_teammate,shot_freeze_frame_7_location_0,shot_freeze_frame_7_location_1,shot_freeze_frame_7_player_id,shot_freeze_frame_7_player_name,shot_freeze_frame_7_position_id,shot_freeze_frame_7_position_name,shot_freeze_frame_7_teammate,shot_freeze_frame_8_location_0,shot_freeze_frame_8_location_1,shot_freeze_frame_8_player_id,shot_freeze_frame_8_player_name,shot_freeze_frame_8_position_id,shot_freeze_frame_8_position_name,shot_freeze_frame_8_teammate,shot_freeze_frame_9_location_0,shot_freeze_frame_9_location_1,shot_freeze_frame_9_player_id,shot_freeze_frame_9_player_name,shot_freeze_frame_9_position_id,shot_freeze_frame_9_position_name,shot_freeze_frame_9_teammate,shot_freeze_frame_10_location_0,shot_freeze_frame_10_location_1,shot_freeze_frame_10_player_id,shot_freeze_frame_10_player_name,shot_freeze_frame_10_position_id,shot_freeze_frame_10_position_name,shot_freeze_frame_10_teammate,shot_freeze_frame_11_location_0,shot_freeze_frame_11_location_1,shot_freeze_frame_11_player_id,shot_freeze_frame_11_player_name,shot_freeze_frame_11_position_id,shot_freeze_frame_11_position_name,shot_freeze_frame_11_teammate,shot_freeze_frame_12_location_0,shot_freeze_frame_12_location_1,shot_freeze_frame_12_player_id,shot_freeze_frame_12_player_name,shot_freeze_frame_12_position_id,shot_freeze_frame_12_position_name,shot_freeze_frame_12_teammate,goalkeeper_type_id,goalkeeper_type_name,goalkeeper_outcome_id,goalkeeper_outcome_name,goalkeeper_technique_id,goalkeeper_technique_name,goalkeeper_position_id,goalkeeper_position_name,goalkeeper_body_part_id,goalkeeper_body_part_name
104b3292-2ade-4a8f-a460-31c362c3b69c,94,1,00:02:00.359,2,0,30,Pass,7,217,Barcelona,1,Regular Play,217,Barcelona,0.2,,325e96f5-9059-4f4d-aa0a-0a93540bb04c,6616,Munir El Haddadi Mohamed,23,Center Forward,105.8,34.5,4320.0,Neymar da Silva Santos Junior,3.5608988,-0.66596925,1.0,Ground Pass,108.6,32.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3a5b370d-dab3-40e6-abf3-fa0556c83f91,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325e96f5-9059-4f4d-aa0a-0a93540bb04c,95,1,00:02:00.559,2,0,42,Ball Receipt*,7,217,Barcelona,1,Regular Play,217,Barcelona,,,104b3292-2ade-4a8f-a460-31c362c3b69c,4320,Neymar da Silva Santos Junior,21,Left Wing,108.6,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3a5b370d-dab3-40e6-abf3-fa0556c83f91,96,1,00:02:00.589,2,0,16,Shot,7,217,Barcelona,1,Regular Play,217,Barcelona,0.2845,,27df22e1-f205-4c01-a458-c107b17e244e,4320,Neymar da Silva Santos Junior,21,Left Wing,107.6,30.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.29973224,112.9,36.0,1.2,104b3292-2ade-4a8f-a460-31c362c3b69c,40.0,Right Foot,93.0,Normal,87.0,Open Play,100.0,Saved,True,107.7,34.4,6998.0,Rafael Alcântara do Nascimento,13.0,Right Center Midfield,True,98.8,28.4,6379.0,Sergi Roberto Carnicer,6.0,Left Back,True,100.5,47.7,5503.0,Lionel Andrés Messi Cuccittini,17.0,Right Wing,True,100.5,22.8,6770.0,Esteban Félix Granero Molina,10.0,Center Defensive Midfield,False,113.9,36.3,6694.0,Gerónimo Rulli,1.0,Goalkeeper,False,105.8,39.7,16539.0,Diego Antonio Reyes Rosales,5.0,Left Center Back,False,107.1,32.9,16622.0,Mikel González de Martín Martínez,3.0,Right Center Back,False,103.8,34.0,6671.0,Asier Illarramendi Andonegi,13.0,Right Center Midfield,False,103.2,31.0,6679.0,Aritz Elustondo Irribaria,2.0,Right Back,False,95.9,39.5,6669.0,David Zurutuza Veillet,15.0,Left Center Midfield,False,88.9,51.1,6685.0,Mikel Oyarzabal Ugarte,21.0,Left Wing,False,102.9,48.8,6674.0,Alberto De La Bella Madureño,6.0,Left Back,False,107.0,31.6,6616.0,Munir El Haddadi Mohamed,23.0,Center Forward,True,,,,,,,,,,
9b9be191-59c3-451e-97ae-b1ff70e55eb2,97,1,00:02:00.860,2,0,37,Error,7,217,Barcelona,1,Regular Play,210,Real Sociedad,0.0,,,6671,Asier Illarramendi Andonegi,13,Right Center Midfield,12.8,49.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27df22e1-f205-4c01-a458-c107b17e244e,98,1,00:02:00.874,2,0,23,Goal Keeper,7,217,Barcelona,1,Regular Play,210,Real Sociedad,0.0,,3a5b370d-dab3-40e6-abf3-fa0556c83f91,6694,Gerónimo Rulli,1,Goalkeeper,6.2,43.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,Shot Saved,52.0,In Play Danger,46.0,Standing,42.0,Moving,36.0,Chest
eea9ce66-4180-4017-8bd8-9d9b17d9dabd,114,1,00:02:11.859,2,11,4,Duel,9,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,2f14a27c-9a2d-472e-af8f-2a048b6c2d2a,11094,Arda Turan,15,Left Center Midfield,52.7,2.2,,,,,,,,,,,,,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,11.0,Tackle,16.0,Success In Play,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8e68216a-fb6d-4edc-b8a5-40f24fd09750,115,1,00:02:12.650,2,12,2,Ball Recovery,9,217,Barcelona,1,Regular Play,217,Barcelona,0.0,,,6379,Sergi Roberto Carnicer,6,Left Back,60.7,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1a10d9d-3844-40f6-8abb-1b8e0ab3272e,116,1,00:02:12.650,2,12,43,Carry,9,217,Barcelona,1,Regular Play,217,Barcelona,0.684523,,2f923340-f928-4326-b0c1-91d99786f5ee,6379,Sergi Roberto Carnicer,6,Left Back,60.7,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e68216a-fb6d-4edc-b8a5-40f24fd09750,64.2,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2f923340-f928-4326-b0c1-91d99786f5ee,117,1,00:02:13.334,2,13,30,Pass,9,217,Barcelona,1,Regular Play,217,Barcelona,0.9197,,c7e1c4f0-3e2c-4831-8dee-4998a6e165a1,6379,Sergi Roberto Carnicer,6,Left Back,64.2,3.3,5203.0,Sergio Busquets i Burgos,8.13941,1.7561443,1.0,Ground Pass,62.7,11.3,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c7e1c4f0-3e2c-4831-8dee-4998a6e165a1,118,1,00:02:14.254,2,14,42,Ball Receipt*,9,217,Barcelona,1,Regular Play,217,Barcelona,,,2f923340-f928-4326-b0c1-91d99786f5ee,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,62.7,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5dc6c7db-f41d-48e7-9437-d8f93140b4db,119,1,00:02:14.254,2,14,30,Pass,9,217,Barcelona,1,Regular Play,217,Barcelona,0.8844,,1d689f55-9440-4933-b633-4f87b7d6aa35,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,62.7,11.3,11094.0,Arda Turan,6.1188235,-1.3734008,1.0,Ground Pass,63.9,5.3,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1d689f55-9440-4933-b633-4f87b7d6aa35,120,1,00:02:15.138,2,15,42,Ball Receipt*,9,217,Barcelona,1,Regular Play,217,Barcelona,,,5dc6c7db-f41d-48e7-9437-d8f93140b4db,11094,Arda Turan,15,Left Center Midfield,63.9,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c090f44b-dbaa-49b4-aa04-005990c4db20,121,1,00:02:15.138,2,15,43,Carry,9,217,Barcelona,1,Regular Play,217,Barcelona,2.9366,,1d689f55-9440-4933-b633-4f87b7d6aa35,11094,Arda Turan,15,Left Center Midfield,63.9,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8c6e032e-d1af-4dc0-9a1b-83cc6039986e,64.4,20.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8c6e032e-d1af-4dc0-9a1b-83cc6039986e,122,1,00:02:18.075,2,18,30,Pass,9,217,Barcelona,1,Regular Play,217,Barcelona,2.1663,,e8a6b846-fee2-4291-8de2-3281f375cc8d,11094,Arda Turan,15,Left Center Midfield,64.4,20.7,5203.0,Sergio Busquets i Burgos,15.163773,2.013798,1.0,Ground Pass,57.9,34.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8a6b846-fee2-4291-8de2-3281f375cc8d,123,1,00:02:20.241,2,20,42,Ball Receipt*,9,217,Barcelona,1,Regular Play,217,Barcelona,,,8c6e032e-d1af-4dc0-9a1b-83cc6039986e,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,57.9,34.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373c9618-abdd-450d-b19a-55ea4d021cbb,124,1,00:02:20.241,2,20,43,Carry,9,217,Barcelona,1,Regular Play,217,Barcelona,4.3568,,600432f5-7a33-4f41-a9de-998714d6fc60,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,57.9,34.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e8a6b846-fee2-4291-8de2-3281f375cc8d,66.3,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600432f5-7a33-4f41-a9de-998714d6fc60,125,1,00:02:24.598,2,24,30,Pass,9,217,Barcelona,1,Regular Play,217,Barcelona,1.1182,,bf4edf00-1ae2-474e-bfed-7295c33258a0,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,66.3,40.4,6616.0,Munir El Haddadi Mohamed,15.877342,1.1832725,1.0,Ground Pass,72.3,55.1,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bf4edf00-1ae2-474e-bfed-7295c33258a0,126,1,00:02:25.716,2,25,42,Ball Receipt*,9,217,Barcelona,1,Regular Play,217,Barcelona,,,600432f5-7a33-4f41-a9de-998714d6fc60,6616,Munir El Haddadi Mohamed,23,Center Forward,72.3,55.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19c84c73-6d08-48a5-94fd-2bd94ea65b81,127,1,00:02:25.716,2,25,43,Carry,9,217,Barcelona,1,Regular Play,217,Barcelona,1.295,,6b4db065-f1db-475c-8764-efcaa657d3b2,6616,Munir El Haddadi Mohamed,23,Center Forward,72.3,55.1,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,bf4edf00-1ae2-474e-bfed-7295c33258a0,71.7,56.2,,,,d43e3e20-cbf3-4fd8-ae64-f50c0e1a35d6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6b4db065-f1db-475c-8764-efcaa657d3b2,128,1,00:02:26.406,2,26,17,Pressure,9,217,Barcelona,1,Regular Play,210,Real Sociedad,0.493774,,19c84c73-6d08-48a5-94fd-2bd94ea65b81,6669,David Zurutuza Veillet,15,Left Center Midfield,44.1,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d43e3e20-cbf3-4fd8-ae64-f50c0e1a35d6,129,1,00:02:27.011,2,27,30,Pass,9,217,Barcelona,1,Regular Play,217,Barcelona,0.837734,,a596a3e3-3ef0-41a9-b4c0-97717172dbb0,6616,Munir El Haddadi Mohamed,23,Center Forward,71.7,56.2,5203.0,Sergio Busquets i Burgos,12.726351,-2.0977395,1.0,Ground Pass,65.3,45.2,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a596a3e3-3ef0-41a9-b4c0-97717172dbb0,130,1,00:02:27.849,2,27,42,Ball Receipt*,9,217,Barcelona,1,Regular Play,217,Barcelona,,,d43e3e20-cbf3-4fd8-ae64-f50c0e1a35d6,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,65.3,45.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4b917a62-5718-4ee5-b86c-8da9664b1b9c,131,1,00:02:27.849,2,27,43,Carry,9,217,Barcelona,1,Regular Play,217,Barcelona,3.624166,,898efd09-bbaa-4633-8aa7-72479e9914eb,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,65.3,45.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a596a3e3-3ef0-41a9-b4c0-97717172dbb0,67.5,42.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898efd09-bbaa-4633-8aa7-72479e9914eb,132,1,00:02:31.473,2,31,30,Pass,9,217,Barcelona,1,Regular Play,217,Barcelona,1.207779,,a28088f2-6237-4390-aa3a-8e8ff1294872,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,67.5,42.6,11094.0,Arda Turan,22.929674,-1.3554386,1.0,Ground Pass,72.4,20.2,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a28088f2-6237-4390-aa3a-8e8ff1294872,133,1,00:02:32.681,2,32,42,Ball Receipt*,9,217,Barcelona,1,Regular Play,217,Barcelona,,,898efd09-bbaa-4633-8aa7-72479e9914eb,11094,Arda Turan,15,Left Center Midfield,72.4,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612baae5-415a-4db9-843d-198cd8f3c396,134,1,00:02:32.681,2,32,43,Carry,9,217,Barcelona,1,Regular Play,217,Barcelona,1.722421,,a28088f2-6237-4390-aa3a-8e8ff1294872,11094,Arda Turan,15,Left Center Midfield,72.4,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ee1ef333-5c22-4ac3-b516-8ce9967f8f3a,71.8,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ee1ef333-5c22-4ac3-b516-8ce9967f8f3a,135,1,00:02:34.403,2,34,30,Pass,9,217,Barcelona,1,Regular Play,217,Barcelona,1.8516,,2dad0d53-5e64-4e65-b9ae-548f9477e1bf,11094,Arda Turan,15,Left Center Midfield,71.8,20.2,6379.0,Sergi Roberto Carnicer,17.00735,-1.3514897,1.0,Ground Pass,75.5,3.6,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2dad0d53-5e64-4e65-b9ae-548f9477e1bf,136,1,00:02:36.255,2,36,42,Ball Receipt*,9,217,Barcelona,1,Regular Play,217,Barcelona,,,ee1ef333-5c22-4ac3-b516-8ce9967f8f3a,6379,Sergi Roberto Carnicer,6,Left Back,75.5,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317aba1a-5085-4db9-9db2-2c9a2994eab5,137,1,00:02:36.255,2,36,43,Carry,9,217,Barcelona,1,Regular Play,217,Barcelona,0.613159,,2dad0d53-5e64-4e65-b9ae-548f9477e1bf,6379,Sergi Roberto Carnicer,6,Left Back,75.5,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90935a4d-8de7-4f5d-88a7-55438961419f,76.1,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90935a4d-8de7-4f5d-88a7-55438961419f,138,1,00:02:36.868,2,36,30,Pass,9,217,Barcelona,1,Regular Play,217,Barcelona,0.965476,,7c727007-c108-4385-885c-925bdca2a802,6379,Sergi Roberto Carnicer,6,Left Back,76.1,3.6,11094.0,Arda Turan,9.741663,3.049074,1.0,Ground Pass,66.4,4.5,38.0,Left Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7c727007-c108-4385-885c-925bdca2a802,139,1,00:02:37.834,2,37,42,Ball Receipt*,9,217,Barcelona,1,Regular Play,217,Barcelona,,,90935a4d-8de7-4f5d-88a7-55438961419f,11094,Arda Turan,15,Left Center Midfield,66.4,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dc52a384-fdf3-4ea6-bed7-7009d854dbcc,140,1,00:02:37.834,2,37,43,Carry,9,217,Barcelona,1,Regular Play,217,Barcelona,1.226665,,7c727007-c108-4385-885c-925bdca2a802,11094,Arda Turan,15,Left Center Midfield,66.4,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80e886fe-15bd-484b-80bb-97d8f64d89e1,66.6,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80e886fe-15bd-484b-80bb-97d8f64d89e1,141,1,00:02:39.060,2,39,30,Pass,9,217,Barcelona,1,Regular Play,217,Barcelona,1.3108,,6a6ef269-b6fa-4e64-95bc-58cca7678e4f,11094,Arda Turan,15,Left Center Midfield,66.6,4.6,5203.0,Sergio Busquets i Burgos,14.578408,1.2425382,1.0,Ground Pass,71.3,18.4,40.0,Right Foot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a6ef269-b6fa-4e64-95bc-58cca7678e4f,142,1,00:02:40.371,2,40,42,Ball Receipt*,9,217,Barcelona,1,Regular Play,217,Barcelona,,,80e886fe-15bd-484b-80bb-97d8f64d89e1,5203,Sergio Busquets i Burgos,10,Center Defensive Midfield,71.3,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
